epoch,optimizer,lr,train_total,train_pde,train_dpde,train_greek_delta,train_greek_gamma,train_greek_vega,train_term,train_low,train_no_arbitrage,val_total,val_pde,val_dpde,val_greek_delta,val_greek_gamma,val_greek_vega,val_term,val_low,val_no_arbitrage
490,adam,2.5e-05,3.38485670721321e-05,9.912612970058237e-06,0.0,1.1905780440198243e-05,3.181492213606982e-06,2.2728951199453494e-06,5.504031342131802e-06,1.0717546383638985e-06,0.0,4.0919127059169114e-05,1.3327316082722973e-05,0.0,1.3346390005608555e-05,3.4113579658878734e-06,2.2194351458892925e-06,8.256406545115169e-06,3.5822120025841286e-07,0.0
491,adam,2.5e-05,3.3454768512571704e-05,9.870949797336907e-06,0.0,1.1932222028080437e-05,3.1477942258557988e-06,2.235162016390065e-06,5.452263351236027e-06,8.163772100661368e-07,0.0,4.2556905100354925e-05,1.454856464988552e-05,0.0,1.3621186553791631e-05,3.4523725389590254e-06,2.510949798306683e-06,7.894157533883117e-06,5.29672718130314e-07,0.0
492,adam,2.5e-05,3.3728665787041085e-05,1.007057901930123e-05,0.0,1.1972389883238873e-05,3.2062784417316185e-06,2.3693165505594352e-06,5.383318228355381e-06,7.267838948373249e-07,0.0,4.335707126301713e-05,1.406128012604313e-05,0.0,1.3500454770110082e-05,3.574619313440053e-06,2.986207391586504e-06,8.455011993646622e-06,7.795011924827122e-07,0.0
493,adam,2.5e-05,3.381187257002152e-05,1.020067054288654e-05,0.0,1.18881838759643e-05,3.217692300683074e-06,2.271014053919302e-06,5.471653868505474e-06,7.626577512166391e-07,0.0,4.152975816396065e-05,1.4454891243076418e-05,0.0,1.3776711966784205e-05,3.475549192444305e-06,2.346672317798948e-06,7.043830464681378e-06,4.321041160437744e-07,0.0
494,adam,2.5e-05,3.391485835082777e-05,1.0197028745645344e-05,0.0,1.1944758069956959e-05,3.169385215028703e-06,2.317275413501886e-06,5.418321734396159e-06,8.680890378595255e-07,0.0,4.5610977394971997e-05,1.5811840057722293e-05,0.0,1.4179301615513396e-05,3.4599145237734774e-06,2.7442620194051415e-06,8.633784091216512e-06,7.818751441845961e-07,0.0
495,adam,2.5e-05,3.401180982196127e-05,1.012830152975521e-05,0.0,1.1814804652420294e-05,3.1815687663534873e-06,2.2636725405044716e-06,5.675319236673651e-06,9.481432031739204e-07,0.0,4.1430492274230346e-05,1.3722548828809522e-05,0.0,1.3888066860090476e-05,3.4669071737880586e-06,2.1998225747665856e-06,7.556088803539751e-06,5.970581469227909e-07,0.0
496,adam,2.5e-05,3.3413441535288705e-05,9.992088305605446e-06,0.0,1.1969349579596873e-05,3.1517302771149727e-06,2.252342986659122e-06,5.2848124127310245e-06,7.631178479392648e-07,0.0,4.306991468183696e-05,1.4125648704066407e-05,0.0,1.3401268915913533e-05,3.4626098113221815e-06,2.748938641161658e-06,8.262081792054232e-06,1.0693690910557052e-06,0.0
497,adam,2.5e-05,3.32056330253614e-05,9.655731742347438e-06,0.0,1.1971490443506304e-05,3.150567228283127e-06,2.2307850226102995e-06,5.40253617622338e-06,7.945225892370449e-07,0.0,4.582025940180756e-05,1.6242336641880684e-05,0.0,1.4041384929441847e-05,3.4560357562440913e-06,2.472025698807556e-06,8.967489520728122e-06,6.409859452105593e-07,0.0
498,adam,2.5e-05,3.332206333219628e-05,9.939165545166895e-06,0.0,1.183157777747496e-05,3.166547270348741e-06,2.2731904873725154e-06,5.413517628189838e-06,6.980646182296729e-07,0.0,4.178939343546517e-05,1.4060588910069782e-05,0.0,1.3908094842918217e-05,3.501183755361126e-06,2.5098731839534594e-06,7.536482371506281e-06,2.731671031597216e-07,0.0
499,adam,2.5e-05,3.310970804170846e-05,9.652240314896936e-06,0.0,1.1971519857719873e-05,3.203572168064374e-06,2.2171774010833665e-06,5.23901069625156e-06,8.261880259577459e-07,0.0,4.2069565097335726e-05,1.3566164852818474e-05,0.0,1.2926655472256243e-05,3.37283836415736e-06,2.385708967267419e-06,8.90157389221713e-06,9.16619001145591e-07,0.0
500,adam,1.25e-05,3.3000711626964546e-05,9.573630435740582e-06,0.0,1.166220789176776e-05,3.1450593283691903e-06,2.2020057193523305e-06,5.493227364341793e-06,9.245809812296462e-07,0.0,4.209079997963272e-05,1.4255023415898904e-05,0.0,1.3259083971206564e-05,3.4052950468321797e-06,2.279324917253689e-06,7.995831765583716e-06,8.962435344983533e-07,0.0
501,adam,1.25e-05,3.120625473139438e-05,9.170738979134643e-06,0.0,1.1430305142037844e-05,3.0864593035013447e-06,2.1823541355987555e-06,4.929140217543121e-06,4.0725679658256314e-07,0.0,4.068131238454953e-05,1.3355341252463404e-05,0.0,1.309792605752591e-05,3.3517294468765613e-06,2.4598648451501504e-06,8.017341315280646e-06,3.9911333260533866e-07,0.0
502,adam,1.25e-05,3.1099917621412755e-05,8.989137075418729e-06,0.0,1.138499638973227e-05,3.050052791805351e-06,2.098164327796281e-06,5.187724582356168e-06,3.8984257746469957e-07,0.0,4.045914829475805e-05,1.4043655937712174e-05,0.0,1.3574327567766886e-05,3.3919152429007227e-06,2.169214212699444e-06,6.9695352067356e-06,3.104994448221987e-07,0.0
503,adam,1.25e-05,3.097504186226861e-05,9.119956353566118e-06,0.0,1.151805843128675e-05,3.068070742619244e-06,2.097870102651151e-06,4.833786284680605e-06,3.373000999494656e-07,0.0,4.007980533060618e-05,1.3465371921483893e-05,0.0,1.3213667443778832e-05,3.3849210012704134e-06,2.150665523004136e-06,7.588008429593174e-06,2.771721767658164e-07,0.0
504,adam,1.25e-05,3.144329287077574e-05,9.128818751450459e-06,0.0,1.1786190057930996e-05,3.1241717214658227e-06,2.141389586540754e-06,4.919990401287491e-06,3.427321590130478e-07,0.0,4.037862890982069e-05,1.350704587821383e-05,0.0,1.3276359823066741e-05,3.3952594549191417e-06,2.356186314500519e-06,7.393308351311134e-06,4.504666719640227e-07,0.0
505,adam,1.25e-05,3.094611519560521e-05,8.964431222083809e-06,0.0,1.1316030792393518e-05,3.0518839366777684e-06,2.087664998249411e-06,5.1518076260334865e-06,3.74296487081434e-07,0.0,4.017731043859385e-05,1.3703842341783457e-05,0.0,1.3197121916164178e-05,3.3997537229879526e-06,2.1644543721777154e-06,7.427273430948844e-06,2.848651377007627e-07,0.0
506,adam,1.25e-05,3.117439952066412e-05,9.352843523037524e-06,0.0,1.1458925936971181e-05,3.070611939389011e-06,2.088895925341589e-06,4.845941562269304e-06,3.5718028379780286e-07,0.0,4.065772736794315e-05,1.3503186892194208e-05,0.0,1.373475151922321e-05,3.3776186683098786e-06,2.179100647481391e-06,7.5568200372799765e-06,3.062467328618368e-07,0.0
507,adam,1.25e-05,3.125988289881091e-05,9.130146707551801e-06,0.0,1.1470047692931812e-05,3.060539253084922e-06,2.095952867969731e-06,5.116942875680425e-06,3.8625328639927684e-07,0.0,4.023921792395413e-05,1.381704078085022e-05,0.0,1.3072807632852346e-05,3.3903581879712874e-06,2.152181878045667e-06,7.4837389547610655e-06,3.2308778941114724e-07,0.0
508,adam,1.25e-05,3.1371601041413784e-05,9.19628674305314e-06,0.0,1.1482057657087266e-05,3.0694059963328377e-06,2.1104264637942256e-06,5.082901250514422e-06,4.3052307883080794e-07,0.0,4.126509156776592e-05,1.4580756214854773e-05,0.0,1.351391983916983e-05,3.4119791507691843e-06,2.1121632016729563e-06,7.312993147934321e-06,3.3327864912280347e-07,0.0
509,adam,1.25e-05,3.101027268423913e-05,9.101496086966816e-06,0.0,1.1331770103482534e-05,3.0580802140032158e-06,2.097196932207601e-06,5.049253775810246e-06,3.7247560470181243e-07,0.0,4.0510094549972564e-05,1.4127518625173252e-05,0.0,1.3351173038245179e-05,3.3996132060565287e-06,2.1546654807025334e-06,7.041223852866096e-06,4.3589821530076733e-07,0.0
510,adam,1.25e-05,3.095160146975624e-05,9.1179196628911e-06,0.0,1.1508768751347874e-05,3.0878203569088893e-06,2.0720057425442353e-06,4.8064815574535815e-06,3.5860518477102953e-07,0.0,4.0503990021534264e-05,1.3613241208076943e-05,0.0,1.3003717867832165e-05,3.418924961806624e-06,2.2456833903561346e-06,7.94314928498352e-06,2.792736211176816e-07,0.0
511,adam,1.25e-05,3.0963229576064764e-05,9.085983427732052e-06,0.0,1.1348267933152827e-05,3.0563773908931852e-06,2.094421244605439e-06,5.025485001573947e-06,3.526944524653103e-07,0.0,4.034147423226386e-05,1.4058387932891492e-05,0.0,1.3126401427143719e-05,3.4150195915572112e-06,2.1431490040413337e-06,7.070672836562153e-06,5.278465664559917e-07,0.0
512,adam,1.25e-05,3.119825862721348e-05,9.262313943465761e-06,0.0,1.1374223049642751e-05,3.072897033999898e-06,2.0762881939888413e-06,5.019309305175233e-06,3.9322687559744074e-07,0.0,4.0284205169882625e-05,1.3563275388150942e-05,0.0,1.3027398381382227e-05,3.3803196402004687e-06,2.1386319986049784e-06,7.736971383565105e-06,4.376091453650588e-07,0.0
513,adam,1.25e-05,3.108986322966678e-05,9.186808559510004e-06,0.0,1.1380075951213561e-05,3.0577192637071083e-06,2.0927814076126124e-06,4.97271821947675e-06,3.997597142343361e-07,0.0,4.090322909178212e-05,1.3729217243962921e-05,0.0,1.3212980775278993e-05,3.3986539165198337e-06,2.2701842681271955e-06,7.5544007813732605e-06,7.377935276053904e-07,0.0
514,adam,1.25e-05,3.1135452618833546e-05,9.12861231780779e-06,0.0,1.1505719497123094e-05,3.0494869074501034e-06,2.1399613496257754e-06,4.897445316081368e-06,4.142270827720668e-07,0.0,4.085647015017457e-05,1.4237136383599136e-05,0.0,1.2823067663703114e-05,3.356213255756302e-06,2.171420646845945e-06,7.932824701128993e-06,3.358073286108265e-07,0.0
515,adam,1.25e-05,3.130187074670435e-05,9.325571458219432e-06,0.0,1.1319850872250898e-05,3.0872678515094327e-06,2.114097720362816e-06,5.083299497311514e-06,3.717835288589702e-07,0.0,4.062270454596728e-05,1.4204381841409486e-05,0.0,1.3307811059348751e-05,3.4043998766719596e-06,2.172999529648223e-06,7.197316335805226e-06,3.35794879902096e-07,0.0
516,adam,1.25e-05,3.120261363431974e-05,9.211362404520124e-06,0.0,1.1385305033255709e-05,3.081575125670208e-06,2.115044946462842e-06,5.045508548810464e-06,3.638175268774614e-07,0.0,4.09090134780854e-05,1.4356438441609498e-05,0.0,1.306118065258488e-05,3.3708301998558454e-06,2.2546914806298446e-06,7.422421276714886e-06,4.434513698470255e-07,0.0
517,adam,1.25e-05,3.110697200879388e-05,9.088606172250971e-06,0.0,1.1562895126969255e-05,3.104008570401689e-06,2.112302590758768e-06,4.856379793261386e-06,3.82780019969961e-07,0.0,4.003797585028224e-05,1.3306221262610052e-05,0.0,1.2882020200777333e-05,3.41290547112294e-06,2.302462917214143e-06,7.810522220097482e-06,3.238478143430257e-07,0.0
518,adam,1.25e-05,3.1135115961429646e-05,9.163536921574084e-06,0.0,1.1344175120376305e-05,3.0609887924959094e-06,2.089608581208888e-06,5.040477816013634e-06,4.363289914210096e-07,0.0,3.98763659177348e-05,1.3103448509355076e-05,0.0,1.3077454241283704e-05,3.3381575121893547e-06,2.199905793531798e-06,7.72432304074755e-06,4.330782701345015e-07,0.0
519,adam,1.25e-05,3.1324167399101756e-05,9.204875808906748e-06,0.0,1.1367882630038943e-05,3.0699837961514104e-06,2.0767300279586047e-06,5.105528414008274e-06,4.991671009939016e-07,0.0,4.0362712752539665e-05,1.372321457893122e-05,0.0,1.3160492017050274e-05,3.3861354040709557e-06,2.1739831481681904e-06,7.296974672499346e-06,6.219120791683963e-07,0.0
520,adam,1.25e-05,3.1212175079937356e-05,9.158682240965954e-06,0.0,1.137492461653199e-05,3.042579473840883e-06,2.1300550178426736e-06,5.071326198063501e-06,4.3460740411795824e-07,0.0,3.9892009226605296e-05,1.3572813259088434e-05,0.0,1.2829332263208926e-05,3.3463950330769876e-06,2.1713053683924954e-06,7.666383680771105e-06,3.0577703569178993e-07,0.0
521,adam,1.25e-05,3.1356580577613345e-05,9.331204283727049e-06,0.0,1.1381351481441737e-05,3.070956341934294e-06,2.0923838140636994e-06,4.953916177761303e-06,5.267683469528925e-07,0.0,4.009257463621907e-05,1.354446339973947e-05,0.0,1.2973740012967028e-05,3.335198698550812e-06,2.2299839201878058e-06,7.690120582992677e-06,3.190728818935895e-07,0.0
522,adam,1.25e-05,3.11999760996846e-05,9.077189169768225e-06,0.0,1.1312873005134327e-05,3.0511643693725568e-06,2.1242174694086156e-06,5.110678178728752e-06,5.238539738150119e-07,0.0,4.031642674817704e-05,1.342760879197158e-05,0.0,1.2675362995651085e-05,3.45876674145984e-06,2.1804848984174896e-06,8.054021236603148e-06,5.201824819778267e-07,0.0
523,adam,1.25e-05,3.117765473212958e-05,9.096653475209014e-06,0.0,1.1504777065720335e-05,3.0665917237788635e-06,2.064973359882147e-06,5.017581229150805e-06,4.2707774349808116e-07,0.0,3.960047251894139e-05,1.3449720427161083e-05,0.0,1.2936347047798336e-05,3.3912626804522006e-06,2.1429718799481634e-06,7.345573976635933e-06,3.345951711253292e-07,0.0
524,adam,1.25e-05,3.132281418647691e-05,9.37873382720263e-06,0.0,1.144915589946553e-05,3.040967955697967e-06,2.0846672405530133e-06,4.93781542553777e-06,4.314740035877346e-07,0.0,4.140965029364452e-05,1.4606395779992454e-05,0.0,1.3105115613143425e-05,3.400368996153702e-06,2.181489435315598e-06,7.668037142138928e-06,4.482455153720366e-07,0.0
525,adam,1.25e-05,3.11096060209416e-05,9.219133264398099e-06,0.0,1.12959369939095e-05,3.060798949913338e-06,2.108398476478229e-06,5.008374345711745e-06,4.169639783499622e-07,0.0,4.039777923026122e-05,1.3960659998701885e-05,0.0,1.2736184544337448e-05,3.6025069221068406e-06,2.1885330170334782e-06,7.618582912982674e-06,2.913117214120575e-07,0.0
526,adam,1.25e-05,3.109889892960108e-05,9.067931329362124e-06,0.0,1.1206649408753341e-05,3.0751894984051533e-06,2.0583699122451235e-06,5.1213966026619935e-06,5.693621249390292e-07,0.0,4.0621609514346346e-05,1.4283059499575756e-05,0.0,1.3289545677253045e-05,3.420742814341793e-06,2.2254930627241265e-06,7.1096983447205275e-06,2.930681830548565e-07,0.0
527,adam,1.25e-05,3.087276262891782e-05,9.20182697333826e-06,0.0,1.1371162910354398e-05,3.0417286974885168e-06,2.0972079959219195e-06,4.77117871216453e-06,3.8965725122709826e-07,0.0,4.043814624310471e-05,1.3240302905614953e-05,0.0,1.2880463145847898e-05,3.4033118936349638e-06,2.2145745788293425e-06,8.251813596871216e-06,4.4768054863197904e-07,0.0
528,adam,1.25e-05,3.112734847245664e-05,9.006511701290803e-06,0.0,1.1219662321800281e-05,3.035107114094047e-06,2.1362367378392336e-06,5.322066957858855e-06,4.077634564112934e-07,0.0,4.146825085626915e-05,1.4131938769423869e-05,0.0,1.3254267287265975e-05,3.36843686454813e-06,2.33088098866574e-06,7.2906159402919e-06,1.092107822842081e-06,0.0
529,adam,1.25e-05,3.137738228057666e-05,9.325057074001673e-06,0.0,1.1352197715394948e-05,3.025823266470402e-06,2.069825905704102e-06,5.032533830931893e-06,5.719447542452101e-07,0.0,4.034627272631042e-05,1.3686221791431308e-05,0.0,1.3459763977152761e-05,3.3729052120179404e-06,2.166603508158005e-06,6.931006282684393e-06,7.297751949408848e-07,0.0
530,adam,1.25e-05,3.097298920490882e-05,9.179229581359467e-06,0.0,1.1360683762928054e-05,3.072565272348237e-06,2.1258532317208137e-06,4.7927503276566445e-06,4.4190717732009136e-07,0.0,4.062026346218772e-05,1.4006678611622192e-05,0.0,1.2711540875898208e-05,3.306091684862622e-06,2.2242033992370125e-06,8.007075848581735e-06,3.6467159247877134e-07,0.0
531,adam,1.25e-05,3.111924207399762e-05,9.011472107048908e-06,0.0,1.1262753033074587e-05,3.0574035715997324e-06,2.1058723296803126e-06,5.156851243338592e-06,5.248900879090047e-07,0.0,3.985611328971572e-05,1.3823869267071132e-05,0.0,1.2802690434909891e-05,3.3279700346611207e-06,2.103527776853298e-06,7.380655006272718e-06,4.1740526057765237e-07,0.0
532,adam,1.25e-05,3.081130659940379e-05,9.099285134219653e-06,0.0,1.1154085855412718e-05,3.022918383702211e-06,2.0577727297229956e-06,4.955213485334839e-06,5.220312925216387e-07,0.0,4.108311259187758e-05,1.3978064089315012e-05,0.0,1.3155443411960732e-05,3.3696171612973558e-06,2.350370550630032e-06,7.263900897669373e-06,9.657153441366972e-07,0.0
533,adam,1.25e-05,3.120199234838346e-05,9.212418414487425e-06,0.0,1.1227705127812298e-05,3.036346636272067e-06,2.0649105145200754e-06,5.021996948637516e-06,6.38614669209606e-07,0.0,4.129832814214751e-05,1.3937110452388879e-05,0.0,1.3425621546048205e-05,3.370046215422917e-06,2.14095916817314e-06,7.699139132455457e-06,7.25452821370709e-07,0.0
534,adam,1.25e-05,3.095190486563961e-05,9.133866714119139e-06,0.0,1.1457484676597348e-05,3.059445852779881e-06,2.062980059683526e-06,4.783084355112228e-06,4.550431320074004e-07,0.0,4.033336881548166e-05,1.3203574781073257e-05,0.0,1.3068046428088564e-05,3.334773964525084e-06,2.1471805666806176e-06,8.26731320557883e-06,3.1247725473804167e-07,0.0
535,adam,1.25e-05,3.098049519250044e-05,9.051412667932232e-06,0.0,1.1175770771568216e-05,3.0334218637209333e-06,2.088712712686665e-06,5.139873460321392e-06,4.913035922079813e-07,0.0,4.0042155887931585e-05,1.3736861546931323e-05,0.0,1.2788870662916452e-05,3.3287967653450323e-06,2.1395924250100506e-06,7.692100552958436e-06,3.5593370739661623e-07,0.0
536,adam,1.25e-05,3.140803698717343e-05,9.333217125429886e-06,0.0,1.1407801052666314e-05,3.0381267953045952e-06,2.058922098238702e-06,4.923741287365417e-06,6.462287192984409e-07,0.0,4.317519051255658e-05,1.3908133041695692e-05,0.0,1.3246413800516166e-05,3.311466343802749e-06,2.213727384514641e-06,8.418677680310793e-06,2.0767683963640593e-06,0.0
537,adam,1.25e-05,3.114198556258565e-05,9.063080633206973e-06,0.0,1.1186951197155322e-05,2.9998735979259236e-06,2.071583789334649e-06,5.211920530373823e-06,6.085762285082969e-07,0.0,3.952714178012684e-05,1.341960614809068e-05,0.0,1.284562222281238e-05,3.3008270747814095e-06,2.093131570291007e-06,7.551294402219355e-06,3.166607314142311e-07,0.0
538,adam,1.25e-05,3.0937249932090735e-05,9.040486886425198e-06,0.0,1.1310191966335951e-05,3.020447972327626e-06,2.126428505165215e-06,4.995429756649722e-06,4.442647199961617e-07,0.0,4.0285493014380336e-05,1.3622042388306e-05,0.0,1.3056314855930395e-05,3.331359948788304e-06,2.397048547209124e-06,7.618849849677645e-06,2.5987708340835525e-07,0.0
539,adam,1.25e-05,3.089205688050401e-05,9.015079487855675e-06,0.0,1.1467590483666827e-05,3.0527060116149924e-06,2.0803675393864746e-06,4.85003467460162e-06,4.2627861435427066e-07,0.0,4.061834260937758e-05,1.3531358490581624e-05,0.0,1.2515665730461478e-05,3.3695441743475385e-06,2.211198307122686e-06,8.404862455790862e-06,5.857150995325355e-07,0.0
540,adam,1.25e-05,3.084629950910947e-05,9.027582513630881e-06,0.0,1.131905443640241e-05,3.0328311036028603e-06,2.075349974412737e-06,4.959789622363233e-06,4.3169199606894373e-07,0.0,4.02826008212287e-05,1.3804970876662992e-05,0.0,1.2596312444657087e-05,3.3450894534325926e-06,2.111489493472618e-06,7.76546039560344e-06,6.592789532078314e-07,0.0
541,adam,1.25e-05,3.058004383799723e-05,8.968868834407268e-06,0.0,1.1039801919982965e-05,3.0042955557522845e-06,2.043290504526152e-06,5.103103040666957e-06,4.206845244786405e-07,0.0,3.9952868974069133e-05,1.3628438864543568e-05,0.0,1.320909632340772e-05,3.390345227671787e-06,2.1380051293817814e-06,7.1795830081100576e-06,4.0740221152191225e-07,0.0
542,adam,1.25e-05,3.0892039932142426e-05,9.143679497875773e-06,0.0,1.1300571519054106e-05,3.0422754626049444e-06,2.0794018545140195e-06,4.840989006316661e-06,4.851227189979071e-07,0.0,4.0140013879863545e-05,1.3486229363479652e-05,0.0,1.2861825780419167e-05,3.373402023498784e-06,2.204621750934166e-06,7.593067948619137e-06,6.208655918271688e-07,0.0
543,adam,1.25e-05,3.0912808662313705e-05,9.154836882930433e-06,0.0,1.1139616675329365e-05,3.016482671069204e-06,2.0595214678790415e-06,5.075780556638612e-06,4.6657033177354374e-07,0.0,3.988613389083184e-05,1.3413729902822524e-05,0.0,1.3010600923735183e-05,3.2949030810414115e-06,2.1296589238772867e-06,7.72315888752928e-06,3.140825128866709e-07,0.0
544,adam,1.25e-05,3.0582861452583326e-05,9.106408657634535e-06,0.0,1.1147029057148814e-05,3.0135771079845393e-06,2.0610372851637843e-06,4.808747834185996e-06,4.4606140038792675e-07,0.0,4.0330352931050584e-05,1.3840133760822937e-05,0.0,1.260402405023342e-05,3.3122739750979235e-06,2.1795856355311116e-06,7.870512490626425e-06,5.238208018454316e-07,0.0
545,adam,1.25e-05,3.0576694010209944e-05,9.037291939811049e-06,0.0,1.1127710393569913e-05,2.9996639864654593e-06,2.0554254935256994e-06,4.9314357424702305e-06,4.251663839900247e-07,0.0,3.994087455794215e-05,1.3174293599149678e-05,0.0,1.2724070984404534e-05,3.302834102214547e-06,2.2094889118307037e-06,7.998399269126821e-06,5.317871227816795e-07,0.0
546,adam,1.25e-05,3.0602319239978754e-05,8.948192612839943e-06,0.0,1.1090596823729962e-05,2.9973432771969655e-06,2.1163280287452386e-06,5.0187403476662616e-06,4.311182312308336e-07,0.0,3.945631760871038e-05,1.3682077224075329e-05,0.0,1.291116677748505e-05,3.3240855827898486e-06,2.0862260043941205e-06,7.1467757152277045e-06,3.059859352561034e-07,0.0
547,adam,1.25e-05,3.045371756473157e-05,8.989705242533495e-06,0.0,1.0941837582134805e-05,2.990902098572983e-06,2.079800574103992e-06,5.004796743638248e-06,4.466755702950982e-07,0.0,3.9223505154950544e-05,1.3397913789958693e-05,0.0,1.2692918062384706e-05,3.325828402012121e-06,2.144061227227212e-06,7.369807462964673e-06,2.9297430614860787e-07,0.0
548,adam,1.25e-05,3.1117276266163646e-05,9.262559593653783e-06,0.0,1.136672922473822e-05,3.012325989749072e-06,2.1117667449924206e-06,4.88576769283908e-06,4.78127381552801e-07,0.0,4.133874244871549e-05,1.4094092875893693e-05,0.0,1.3455171028908808e-05,3.3433898352086544e-06,2.3003958631306887e-06,7.734587597951759e-06,4.111036275844526e-07,0.0
549,adam,1.25e-05,3.0956813365235806e-05,9.104732249571021e-06,0.0,1.1282551108634502e-05,3.045460014993931e-06,2.123004798978934e-06,4.9926911742659286e-06,4.083736398353635e-07,0.0,4.0254220948554575e-05,1.3524694622901734e-05,0.0,1.2635652637982275e-05,3.274686378063052e-06,2.113321897923015e-06,7.910514796094503e-06,7.953498766255507e-07,0.0
550,adam,1.25e-05,3.059876435722727e-05,8.993186391250226e-06,0.0,1.1056956910102772e-05,2.96971298334866e-06,2.027284417347382e-06,5.047588447702028e-06,5.040350768716789e-07,0.0,3.996261511929333e-05,1.3446560842567123e-05,0.0,1.3087591469229665e-05,3.4580366445879918e-06,2.073233645205619e-06,7.290064331755275e-06,6.071304028409941e-07,0.0
551,adam,1.25e-05,3.0507314982565327e-05,8.897309906763164e-06,0.0,1.107926917549256e-05,2.9915642341750626e-06,2.069377892944936e-06,4.954994192447639e-06,5.147997111209175e-07,0.0,3.956206637667492e-05,1.3764843060926069e-05,0.0,1.2626073839783203e-05,3.3727478694345336e-06,2.1955763713776832e-06,7.2744091994536575e-06,3.2841782626746863e-07,0.0
552,adam,1.25e-05,3.067120280955726e-05,9.19492942326571e-06,0.0,1.1125443521335016e-05,3.029331097307491e-06,2.0581705019226536e-06,4.7542619555199975e-06,5.090664726161603e-07,0.0,4.127423744648695e-05,1.4409340110432822e-05,0.0,1.3103887795296032e-05,3.4070189940393902e-06,2.3304944534174865e-06,7.562991413578857e-06,4.6050760715843353e-07,0.0
553,adam,1.25e-05,3.063176862067646e-05,8.946154110393735e-06,0.0,1.0980910001452439e-05,2.991023730857474e-06,2.0932286101274907e-06,5.166433307778558e-06,4.5401887811229766e-07,0.0,3.991799530922435e-05,1.351438640995184e-05,0.0,1.3248211871541571e-05,3.358049298185506e-06,2.078438001262839e-06,7.152937996579567e-06,5.659683779413172e-07,0.0
554,adam,1.25e-05,3.0311662807694768e-05,8.998272300058965e-06,0.0,1.1022758213036309e-05,2.99021705056172e-06,2.0305809278123356e-06,4.864088031541859e-06,4.0574608279921594e-07,0.0,4.0628739952808246e-05,1.3772344573226292e-05,0.0,1.3028172361373436e-05,3.3502274163765833e-06,2.2849444576422684e-06,7.045666279736906e-06,1.1473854328869493e-06,0.0
555,adam,1.25e-05,3.0697377229761704e-05,8.939388458707577e-06,0.0,1.1330354417233529e-05,3.040522335776052e-06,2.1839343537702384e-06,4.693372155030837e-06,5.098054587159865e-07,0.0,4.0975726733449847e-05,1.3685197700397111e-05,0.0,1.2292647625145037e-05,3.2768441542430082e-06,2.4312907953571994e-06,8.507776328769978e-06,7.819715506229841e-07,0.0
556,adam,1.25e-05,3.0642703749767936e-05,9.040533451110287e-06,0.0,1.0980111032011567e-05,2.9714271570969325e-06,2.047796958741235e-06,5.012876813669295e-06,5.899580524703832e-07,0.0,3.968116652686149e-05,1.3416488400253002e-05,0.0,1.2424988199200016e-05,3.2334407933376497e-06,2.3643876829737565e-06,7.796275895088911e-06,4.4558714762388263e-07,0.0
557,adam,1.25e-05,3.0552190663810405e-05,8.995451040275854e-06,0.0,1.1079307612471028e-05,2.9508119907751235e-06,2.0815230487959713e-06,4.998574551127459e-06,4.4652237254431674e-07,0.0,4.092382368980907e-05,1.4466877473751083e-05,0.0,1.2675154721364379e-05,3.317652954137884e-06,2.071949666060391e-06,7.668231774005108e-06,7.239579531415075e-07,0.0
558,adam,1.25e-05,3.0267505915992567e-05,9.009060603501792e-06,0.0,1.0850356021465915e-05,3.0016559386630045e-06,2.022110713427075e-06,4.935262380073139e-06,4.490603287880702e-07,0.0,4.002140849479474e-05,1.4013721738592722e-05,0.0,1.292444267164683e-05,3.277656105638016e-06,2.157602239094558e-06,7.296497187780915e-06,3.51487955185803e-07,0.0
559,adam,1.25e-05,3.0511293834212075e-05,9.026462600833463e-06,0.0,1.1118826759706107e-05,2.9903819343720293e-06,2.0514289536506457e-06,4.883356903894945e-06,4.408366005499995e-07,0.0,4.1263621824327856e-05,1.3422984011413064e-05,0.0,1.3236492122814525e-05,3.341188403283013e-06,2.145270400433219e-06,8.061719199758954e-06,1.0559713246038882e-06,0.0
560,adam,1.25e-05,3.053736113615164e-05,9.00185247542501e-06,0.0,1.1127040926069076e-05,2.9646271322856175e-06,2.0587311187877537e-06,4.873484042960511e-06,5.116254694965189e-07,0.0,3.987535092164762e-05,1.3820745152770542e-05,0.0,1.2751285794365685e-05,3.2373964131693356e-06,2.1449623091029935e-06,7.601130619150354e-06,3.1982983728084946e-07,0.0
561,adam,1.25e-05,3.018851006460849e-05,8.941499677420657e-06,0.0,1.0968461552577552e-05,2.979314028076866e-06,2.0122362626814664e-06,4.821242937973621e-06,4.657556924968727e-07,0.0,3.946841388824396e-05,1.363438514090376e-05,0.0,1.2757622243952937e-05,3.2900841233640676e-06,2.1628445665555773e-06,7.3253245318483096e-06,2.981558679948648e-07,0.0
562,adam,1.25e-05,3.0240965734553773e-05,8.916967111699272e-06,0.0,1.0977125889945051e-05,2.9719478572501214e-06,2.0275859996550097e-06,4.908748086751392e-06,4.3859064714438103e-07,0.0,3.955392094212584e-05,1.3599238627648447e-05,0.0,1.2609052646439523e-05,3.274827577115502e-06,2.479302338542766e-06,7.297777756321011e-06,2.937247813861177e-07,0.0
