epoch,optimizer,lr,train_total,train_pde,train_dpde,train_greek_delta,train_greek_gamma,train_greek_vega,train_term,train_low,train_right,train_v_zero,train_no_arbitrage,train_curvature_bulk,val_total,val_pde,val_dpde,val_greek_delta,val_greek_gamma,val_greek_vega,val_term,val_low,val_right,val_v_zero,val_no_arbitrage,val_curvature_bulk,val_evaluated,dynamic_refresh,dynamic_refresh_count,loss_log_var_pde,loss_log_var_clamped_pde,loss_weight_pde,loss_log_var_no_arbitrage,loss_log_var_clamped_no_arbitrage,loss_weight_no_arbitrage
309,adam,5e-05,-0.04780879500322044,-0.02390371751971543,0.0,0.0,0.0,0.0,2.5298097199311087e-06,6.659543050346883e-07,0.0,0.0,-0.02390827366616577,0.0,-0.04785170033574104,-0.023930713534355164,0.0,0.0,0.0,0.0,4.4009816519974265e-06,1.431463829248969e-06,0.0,0.0,-0.02392682060599327,0.0,1,0,0,-0.02455214411020279,-0.02455214411020279,1.024856029919693,-0.024552255868911743,-0.024552255868911743,1.0248561444562863
310,adam,5e-05,-0.047959093702957034,-0.023979212972335517,0.0,0.0,0.0,0.0,2.59306398930903e-06,1.1566868280965537e-06,0.0,0.0,-0.023983630584552884,0.0,-0.04799671471118927,-0.024005990475416183,0.0,0.0,0.0,0.0,3.960528374591377e-06,2.9884699870308395e-07,0.0,0.0,-0.02399498037993908,0.0,1,0,0,-0.024631358683109283,-0.024631358683109283,1.024937216667938,-0.024631470441818237,-0.024631470441818237,1.0249373312136045
311,adam,5e-05,-0.04811008065007627,-0.02405452518723905,0.0,0.0,0.0,0.0,2.687461986283779e-06,6.782838095631405e-07,0.0,0.0,-0.02405892126262188,0.0,-0.048144012689590454,-0.024081915616989136,0.0,0.0,0.0,0.0,4.028015155199682e-06,5.975842327643477e-07,0.0,0.0,-0.02406672202050686,0.0,1,0,0,-0.024710573256015778,-0.024710573256015778,1.0250184098476114,-0.02471068501472473,-0.02471068501472473,1.025018524402352
312,adam,5e-05,-0.048259759321808815,-0.02412962494418025,0.0,0.0,0.0,0.0,2.6024041090977335e-06,1.2954944352827624e-06,0.0,0.0,-0.024134032311849296,0.0,-0.04830015450716019,-0.02415793389081955,0.0,0.0,0.0,0.0,5.845942723681219e-06,1.522886122984346e-06,0.0,0.0,-0.024149592965841293,0.0,1,0,0,-0.02478978782892227,-0.02478978782892227,1.0250996094592226,-0.024789899587631226,-0.024789899587631226,1.025099724023038
313,adam,5e-05,-0.048411033349111676,-0.024204826913774014,0.0,0.0,0.0,0.0,2.523367150786271e-06,7.516544613395126e-07,0.0,0.0,-0.024209481314755976,0.0,-0.048453427851200104,-0.02423124574124813,0.0,0.0,0.0,0.0,4.011355940747308e-06,2.934218059635896e-07,0.0,0.0,-0.024226490408182144,0.0,1,0,0,-0.024869002401828766,-0.024869002401828766,1.025180815503281,-0.02486911416053772,-0.02486911416053772,1.0251809300761718
314,adam,5e-05,-0.04856110643595457,-0.024280238314531744,0.0,0.0,0.0,0.0,2.4876976567611564e-06,1.3710115052134597e-06,0.0,0.0,-0.024284726940095425,0.0,-0.04859844595193863,-0.02430795319378376,0.0,0.0,0.0,0.0,3.8620623854512814e-06,2.454674813634483e-06,0.0,0.0,-0.02429681085050106,0.0,1,0,0,-0.02494821697473526,-0.02494821697473526,1.0252620279802966,-0.024948328733444214,-0.024948328733444214,1.0252621425622634
315,adam,5e-05,-0.048712437972426414,-0.024355825153179467,0.0,0.0,0.0,0.0,2.5097865119505514e-06,1.0164917725319356e-06,0.0,0.0,-0.024360139155760407,0.0,-0.04874836653470993,-0.024382835254073143,0.0,0.0,0.0,0.0,4.07119250667165e-06,1.5751112414363888e-06,0.0,0.0,-0.024371178820729256,0.0,1,0,0,-0.025027431547641754,-0.025027431547641754,1.0253432468907784,-0.025027543306350708,-0.025027543306350708,1.0253433614818224
316,adam,5e-05,-0.048862251453101635,-0.024430585792288184,0.0,0.0,0.0,0.0,2.5170757353976114e-06,1.0849148317504387e-06,0.0,0.0,-0.024435267318040133,0.0,-0.04890233650803566,-0.024457741528749466,0.0,0.0,0.0,0.0,4.739335963677149e-06,1.416489681105304e-06,0.0,0.0,-0.024450749158859253,0.0,1,0,0,-0.02510664612054825,-0.02510664612054825,1.0254244722352364,-0.025106757879257202,-0.025106757879257202,1.025424586835358
317,adam,5e-05,-0.0490125750657171,-0.02450574131216854,0.0,0.0,0.0,0.0,2.5316423233334717e-06,1.03675055207475e-06,0.0,0.0,-0.0245104021159932,0.0,-0.04905395954847336,-0.02453463524580002,0.0,0.0,0.0,0.0,4.79349273518892e-06,4.14489886679803e-06,0.0,0.0,-0.0245282631367445,0.0,1,0,0,-0.025185860693454742,-0.025185860693454742,1.0255057040141804,-0.025185972452163696,-0.025185972452163696,1.0255058186233803
318,adam,5e-05,-0.049163442105054855,-0.0245810094056651,0.0,0.0,0.0,0.0,2.534621870609044e-06,8.496169456861935e-07,0.0,0.0,-0.024585817009210587,0.0,-0.04919957369565964,-0.024608394131064415,0.0,0.0,0.0,0.0,3.854903297906276e-06,4.002965567906358e-07,0.0,0.0,-0.024595435708761215,0.0,1,0,0,-0.025265075266361237,-0.025265075266361237,1.0255869422281196,-0.02526518702507019,-0.02526518702507019,1.0255870568463987
319,adam,5e-05,-0.04931318177841604,-0.024656219291500747,0.0,0.0,0.0,0.0,3.0065282743407806e-06,5.94154727195928e-07,0.0,0.0,-0.02466056332923472,0.0,-0.04935523122549057,-0.024684162810444832,0.0,0.0,0.0,0.0,4.591860033542616e-06,3.2453215226269094e-07,0.0,0.0,-0.02467598393559456,0.0,1,0,0,-0.02534428983926773,-0.02534428983926773,1.0256681868775643,-0.025344401597976685,-0.025344401597976685,1.0256683015049233
320,adam,5e-05,-0.04946360434405506,-0.024731085170060396,0.0,0.0,0.0,0.0,2.7964516959855246e-06,5.444326127701515e-07,0.0,0.0,-0.02473586006090045,0.0,-0.04951072484254837,-0.024756047874689102,0.0,0.0,0.0,0.0,4.8848760343389586e-06,4.626778036254109e-07,0.0,0.0,-0.02476002462208271,0.0,1,0,0,-0.025423504412174225,-0.025423504412174225,1.025749437963024,-0.02542361617088318,-0.02542361617088318,1.0257495525994635
321,adam,5e-05,-0.04961060616187751,-0.02480598632246256,0.0,0.0,0.0,0.0,3.770091979049539e-06,2.6898679053033447e-06,0.0,0.0,-0.02481107972562313,0.0,-0.04965302348136902,-0.024836264550685883,0.0,0.0,0.0,0.0,5.470284122566227e-06,7.498182981180435e-07,0.0,0.0,-0.024822980165481567,0.0,1,0,0,-0.02550271898508072,-0.02550271898508072,1.025830695485009,-0.025502830743789673,-0.025502830743789673,1.0258308101305296
322,adam,5e-05,-0.049764227820560336,-0.02488173160236329,0.0,0.0,0.0,0.0,2.720049003812619e-06,1.1381712692326573e-06,0.0,0.0,-0.024886353756301105,0.0,-0.04980947822332382,-0.024910418316721916,0.0,0.0,0.0,0.0,4.611716576619074e-06,5.592670504483976e-07,0.0,0.0,-0.02490423060953617,0.0,1,0,0,-0.025581933557987213,-0.025581933557987213,1.0259119594440287,-0.025582045316696167,-0.025582045316696167,1.0259120740986312
323,adam,5e-05,-0.04991595516912639,-0.02495714626275003,0.0,0.0,0.0,0.0,2.446784549192671e-06,4.6994568414504556e-07,0.0,0.0,-0.024961725575849414,0.0,-0.049950212240219116,-0.024982118979096413,0.0,0.0,0.0,0.0,3.611443844420137e-06,9.84440134743636e-07,0.0,0.0,-0.024972690269351006,0.0,1,0,0,-0.025661148130893707,-0.025661148130893707,1.025993229840593,-0.02566125988960266,-0.02566125988960266,1.0259933445042781
324,adam,5e-05,-0.05006551439873874,-0.02503226906992495,0.0,0.0,0.0,0.0,2.5164649670728068e-06,1.1034004856469437e-06,0.0,0.0,-0.025036865030415356,0.0,-0.05010443180799484,-0.025061197578907013,0.0,0.0,0.0,0.0,3.7501624774449738e-06,2.018702645045778e-07,0.0,0.0,-0.025047186762094498,0.0,1,0,0,-0.0257403627038002,-0.0257403627038002,1.0260745066752122,-0.025740474462509155,-0.025740474462509155,1.0260746213479808
325,adam,5e-05,-0.05021553719416261,-0.02510736940894276,0.0,0.0,0.0,0.0,2.4304396362140324e-06,1.432184643768153e-06,0.0,0.0,-0.02511203079484403,0.0,-0.05025233328342438,-0.025135569274425507,0.0,0.0,0.0,0.0,4.173983143118676e-06,3.444532922003418e-06,0.0,0.0,-0.025124380365014076,0.0,1,0,0,-0.025819577276706696,-0.025819577276706696,1.026155789948396,-0.02581968903541565,-0.02581968903541565,1.0261559046302486
326,adam,5e-05,-0.05036686081439257,-0.025182692566886544,0.0,0.0,0.0,0.0,2.416385164849544e-06,6.095487714574688e-07,0.0,0.0,-0.025187194580212235,0.0,-0.050412919372320175,-0.025211121886968613,0.0,0.0,0.0,0.0,4.223554697091458e-06,3.2760587487246084e-07,0.0,0.0,-0.025206349790096283,0.0,1,0,0,-0.02589879184961319,-0.02589879184961319,1.0262370796606548,-0.025898903608322144,-0.025898903608322144,1.0262371943515922
327,adam,5e-05,-0.050516758812591434,-0.02525773027446121,0.0,0.0,0.0,0.0,2.615656200077865e-06,4.6960508548465896e-07,0.0,0.0,-0.02526211366057396,0.0,-0.050555936992168427,-0.025283802300691605,0.0,0.0,0.0,0.0,3.6406886465556454e-06,6.258738380893192e-07,0.0,0.0,-0.02527640387415886,0.0,1,0,0,-0.025978006422519684,-0.025978006422519684,1.0263183758124983,-0.025978118181228638,-0.025978118181228638,1.0263184905125213
328,adam,5e-05,-0.05066665029153228,-0.025332630961202085,0.0,0.0,0.0,0.0,2.4414534323113912e-06,7.481024208999543e-07,0.0,0.0,-0.02533720841165632,0.0,-0.05070897191762924,-0.02536073885858059,0.0,0.0,0.0,0.0,3.737376346180099e-06,3.7195846402937605e-07,0.0,0.0,-0.025352342054247856,0.0,1,0,0,-0.026057206094264984,-0.026057206094264984,1.02639966310989,-0.02605731599032879,-0.02605731599032879,1.026399775907179
329,adam,5e-05,-0.05081656505353749,-0.025407396722584963,0.0,0.0,0.0,0.0,2.4693883418080986e-06,5.582715623120293e-07,0.0,0.0,-0.025412195827811956,0.0,-0.05085987597703934,-0.025435006245970726,0.0,0.0,0.0,0.0,5.623179731628625e-06,2.985845526382036e-07,0.0,0.0,-0.025430791079998016,0.0,1,0,0,-0.02613639086484909,-0.02613639086484909,1.0264809415497058,-0.026136500760912895,-0.026136500760912895,1.026481054355927
330,adam,5e-05,-0.0509659789968282,-0.02548204199410975,0.0,0.0,0.0,0.0,2.856343911616932e-06,6.360097000168707e-07,0.0,0.0,-0.025487428880296648,0.0,-0.051001809537410736,-0.025510860607028008,0.0,0.0,0.0,0.0,4.802729563380126e-06,1.070374196388002e-06,0.0,0.0,-0.025496821850538254,0.0,1,0,0,-0.026215575635433197,-0.026215575635433197,1.026562226425791,-0.026215685531497,-0.026215685531497,1.026562339240945
331,adam,5e-05,-0.051116543589159846,-0.02555779553949833,0.0,0.0,0.0,0.0,2.7313820751828644e-06,8.929831398774013e-07,0.0,0.0,-0.025562372291460633,0.0,-0.051150135695934296,-0.025582315400242805,0.0,0.0,0.0,0.0,4.216135039314395e-06,5.766481763203046e-07,0.0,0.0,-0.02557261660695076,0.0,1,0,0,-0.026294760406017303,-0.026294760406017303,1.0266435177386555,-0.026294870302081108,-0.026294870302081108,1.026643630562743
332,adam,5e-05,-0.0512620504014194,-0.025632656179368496,0.0,0.0,0.0,0.0,3.541989684663349e-06,4.254659115687787e-06,0.0,0.0,-0.025637190439738333,0.0,-0.051295727491378784,-0.025660328567028046,0.0,0.0,0.0,0.0,6.745169685018482e-06,2.3639179289602907e-06,0.0,0.0,-0.025644509121775627,0.0,1,0,0,-0.02637394517660141,-0.02637394517660141,1.0267248154888085,-0.026374055072665215,-0.026374055072665215,1.0267249283218305
333,adam,5e-05,-0.05141600873321295,-0.025707875145599246,0.0,0.0,0.0,0.0,3.118513895117303e-06,1.2579981287785813e-06,0.0,0.0,-0.025712510803714395,0.0,-0.051454778760671616,-0.02573384903371334,0.0,0.0,0.0,0.0,3.863111032842426e-06,8.092399639281211e-07,0.0,0.0,-0.025725601240992546,0.0,1,0,0,-0.026453129947185516,-0.026453129947185516,1.0268061196767602,-0.02645323984324932,-0.02645323984324932,1.0268062325187173
334,adam,5e-05,-0.051567420829087496,-0.02578302239999175,0.0,0.0,0.0,0.0,2.3200560761438282e-06,8.551480057406025e-07,0.0,0.0,-0.025787573191337287,0.0,-0.05160599946975708,-0.02581118606030941,0.0,0.0,0.0,0.0,4.047190031997161e-06,9.16558576591342e-07,0.0,0.0,-0.02579977735877037,0.0,1,0,0,-0.026532314717769623,-0.026532314717769623,1.0268874303030204,-0.026532424613833427,-0.026532424613833427,1.026887543153913
335,adam,5e-05,-0.051717524882405996,-0.025858228793367743,0.0,0.0,0.0,0.0,2.4251263752717023e-06,8.221741056857468e-07,0.0,0.0,-0.025862543960101902,0.0,-0.051756635308265686,-0.025884544476866722,0.0,0.0,0.0,0.0,4.302189154259395e-06,1.214009330396948e-06,0.0,0.0,-0.025877606123685837,0.0,1,0,0,-0.02661149948835373,-0.02661149948835373,1.0269687473680986,-0.026611609384417534,-0.026611609384417534,1.0269688602279279
336,adam,5e-05,-0.051866614958271384,-0.02593291667290032,0.0,0.0,0.0,0.0,3.060874711025008e-06,6.51728676359653e-07,0.0,0.0,-0.025937411235645413,0.0,-0.05190145969390869,-0.025959106162190437,0.0,0.0,0.0,0.0,4.787780653714435e-06,4.578860455239919e-07,0.0,0.0,-0.02594759874045849,0.0,1,0,0,-0.026690684258937836,-0.026690684258937836,1.0270500708725052,-0.02669079415500164,-0.02669079415500164,1.0270501837412715
337,adam,5e-05,-0.052015097346156836,-0.02600775402970612,0.0,0.0,0.0,0.0,3.2940261505132185e-06,1.6105132711885517e-06,0.0,0.0,-0.02601224824320525,0.0,-0.052049607038497925,-0.026032516732811928,0.0,0.0,0.0,0.0,4.9482482609164435e-06,3.7857869301660685e-06,0.0,0.0,-0.02602582424879074,0.0,1,0,0,-0.026769869029521942,-0.026769869029521942,1.0271314008167496,-0.026769978925585747,-0.026769978925585747,1.0271315136944537
338,adam,5e-05,-0.0521662172395736,-0.026082773110829294,0.0,0.0,0.0,0.0,2.581649894750626e-06,1.3421105897748475e-06,0.0,0.0,-0.026087367325089872,0.0,-0.05220530182123184,-0.026109041646122932,0.0,0.0,0.0,0.0,4.084105967194773e-06,3.0168328635227226e-07,0.0,0.0,-0.026100648567080498,0.0,1,0,0,-0.02684905380010605,-0.02684905380010605,1.027212737201342,-0.026849163696169853,-0.026849163696169853,1.0272128500879847
339,adam,5e-05,-0.05231604538857937,-0.02615759486798197,0.0,0.0,0.0,0.0,2.7538156288642313e-06,1.0847970912664096e-06,0.0,0.0,-0.02616228989791125,0.0,-0.05235527455806732,-0.026184337213635445,0.0,0.0,0.0,0.0,4.226777491567191e-06,5.675914280800498e-07,0.0,0.0,-0.026175733655691147,0.0,1,0,0,-0.026928238570690155,-0.026928238570690155,1.0272940800267922,-0.02692834846675396,-0.02692834846675396,1.0272941929223742
340,adam,5e-05,-0.052466470981016755,-0.026232361793518066,0.0,0.0,0.0,0.0,2.445866904565719e-06,6.271232804166971e-07,0.0,0.0,-0.026237181620672345,0.0,-0.052506230771541595,-0.026260199025273323,0.0,0.0,0.0,0.0,4.283546786609804e-06,2.2534773052029777e-06,0.0,0.0,-0.026252571493387222,0.0,1,0,0,-0.02700742334127426,-0.02700742334127426,1.0273754292936106,-0.027007533237338066,-0.027007533237338066,1.0273755421981325
341,adam,5e-05,-0.05261644930578768,-0.026307640015147626,0.0,0.0,0.0,0.0,2.6077375210320497e-06,7.26825142294274e-07,0.0,0.0,-0.026312144356779754,0.0,-0.05265404284000397,-0.02633623778820038,0.0,0.0,0.0,0.0,4.267354142939439e-06,9.677398793428438e-07,0.0,0.0,-0.026323042809963226,0.0,1,0,0,-0.027086608111858368,-0.027086608111858368,1.027456785002307,-0.027086718007922173,-0.027086718007922173,1.0274568979157697
342,adam,5e-05,-0.05276513984426856,-0.02638256479986012,0.0,0.0,0.0,0.0,2.671247450791725e-06,1.779778804333887e-06,0.0,0.0,-0.02638702723197639,0.0,-0.05280151218175888,-0.02640731818974018,0.0,0.0,0.0,0.0,3.3792925933084916e-06,3.4073198662554205e-07,0.0,0.0,-0.026397911831736565,0.0,1,0,0,-0.027165792882442474,-0.027165792882442474,1.0275381471533918,-0.02716590277850628,-0.02716590277850628,1.0275382600757956
343,adam,5e-05,-0.05291495192795992,-0.026456799474544823,0.0,0.0,0.0,0.0,2.5872637721136016e-06,1.2335771977234344e-06,0.0,0.0,-0.02646197413560003,0.0,-0.05295902490615845,-0.026484966278076172,0.0,0.0,0.0,0.0,4.5715123633272015e-06,2.0733256178573356e-07,0.0,0.0,-0.026478834450244904,0.0,1,0,0,-0.02724497765302658,-0.02724497765302658,1.0276195157473746,-0.027245087549090385,-0.027245087549090385,1.0276196286787207
344,adam,5e-05,-0.0530657924246043,-0.02653208444826305,0.0,0.0,0.0,0.0,2.724964176081812e-06,3.569310838003048e-07,0.0,0.0,-0.02653678972274065,0.0,-0.05310012027621269,-0.02655884623527527,0.0,0.0,0.0,0.0,4.238492238073377e-06,1.2572006653499557e-06,0.0,0.0,-0.026546770706772804,0.0,1,0,0,-0.027324162423610687,-0.027324162423610687,1.0277008907847662,-0.027324272319674492,-0.027324272319674492,1.027701003725055
345,adam,5e-05,-0.05321519053541124,-0.02660718432161957,0.0,0.0,0.0,0.0,2.457018226209584e-06,1.0678321196166962e-06,0.0,0.0,-0.02661153150256723,0.0,-0.05325315147638321,-0.026635626330971718,0.0,0.0,0.0,0.0,3.909005044988589e-06,6.83121641031903e-07,0.0,0.0,-0.026622120290994644,0.0,1,0,0,-0.027403347194194794,-0.027403347194194794,1.0277822722660765,-0.0274034570902586,-0.0274034570902586,1.0277823852153087
346,adam,5e-05,-0.053365656873211265,-0.02668177045416087,0.0,0.0,0.0,0.0,2.2388648019955326e-06,4.623669624947979e-07,0.0,0.0,-0.026686588069424033,0.0,-0.053401052951812744,-0.026707390323281288,0.0,0.0,0.0,0.0,4.034935045638122e-06,4.7001566372273373e-07,0.0,0.0,-0.026698166504502296,0.0,1,0,0,-0.0274825319647789,-0.0274825319647789,1.0278636601918159,-0.027482641860842705,-0.027482641860842705,1.0278637731499924
347,adam,5e-05,-0.05351484729908407,-0.026756553910672665,0.0,0.0,0.0,0.0,2.6207999823668615e-06,4.550190002561294e-07,0.0,0.0,-0.02676136966329068,0.0,-0.05355818197131157,-0.0267864428460598,0.0,0.0,0.0,0.0,5.4904244279896375e-06,5.404138505582523e-07,0.0,0.0,-0.02677777037024498,0.0,1,0,0,-0.027561716735363007,-0.027561716735363007,1.0279450545624946,-0.02756182663142681,-0.02756182663142681,1.027945167529616
348,adam,5e-05,-0.053664766950532794,-0.026831753086298704,0.0,0.0,0.0,0.0,2.588598050579094e-06,6.182406302457366e-07,0.0,0.0,-0.026836220524273813,0.0,-0.05370067432522774,-0.026857774704694748,0.0,0.0,0.0,0.0,3.5448076687316643e-06,5.300857992551755e-07,0.0,0.0,-0.026846975088119507,0.0,1,0,0,-0.027640901505947113,-0.027640901505947113,1.0280264553786231,-0.027641011402010918,-0.027641011402010918,1.0280265683546903
349,adam,5e-05,-0.053812026511877775,-0.026906430954113603,0.0,0.0,0.0,0.0,2.9704047506129427e-06,2.264420430719838e-06,0.0,0.0,-0.02691083017271012,0.0,-0.05385656654834747,-0.02693473920226097,0.0,0.0,0.0,0.0,4.460325726540759e-06,1.0995598813678953e-06,0.0,0.0,-0.026927387341856956,0.0,1,0,0,-0.02772008627653122,-0.02772008627653122,1.0281078626407119,-0.027720196172595024,-0.027720196172595024,1.0281079756257254
350,adam,5e-05,-0.053961151978001,-0.02698116493411362,0.0,0.0,0.0,0.0,3.4803417321427332e-06,2.08117576327993e-06,0.0,0.0,-0.02698554820381105,0.0,-0.05400194972753525,-0.02700668014585972,0.0,0.0,0.0,0.0,5.276053343550302e-06,1.0617627594911028e-06,0.0,0.0,-0.02700161002576351,0.0,1,0,0,-0.027799271047115326,-0.027799271047115326,1.0281892763492713,-0.02779938094317913,-0.02779938094317913,1.0281893893432317
351,adam,5e-05,-0.05411248211748898,-0.027055711718276143,0.0,0.0,0.0,0.0,2.811083277265425e-06,9.526576141283272e-07,0.0,0.0,-0.02706053399015218,0.0,-0.054146163165569305,-0.027082741260528564,0.0,0.0,0.0,0.0,4.09524636779679e-06,7.825993861843017e-07,0.0,0.0,-0.027068298310041428,0.0,1,0,0,-0.027878455817699432,-0.027878455817699432,1.0282706965048116,-0.027878565713763237,-0.027878565713763237,1.0282708095077198
352,adam,5e-05,-0.05426304484717548,-0.0271305920323357,0.0,0.0,0.0,0.0,2.342179740821848e-06,5.405363818766773e-07,0.0,0.0,-0.027135335956700146,0.0,-0.05429825931787491,-0.0271577350795269,0.0,0.0,0.0,0.0,4.08701816922985e-06,4.959080115440884e-07,0.0,0.0,-0.027145106345415115,0.0,1,0,0,-0.02795764058828354,-0.02795764058828354,1.0283521231078436,-0.027957750484347343,-0.027957750484347343,1.0283522361197002
353,adam,5e-05,-0.05441191606223583,-0.02720549434889108,0.0,0.0,0.0,0.0,2.5292210565908135e-06,1.1520919969143506e-06,0.0,0.0,-0.02721010346431285,0.0,-0.054443031549453735,-0.02723243273794651,0.0,0.0,0.0,0.0,3.7680301829823293e-06,2.97010899430461e-07,0.0,0.0,-0.027214661240577698,0.0,1,0,0,-0.028036825358867645,-0.028036825358867645,1.0284335561588778,-0.02803693525493145,-0.02803693525493145,1.0284336691796836
354,adam,5e-05,-0.054556968389078975,-0.027279852190986276,0.0,0.0,0.0,0.0,3.2841596251387273e-06,3.953374918097552e-06,0.0,0.0,-0.02728435443714261,0.0,-0.05459029972553253,-0.027303127571940422,0.0,0.0,0.0,0.0,4.423076461534947e-06,2.667561602720525e-06,0.0,0.0,-0.027294263243675232,0.0,1,0,0,-0.02811601012945175,-0.02811601012945175,1.0285149956584245,-0.028116120025515556,-0.028116120025515556,1.0285151086881803
355,adam,5e-05,-0.05470919911749661,-0.027354562655091286,0.0,0.0,0.0,0.0,2.9422015614954944e-06,1.8789554445675094e-06,0.0,0.0,-0.027359459083527327,0.0,-0.05474977567791939,-0.027381829917430878,0.0,0.0,0.0,0.0,3.687099251692416e-06,6.849327292002272e-07,0.0,0.0,-0.027372317388653755,0.0,1,0,0,-0.028195194900035858,-0.028195194900035858,1.028596441606995,-0.028195304796099663,-0.028195304796099663,1.0285965546457014
356,adam,5e-05,-0.054860395612195134,-0.027429578476585448,0.0,0.0,0.0,0.0,2.3157476931601195e-06,1.199350480263206e-06,0.0,0.0,-0.02743433217983693,0.0,-0.05489527806639671,-0.027457410469651222,0.0,0.0,0.0,0.0,4.023690962640103e-06,1.158842678705696e-06,0.0,0.0,-0.02744304947555065,0.0,1,0,0,-0.028274379670619965,-0.028274379670619965,1.0286778940050993,-0.02827448956668377,-0.02827448956668377,1.028678007052757
357,adam,5e-05,-0.05501013179309666,-0.027504513855092227,0.0,0.0,0.0,0.0,2.4323369629541958e-06,9.699715928235264e-07,0.0,0.0,-0.027509020757861435,0.0,-0.055047061294317245,-0.02753205969929695,0.0,0.0,0.0,0.0,3.960903995903209e-06,3.3871955906761286e-07,0.0,0.0,-0.02751930058002472,0.0,1,0,0,-0.02835356444120407,-0.02835356444120407,1.0287593528532486,-0.028353674337267876,-0.028353674337267876,1.0287594659098585
358,adam,5e-05,-0.05516001651994884,-0.027579293469898403,0.0,0.0,0.0,0.0,2.2201862606152645e-06,7.947170681532612e-07,0.0,0.0,-0.027583738323301077,0.0,-0.055197328329086304,-0.027605684474110603,0.0,0.0,0.0,0.0,3.869096417474793e-06,5.590278533418314e-07,0.0,0.0,-0.02759607322514057,0.0,1,0,0,-0.028432749211788177,-0.028432749211788177,1.0288408181519535,-0.028432859107851982,-0.028432859107851982,1.028840931217516
359,adam,5e-05,-0.05530936154536903,-0.027653686702251434,0.0,0.0,0.0,0.0,2.2931172338758188e-06,4.7105191924856626e-07,0.0,0.0,-0.02765843889210373,0.0,-0.05534851551055908,-0.02768145687878132,0.0,0.0,0.0,0.0,3.826133252005093e-06,2.5258350433432497e-07,0.0,0.0,-0.02767113782465458,0.0,1,0,0,-0.028511933982372284,-0.028511933982372284,1.0289222899017247,-0.02851204387843609,-0.02851204387843609,1.0289224029762407
360,adam,5e-05,-0.055458884220570326,-0.027728749788366258,0.0,0.0,0.0,0.0,2.244318508815013e-06,5.65168530641813e-07,0.0,0.0,-0.027732943650335073,0.0,-0.055495236068964005,-0.027753299102187157,0.0,0.0,0.0,0.0,4.117240223422414e-06,4.851488029089523e-07,0.0,0.0,-0.02774653770029545,0.0,1,0,0,-0.02859111875295639,-0.02859111875295639,1.0290037681030733,-0.028591228649020195,-0.028591228649020195,1.0290038811865432
361,adam,5e-05,-0.055607019225135446,-0.027802840806543827,0.0,0.0,0.0,0.0,2.4854653162265095e-06,9.664997637770512e-07,0.0,0.0,-0.02780762978363782,0.0,-0.05564497411251068,-0.02782985381782055,0.0,0.0,0.0,0.0,4.068999714945676e-06,9.926786788128084e-07,0.0,0.0,-0.027820181101560593,0.0,1,0,0,-0.028670303523540497,-0.028670303523540497,1.02908525275651,-0.0286704134196043,-0.0286704134196043,1.0290853658489347
362,adam,5e-05,-0.05575664667412639,-0.027877960237674415,0.0,0.0,0.0,0.0,2.39077144925659e-06,1.3367909232897546e-06,0.0,0.0,-0.027882414171472192,0.0,-0.055797331035137177,-0.027904333546757698,0.0,0.0,0.0,0.0,4.569786597130587e-06,7.900480909484031e-07,0.0,0.0,-0.027898358181118965,0.0,1,0,0,-0.028749488294124603,-0.028749488294124603,1.0291667438625456,-0.028749598190188408,-0.028749598190188408,1.029166856963926
363,adam,5e-05,-0.05590490088798106,-0.027952194679528475,0.0,0.0,0.0,0.0,2.745435260465001e-06,1.5013168646049735e-06,0.0,0.0,-0.02795695257373154,0.0,-0.05594686418771744,-0.027980782091617584,0.0,0.0,0.0,0.0,3.7475574572454207e-06,6.681958097942697e-07,0.0,0.0,-0.02797049656510353,0.0,1,0,0,-0.02882867306470871,-0.02882867306470871,1.0292482414216915,-0.028828782960772514,-0.028828782960772514,1.029248354532028
364,adam,5e-05,-0.056055401684716344,-0.028027142863720655,0.0,0.0,0.0,0.0,2.6382490005971704e-06,5.697942793148059e-07,0.0,0.0,-0.0280314659466967,0.0,-0.0560862198472023,-0.028052639216184616,0.0,0.0,0.0,0.0,3.4612082799867494e-06,2.5004007397910755e-07,0.0,0.0,-0.028037291020154953,0.0,1,0,0,-0.028907857835292816,-0.028907857835292816,1.029329745434458,-0.02890796773135662,-0.02890796773135662,1.0293298585537518
365,adam,5e-05,-0.056204498279839754,-0.02810152096208185,0.0,0.0,0.0,0.0,2.597738159693108e-06,6.446164828588508e-07,0.0,0.0,-0.028106219950132072,0.0,-0.05623883754014969,-0.028129346668720245,0.0,0.0,0.0,0.0,3.7390038869489217e-06,8.753393103688722e-07,0.0,0.0,-0.02811410278081894,0.0,1,0,0,-0.028987042605876923,-0.028987042605876923,1.029411255901357,-0.028987152501940727,-0.028987152501940727,1.0294113690296083
366,adam,5e-05,-0.0563525571487844,-0.028176224324852228,0.0,0.0,0.0,0.0,2.5649334745025953e-06,1.7649789434415197e-06,0.0,0.0,-0.028180662891827524,0.0,-0.056394681334495544,-0.02820485085248947,0.0,0.0,0.0,0.0,4.291601726436056e-06,7.630739560227084e-07,0.0,0.0,-0.028194883838295937,0.0,1,0,0,-0.02906622737646103,-0.02906622737646103,1.029492772822899,-0.029066337272524834,-0.029066337272524834,1.0294928859601087
