tau,log_moneyness,v,rho,kappa,gamma,bar_v,r,row_index,fd_delta,ad_delta,ad_minus_fd_delta,fd_gamma,ad_gamma,ad_minus_fd_gamma,fd_vega,ad_vega,ad_minus_fd_vega,fd_theta,ad_theta,ad_minus_fd_theta,fd_rho,ad_rho,ad_minus_fd_rho
1.6453333333333333,-0.2231435513142097,0.04,-0.7,2.0,0.3,0.04,0.01,148,0.2376325579624139,0.23763187600236296,-6.819600509300194e-07,15.931293846779651,15.931290179945096,-3.6668345551049697e-06,0.5829812574520421,0.5829842887330695,3.0312810274102375e-06,-0.038950125461900686,-0.03895012413546763,1.3264330536721936e-09,0.0033837403676240108,0.003383740364615636,-3.0083747992737386e-12
1.734,-0.2231435513142097,0.04,-0.7,2.0,0.3,0.04,0.01,156,0.44551950176309474,0.44551886465253626,-6.371105584768166e-07,21.539919676134396,21.539927241355645,7.56522124945036e-06,1.0155291712571346,1.015536213315638,7.0420585034369765e-06,-0.06425210686972216,-0.06425210573452282,1.1351993373098779e-09,0.00528198027816007,0.005281980278514565,3.5449507912455047e-13
1.90025,-0.2231435513142097,0.04,-0.7,2.0,0.3,0.04,0.01,171,0.9433557790945041,0.9433560237202594,2.4462575531902786e-07,25.338782525958273,25.338827830659806,4.530470153341071e-05,2.0321897851180437,2.032208062718531,1.827760048733751e-05,-0.12341229312290425,-0.12341229356630298,-4.433987343954726e-10,0.009716902389933502,0.009716902397067717,7.134215093684837e-12
1.9224166666666667,-0.2231435513142097,0.04,-0.7,2.0,0.3,0.04,0.01,173,1.0109918412333496,1.0109923005384656,4.5930511594072243e-07,24.44841557204449,24.448466392098304,5.0820053814959465e-05,2.1686249108449074,2.168644712376022,1.980153111480476e-05,-0.1314772461546987,-0.13147724694229454,-7.875958496494917e-10,0.01030434382265355,0.010304343826575232,3.921682423246864e-12
1.9335,-0.2231435513142097,0.04,-0.7,2.0,0.3,0.04,0.01,174,1.0439804162477166,1.0439809909070208,5.746593041422443e-07,23.83142371780019,23.831476708236305,5.299043611373122e-05,2.2350117843372708,2.2350323073404157,2.052300314492328e-05,-0.13542936200927613,-0.1354293629767275,-9.674513690161035e-10,0.010588578774617385,0.01058857878046597,5.84858377006281e-12
0.3264166666666667,-0.22036962443148445,0.04,-0.7,2.0,0.3,0.04,0.01,210,-0.006415126708587293,-0.0064151193920467505,7.316540542694205e-09,-0.19582410192227023,-0.19582394856856294,1.5335370728841724e-07,-0.010806443717370495,-0.010806462888468905,-1.917109841015341e-08,0.0018749581376376057,0.0018749581266489536,-1.0988652045587632e-11,-4.083544696831254e-05,-4.083544724773108e-05,-2.794185442376272e-13
0.5148333333333334,-0.22036962443148445,0.04,-0.7,2.0,0.3,0.04,0.01,227,-0.019503392869549725,-0.019503374431980542,1.84375691832106e-08,-0.5265805990908493,-0.5265802425900742,3.565007751227256e-07,-0.03524655843051283,-0.03524662054555799,-6.211504515601929e-08,0.0038118070180837016,0.003811806997900572,-2.0183129473272388e-11,-6.917495604108481e-05,-6.917495598374545e-05,5.73393600395572e-14
0.5480833333333334,-0.22036962443148445,0.04,-0.7,2.0,0.3,0.04,0.01,230,-0.022616858127665496,-0.022616837177241986,2.0950423510607274e-08,-0.6031304919628203,-0.6031301244914532,3.674713671131258e-07,-0.04101946764561992,-0.04101954066435611,-7.3018736189423e-08,0.004193244998174084,0.004193244977240497,-2.0933586461491238e-11,-7.804406843003875e-05,-7.804406788231788e-05,5.477208720209778e-13
0.6589166666666667,-0.22036962443148445,0.04,-0.7,2.0,0.3,0.04,0.01,240,-0.034918269884971986,-0.03491823978416924,3.010080274618021e-08,-0.8979384542687201,-0.8979380525855101,4.016832100273149e-07,-0.063628410362504,-0.06362853204733224,-1.216848282414862e-07,0.005563495774352223,0.0055634957554301315,-1.8922091324369283e-11,-0.00011581105102687062,-0.00011581105200683549,-9.799648749810388e-13
0.7808333333333334,-0.22036962443148445,0.04,-0.7,2.0,0.3,0.04,0.01,251,-0.05190129015968368,-0.051901250603529105,3.955615457407191e-08,-1.2734404331440037,-1.2734399641791214,4.689648822608916e-07,-0.0942570825043787,-0.09425729050527201,-2.0800089331474148e-07,0.007214841630520663,0.007214841628692624,-1.8280394559200275e-12,-0.00016943039776728952,-0.00016943039637206978,1.3952197416063766e-12
