epoch,optimizer,lr,train_total,train_pde,train_dpde,train_greek_delta,train_greek_gamma,train_greek_vega,train_term,train_low,train_right,train_v_zero,train_no_arbitrage,train_curvature_bulk,val_total,val_pde,val_dpde,val_greek_delta,val_greek_gamma,val_greek_vega,val_term,val_low,val_right,val_v_zero,val_no_arbitrage,val_curvature_bulk,val_evaluated,dynamic_refresh,dynamic_refresh_count,loss_log_var_pde,loss_log_var_clamped_pde,loss_weight_pde,loss_log_var_term,loss_log_var_clamped_term,loss_weight_term,loss_log_var_low,loss_log_var_clamped_low,loss_weight_low,loss_log_var_no_arbitrage,loss_log_var_clamped_no_arbitrage,loss_weight_no_arbitrage
711,adam,0.00049,-4.997807502746582,-1.2492116689682007,0.0,0.0,0.0,0.0,-1.2489676177501678,-1.249800905585289,0.0,0.0,-1.2498272359371185,0.0,-4.996523857116699,-1.2489763498306274,0.0,0.0,0.0,0.0,-1.2479199171066284,-1.2497897148132324,0.0,0.0,-1.2498377561569214,0.0,0,0,0,-2.482501268386841,-2.482501268386841,11.971170110526527,-2.4815924167633057,-2.4815924167633057,11.960295035799199,-2.483236789703369,-2.483236789703369,11.979978400271941,-2.484110116958618,-2.484110116958618,11.990445411824162
712,adam,0.00049,-4.99803900718689,-1.2493023872375488,0.0,0.0,0.0,0.0,-1.2490419298410416,-1.2498476803302765,0.0,0.0,-1.2498469650745392,0.0,-4.996523857116699,-1.2489763498306274,0.0,0.0,0.0,0.0,-1.2479199171066284,-1.2497897148132324,0.0,0.0,-1.2498377561569214,0.0,0,0,0,-2.482732057571411,-2.482732057571411,11.97393324595331,-2.481826066970825,-2.481826066970825,11.963089887712458,-2.483473062515259,-2.483473062515259,11.982809277871485,-2.4843385219573975,-2.4843385219573975,11.99318440228146
713,adam,0.00049,-4.998091816902161,-1.24927219748497,0.0,0.0,0.0,0.0,-1.2491161227226257,-1.2498540729284286,0.0,0.0,-1.2498494386672974,0.0,-4.996523857116699,-1.2489763498306274,0.0,0.0,0.0,0.0,-1.2479199171066284,-1.2497897148132324,0.0,0.0,-1.2498377561569214,0.0,0,0,0,-2.482961654663086,-2.482961654663086,11.97668274182854,-2.482062578201294,-2.482062578201294,11.965919627441432,-2.4837112426757812,-2.4837112426757812,11.985663685226907,-2.484565019607544,-2.484565019607544,11.995901138021868
714,adam,0.00049,-4.99765944480896,-1.2493012845516205,0.0,0.0,0.0,0.0,-1.2486947923898697,-1.2498400956392288,0.0,0.0,-1.249823272228241,0.0,-4.996523857116699,-1.2489763498306274,0.0,0.0,0.0,0.0,-1.2479199171066284,-1.2497897148132324,0.0,0.0,-1.2498377561569214,0.0,0,0,0,-2.4831888675689697,-2.4831888675689697,11.979404307892917,-2.4822938442230225,-2.4822938442230225,11.968687258087122,-2.483947515487671,-2.483947515487671,11.988495906263417,-2.4847893714904785,-2.4847893714904785,11.998592742951708
715,adam,0.00049,-4.99640280008316,-1.249254271388054,0.0,0.0,0.0,0.0,-1.2476646155118942,-1.2497467994689941,0.0,0.0,-1.249737098813057,0.0,-4.996523857116699,-1.2489763498306274,0.0,0.0,0.0,0.0,-1.2479199171066284,-1.2497897148132324,0.0,0.0,-1.2498377561569214,0.0,0,0,0,-2.4834134578704834,-2.4834134578704834,11.98209506806639,-2.4824981689453125,-2.4824981689453125,11.971133006642246,-2.484180450439453,-2.484180450439453,11.99128877124459,-2.48500919342041,-2.48500919342041,12.001230586682254
716,adam,0.00049,-4.997926890850067,-1.2492759376764297,0.0,0.0,0.0,0.0,-1.2489100694656372,-1.249901995062828,0.0,0.0,-1.2498390227556229,0.0,-4.996523857116699,-1.2489763498306274,0.0,0.0,0.0,0.0,-1.2479199171066284,-1.2497897148132324,0.0,0.0,-1.2498377561569214,0.0,0,0,0,-2.483635663986206,-2.483635663986206,11.98475785870291,-2.482706308364868,-2.482706308364868,11.973624930642483,-2.484412670135498,-2.484412670135498,11.994073708024308,-2.485226631164551,-2.485226631164551,12.003840390912623
717,adam,0.00049,-4.9977757930755615,-1.2492772936820984,0.0,0.0,0.0,0.0,-1.2488259077072144,-1.2498611956834793,0.0,0.0,-1.2498113363981247,0.0,-4.996523857116699,-1.2489763498306274,0.0,0.0,0.0,0.0,-1.2479199171066284,-1.2497897148132324,0.0,0.0,-1.2498377561569214,0.0,0,0,0,-2.483855962753296,-2.483855962753296,11.987398376923828,-2.482919931411743,-2.482919931411743,11.976183046108787,-2.48464298248291,-2.48464298248291,11.996836409424947,-2.485442876815796,-2.485442876815796,12.006436449878514
718,adam,0.00049,-4.99720424413681,-1.2492752373218536,0.0,0.0,0.0,0.0,-1.248829260468483,-1.2493216544389725,0.0,0.0,-1.2497781962156296,0.0,-4.996523857116699,-1.2489763498306274,0.0,0.0,0.0,0.0,-1.2479199171066284,-1.2497897148132324,0.0,0.0,-1.2498377561569214,0.0,0,0,0,-2.4840731620788574,-2.4840731620788574,11.990002314543043,-2.48313570022583,-2.48313570022583,11.97876741172466,-2.4848663806915283,-2.4848663806915283,11.999516780571806,-2.4856560230255127,-2.4856560230255127,12.008995849053438
719,adam,0.00049,-4.996364176273346,-1.2491788566112518,0.0,0.0,0.0,0.0,-1.2485437840223312,-1.2488894015550613,0.0,0.0,-1.2497521042823792,0.0,-4.996523857116699,-1.2489763498306274,0.0,0.0,0.0,0.0,-1.2479199171066284,-1.2497897148132324,0.0,0.0,-1.2498377561569214,0.0,0,0,0,-2.4842875003814697,-2.4842875003814697,11.992572506722935,-2.4833462238311768,-2.4833462238311768,11.981289490497028,-2.4850707054138184,-2.4850707054138184,12.001968829004138,-2.485865592956543,-2.485865592956543,12.011512837218572
720,adam,0.00049,-4.99659937620163,-1.249235823750496,0.0,0.0,0.0,0.0,-1.248651996254921,-1.2489531636238098,0.0,0.0,-1.2497583478689194,0.0,-4.996523857116699,-1.2489763498306274,0.0,0.0,0.0,0.0,-1.2479199171066284,-1.2497897148132324,0.0,0.0,-1.2498377561569214,0.0,0,0,0,-2.4844980239868164,-2.4844980239868164,11.99509749209962,-2.483550548553467,-2.483550548553467,11.983737814262868,-2.485264778137207,-2.485264778137207,12.00429830981784,-2.486072540283203,-2.486072540283203,12.01399884491683
721,adam,0.00049,-4.996873378753662,-1.2492015063762665,0.0,0.0,0.0,0.0,-1.248678058385849,-1.2492147982120514,0.0,0.0,-1.24977907538414,0.0,-4.996523857116699,-1.2489763498306274,0.0,0.0,0.0,0.0,-1.2479199171066284,-1.2497897148132324,0.0,0.0,-1.2498377561569214,0.0,0,0,0,-2.4847068786621094,-2.4847068786621094,11.997602985924381,-2.483753204345703,-2.483753204345703,11.986166634242478,-2.485454797744751,-2.485454797744751,12.006579578607548,-2.4862771034240723,-2.4862771034240723,12.016456717641455
722,adam,0.00049,-4.997445046901703,-1.2492533922195435,0.0,0.0,0.0,0.0,-1.2489347457885742,-1.2494466751813889,0.0,0.0,-1.2498103231191635,0.0,-4.996523857116699,-1.2489763498306274,0.0,0.0,0.0,0.0,-1.2479199171066284,-1.2497897148132324,0.0,0.0,-1.2498377561569214,0.0,0,0,0,-2.484912633895874,-2.484912633895874,12.000071809509341,-2.483957052230835,-2.483957052230835,11.988610238014974,-2.4856491088867188,-2.4856491088867188,12.008912817476407,-2.4864799976348877,-2.4864799976348877,12.018895034495802
723,adam,0.00049,-4.998047769069672,-1.249307319521904,0.0,0.0,0.0,0.0,-1.2490467578172684,-1.249836504459381,0.0,0.0,-1.249857172369957,0.0,-4.996523857116699,-1.2489763498306274,0.0,0.0,0.0,0.0,-1.2479199171066284,-1.2497897148132324,0.0,0.0,-1.2498377561569214,0.0,0,0,0,-2.4851176738739014,-2.4851176738739014,12.002532556236597,-2.484163522720337,-2.484163522720337,11.991085787794457,-2.485852003097534,-2.485852003097534,12.011349603561795,-2.486682176589966,-2.486682176589966,12.021325247795785
724,adam,0.00049,-4.997840762138367,-1.2493215799331665,0.0,0.0,0.0,0.0,-1.2488940060138702,-1.2497817426919937,0.0,0.0,-1.2498434334993362,0.0,-4.996523857116699,-1.2489763498306274,0.0,0.0,0.0,0.0,-1.2479199171066284,-1.2497897148132324,0.0,0.0,-1.2498377561569214,0.0,0,0,0,-2.485321521759033,-2.485321521759033,12.004979496507739,-2.4843688011169434,-2.4843688011169434,11.993547551323337,-2.4860599040985107,-2.4860599040985107,12.013847034767684,-2.486882448196411,-2.486882448196411,12.02373301901082
725,adam,0.00049,-4.9977147579193115,-1.2493057548999786,0.0,0.0,0.0,0.0,-1.2487971931695938,-1.2497935444116592,0.0,0.0,-1.2498183697462082,0.0,-4.998103141784668,-1.2490588426589966,0.0,0.0,0.0,0.0,-1.2492475509643555,-1.2499102354049683,0.0,0.0,-1.2498862743377686,0.0,1,0,0,-2.4855237007141113,-2.4855237007141113,12.007406896094365,-2.484572172164917,-2.484572172164917,11.995986939699849,-2.486267328262329,-2.486267328262329,12.016339255407567,-2.4870805740356445,-2.4870805740356445,12.02611546721041
726,adam,0.00049,-4.997265040874481,-1.2492853701114655,0.0,0.0,0.0,0.0,-1.248557224869728,-1.249655544757843,0.0,0.0,-1.2497669160366058,0.0,-4.998103141784668,-1.2490588426589966,0.0,0.0,0.0,0.0,-1.2492475509643555,-1.2499102354049683,0.0,0.0,-1.2498862743377686,0.0,0,0,0,-2.485722541809082,-2.485722541809082,12.009794699418189,-2.484766721725464,-2.484766721725464,11.998320980723259,-2.4864718914031982,-2.4864718914031982,12.018797606942886,-2.4872748851776123,-2.4872748851776123,12.028452502488923
727,adam,0.00049,-4.9971917271614075,-1.249305099248886,0.0,0.0,0.0,0.0,-1.2485584616661072,-1.2495290488004684,0.0,0.0,-1.2497991174459457,0.0,-4.998103141784668,-1.2490588426589966,0.0,0.0,0.0,0.0,-1.2492475509643555,-1.2499102354049683,0.0,0.0,-1.2498862743377686,0.0,0,0,0,-2.4859189987182617,-2.4859189987182617,12.012154338340814,-2.4849536418914795,-2.4849536418914795,12.000563918491505,-2.4866695404052734,-2.4866695404052734,12.021173345069442,-2.48746657371521,-2.48746657371521,12.030758439962518
728,adam,0.00049,-4.997676730155945,-1.2492389678955078,0.0,0.0,0.0,0.0,-1.2488962709903717,-1.249698668718338,0.0,0.0,-1.2498427629470825,0.0,-4.998103141784668,-1.2490588426589966,0.0,0.0,0.0,0.0,-1.2492475509643555,-1.2499102354049683,0.0,0.0,-1.2498862743377686,0.0,0,0,0,-2.486112356185913,-2.486112356185913,12.014477202649056,-2.4851431846618652,-2.4851431846618652,12.002838754205328,-2.486865520477295,-2.486865520477295,12.023529486358221,-2.487657070159912,-2.487657070159912,12.033050474977731
729,adam,0.00049,-4.997714638710022,-1.2492100894451141,0.0,0.0,0.0,0.0,-1.2489445358514786,-1.249720424413681,0.0,0.0,-1.2498395889997482,0.0,-4.998103141784668,-1.2490588426589966,0.0,0.0,0.0,0.0,-1.2492475509643555,-1.2499102354049683,0.0,0.0,-1.2498862743377686,0.0,0,0,0,-2.486302614212036,-2.486302614212036,12.016763270831046,-2.4853339195251465,-2.4853339195251465,12.005128332358344,-2.487060308456421,-2.487060308456421,12.025871753484164,-2.4878456592559814,-2.4878456592559814,12.035319991086034
730,adam,0.00049,-4.997604131698608,-1.2493379712104797,0.0,0.0,0.0,0.0,-1.2486963421106339,-1.2497587651014328,0.0,0.0,-1.2498109638690948,0.0,-4.998103141784668,-1.2490588426589966,0.0,0.0,0.0,0.0,-1.2492475509643555,-1.2499102354049683,0.0,0.0,-1.2498862743377686,0.0,0,0,0,-2.4864914417266846,-2.4864914417266846,12.019032580620918,-2.485520839691162,-2.485520839691162,12.007372542676816,-2.4872548580169678,-2.4872548580169678,12.028211609150564,-2.4880318641662598,-2.4880318641662598,12.037561235424018
731,adam,0.00049,-4.997806131839752,-1.2492489367723465,0.0,0.0,0.0,0.0,-1.2489651292562485,-1.249739170074463,0.0,0.0,-1.2498528957366943,0.0,-4.998103141784668,-1.2490588426589966,0.0,0.0,0.0,0.0,-1.2492475509643555,-1.2499102354049683,0.0,0.0,-1.2498862743377686,0.0,0,0,0,-2.4866793155670166,-2.4866793155670166,12.02129085455757,-2.4857070446014404,-2.4857070446014404,12.009608582578148,-2.48744797706604,-2.48744797706604,12.03053471024888,-2.4882164001464844,-2.4882164001464844,12.039782803559435
732,adam,0.00049,-4.997773110866547,-1.2492796778678894,0.0,0.0,0.0,0.0,-1.2489961832761765,-1.2496278584003448,0.0,0.0,-1.2498694956302643,0.0,-4.998103141784668,-1.2490588426589966,0.0,0.0,0.0,0.0,-1.2492475509643555,-1.2499102354049683,0.0,0.0,-1.2498862743377686,0.0,0,0,0,-2.486863851547241,-2.486863851547241,12.023509419945254,-2.4858944416046143,-2.4858944416046143,12.011859358123523,-2.487638235092163,-2.487638235092163,12.032823833791216,-2.488399028778076,-2.488399028778076,12.041981813412479
733,adam,0.00049,-4.99775230884552,-1.2493032217025757,0.0,0.0,0.0,0.0,-1.2490214705467224,-1.2495923191308975,0.0,0.0,-1.2498352527618408,0.0,-4.998103141784668,-1.2490588426589966,0.0,0.0,0.0,0.0,-1.2492475509643555,-1.2499102354049683,0.0,0.0,-1.2498862743377686,0.0,0,0,0,-2.487046241760254,-2.487046241760254,12.025702590389852,-2.486082077026367,-2.486082077026367,12.014113419884522,-2.487820625305176,-2.487820625305176,12.035018703248674,-2.488579273223877,-2.488579273223877,12.044152509372848
734,adam,0.00049,-4.998109936714172,-1.2493632584810257,0.0,0.0,0.0,0.0,-1.2489477097988129,-1.2499215602874756,0.0,0.0,-1.2498773783445358,0.0,-4.998103141784668,-1.2490588426589966,0.0,0.0,0.0,0.0,-1.2492475509643555,-1.2499102354049683,0.0,0.0,-1.2498862743377686,0.0,0,0,0,-2.4872283935546875,-2.4872283935546875,12.027893293210182,-2.486267566680908,-2.486267566680908,12.01634212032644,-2.4880075454711914,-2.4880075454711914,12.037268501202439,-2.488758087158203,-2.488758087158203,12.046306364232565
735,adam,0.00049,-4.998143553733826,-1.2493434250354767,0.0,0.0,0.0,0.0,-1.2490854561328888,-1.2498423755168915,0.0,0.0,-1.2498723566532135,0.0,-4.998103141784668,-1.2490588426589966,0.0,0.0,0.0,0.0,-1.2492475509643555,-1.2499102354049683,0.0,0.0,-1.2498862743377686,0.0,0,0,0,-2.4874086380004883,-2.4874086380004883,12.030061449564169,-2.486452341079712,-2.486452341079712,12.018562637858622,-2.488194465637207,-2.488194465637207,12.039518719728118,-2.4889349937438965,-2.4889349937438965,12.048437623673035
736,adam,0.00049,-4.996521234512329,-1.2492262423038483,0.0,0.0,0.0,0.0,-1.2485177516937256,-1.2490261644124985,0.0,0.0,-1.2497511357069016,0.0,-4.998103141784668,-1.2490588426589966,0.0,0.0,0.0,0.0,-1.2492475509643555,-1.2499102354049683,0.0,0.0,-1.2498862743377686,0.0,0,0,0,-2.487586259841919,-2.487586259841919,12.032198441013923,-2.4866271018981934,-2.4866271018981934,12.020663195244403,-2.488370180130005,-2.488370180130005,12.04163442352795,-2.4891083240509033,-2.4891083240509033,12.050526164063744
737,adam,0.00049,-4.997311949729919,-1.2491067796945572,0.0,0.0,0.0,0.0,-1.2488229870796204,-1.2495257556438446,0.0,0.0,-1.2498564720153809,0.0,-4.998103141784668,-1.2490588426589966,0.0,0.0,0.0,0.0,-1.2492475509643555,-1.2499102354049683,0.0,0.0,-1.2498862743377686,0.0,0,0,0,-2.487755537033081,-2.487755537033081,12.034235390169176,-2.4867963790893555,-2.4867963790893555,12.022698191580371,-2.4885337352752686,-2.4885337352752686,12.043604055862664,-2.4892783164978027,-2.4892783164978027,12.052574836617296
738,adam,0.00049,-4.997738242149353,-1.249316155910492,0.0,0.0,0.0,0.0,-1.248959243297577,-1.2496122270822525,0.0,0.0,-1.2498505413532257,0.0,-4.998103141784668,-1.2490588426589966,0.0,0.0,0.0,0.0,-1.2492475509643555,-1.2499102354049683,0.0,0.0,-1.2498862743377686,0.0,0,0,0,-2.4879252910614014,-2.4879252910614014,12.036278423506076,-2.4869675636291504,-2.4869675636291504,12.024756467804899,-2.488703727722168,-2.488703727722168,12.045651551610083,-2.489447593688965,-2.489447593688965,12.054615235323517
739,adam,0.00049,-4.998088836669922,-1.2493241280317307,0.0,0.0,0.0,0.0,-1.249168410897255,-1.249729484319687,0.0,0.0,-1.2498668283224106,0.0,-4.998103141784668,-1.2490588426589966,0.0,0.0,0.0,0.0,-1.2492475509643555,-1.2499102354049683,0.0,0.0,-1.2498862743377686,0.0,0,0,0,-2.4880950450897217,-2.4880950450897217,12.038321803685552,-2.487142562866211,-2.487142562866211,12.026860975150823,-2.48887300491333,-2.48887300491333,12.047690778262867,-2.4896154403686523,-2.4896154403686523,12.056638732279549
740,adam,0.00049,-4.9982545375823975,-1.2493687719106674,0.0,0.0,0.0,0.0,-1.2491301745176315,-1.2498796731233597,0.0,0.0,-1.2498759478330612,0.0,-4.998103141784668,-1.2490588426589966,0.0,0.0,0.0,0.0,-1.2492475509643555,-1.2499102354049683,0.0,0.0,-1.2498862743377686,0.0,0,0,0,-2.4882640838623047,-2.4882640838623047,12.040356918829044,-2.487319231033325,-2.487319231033325,12.02898592633553,-2.489046335220337,-2.489046335220337,12.049779189191412,-2.489781379699707,-2.489781379699707,12.058639568849701
741,adam,0.00049,-4.99828439950943,-1.2493795305490494,0.0,0.0,0.0,0.0,-1.2491123676300049,-1.2499199360609055,0.0,0.0,-1.2498726695775986,0.0,-4.998103141784668,-1.2490588426589966,0.0,0.0,0.0,0.0,-1.2492475509643555,-1.2499102354049683,0.0,0.0,-1.2498862743377686,0.0,0,0,0,-2.488431930541992,-2.488431930541992,12.042378022373136,-2.4874935150146484,-2.4874935150146484,12.031082568594325,-2.4892218112945557,-2.4892218112945557,12.051893822667099,-2.489945411682129,-2.489945411682129,12.060617733640202
742,adam,0.00049,-4.9974523186683655,-1.249341443181038,0.0,0.0,0.0,0.0,-1.24870166182518,-1.2495970577001572,0.0,0.0,-1.2498121708631516,0.0,-4.998103141784668,-1.2490588426589966,0.0,0.0,0.0,0.0,-1.2492475509643555,-1.2499102354049683,0.0,0.0,-1.2498862743377686,0.0,0,0,0,-2.488598346710205,-2.488598346710205,12.044382235541903,-2.4876630306243896,-2.4876630306243896,12.033122197761394,-2.489393472671509,-2.489393472671509,12.053962844936116,-2.4901070594787598,-2.4901070594787598,12.062567463503374
743,adam,0.00049,-4.996814012527466,-1.2491921931505203,0.0,0.0,0.0,0.0,-1.2486802637577057,-1.2491286396980286,0.0,0.0,-1.2498128712177277,0.0,-4.998103141784668,-1.2490588426589966,0.0,0.0,0.0,0.0,-1.2492475509643555,-1.2499102354049683,0.0,0.0,-1.2498862743377686,0.0,0,0,0,-2.488760232925415,-2.488760232925415,12.046332212829519,-2.487818479537964,-2.487818479537964,12.034992878927852,-2.489548683166504,-2.489548683166504,12.05583389167522,-2.490264892578125,-2.490264892578125,12.064471486167388
744,adam,0.00049,-4.997768938541412,-1.2491968423128128,0.0,0.0,0.0,0.0,-1.2490298748016357,-1.249681979417801,0.0,0.0,-1.2498602867126465,0.0,-4.998103141784668,-1.2490588426589966,0.0,0.0,0.0,0.0,-1.2492475509643555,-1.2499102354049683,0.0,0.0,-1.2498862743377686,0.0,0,0,0,-2.488917112350464,-2.488917112350464,12.048222182745835,-2.48797607421875,-2.48797607421875,12.036889679247766,-2.4897029399871826,-2.4897029399871826,12.057693729724646,-2.4904212951660156,-2.4904212951660156,12.06635854829621
745,adam,0.00049,-4.996673285961151,-1.2493015080690384,0.0,0.0,0.0,0.0,-1.2486495077610016,-1.248945727944374,0.0,0.0,-1.249776467680931,0.0,-4.998103141784668,-1.2490588426589966,0.0,0.0,0.0,0.0,-1.2492475509643555,-1.2499102354049683,0.0,0.0,-1.2498862743377686,0.0,0,0,0,-2.48907208442688,-2.48907208442688,12.05008946543922,-2.488130807876587,-2.488130807876587,12.038752335320892,-2.4898552894592285,-2.4898552894592285,12.059530852937282,-2.4905753135681152,-2.4905753135681152,12.068217132683404
746,adam,0.00049,-4.991252064704895,-1.2490353286266327,0.0,0.0,0.0,0.0,-1.2484957724809647,-1.2442062497138977,0.0,0.0,-1.2495146691799164,0.0,-4.998103141784668,-1.2490588426589966,0.0,0.0,0.0,0.0,-1.2492475509643555,-1.2499102354049683,0.0,0.0,-1.2498862743377686,0.0,0,0,0,-2.4892237186431885,-2.4892237186431885,12.051916809852226,-2.4882752895355225,-2.4882752895355225,12.04049183989004,-2.4899039268493652,-2.4899039268493652,12.060117411308461,-2.4907217025756836,-2.4907217025756836,12.069983916328274
747,adam,0.00049,-4.995334208011627,-1.249003380537033,0.0,0.0,0.0,0.0,-1.2474125027656555,-1.2491490840911865,0.0,0.0,-1.2497691810131073,0.0,-4.998103141784668,-1.2490588426589966,0.0,0.0,0.0,0.0,-1.2492475509643555,-1.2499102354049683,0.0,0.0,-1.2498862743377686,0.0,0,0,0,-2.4893674850463867,-2.4893674850463867,12.053649595138793,-2.4883975982666016,-2.4883975982666016,12.04196458723164,-2.489966630935669,-2.489966630935669,12.060873653660947,-2.4908664226531982,-2.4908664226531982,12.071730811738616
748,adam,0.00049,-4.996902585029602,-1.2491784989833832,0.0,0.0,0.0,0.0,-1.2483854740858078,-1.249514251947403,0.0,0.0,-1.249824345111847,0.0,-4.998103141784668,-1.2490588426589966,0.0,0.0,0.0,0.0,-1.2492475509643555,-1.2499102354049683,0.0,0.0,-1.2498862743377686,0.0,0,0,0,-2.489511489868164,-2.489511489868164,12.055385503787116,-2.4885168075561523,-2.4885168075561523,12.043400186841582,-2.490079164505005,-2.490079164505005,12.06223098319364,-2.4910120964050293,-2.4910120964050293,12.073489474149422
749,adam,0.00049,-4.996972560882568,-1.2492685765028,0.0,0.0,0.0,0.0,-1.2485603988170624,-1.2493288964033127,0.0,0.0,-1.2498145699501038,0.0,-4.998103141784668,-1.2490588426589966,0.0,0.0,0.0,0.0,-1.2492475509643555,-1.2499102354049683,0.0,0.0,-1.2498862743377686,0.0,0,0,0,-2.4896559715270996,-2.4896559715270996,12.057127411717653,-2.4886462688446045,-2.4886462688446045,12.044959441876522,-2.4902050495147705,-2.4902050495147705,12.063749532838067,-2.491157054901123,-2.491157054901123,12.075239755882238
750,adam,0.00049,-4.997351288795471,-1.249281644821167,0.0,0.0,0.0,0.0,-1.2485952973365784,-1.2496193051338196,0.0,0.0,-1.249855175614357,0.0,-4.998193740844727,-1.2491246461868286,0.0,0.0,0.0,0.0,-1.249194860458374,-1.249961256980896,0.0,0.0,-1.2499128580093384,0.0,1,0,0,-2.489802122116089,-2.489802122116089,12.058889696766757,-2.4887754917144775,-2.4887754917144775,12.046516026674116,-2.4903438091278076,-2.4903438091278076,12.065423610199497,-2.4913010597229004,-2.4913010597229004,12.076978773841683
751,adam,0.00049,-4.996201694011688,-1.2492006570100784,0.0,0.0,0.0,0.0,-1.248054787516594,-1.2492350190877914,0.0,0.0,-1.249711200594902,0.0,-4.998193740844727,-1.2491246461868286,0.0,0.0,0.0,0.0,-1.249194860458374,-1.249961256980896,0.0,0.0,-1.2499128580093384,0.0,0,0,0,-2.4899466037750244,-2.4899466037750244,12.060632111025487,-2.4889066219329834,-2.4889066219329834,12.048095792528185,-2.4904873371124268,-2.4904873371124268,12.067155460415359,-2.491443634033203,-2.491443634033203,12.078700763513734
752,adam,0.00049,-4.996518909931183,-1.2491775751113892,0.0,0.0,0.0,0.0,-1.2485945373773575,-1.2490102648735046,0.0,0.0,-1.249736562371254,0.0,-4.998193740844727,-1.2491246461868286,0.0,0.0,0.0,0.0,-1.249194860458374,-1.249961256980896,0.0,0.0,-1.2499128580093384,0.0,0,0,0,-2.4900858402252197,-2.4900858402252197,12.06231150754163,-2.489028215408325,-2.489028215408325,12.049560851435848,-2.4906182289123535,-2.4906182289123535,12.068735055489334,-2.491581439971924,-2.491581439971924,12.080365394906387
753,adam,0.00049,-4.997244775295258,-1.2492129355669022,0.0,0.0,0.0,0.0,-1.2487110793590546,-1.2495480924844742,0.0,0.0,-1.2497725188732147,0.0,-4.998193740844727,-1.2491246461868286,0.0,0.0,0.0,0.0,-1.249194860458374,-1.249961256980896,0.0,0.0,-1.2499128580093384,0.0,0,0,0,-2.4902236461639404,-2.4902236461639404,12.063973880241852,-2.489154815673828,-2.489154815673828,12.051086425605842,-2.490748405456543,-2.490748405456543,12.070306223974018,-2.4917168617248535,-2.4917168617248535,12.082001449940416
754,adam,0.00049,-4.997324287891388,-1.2493246346712112,0.0,0.0,0.0,0.0,-1.2483993768692017,-1.2498131394386292,0.0,0.0,-1.2497871220111847,0.0,-4.998193740844727,-1.2491246461868286,0.0,0.0,0.0,0.0,-1.249194860458374,-1.249961256980896,0.0,0.0,-1.2499128580093384,0.0,0,0,0,-2.4903621673583984,-2.4903621673583984,12.065645112061494,-2.4892799854278564,-2.4892799854278564,12.05259495153845,-2.490888833999634,-2.490888833999634,12.072001358511562,-2.491851806640625,-2.491851806640625,12.083631964620787
755,adam,0.00049,-4.997787415981293,-1.2492977380752563,0.0,0.0,0.0,0.0,-1.2487818151712418,-1.2498699575662613,0.0,0.0,-1.2498378604650497,0.0,-4.998193740844727,-1.2491246461868286,0.0,0.0,0.0,0.0,-1.249194860458374,-1.249961256980896,0.0,0.0,-1.2499128580093384,0.0,0,0,0,-2.490499496459961,-2.490499496459961,12.067302190044417,-2.489406108856201,-2.489406108856201,12.05411516199925,-2.4910359382629395,-2.4910359382629395,12.073777332001464,-2.491985559463501,-2.491985559463501,12.085248292598456
756,adam,0.00049,-4.9984118938446045,-1.2494109570980072,0.0,0.0,0.0,0.0,-1.2491662502288818,-1.2499404102563858,0.0,0.0,-1.2498943656682968,0.0,-4.998193740844727,-1.2491246461868286,0.0,0.0,0.0,0.0,-1.249194860458374,-1.249961256980896,0.0,0.0,-1.2499128580093384,0.0,0,0,0,-2.490638256072998,-2.490638256072998,12.06897676040539,-2.489543914794922,-2.489543914794922,12.055776405116552,-2.4911863803863525,-2.4911863803863525,12.07559387333965,-2.492119073867798,-2.492119073867798,12.086861955046215
757,adam,0.00049,-4.998308777809143,-1.2493725270032883,0.0,0.0,0.0,0.0,-1.2491162568330765,-1.2499414086341858,0.0,0.0,-1.2498786002397537,0.0,-4.998193740844727,-1.2491246461868286,0.0,0.0,0.0,0.0,-1.249194860458374,-1.249961256980896,0.0,0.0,-1.2499128580093384,0.0,0,0,0,-2.4907753467559814,-2.4907753467559814,12.070631418088869,-2.48968768119812,-2.48968768119812,12.057509745323136,-2.4913370609283447,-2.4913370609283447,12.077413567462168,-2.4922525882720947,-2.4922525882720947,12.088475832955538
758,adam,0.00049,-4.998256206512451,-1.2493794560432434,0.0,0.0,0.0,0.0,-1.2490738034248352,-1.2499205619096756,0.0,0.0,-1.2498824000358582,0.0,-4.998193740844727,-1.2491246461868286,0.0,0.0,0.0,0.0,-1.249194860458374,-1.249961256980896,0.0,0.0,-1.2499128580093384,0.0,0,0,0,-2.4909117221832275,-2.4909117221832275,12.072277667857097,-2.4898295402526855,-2.4898295402526855,12.059220333584369,-2.4914872646331787,-2.4914872646331787,12.079227775971821,-2.492384195327759,-2.492384195327759,12.090066866360694
759,adam,0.00049,-4.99829375743866,-1.2493627816438675,0.0,0.0,0.0,0.0,-1.2491595894098282,-1.2498844414949417,0.0,0.0,-1.249886929988861,0.0,-4.998193740844727,-1.2491246461868286,0.0,0.0,0.0,0.0,-1.249194860458374,-1.249961256980896,0.0,0.0,-1.2499128580093384,0.0,0,0,0,-2.491046667098999,-2.491046667098999,12.073906870273976,-2.48997163772583,-2.48997163772583,12.060934040075661,-2.4916350841522217,-2.4916350841522217,12.081013453587827,-2.4925143718719482,-2.4925143718719482,12.091640811927551
