epoch,optimizer,lr,train_total,train_pde,train_dpde,train_term,train_low,train_no_arbitrage,val_total,val_pde,val_dpde,val_term,val_low,val_no_arbitrage
209,adam,2.5e-05,9.695628799067529e-06,4.1968561444740595e-06,2.1497331614581426e-06,3.06417721745559e-06,2.8486229124400634e-07,0.0,1.665059244260192e-05,7.817818186595105e-06,4.276399522495922e-06,4.218432422931073e-06,3.3794205478443473e-07,0.0
210,adam,2.5e-05,9.490479485629338e-06,4.007020383113062e-06,2.167842410472076e-06,2.967736342783148e-06,3.478803483587745e-07,0.0,1.5182847164396662e-05,7.1050844780984335e-06,3.174510766257299e-06,4.69717360829236e-06,2.0607851070053584e-07,0.0
211,adam,2.5e-05,9.750330805434801e-06,4.096436203413066e-06,2.343535610425389e-06,3.0347120649648354e-06,2.7564695979017125e-07,0.0,1.5002699910837691e-05,6.899650088598719e-06,3.152557383145904e-06,4.6528202801709995e-06,2.9767258524771023e-07,0.0
212,adam,2.5e-05,1.0348875959954013e-05,4.245910188743322e-06,2.3311180130905186e-06,3.370454856445172e-06,4.013928407713383e-07,0.0,1.6018952010199428e-05,6.863292583147995e-06,3.884498710249318e-06,4.9863187996379565e-06,2.848406097655243e-07,0.0
213,adam,2.5e-05,9.919415290260942e-06,4.182547533514841e-06,2.134141371221804e-06,3.1845109384044513e-06,4.1821543742037373e-07,0.0,1.5777419321238995e-05,7.775107405905146e-06,3.180004796377034e-06,4.464617177291075e-06,3.576893448098417e-07,0.0
214,adam,2.5e-05,9.257493556582458e-06,3.879503787001817e-06,2.169787395569218e-06,2.9351214369030675e-06,2.730809197395328e-07,0.0,1.5592118870699778e-05,6.78646438245778e-06,3.942485363950254e-06,4.644891305360943e-06,2.182784726301179e-07,0.0
215,adam,2.5e-05,9.380430561750905e-06,3.973105130792228e-06,2.1576393046127616e-06,2.85432856474342e-06,3.9535761167884167e-07,0.0,1.645305019337684e-05,7.93716299085645e-06,3.708115400513634e-06,4.4554458327183966e-06,3.5232471873314353e-07,0.0
216,adam,2.5e-05,9.724912969330842e-06,4.21741942267949e-06,2.2353434064464797e-06,2.942060941027843e-06,3.3008919331223296e-07,0.0,1.5157912457652856e-05,6.866104740765877e-06,3.0698979571752716e-06,5.074497948953649e-06,1.474117254929297e-07,0.0
217,adam,2.5e-05,9.480700815142232e-06,3.995901214881404e-06,2.2743126757112416e-06,2.9197251550945183e-06,2.9076188855556426e-07,0.0,1.5746338249300607e-05,7.1969666350923944e-06,3.3079550121328793e-06,4.8551728468737565e-06,3.8624168041678786e-07,0.0
218,adam,2.5e-05,9.816701506116216e-06,4.147630512480169e-06,2.116769520752213e-06,3.2150442653541437e-06,3.372571989580643e-07,0.0,1.6156182027771138e-05,7.2606590038049035e-06,4.101221747987438e-06,4.4221737880434375e-06,3.721272321399738e-07,0.0
219,adam,2.5e-05,9.513723174648707e-06,4.048745888703418e-06,2.194951743409287e-06,2.9596827004304886e-06,3.103428437972821e-07,0.0,1.66843892657198e-05,7.567641659989022e-06,4.171823547949316e-06,4.484757937461836e-06,4.6016651822355925e-07,0.0
220,adam,2.5e-05,9.28645090064651e-06,3.954088448327162e-06,2.153899409164758e-06,2.888128064013371e-06,2.9033500981861996e-07,0.0,1.5156508197833318e-05,6.807480076531647e-06,3.5604566619440448e-06,4.466582595341606e-06,3.219897166673036e-07,0.0
221,adam,2.5e-05,9.09546651244108e-06,3.7850932852644103e-06,2.246645855906074e-06,2.8023267182178975e-06,2.6140054680964234e-07,0.0,1.4513825590256602e-05,6.6276065808779094e-06,3.0340413559315493e-06,4.512981831794605e-06,3.391964185084362e-07,0.0
222,adam,2.5e-05,9.861262047447131e-06,4.266178433363888e-06,2.2546873121124613e-06,2.9810145991047776e-06,3.5938158353993846e-07,0.0,1.5620871636201628e-05,7.442080459441058e-06,3.283460500824731e-06,4.604102286975831e-06,2.9122901423761505e-07,0.0
223,adam,2.5e-05,1.0107972475308334e-05,4.423921974006272e-06,2.1066045469019123e-06,3.1342198640448348e-06,4.43225977570754e-07,0.0,1.7321790437563322e-05,8.097967111098114e-06,4.27690656579216e-06,4.4987518776906654e-06,4.481636324271676e-07,0.0
224,adam,2.5e-05,9.753418641002288e-06,4.002863999544172e-06,2.344107746654435e-06,3.0598663803926135e-06,3.465804715529336e-07,0.0,1.612852793186903e-05,7.0841047090652864e-06,3.853699581668479e-06,4.768230155605124e-06,4.224934002650116e-07,0.0
225,adam,2.5e-05,9.580851217342858e-06,4.0911627979406304e-06,2.1367445110771524e-06,3.024492848958794e-06,3.2845102304965245e-07,0.0,1.707959563646e-05,6.947765996301314e-06,4.038362476421753e-06,4.79757090943167e-06,1.2958971637999639e-06,0.0
226,adam,2.5e-05,9.862623950799129e-06,4.238635324688244e-06,2.1509535883076695e-06,3.098711099410716e-06,3.7432399365693457e-07,0.0,1.7970394765143283e-05,7.541319973825011e-06,4.710211669589626e-06,4.479009930946631e-06,1.239852053913637e-06,0.0
227,adam,2.5e-05,9.600097171873102e-06,3.958734713893454e-06,2.1877966349036015e-06,2.970214705018161e-06,4.833510535451159e-07,0.0,1.562105171615258e-05,7.046071004879195e-06,3.3909650483110454e-06,4.872813406109344e-06,3.112035358299181e-07,0.0
228,adam,2.5e-05,9.601156047470535e-06,3.94136057885979e-06,2.244842432576531e-06,2.989823015591283e-06,4.251300486390709e-07,0.0,1.5304724001907744e-05,6.698841843899572e-06,3.7257459553075023e-06,4.603771685651736e-06,2.7636463073577033e-07,0.0
229,adam,2.5e-05,9.86989948975702e-06,4.147766666002488e-06,2.2730877631941455e-06,3.1135804535537434e-06,3.354645905400979e-07,0.0,1.6457439414807595e-05,7.020991688477807e-06,3.745828280443675e-06,5.486246209329693e-06,2.0437258285710413e-07,0.0
230,adam,2.5e-05,9.727614601687824e-06,4.192949366673322e-06,2.2350707863118997e-06,2.996203734472233e-06,3.033907940818377e-07,0.0,1.5402107237605378e-05,6.625753030675696e-06,3.1224583381117554e-06,5.189286639506463e-06,4.6460840508188994e-07,0.0
231,adam,2.5e-05,9.839157219031468e-06,4.016054137739249e-06,2.2941363434415146e-06,3.1049604540529555e-06,4.240061502608273e-07,0.0,1.6169986338354647e-05,7.5296838986105286e-06,3.734573283509235e-06,4.681577138399007e-06,2.241520036250222e-07,0.0
232,adam,2.5e-05,9.680472654537649e-06,4.064761527381109e-06,2.188158089572267e-06,3.132989714714991e-06,2.945632689582612e-07,0.0,1.6522097212146036e-05,7.162601832533255e-06,4.545772299024975e-06,4.340685336501338e-06,4.7303797146014404e-07,0.0
233,adam,2.5e-05,9.621054246847977e-06,4.0074060341303554e-06,2.3209830245948053e-06,2.934332325735124e-06,3.583328856213109e-07,0.0,1.5168475329119246e-05,6.191536158439703e-06,2.834785618688329e-06,5.704390332539333e-06,4.377626510176924e-07,0.0
234,adam,2.5e-05,9.912495804042371e-06,4.149787018254828e-06,2.173936578069443e-06,3.174754019998964e-06,4.1401810809323553e-07,0.0,1.518041426606942e-05,6.902469522174215e-06,3.3428902952437056e-06,4.380272912385408e-06,5.547819910134422e-07,0.0
235,adam,2.5e-05,9.217351975715406e-06,3.898176294295274e-06,2.0963728650438874e-06,2.9306461779953447e-06,2.9215663071154843e-07,0.0,1.5921878002700396e-05,6.948665941308718e-06,3.9385595300700516e-06,4.619038463715697e-06,4.156136697019974e-07,0.0
236,adam,2.5e-05,9.80804210600567e-06,4.2051688971754164e-06,2.2368498923877645e-06,2.978990370672638e-06,3.870328925355381e-07,0.0,1.5219186025206e-05,7.184015885286499e-06,3.535875748639228e-06,4.2182227844023146e-06,2.8107118055231695e-07,0.0
237,adam,2.5e-05,9.629895509807818e-06,4.043985008759173e-06,2.1554377662184944e-06,3.0650806416411392e-06,3.653920726622216e-07,0.0,1.560482633067295e-05,6.589192253159126e-06,3.140122316835914e-06,5.4103056754684076e-06,4.6520631258317735e-07,0.0
238,adam,2.5e-05,9.522157806858313e-06,4.023551304675897e-06,2.157516696065108e-06,3.0325849950583816e-06,3.0850479560744107e-07,0.0,1.629636790312361e-05,7.526978151872754e-06,4.062183052155888e-06,4.489347702474333e-06,2.178580871259328e-07,0.0
239,adam,2.5e-05,9.379517883817676e-06,4.0599725505469705e-06,2.1661066596838254e-06,2.87253244947813e-06,2.8090621869509163e-07,0.0,1.6253079593298025e-05,7.310474757105112e-06,4.817099124920787e-06,3.965235464420402e-06,1.6027050264710851e-07,0.0
240,adam,2.5e-05,9.58485484189291e-06,4.07647958343746e-06,2.118683104822955e-06,3.0234677130884226e-06,3.6622445971744806e-07,0.0,1.517712644272251e-05,6.704502538923407e-06,3.4824097383534536e-06,4.656990768125979e-06,3.3322356784992735e-07,0.0
241,adam,2.5e-05,9.25737221122189e-06,3.803457758973338e-06,2.128645944378063e-06,2.984153012683179e-06,3.4111547984861e-07,0.0,1.5735622582724318e-05,7.381552677543368e-06,2.9948782866995316e-06,5.071006398793543e-06,2.881868397253129e-07,0.0
242,adam,2.5e-05,9.555790653856035e-06,4.090645551701845e-06,2.1212359788550535e-06,3.0262367454991956e-06,3.176723926875032e-07,0.0,1.4735262993781362e-05,6.834370651631616e-06,3.106739086433663e-06,4.587674538925057e-06,2.064782762545292e-07,0.0
243,adam,2.5e-05,9.215098890265272e-06,3.864101725210074e-06,2.180170678825345e-06,2.941225665785573e-06,2.2960085021940547e-07,0.0,1.6724503439036198e-05,7.139720310078701e-06,4.00302087655291e-06,5.390412752603879e-06,1.9134832029976678e-07,0.0
244,adam,2.5e-05,1.0054561864799037e-05,4.2243057845235665e-06,2.123077087566748e-06,3.2376648115522196e-06,4.695142434135801e-07,0.0,1.605838224350009e-05,7.5840480349143036e-06,3.827630280284211e-06,4.4477556002675556e-06,1.9894875435966242e-07,0.0
245,adam,2.5e-05,9.945411038065759e-06,4.3570005129281305e-06,2.209450823130961e-06,3.0309570753334334e-06,3.480024969709871e-07,0.0,1.5636545867891982e-05,7.430690402543405e-06,2.8634963200602215e-06,4.552263817458879e-06,7.900954415163142e-07,0.0
246,adam,2.5e-05,9.701255258112233e-06,4.145933929514343e-06,2.138485538378316e-06,3.060899200049573e-06,3.559365497931284e-07,0.0,1.548090403957758e-05,6.716982170473784e-06,3.3204437386302743e-06,5.277586751617491e-06,1.6589243045928015e-07,0.0
247,adam,2.5e-05,9.425218577812229e-06,4.0486807840410155e-06,2.1474194588177303e-06,2.9272005591222312e-06,3.0191775214649487e-07,0.0,1.5508181604673155e-05,6.90485239829286e-06,3.4741890431178035e-06,4.7502735469606705e-06,3.788660194459226e-07,0.0
248,adam,2.5e-05,9.672204286621382e-06,4.179872698769609e-06,2.1840872675294943e-06,3.0222544561790223e-06,2.8598997489769403e-07,0.0,1.5921221347525716e-05,7.27572887626593e-06,3.0699877697770717e-06,5.354037512006471e-06,2.2146737421735452e-07,0.0
249,adam,2.5e-05,9.320139428930975e-06,3.976567956078003e-06,2.133664657949772e-06,2.9278671627974883e-06,2.820396676699804e-07,0.0,1.6434221834060736e-05,7.231352356029674e-06,4.84990641780314e-06,3.990953700849786e-06,3.620105530899309e-07,0.0
250,adam,2.5e-05,9.609303257699745e-06,3.9074828323680865e-06,2.221660878827635e-06,3.0885497915097936e-06,3.916097092036984e-07,0.0,1.5796580555615947e-05,7.34084278519731e-06,3.927384113922017e-06,4.327767783252057e-06,2.0058739380601764e-07,0.0
251,adam,2.5e-05,9.434314701398502e-06,3.9427368284079765e-06,2.108937316900246e-06,3.0012976988054727e-06,3.8134279897518817e-07,0.0,1.5541494576609693e-05,7.097247817000607e-06,3.7691543184337206e-06,4.330419415055076e-06,3.4467262821635813e-07,0.0
252,adam,2.5e-05,9.419463851141729e-06,3.924516390508784e-06,2.3442389755516725e-06,2.850158905078258e-06,3.0054956342368427e-07,0.0,1.442002940166276e-05,6.4449277488165535e-06,3.0087485356489196e-06,4.718499894806882e-06,2.4785347818578884e-07,0.0
253,adam,2.5e-05,1.0445458248420711e-05,4.246776738693284e-06,2.4397894666406733e-06,3.4712004327004596e-06,2.8769157937054003e-07,0.0,1.7132866560132243e-05,7.833063136786222e-06,2.8793403998861322e-06,6.0853903960378375e-06,3.350732242779486e-07,0.0
254,adam,2.5e-05,1.0108074562479502e-05,4.400143292774114e-06,2.1814681659519026e-06,3.2343542562514248e-06,2.921089472036126e-07,0.0,1.658314977248665e-05,7.006883151916554e-06,4.611490567185683e-06,4.794225787918549e-06,1.7055111811714596e-07,0.0
255,adam,2.5e-05,9.19668478413119e-06,3.855462897003495e-06,2.117928555355955e-06,2.8980772394933166e-06,3.252161376178178e-07,0.0,1.6714893718017265e-05,7.130528501875233e-06,4.365274890005821e-06,4.892970082437387e-06,3.2611890787848097e-07,0.0
256,adam,2.5e-05,9.214608932476645e-06,4.01545827434535e-06,2.0623941114059734e-06,2.8599186259545227e-06,2.768378508443718e-07,0.0,1.5885012544458732e-05,7.830238246242516e-06,3.2599828045931645e-06,4.538233497441979e-06,2.565575414337218e-07,0.0
257,adam,2.5e-05,9.880203833745327e-06,4.1366145755062694e-06,2.272455961225378e-06,3.0168149650639934e-06,4.543183937556254e-07,0.0,1.6588204744039103e-05,7.947220183268655e-06,3.4279121337021934e-06,4.766844085679622e-06,4.462296203655569e-07,0.0
258,adam,2.5e-05,9.40565649447279e-06,4.099168690016894e-06,2.0538874193356433e-06,2.9178359162480253e-06,3.347644609773072e-07,0.0,1.5350438843597658e-05,6.671335540886503e-06,3.84805707653868e-06,4.599657131620916e-06,2.3138930771438027e-07,0.0
259,adam,2.5e-05,8.865651796527562e-06,3.6791740953164647e-06,2.1283676191492377e-06,2.8012309990622775e-06,2.568790577358399e-07,0.0,1.7548603864270262e-05,7.815094249963295e-06,5.037877599534113e-06,4.396779786475236e-06,2.988527398883889e-07,0.0
260,adam,2.5e-05,1.0295941513230366e-05,4.476533589810955e-06,2.209052365201171e-06,3.1669795077057587e-06,4.4337606009916966e-07,0.0,1.5264151443261653e-05,6.620083240704844e-06,3.259414597778232e-06,4.915975296171382e-06,4.686779107032635e-07,0.0
261,adam,2.5e-05,1.00972317687549e-05,4.2559325424557e-06,2.345391902645855e-06,3.182172376693329e-06,3.137349701936338e-07,0.0,1.6309386410284787e-05,7.87912358646281e-06,3.695661916935933e-06,4.434701168065658e-06,2.9990087568876334e-07,0.0
262,adam,2.5e-05,1.0100914240620258e-05,4.335662799984141e-06,2.1429111522290136e-06,3.2653325462657477e-06,3.5700777620229293e-07,0.0,1.6937212421908043e-05,7.664792974537704e-06,4.629427621694049e-06,4.48106629846734e-06,1.6192684881843888e-07,0.0
263,adam,2.5e-05,9.342432573277389e-06,3.963380766522494e-06,2.1419863855953736e-06,2.955444447902015e-06,2.816209838592551e-07,0.0,1.5829247786314227e-05,6.976129498070804e-06,3.667006922114524e-06,5.013424470234895e-06,1.726879332863973e-07,0.0
264,adam,2.5e-05,9.384203571648362e-06,3.8370874083031795e-06,2.158370459854932e-06,3.0522057588516164e-06,3.36539934713593e-07,0.0,1.539409095130395e-05,7.0076512201922014e-06,4.0020199776336085e-06,4.226697910780786e-06,1.5772143058256916e-07,0.0
265,adam,2.5e-05,9.009618585719543e-06,3.7836138874679037e-06,2.085348369977481e-06,2.8690004610903016e-06,2.7165593440345435e-07,0.0,1.5579862520098686e-05,6.8130366344121285e-06,4.0498475755157415e-06,4.544809144135797e-06,1.721683702271548e-07,0.0
266,adam,2.5e-05,9.131103784706543e-06,3.705749064927601e-06,2.1523685680741826e-06,3.0108412414529805e-06,2.621449513053593e-07,0.0,1.6107052942970768e-05,7.528866717620986e-06,3.3429712402721634e-06,4.535823336482281e-06,6.993926149334584e-07,0.0
267,adam,2.5e-05,9.992451230082513e-06,4.4663341986239495e-06,2.085512250456333e-06,2.9981807233164706e-06,4.424241097922277e-07,0.0,1.580222487973515e-05,7.517574431403773e-06,3.573387175492826e-06,4.49671233582194e-06,2.14551036492594e-07,0.0
268,adam,2.5e-05,9.033194261959695e-06,3.6885484990177375e-06,2.088781633978619e-06,2.9915595026371498e-06,2.643046939969252e-07,0.0,1.5357654774561524e-05,7.252429895743262e-06,3.546074594851234e-06,4.22614630224416e-06,3.3300406698799634e-07,0.0
269,adam,2.5e-05,9.50190320826738e-06,4.070313425905797e-06,2.173253361679455e-06,2.945846357227036e-06,3.1249006052269304e-07,0.0,1.518710905656917e-05,7.18236969987629e-06,3.133048721792875e-06,4.691547928814543e-06,1.8014252134435083e-07,0.0
270,adam,2.5e-05,9.661536888228194e-06,4.004086807952493e-06,2.2298589675258316e-06,3.085871816842377e-06,3.417193387656245e-07,0.0,1.582546792633366e-05,6.790098723286064e-06,3.256902118664584e-06,5.466550646815449e-06,3.1191672178465524e-07,0.0
271,adam,2.5e-05,9.756641016821728e-06,4.068180328792392e-06,2.137683231416708e-06,3.0604170180797355e-06,4.903605226701753e-07,0.0,1.6159528968273662e-05,7.535400982305873e-06,3.9598562580067664e-06,4.332900971348863e-06,3.313707566121593e-07,0.0
272,adam,2.5e-05,9.273503016470747e-06,3.876530670476357e-06,2.1650914217865475e-06,2.9335379524906912e-06,2.9834292367092805e-07,0.0,1.726357004372403e-05,7.779482984915376e-06,3.7982690628268756e-06,5.136203981237486e-06,5.496141284311307e-07,0.0
273,adam,2.5e-05,9.521866609753084e-06,3.905054160303922e-06,2.1879391688741186e-06,3.1027580819552114e-06,3.2611518531125297e-07,0.0,1.572705696162302e-05,6.6489346863818355e-06,4.314804755267687e-06,4.602970875566825e-06,1.6034493910410674e-07,0.0
274,adam,2.5e-05,8.882701934901037e-06,3.7159614777689086e-06,2.0515017917248425e-06,2.7951854452199075e-06,3.2005316244168273e-07,0.0,1.5159567738010082e-05,6.48122522761696e-06,2.8338702122709947e-06,5.459496605908498e-06,3.8497529430969735e-07,0.0
275,adam,2.5e-05,9.436329261035777e-06,4.020124718423061e-06,2.0793151069454557e-06,3.0010050526442006e-06,3.358844427988775e-07,0.0,1.8408483811072074e-05,9.208186384057626e-06,5.0209091568831354e-06,3.949819529225351e-06,2.2956851353228558e-07,0.0
276,adam,2.5e-05,1.02897575483699e-05,4.3951422160009515e-06,2.213120909446944e-06,3.2582781949756846e-06,4.23216166591518e-07,0.0,1.6008814782253467e-05,7.1366785050486214e-06,3.2509437914995942e-06,4.966009328200016e-06,6.551836122525856e-07,0.0
277,adam,2.5e-05,9.341105172978363e-06,3.991232320220747e-06,2.1135321102996214e-06,2.9421480576274917e-06,2.941926588900536e-07,0.0,1.5640511264791712e-05,7.063331850076793e-06,3.712410034495406e-06,4.70646909889183e-06,1.5829857602511765e-07,0.0
278,adam,2.5e-05,9.185697741659602e-06,3.882505137563197e-06,2.0976195287403243e-06,2.8405097112674468e-06,3.650632889741159e-07,0.0,1.5319494195864536e-05,6.724577815475641e-06,3.1614306408300763e-06,4.598718987836037e-06,8.347678317477403e-07,0.0
279,adam,2.5e-05,9.438033473651602e-06,3.851878665002351e-06,2.351108276249602e-06,2.8702076095878655e-06,3.6483884702055736e-07,0.0,1.6208481611101888e-05,7.081999683578033e-06,4.245658146828646e-06,4.701402303908253e-06,1.7942093677447701e-07,0.0
280,adam,2.5e-05,1.0278923286571785e-05,4.122667470645476e-06,2.1119391980002026e-06,3.695073176112644e-06,3.492433538415046e-07,0.0,1.60127310664393e-05,7.368924343609251e-06,3.940086116926977e-06,4.419560809765244e-06,2.841614161752659e-07,0.0
281,adam,2.5e-05,9.30233866870006e-06,3.902420758095104e-06,2.0110763375308285e-06,3.0680763259061634e-06,3.2076531731996107e-07,0.0,1.686235555098392e-05,6.799806669732789e-06,4.862442892772378e-06,4.86968201585114e-06,3.3042365998880996e-07,0.0
282,adam,2.5e-05,9.539370557109895e-06,3.997087762602152e-06,2.0995398546209987e-06,3.1068130586694074e-06,3.359298940747774e-07,0.0,1.616208282939624e-05,7.0312221396306995e-06,3.962833034165669e-06,4.72484452984645e-06,4.431826141626516e-07,0.0
283,adam,2.5e-05,9.510070838818109e-06,4.18959214382792e-06,2.0870481181292335e-06,2.900981196525829e-06,3.3244943176488583e-07,0.0,1.5211980098683853e-05,7.091531642799964e-06,3.328541197333834e-06,4.526821157924132e-06,2.650855606134428e-07,0.0
284,adam,2.5e-05,9.674621442028429e-06,4.216150486287901e-06,2.0943614218696084e-06,3.0827040883008205e-06,2.8140552970738115e-07,0.0,1.6549403881072067e-05,7.811047908035107e-06,3.875774837069912e-06,4.490153060032753e-06,3.724279622474569e-07,0.0
285,adam,2.5e-05,9.377847863871712e-06,4.036098329061855e-06,2.223131500180725e-06,2.857581266075685e-06,2.610367150935648e-07,0.0,1.54934823513031e-05,6.9134539444348775e-06,3.5734833545575384e-06,4.645629815058783e-06,3.609141856486531e-07,0.0
286,adam,2.5e-05,9.429054624354374e-06,4.117263361400719e-06,2.123007223395862e-06,2.817573999891465e-06,3.712100608698252e-07,0.0,1.6327765479218215e-05,6.967182798689464e-06,2.887425580411218e-06,5.611547294392949e-06,8.616103741587722e-07,0.0
287,adam,2.5e-05,9.165469099758728e-06,3.810986382877528e-06,2.128818155575746e-06,2.8283214428411733e-06,3.9734299214557276e-07,0.0,1.5014702512416989e-05,6.886104984005215e-06,2.78841685030784e-06,5.054168013884919e-06,2.860126642190153e-07,0.0
288,adam,2.5e-05,9.384464596627771e-06,3.994516909808717e-06,2.0343463667077663e-06,3.0129563850687912e-06,3.426448536120439e-07,0.0,1.648019315325655e-05,6.758958534192061e-06,4.408540917211212e-06,5.070616680313833e-06,2.420773910216667e-07,0.0
289,adam,2.5e-05,9.286481960612398e-06,3.838594762234448e-06,2.1679714567624847e-06,2.980217495571687e-06,2.996982013810916e-07,0.0,1.620368129806593e-05,6.866130206617527e-06,4.61578247268335e-06,4.34441608376801e-06,3.7735375713054964e-07,0.0
290,adam,2.5e-05,1.0496646797354703e-05,4.421929816089687e-06,2.2112402178656395e-06,3.347258794992596e-06,5.162179372782414e-07,0.0,1.6814603441162035e-05,7.173698122642236e-06,5.459381100081373e-06,3.976336756750243e-06,2.051866658803192e-07,0.0
291,adam,2.5e-05,9.40738950775417e-06,3.827134248370255e-06,2.12500062464945e-06,3.0519091083872825e-06,4.033455789047886e-07,0.0,1.5642617654521018e-05,7.1668300734017976e-06,3.3220042041648412e-06,4.9899399527930655e-06,1.6384382206524606e-07,0.0
292,adam,2.5e-05,9.019027416682563e-06,3.865162390924062e-06,2.126246349076061e-06,2.7889426483231962e-06,2.386760561042441e-07,0.0,1.5181120943452697e-05,6.452985871874262e-06,4.235982032696484e-06,4.277266725694062e-06,2.1488743584541226e-07,0.0
293,adam,2.5e-05,9.251275536198158e-06,3.853849374002219e-06,2.1369760289085135e-06,2.9840763841454485e-06,2.763737209458365e-07,0.0,1.52816173795145e-05,6.896046215842944e-06,4.109007932129316e-06,4.15500471717678e-06,1.2155929596247006e-07,0.0
294,adam,2.5e-05,9.365864311153668e-06,3.923406005751098e-06,2.1122647158985534e-06,3.014625098518399e-06,3.1556844068370357e-07,0.0,1.7365837265970185e-05,7.679397640458774e-06,4.568846179608954e-06,4.164496203884482e-06,9.530969578008808e-07,0.0
295,adam,2.5e-05,9.5556358376468e-06,3.961758083610293e-06,2.1460139998727378e-06,2.958648547208877e-06,4.892151404120009e-07,0.0,1.696184881438967e-05,7.638446732016746e-06,3.498086471154238e-06,5.213117674429668e-06,6.121978231021785e-07,0.0
296,adam,2.5e-05,9.929832714757169e-06,4.494881663742403e-06,2.049431116805834e-06,3.028130497532691e-06,3.5738947366957694e-07,0.0,1.628531390451826e-05,7.1265808401221875e-06,4.370892838778673e-06,4.481592441152316e-06,3.0624781288679515e-07,0.0
297,adam,2.5e-05,9.269111174829065e-06,3.7642368393818965e-06,2.1199684671580416e-06,3.1173325757504605e-06,2.675733015614299e-07,0.0,1.4056823602004442e-05,6.516984285553917e-06,2.8729441510222387e-06,4.503577201830922e-06,1.6331674146385922e-07,0.0
298,adam,2.5e-05,8.948956862681486e-06,3.7815291632016723e-06,2.167697323510231e-06,2.7598198881057054e-06,2.399104968866422e-07,0.0,1.670361052674707e-05,7.173570338636637e-06,3.540902071108576e-06,5.709585821023211e-06,2.79551784387877e-07,0.0
299,adam,2.5e-05,9.743674105439346e-06,4.040492686250391e-06,2.071120632766877e-06,3.1182978419666242e-06,5.137629645311054e-07,0.0,1.5894047464826144e-05,7.146405550884083e-06,3.3206183616130147e-06,4.701959369413089e-06,7.25064467133052e-07,0.0
300,adam,1.25e-05,9.01668551835298e-06,3.628027329002165e-06,2.117485551133584e-06,2.848712862639028e-06,4.2245979903739116e-07,0.0,1.6863785276655108e-05,7.476611699530622e-06,4.747363618662348e-06,4.2716142161225434e-06,3.6819653814745834e-07,0.0
301,adam,1.25e-05,8.348007328990322e-06,3.3771654259561773e-06,2.091010020512118e-06,2.725249693130969e-06,1.5458218138335377e-07,0.0,1.4370399185281713e-05,6.3550005506840535e-06,3.587640094337985e-06,4.286640432837885e-06,1.4111816426520818e-07,0.0
302,adam,1.25e-05,8.06595019798445e-06,3.2327565790298633e-06,2.1715855884019492e-06,2.5336242104112033e-06,1.2798382882584476e-07,0.0,1.4371446923178155e-05,6.448561634897487e-06,3.4155418688897043e-06,4.3277286749798805e-06,1.7961531284527155e-07,0.0
303,adam,1.25e-05,8.263793872521047e-06,3.2950758056344173e-06,1.979533484094039e-06,2.852196996086388e-06,1.3698759967642866e-07,0.0,1.4066762560105417e-05,6.40862663203734e-06,3.5752461826632498e-06,3.980213023169199e-06,1.0267739014580002e-07,0.0
304,adam,1.25e-05,8.034272908959777e-06,3.276482153697067e-06,2.078065223024226e-06,2.532535640894489e-06,1.4718990172017554e-07,0.0,1.4604380339733325e-05,6.503320037154481e-06,3.5422610835667e-06,4.424779490364017e-06,1.3401971443727234e-07,0.0
305,adam,1.25e-05,8.077296649663902e-06,3.204825188298682e-06,2.042736182844122e-06,2.6968923087960797e-06,1.32842937581418e-07,0.0,1.4347137039294466e-05,6.449295142374467e-06,3.5533373647922417e-06,4.216295110381907e-06,1.2820937911328656e-07,0.0
306,adam,1.25e-05,8.029831463765789e-06,3.244861430190097e-06,2.048239574984715e-06,2.6001788509823937e-06,1.3655162903764976e-07,0.0,1.414470807503676e-05,6.205972567840945e-06,3.408644488445134e-06,4.404273113323143e-06,1.2581890018736885e-07,0.0
307,adam,1.25e-05,8.009553138912279e-06,3.2364640872632635e-06,2.0057550410268643e-06,2.6340682512772407e-06,1.3326577885663937e-07,0.0,1.4655073755420744e-05,6.591773853870109e-06,3.890285825036699e-06,4.049801646033302e-06,1.2321267206516495e-07,0.0
308,adam,1.25e-05,7.8772704621351e-06,3.148290629507669e-06,2.0564369454708262e-06,2.5361385752827146e-06,1.3640435867948383e-07,0.0,1.3823130757373292e-05,6.08131358603714e-06,3.2157527130038943e-06,4.382914539746707e-06,1.4314949225990858e-07,0.0
309,adam,1.25e-05,7.995794238099951e-06,3.2405812001502094e-06,2.0201726176620713e-06,2.6110228068391157e-06,1.2401760701983393e-07,0.0,1.3982756172481459e-05,6.046476755727781e-06,3.1829738418309717e-06,4.615024863596773e-06,1.382804981631125e-07,0.0
310,adam,1.25e-05,7.812406209499357e-06,3.1381913837928246e-06,1.935559340374369e-06,2.608322213904651e-06,1.3033319901982366e-07,0.0,1.4480663594440557e-05,6.541379207192222e-06,3.3047633678506827e-06,4.512534815148683e-06,1.2198694321341463e-07,0.0
311,adam,1.25e-05,7.945025500371157e-06,3.197639476379014e-06,2.012090035242138e-06,2.6043189015422646e-06,1.3097710897516173e-07,0.0,1.4780962374061346e-05,6.593419584532967e-06,3.7209294987405883e-06,4.35981610280578e-06,1.0679629980359095e-07,0.0
312,adam,1.25e-05,8.217509304582592e-06,3.316622247612464e-06,2.0277977675562846e-06,2.724787965769157e-06,1.483013855634107e-07,0.0,1.4184637620928697e-05,6.2225003603089135e-06,3.469232296993141e-06,4.362228537502233e-06,1.3067646875697392e-07,0.0
