tau,moneyness,v,rho,kappa,gamma,bar_v,r,pinn_price,ref_price,error_price,abs_error_price,pde_residual,pde_residual_dx_log_m,pde_residual_dv,pinn_delta,ref_delta,error_delta,abs_error_delta,stabilized_rel_error_delta,pinn_gamma,ref_gamma,error_gamma,abs_error_gamma,stabilized_rel_error_gamma,pinn_vega,ref_vega,error_vega,abs_error_vega,stabilized_rel_error_vega,pinn_theta,ref_theta,error_theta,abs_error_theta,stabilized_rel_error_theta,pinn_rho,ref_rho,error_rho,abs_error_rho,stabilized_rel_error_rho
0.6035,1.04,0.04,-0.7,2.0,0.3,0.04,0.01,0.3661343239967054,0.04286335212681869,0.32327097186988674,0.32327097186988674,0.07023677256403243,,,-0.297094006137806,-0.30400731331700426,0.006913307179198247,0.006913307179198247,0.005301586201700712,0.020344581961307066,2.08851360482892,-2.068169022867613,2.068169022867613,0.6696324794017455,0.727843635772435,0.4253781932189895,0.30246544255344554,0.30246544255344554,0.2122001332645447,-0.06480942890877585,-0.043355503413915746,-0.021453925494860103,0.021453925494860103,0.020562430949625222,12.404910481144247,-0.21667518313882028,12.621585664283067,12.621585664283067,10.373833410262769
0.67,1.04,0.04,-0.7,2.0,0.3,0.04,0.01,0.3704165499042359,0.04566261132386662,0.3247539385803693,0.3247539385803693,0.06947742603402844,,,-0.29768840103231475,-0.3053728530870523,0.007684452054737556,0.007684452054737556,0.0058867870865896565,0.02022719036155519,1.9970316094583627,-1.9768044190968075,1.9768044190968075,0.6595874440757282,0.7304699622678525,0.42588621732160503,0.3045837449462475,0.3045837449462475,0.2136101332954742,-0.06396986064771934,-0.04089986005769899,-0.023070000590020352,0.023070000590020352,0.022163515891664678,12.4406218074958,-0.2433777536180488,12.683999561113849,12.683999561113849,10.201243768601497
0.7365,1.04,0.04,-0.7,2.0,0.3,0.04,0.01,0.37464106736198965,0.04831090562531215,0.3263301617366775,0.3263301617366775,0.06866308048301759,,,-0.29822803437740547,-0.3064943596138605,0.008266325236455041,0.008266325236455041,0.006327103653855946,0.020096488166529345,1.9174889935002728,-1.8973925053337435,1.8973925053337435,0.6503512128274859,0.7327504519925874,0.4245346823937861,0.30821576959880126,0.30821576959880126,0.21636241883621668,-0.06307399235882163,-0.03880032856656218,-0.024273663792259453,0.024273663792259453,0.023367015897804554,12.472861218736156,-0.2703434016828755,12.743204620419032,12.743204620419032,10.031306970648718
0.803,1.04,0.04,-0.7,2.0,0.3,0.04,0.01,0.37880416526518523,0.05082923907839476,0.32797492618679047,0.32797492618679047,0.06779464264924424,,,-0.2987115781973735,-0.307434152038335,0.008722573840961534,0.008722573840961534,0.006671520571313469,0.019952773435407713,1.8473669467043718,-1.8274141732689642,1.8274141732689642,0.6417908922431189,0.7346762586725001,0.4217814179461937,0.31289484072630636,0.31289484072630636,0.2200723942350382,-0.06212283794866417,-0.03698043817161927,-0.025142399777044896,0.025142399777044896,0.024245780201384914,12.501556144299357,-0.29756028803020584,12.799116432329564,12.799116432329564,9.863985936067438
0.8695,1.04,0.04,-0.7,2.0,0.3,0.04,0.01,0.3829022050753699,0.05323424609774685,0.329667958977623,0.329667958977623,0.06687316219626774,,,-0.29913776167702544,-0.3082332396190868,0.009095477942061336,0.009095477942061336,0.006952489561196008,0.019796388842919305,1.7848320947275118,-1.7650357058845925,1.7650357058845925,0.6338032764080509,0.7362393730648051,0.4179813208949089,0.3182580521698962,0.3182580521698962,0.22444446021971493,-0.06111756516909779,-0.03538396354461568,-0.025733601624482107,0.025733601624482107,0.02485416283287183,12.52664079609255,-0.325016330904739,12.85165712699729,12.85165712699729,9.699244324197881
0.936,1.04,0.04,-0.7,2.0,0.3,0.04,0.01,0.38693163088442634,0.05553931607487672,0.3313923148095496,0.3313923148095496,0.06589982671900907,,,-0.2995053782200822,-0.3089194819442973,0.009414103724215084,0.009414103724215084,0.00719227107096853,0.01962772148403037,1.7285184687087884,-1.708890747224758,1.708890747224758,0.6263071944803266,0.7374326745612109,0.4134107660540416,0.3240219085071693,0.3240219085071693,0.22924822442931664,-0.06005949046198833,-0.033968711374106966,-0.026090779087881363,0.026090779087881363,0.025233625351397396,12.548056555964198,-0.3526993803499404,12.90075593631414,12.90075593631414,9.537045794296692
1.0025,1.04,0.04,-0.7,2.0,0.3,0.04,0.01,0.3908889791083821,0.057755382205475714,0.3331335969029064,0.3331335969029064,0.06487595603885074,,,-0.2998132925171911,-0.30951240876919606,0.00969911625200498,0.00969911625200498,0.007406662347797933,0.019447202397816814,1.6773869727143875,-1.6579397703165708,1.6579397703165708,0.6192380060158875,0.7382499783126837,0.40828548175044643,0.32996449656223725,0.32996449656223725,0.23430227808079343,-0.0589500729942197,-0.03270245610244727,-0.026247616891772428,0.026247616891772428,0.025416436977243502,12.565752327070287,-0.3805974080437533,12.94634973511404,12.94634973511404,9.377353354196469
1.069,1.04,0.04,-0.7,2.0,0.3,0.04,0.01,0.3947708877599657,0.05989148752385509,0.3348794002361106,0.3348794002361106,0.06380299587569811,,,-0.3000604475623918,-0.31002614503200254,0.009965697469610735,0.009965697469610735,0.007607250822743911,0.01925530579233054,1.6306322542736664,-1.6113769484813358,1.6113769484813358,0.6125435989251363,0.7386860774373545,0.40277396172404023,0.33591211571331425,0.33591211571331425,0.23946275371441228,-0.057790907968220194,-0.03156020162277414,-0.026230706345446053,0.026230706345446053,0.025428187617341044,12.579684845147849,-0.40869866716378,12.988383512311628,12.988383512311628,9.22012905603293
1.1355,1.04,0.04,-0.7,2.0,0.3,0.04,0.01,0.39857410525471054,0.06195519903376612,0.3366189062209444,0.3366189062209444,0.06268251098844942,,,-0.30024587155348376,-0.31047122798868565,0.010225356435201893,0.010225356435201893,0.007802808804048139,0.019052547953852243,1.5876194887818311,-1.568566940827979,1.568566940827979,0.6061814527322216,0.7387367799169318,0.39700769587338763,0.34172908404354413,0.34172908404354413,0.24461503329793782,-0.05658371929797741,-0.030522290272182437,-0.026061429025794974,0.026061429025794974,0.02528953451255441,12.589818946095754,-0.4369918110592397,13.026810757154994,13.026810757154994,9.065334024104587
1.202,1.04,0.04,-0.7,2.0,0.3,0.04,0.01,0.40229549871146786,0.06395291586913099,0.33834258284233687,0.33834258284233687,0.0615161778763057,,,-0.3003686846089882,-0.31085575979619384,0.010487075187205652,0.010487075187205652,0.00800017477806722,0.018839485826166145,1.5478405464483016,-1.5290010606221354,1.5290010606221354,0.6001164644128016,0.7383989398346121,0.3910890651807993,0.34730987465381286,0.34730987465381286,0.24966760457474602,-0.05533035174272613,-0.0295730692171434,-0.02575728252558273,0.02575728252558273,0.0250174400396543,12.59612778671717,-0.46546597308072224,13.061593759797892,13.061593759797892,8.912928720098247
