tau,moneyness,v,rho,kappa,gamma,bar_v,r,price_pred,price_ref,price_error,delta_pred,delta_ref,delta_error,gamma_pred,gamma_ref,gamma_error,vega_pred,vega_ref,vega_error,theta_pred,theta_ref,theta_error,rho_pred,rho_ref,rho_error,pde_residual
1.1798333333333333,0.9888888888888889,0.04,-0.7,2.0,0.3,0.04,0.01,0.08788679330583321,0.0813747287077623,0.00651206459807091,-0.4102846228163224,-0.39995191960729626,-0.010332703209026128,1.6717817430996331,1.9329482743225137,-0.2611665312228806,0.3084803149891234,0.40110528047482524,-0.09262496548570182,-0.029384474272047878,-0.02928000003719518,-0.00010447423485269655,-0.5342845189152058,-0.5626421504983474,0.02835763158314164,0.003859562721983869
1.1909166666666666,0.9888888888888889,0.04,-0.7,2.0,0.3,0.04,0.01,0.088211474884892,0.08169841291328839,0.0065130619716036176,-0.40978494623700135,-0.39960529663900624,-0.01017964959799511,1.6634058913232768,1.923475207986658,-0.2600693166633812,0.3077492080985534,0.39999356795458857,-0.09224435985603519,-0.02920530126127722,-0.029129523188126897,-7.577807315032464e-05,-0.5401914564080522,-0.567904869347035,0.027713412938982773,0.003821452951127211
1.202,0.9888888888888889,0.04,-0.7,2.0,0.3,0.04,0.01,0.08853419102027987,0.08202044065447478,0.006513750365805093,-0.40929268487494347,-0.39926243933633776,-0.010030245538605709,1.6550954071265207,1.9141288296415282,-0.2590334225150075,0.3070146327880332,0.3988821703875352,-0.091867537599502,-0.02902979239128636,-0.02898108081504122,-4.8711576245138305e-05,-0.5460808316394086,-0.5731696500591537,0.027088818419745087,0.003786019512219938
1.2130833333333333,0.9888888888888889,0.04,-0.7,2.0,0.3,0.04,0.01,0.08885498181940438,0.08234083420519644,0.006514147614207932,-0.40880791306247793,-0.3989232574119723,-0.009884655650505614,1.6468497832049236,1.904906332179436,-0.25805654897451236,0.30627680056568185,0.3977713484149067,-0.09149454784922484,-0.028857857434018926,-0.02883462359783951,-2.323383617941488e-05,-0.5519530639576943,-0.5784364800854211,0.026483416127726866,0.0037531922494486586
1.2241666666666666,0.9888888888888889,0.04,-0.7,2.0,0.3,0.04,0.01,0.08917388641008911,0.08265961530207044,0.0065142711080186655,-0.408330693128523,-0.3985876634002792,-0.009743029728243813,1.638668661020136,1.8958049963752295,-0.2571363353550935,0.30553591536884395,0.3966613504885137,-0.09112543511966975,-0.028689409815771016,-0.028690103895609272,6.940798382565339e-07,-0.5578085802497547,-0.5837053466639148,0.025896766414160166,0.0037229009079982854
1.23525,0.9888888888888889,0.04,-0.7,2.0,0.3,0.04,0.01,0.08949094297994231,0.08297680516266792,0.00651413781727439,-0.4078610756299093,-0.39825557255119715,-0.009605503078712163,1.6305518131865968,1.8868221873195563,-0.2562703741329595,0.3047921738836731,0.39555241336755276,-0.09076023948387968,-0.028524366414261426,-0.02854747567531615,2.31092610547233e-05,-0.5636478140674028,-0.5889762368377869,0.02532842277038405,0.0036950752880957165
1.2463333333333333,0.9888888888888889,0.04,-0.7,2.0,0.3,0.04,0.01,0.0898061888135338,0.0832924245029566,0.006513764310577208,-0.4073990996179551,-0.3979269027287684,-0.009472196889186713,1.622499126865701,1.8779553510290956,-0.25545622416339464,0.30404576585095844,0.3944447625947392,-0.09039899674378077,-0.028362647366471875,-0.028406694444076383,4.404707760450807e-05,-0.5694712047811137,-0.594249137472018,0.024777932690904336,0.003669645392873136
1.2574166666666666,0.9888888888888889,0.04,-0.7,2.0,0.3,0.04,0.01,0.09011966032750218,0.0836064935540114,0.006513166773490786,-0.4069447929357759,-0.3976015743141439,-0.00934321862163201,1.614510588166245,1.8692020112235102,-0.2546914230572652,0.30329687435863356,0.39333861295268513,-0.09004173859405157,-0.028204175886937244,-0.028267717184802595,6.354129786535073e-05,-0.5752791967613095,-0.5995240352692663,0.02424483850795689,0.0036465415694323378
1.2685,0.9888888888888889,0.04,-0.7,2.0,0.3,0.04,0.01,0.09043139310370585,0.08391903207802887,0.006512361025676983,-0.4064981725421142,-0.39727951011278817,-0.009218662429326008,1.606586267543831,1.8605597662594717,-0.2539734987156408,0.30254567612138616,0.3922341689014002,-0.08968849278001406,-0.028048878096125277,-0.028130502295030058,8.162419890478043e-05,-0.5810722385875936,-0.60480091678485,0.023728678197256436,0.0036256946425857924
1.2795833333333333,0.9888888888888889,0.04,-0.7,2.0,0.3,0.04,0.01,0.09074142192052426,0.08423005938368067,0.00651136253684359,-0.4060592448577778,-0.3969606352656956,-0.009098609592082196,1.5987263061864285,1.8520262862127548,-0.25329998002632625,0.3017923417477874,0.39113162499775345,-0.08933928324996604,-0.027896682858511466,-0.02799500952874221,9.832667023074518e-05,-0.5868507822861568,-0.6100797684409263,0.023228986154769427,0.0036070360408470524
1.2906666666666666,0.9888888888888889,0.04,-0.7,2.0,0.3,0.04,0.01,0.09104978078241299,0.08453959434083869,0.006510186441574306,-0.40562800613102507,-0.39664487716441554,-0.008983128966609522,1.5909309033682693,1.8435993100999917,-0.2526684067317224,0.30103703599535336,0.39003116629769186,-0.08899413030233849,-0.02774752162993786,-0.027861199941026808,0.00011367831108894874,-0.5926152825955775,-0.6153605765398904,0.022745293944312905,0.0035904979143323405
1.30175,0.9888888888888889,0.04,-0.7,2.0,0.3,0.04,0.01,0.0913565029478241,0.08484765539470152,0.0065088475531225876,-0.4052044428185713,-0.39633216536968563,-0.00887227744888569,1.5832003047502032,1.8352766432322731,-0.2520763384820699,0.30027991801394205,0.3889329687419732,-0.08865305072803115,-0.027601328313833055,-0.0277290358354039,0.00012770752157084675,-0.598366196261046,-0.6206433272770417,0.02227713101599571,0.0035760132443286435
1.3128333333333333,0.9888888888888889,0.04,-0.7,2.0,0.3,0.04,0.01,0.09166162095557423,0.08515426057935027,0.0065073603762239585,-0.40478853197908166,-0.39602243153351946,-0.008766100445562197,1.575534791600754,1.827056154693179,-0.2515213630924249,0.2995211415778966,0.3878371995261344,-0.08831605794823777,-0.02745803912586379,-0.027598480713677327,0.00014044158781353552,-0.6041039813570618,-0.6259280067525685,0.021824025395506763,0.0035635159443697835
1.3239166666666666,0.9888888888888889,0.04,-0.7,2.0,0.3,0.04,0.01,0.09196516664975796,0.08545942753076352,0.006505739118994436,-0.40438024167631315,-0.3957156093245542,-0.00866463235175896,1.567934670908957,1.8189357749343888,-0.25100110402543185,0.2987608553073307,0.3867440174553821,-0.08798316214805141,-0.027317592466600416,-0.02746949922817095,0.0001519067615705326,-0.609829096638478,-0.6312146009828685,0.02138550434439057,0.003552940952746105
1.335,0.9888888888888889,0.04,-0.7,2.0,0.3,0.04,0.01,0.09226717120329503,0.08576317349931462,0.006503997703980413,-0.4039795313892837,-0.39541163435651816,-0.008567897032765559,1.560400266357476,1.810913493482412,-0.25051322712493596,0.2979992028789673,0.38565357328505856,-0.08765437040609125,-0.027179928801774635,-0.02734205713621869,0.00016212833444405328,-0.6155420009197645,-0.6365030959112488,0.02096109499148424,0.003544224316443953
1.3460833333333333,0.9888888888888889,0.04,-0.7,2.0,0.3,0.04,0.01,0.09256766514018933,0.08606551536177587,0.006502149778413457,-0.4035863524270928,-0.3951104441196711,-0.008475908307421676,1.5529319101223362,1.8029873567503945,-0.25005544662805823,0.297236323226923,0.3845660100473059,-0.08732968682038289,-0.027044990549727553,-0.027216121256786588,0.00017113070705903483,-0.6212431524822603,-0.6417934774180354,0.020550324935775133,0.0035373032665844024
1.3571666666666666,0.9888888888888889,0.04,-0.7,2.0,0.3,0.04,0.01,0.09286667835657542,0.08636646963285488,0.006500208723720535,-0.40320064834619534,-0.3948119779150492,-0.008388670431146161,1.545529935463735,1.7951554659493376,-0.24962553048560254,0.29647235073383343,0.3834814633645228,-0.08700911263068939,-0.02691272197565609,-0.02709165942911159,0.00017893745345549938,-0.6269330085090828,-0.6470857313301293,0.02015272282104641,0.0035321162854943383
1.36825,0.9888888888888889,0.04,-0.7,2.0,0.3,0.04,0.01,0.09316424014063668,0.08666605247628156,0.006498187664355115,-0.402822355368192,-0.39451617679141404,-0.008306178576777956,1.5381946700713862,1.7874159750933933,-0.24922130502200712,0.29570741541272394,0.38240006175017793,-0.086692646337454,-0.02678306909227834,-0.026968640473249324,0.00018557138097098289,-0.6326120245473916,-0.6523798434300268,0.019767818882635124,0.0035286031655904528
1.3793333333333333,0.9888888888888889,0.04,-0.7,2.0,0.3,0.04,0.01,0.09346037919144407,0.0869642797154686,0.006496099475975459,-0.402451402796314,-0.3942229834847697,-0.008228419311544277,1.5309264301265697,1.7797670890942507,-0.24884065896768104,0.29494164308000265,0.381321926897521,-0.08638028381751833,-0.026655979566562175,-0.026847034152429654,0.00019105458586747906,-0.638280653997542,-0.6576757994643434,0.019395145466801433,0.003526705060318644
1.3904166666666666,0.9888888888888889,0.04,-0.7,2.0,0.3,0.04,0.01,0.09375512363680855,0.08726116684376495,0.006493956793043598,-0.40208771342904803,-0.39393234236029717,-0.00815537106875086,1.5237255150429034,1.7722070619399513,-0.24848154689704782,0.2941751555199648,0.38024717395670415,-0.08607201843673934,-0.026531402632170336,-0.02672681113712448,0.00019540850495414555,-0.6439393476286821,-0.6629735851518515,0.01903423752316935,0.0035263645274168642
1.4015,0.9888888888888889,0.04,-0.7,2.0,0.3,0.04,0.01,0.09404850105017742,0.08755672903431877,0.0064917720158586545,-0.40173120396943063,-0.3936441993566515,-0.008087004612779114,1.5165922028472647,1.764734194953658,-0.2481419921063932,0.2934080706411946,0.3791759118008054,-0.08576784115961078,-0.026409289007297568,-0.0266079429707383,0.00019865396344073347,-0.6495885531202876,-0.6682731861910745,0.018684633070786827,0.003527525564819039
1.4125833333333333,0.9888888888888889,0.04,-0.7,2.0,0.3,0.04,0.01,0.09434053846666363,0.08785098114957002,0.006489557317093608,-0.4013817854287683,-0.3933585019324566,-0.008023283496311706,1.5095267461625497,1.7573468351283146,-0.2478200889657649,0.29264050262522456,0.3781082432812202,-0.08546774065599566,-0.02628959081759308,-0.026490402036837377,0.00020081121924429499,-0.6552287146290493,-0.6735745882674555,0.01834587363840623,0.003530133639538198
1.4236666666666666,0.9888888888888889,0.04,-0.7,2.0,0.3,0.04,0.01,0.09463126239823255,0.08814393775038698,0.0064873246478455715,-0.40103936352365077,-0.3930751990149324,-0.007964164508718397,1.5025293687542536,1.750043373533237,-0.24751400477898344,0.2918725620678244,0.37704426547287057,-0.08517170340504615,-0.026172261523872795,-0.026374161527837767,0.0002019000039649721,-0.660860272380569,-0.6788777770601044,0.018017504679535445,0.003534135709886352
1.43475,0.9888888888888889,0.04,-0.7,2.0,0.3,0.04,0.01,0.09492069884812826,0.08843561310486414,0.0064850857432641185,-0.4007038390652674,-0.39279424095054605,-0.007909598114721361,1.495600262603187,1.742822243788996,-0.24722198118580896,0.2911043561132748,0.37598406990965505,-0.08487971379638026,-0.02605725585435123,-0.026259195415077756,0.0002019395607265259,-0.6664836622851905,-0.6841827382481782,0.017699075962987698,0.003539480241419625
1.4458333333333333,0.9888888888888889,0.04,-0.7,2.0,0.3,0.04,0.01,0.09520887332455791,0.08872602119679551,0.006482852127762395,-0.4003751083401774,-0.3925155794575834,-0.007859528882594002,1.4887395854676666,1.7356819206071372,-0.24694233513947061,0.2903359885819738,0.3749277428105485,-0.08459175422857473,-0.02594452974113002,-0.026145478420204454,0.00020094867907443498,-0.6720993155773505,-0.6894894575168731,0.017390141939522596,0.0035461172169903993
1.4569166666666666,0.9888888888888889,0.04,-0.7,2.0,0.3,0.04,0.01,0.09549581085370462,0.08901517573383766,0.006480635119866962,-0.4000530634817991,-0.3922391675805883,-0.007813895901210788,1.48194745889918,1.7286209183914645,-0.24667345949228459,0.2895675600917077,0.3738753652967391,-0.0843078052050314,-0.025834040260700485,-0.026032985987807487,0.00019894572710700206,-0.6777076584777851,-0.6947979205630912,0.017090262085306063,0.00355399814131193
1.468,0.9888888888888889,0.04,-0.7,2.0,0.3,0.04,0.01,0.09578153599210093,0.08930309015537619,0.006478445836724744,-0.3997375928319815,-0.3919649596465411,-0.007772633185440414,1.4752239666766496,1.7216377898978497,-0.2464138232212001,0.28879916817292073,0.3728270136001743,-0.08402784542725356,-0.02572574557822991,-0.025921694259237973,0.00019594868100806379,-0.6833091118778517,-0.7001081131007592,0.01679900122290745,0.003563076040430796
1.4790833333333333,0.9888888888888889,0.04,-0.7,2.0,0.3,0.04,0.01,0.09606607283839969,0.08958977764010834,0.006476295198291349,-0.39942858129214415,-0.39169291122274097,-0.007735670069403178,1.4685691536256251,1.7147311249496653,-0.24616197132404016,0.28803090737829967,0.3717827592638705,-0.08375185188557083,-0.02561960489541547,-0.025811580047553354,0.00019197515213788263,-0.6889040910453524,-0.7054200208658445,0.016515929820492103,0.0035733054565124343
