tau,log_moneyness,v,rho,kappa,gamma,bar_v,r,row_index,fd_delta,ad_delta,ad_minus_fd_delta,fd_gamma,ad_gamma,ad_minus_fd_gamma,fd_vega,ad_vega,ad_minus_fd_vega,fd_theta,ad_theta,ad_minus_fd_theta,fd_rho,ad_rho,ad_minus_fd_rho
0.8251666666666667,-0.22036962443148445,0.04,-0.7,2.0,0.3,0.04,0.01,255,-0.6641173532917318,-0.6641173696202073,-1.6328475460625214e-08,2.5202392633649198,2.520239357976723,9.461180328074192e-08,0.19718551991773636,0.19718586413577344,3.4421803707385124e-07,-0.0055753945911452,-0.005575394920046585,-3.289013852936229e-10,-0.203556134510674,-0.20355612837781115,6.132862856444987e-09
0.936,-0.22036962443148445,0.04,-0.7,2.0,0.3,0.04,0.01,265,-0.6291467432243639,-0.6291467571419035,-1.3917539565255765e-08,2.3636441693126167,2.3636441287260817,-4.058653502170273e-08,0.22046027977770666,0.22046056814332593,2.883656192720352e-07,-0.009913589323201633,-0.00991358959037927,-2.6717763765282676e-10,-0.2280548093273882,-0.22805480215769053,7.169697668896191e-09
0.9803333333333334,-0.22036962443148445,0.04,-0.7,2.0,0.3,0.04,0.01,269,-0.6160988160531677,-0.6160988291393897,-1.3086221994917935e-08,2.299027734343403,2.2990277625245708,2.81811676217103e-08,0.2275335945878254,0.22753386345218934,2.688643639392474e-07,-0.01107363481619994,-0.0110736350601866,-2.4398666073621733e-10,-0.23699280560784963,-0.23699279795742859,7.650421046667688e-09
1.202,-0.22036962443148445,0.04,-0.7,2.0,0.3,0.04,0.01,289,-0.5578539337657872,-0.5578539436116481,-9.84586090435613e-09,1.9912905854608551,1.991290592188095,6.727239876269664e-09,0.24817567062768164,0.24817586885617604,1.9822849439687928e-07,-0.013066086120838705,-0.013066086261733743,-1.4089503869163522e-10,-0.27563306955316613,-0.27563305901091695,1.0542249184730679e-08
1.4901666666666666,-0.22036962443148445,0.04,-0.7,2.0,0.3,0.04,0.01,315,-0.495862321569739,-0.49586232873493113,-7.165192161817657e-09,1.672771229403564,1.672771255608075,2.6204511005545328e-08,0.25238398894955605,0.2523841480538364,1.5910428036169932e-07,-0.009668707689342027,-0.009668707734175226,-4.483319965276067e-11,-0.314864311790064,-0.3148642966184612,1.51716028073956e-08
1.5566666666666666,-0.22036962443148445,0.04,-0.7,2.0,0.3,0.04,0.01,321,-0.48325227698572704,-0.4832522836868614,-6.701134369624384e-09,1.6129659799357947,1.6129660037673623,2.3831567608212367e-08,0.2515040593376039,0.2515042143371388,1.5499953492925655e-07,-0.00841473296098183,-0.00841473298688842,-2.5906589373736466e-11,-0.3226796731374548,-0.32267965680795535,1.6329499474831977e-08
1.7561666666666667,-0.22036962443148445,0.04,-0.7,2.0,0.3,0.04,0.01,339,-0.4484618120057452,-0.4484618175559248,-5.550179593694082e-09,1.458139720317302,1.4581396776858582,-4.2631443930574164e-08,0.2470421296382752,0.24704227660154343,1.4696326822161154e-07,-0.00438176611466945,-0.004381766103677159,1.099229041123806e-11,-0.3441272990312161,-0.3441272791093107,1.9921905403119666e-08
0.271,-0.2176033709385943,0.04,-0.7,2.0,0.3,0.04,0.01,386,-0.880830537617738,-0.8808305742047497,-3.658701175357493e-08,2.330800527472961,2.330800516025564,-1.1447396808250687e-08,-0.0468865448460809,-0.046886083877984486,4.609680964162699e-07,0.0599592499467283,0.05995924999571123,4.8982928824159444e-11,-0.030389810149467067,-0.03038980604893935,4.1005277159889e-09
0.28208333333333335,-0.2176033709385943,0.04,-0.7,2.0,0.3,0.04,0.01,387,-0.8760384313693167,-0.8760384674136539,-3.6044337181628805e-08,2.370927290717863,2.3709273311795624,4.046169932436783e-08,-0.04113442578820847,-0.04113395750191351,4.68286294963427e-07,0.05791949882302805,0.05791949880474959,-1.8278455138354133e-11,-0.0342052453779218,-0.034205241248120626,4.129801174646008e-09
0.34858333333333336,-0.2176033709385943,0.04,-0.7,2.0,0.3,0.04,0.01,393,-0.8470402039702274,-0.8470402369077437,-3.293751626998187e-08,2.565339334443587,2.5653393782763594,4.3832772522733876e-08,-0.004802046009028116,-0.00480154475276362,5.012562644957086e-07,0.0458607377873399,0.045860737452660595,-3.346793051028918e-10,-0.05774135328887042,-0.0577413490423927,4.246477725011744e-09
