epoch,optimizer,lr,train_total,train_pde,train_dpde,train_greek_delta,train_greek_gamma,train_greek_vega,train_term,train_low,train_right,train_v_zero,train_no_arbitrage,train_curvature_bulk,val_total,val_pde,val_dpde,val_greek_delta,val_greek_gamma,val_greek_vega,val_term,val_low,val_right,val_v_zero,val_no_arbitrage,val_curvature_bulk,val_evaluated,dynamic_refresh,dynamic_refresh_count,loss_log_var_pde,loss_log_var_clamped_pde,loss_weight_pde,loss_log_var_term,loss_log_var_clamped_term,loss_weight_term,loss_log_var_low,loss_log_var_clamped_low,loss_weight_low,loss_log_var_right,loss_log_var_clamped_right,loss_weight_right,loss_log_var_v_zero,loss_log_var_clamped_v_zero,loss_weight_v_zero,loss_log_var_no_arbitrage,loss_log_var_clamped_no_arbitrage,loss_weight_no_arbitrage
112,adam,0.001,-6.048946499824524,-0.8517367281019688,0.0,0.0,0.0,0.0,-1.0433707535266876,-1.0454262867569923,-1.0326097905635834,-1.0456099584698677,-1.0301930010318756,0.0,-5.504107475280762,-0.6404226422309875,0.0,0.0,0.0,0.0,-0.9896769523620605,-0.986020565032959,-0.9309182167053223,-0.9918646216392517,-0.965204656124115,0.0,0,0,0,-1.430533528327942,-1.430533528327942,4.180929241160406,-1.4891706705093384,-1.4891706705093384,4.433417230304342,-1.4975605010986328,-1.4975605010986328,4.470769319550158,-1.4899452924728394,-1.4899452924728394,4.4368527831198445,-1.4956063032150269,-1.4956063032150269,4.462041082736437,-1.48566472530365,-1.48566472530365,4.417901127617061
113,adam,0.001,-6.065242558717728,-0.8487687855958939,0.0,0.0,0.0,0.0,-1.0476309806108475,-1.0496894046664238,-1.0356040596961975,-1.049615278840065,-1.0339340344071388,0.0,-5.504107475280762,-0.6404226422309875,0.0,0.0,0.0,0.0,-0.9896769523620605,-0.986020565032959,-0.9309182167053223,-0.9918646216392517,-0.965204656124115,0.0,0,0,0,-1.4401553869247437,-1.4401553869247437,4.221351708897028,-1.49967622756958,-1.49967622756958,4.480238257854591,-1.5080592632293701,-1.5080592632293701,4.5179541207722655,-1.5004264116287231,-1.5004264116287231,4.483600522177662,-1.5061026811599731,-1.5061026811599731,4.509123014958129,-1.4960795640945435,-1.4960795640945435,4.464153291997275
114,adam,0.001,-6.09568464756012,-0.8564315214753151,0.0,0.0,0.0,0.0,-1.0518263131380081,-1.053473323583603,-1.0411352440714836,-1.0539787262678146,-1.0388395711779594,0.0,-5.504107475280762,-0.6404226422309875,0.0,0.0,0.0,0.0,-0.9896769523620605,-0.986020565032959,-0.9309182167053223,-0.9918646216392517,-0.965204656124115,0.0,0,0,0,-1.4498637914657593,-1.4498637914657593,4.262533882133891,-1.5101301670074463,-1.5101301670074463,4.527320063666145,-1.5184968709945679,-1.5184968709945679,4.565357713480444,-1.5108777284622192,-1.5108777284622192,4.530705778996626,-1.51655113697052,-1.51655113697052,4.5564833779933895,-1.5064470767974854,-1.5064470767974854,4.510676204694019
115,adam,0.001,-6.1092307567596436,-0.8489812538027763,0.0,0.0,0.0,0.0,-1.0559572950005531,-1.0574914142489433,-1.0458517968654633,-1.058024637401104,-1.042924389243126,0.0,-5.504107475280762,-0.6404226422309875,0.0,0.0,0.0,0.0,-0.9896769523620605,-0.986020565032959,-0.9309182167053223,-0.9918646216392517,-0.965204656124115,0.0,0,0,0,-1.4592660665512085,-1.4592660665512085,4.302800400054979,-1.520532250404358,-1.520532250404358,4.574659411599971,-1.5288784503936768,-1.5288784503936768,4.613000211358408,-1.5212868452072144,-1.5212868452072144,4.578112728580461,-1.5269461870193481,-1.5269461870193481,4.604095286105339,-1.5167670249938965,-1.5167670249938965,4.557467174374519
116,adam,0.001,-6.147676944732666,-0.8672862499952316,0.0,0.0,0.0,0.0,-1.060024581849575,-1.062111109495163,-1.0495271235704422,-1.0621993094682693,-1.0465285181999207,0.0,-5.504107475280762,-0.6404226422309875,0.0,0.0,0.0,0.0,-0.9896769523620605,-0.986020565032959,-0.9309182167053223,-0.9918646216392517,-0.965204656124115,0.0,0,0,0,-1.4685784578323364,-1.4685784578323364,4.343056912259423,-1.530882477760315,-1.530882477760315,4.622254059409597,-1.5392189025878906,-1.5392189025878906,4.66094819419246,-1.5316412448883057,-1.5316412448883057,4.625762604763209,-1.5372899770736694,-1.5372899770736694,4.65196623784757,-1.5270253419876099,-1.5270253419876099,4.604459737545465
117,adam,0.001,-6.166826635599136,-0.8667448796331882,0.0,0.0,0.0,0.0,-1.0640287771821022,-1.0656932666897774,-1.0537338554859161,-1.0660807341337204,-1.0505451187491417,0.0,-5.504107475280762,-0.6404226422309875,0.0,0.0,0.0,0.0,-0.9896769523620605,-0.986020565032959,-0.9309182167053223,-0.9918646216392517,-0.965204656124115,0.0,0,0,0,-1.478081464767456,-1.478081464767456,4.384525739415138,-1.5411807298660278,-1.5411807298660278,4.670101144820289,-1.5495036840438843,-1.5495036840438843,4.709132384953482,-1.5419445037841797,-1.5419445037841797,4.6736694087698405,-1.5475808382034302,-1.5475808382034302,4.700086149380396,-1.5372308492660522,-1.5372308492660522,4.651691185414521
118,adam,0.001,-6.179569184780121,-0.8610051572322845,0.0,0.0,0.0,0.0,-1.0679704770445824,-1.069782592356205,-1.0568025261163712,-1.0699133276939392,-1.0540950372815132,0.0,-5.504107475280762,-0.6404226422309875,0.0,0.0,0.0,0.0,-0.9896769523620605,-0.986020565032959,-0.9309182167053223,-0.9918646216392517,-0.965204656124115,0.0,0,0,0,-1.486946702003479,-1.486946702003479,4.423568405807948,-1.5514270067214966,-1.5514270067214966,4.718198281588946,-1.559731364250183,-1.559731364250183,4.75754302731961,-1.5521793365478516,-1.5521793365478516,4.7217492584682645,-1.5578179359436035,-1.5578179359436035,4.748448513446248,-1.5473828315734863,-1.5473828315734863,4.699155593292689
119,adam,0.001,-6.227956146001816,-0.8887911178171635,0.0,0.0,0.0,0.0,-1.071850299835205,-1.073645457625389,-1.0612730011343956,-1.0739040896296501,-1.058492086827755,0.0,-5.504107475280762,-0.6404226422309875,0.0,0.0,0.0,0.0,-0.9896769523620605,-0.986020565032959,-0.9309182167053223,-0.9918646216392517,-0.965204656124115,0.0,0,0,0,-1.4963831901550293,-1.4963831901550293,4.46550893106799,-1.5616209506988525,-1.5616209506988525,4.76654131499683,-1.5699115991592407,-1.5699115991592407,4.806223300814339,-1.5623602867126465,-1.5623602867126465,4.770066693711381,-1.5680025815963745,-1.5680025815963745,4.79705688832704,-1.5574758052825928,-1.5574758052825928,4.746824201496872
120,adam,0.001,-6.226900100708008,-0.8694179803133011,0.0,0.0,0.0,0.0,-1.0756687223911285,-1.0771759897470474,-1.0653806552290916,-1.0776707008481026,-1.0615860149264336,0.0,-5.504107475280762,-0.6404226422309875,0.0,0.0,0.0,0.0,-0.9896769523620605,-0.986020565032959,-0.9309182167053223,-0.9918646216392517,-0.965204656124115,0.0,0,0,0,-1.505487322807312,-1.505487322807312,4.506349141998176,-1.5717625617980957,-1.5717625617980957,4.8151276788714465,-1.5800353288650513,-1.5800353288650513,4.855127334345959,-1.5724985599517822,-1.5724985599517822,4.818672908434031,-1.5781351327896118,-1.5781351327896118,4.845910400203851,-1.5675164461135864,-1.5675164461135864,4.794725435507558
121,adam,0.001,-6.249391794204712,-0.8705891631543636,0.0,0.0,0.0,0.0,-1.079426497220993,-1.081288330256939,-1.0703221932053566,-1.0814406126737595,-1.0663250908255577,0.0,-5.504107475280762,-0.6404226422309875,0.0,0.0,0.0,0.0,-0.9896769523620605,-0.986020565032959,-0.9309182167053223,-0.9918646216392517,-0.965204656124115,0.0,0,0,0,-1.5142102241516113,-1.5142102241516113,4.545829522383432,-1.5818519592285156,-1.5818519592285156,4.863955322247649,-1.5901085138320923,-1.5901085138320923,4.9042810817869364,-1.5825965404510498,-1.5825965404510498,4.867578280673865,-1.5882152318954468,-1.5882152318954468,4.89500467919624,-1.5775060653686523,-1.5775060653686523,4.842862954471104
122,adam,0.001,-6.26518914103508,-0.8763862811028957,0.0,0.0,0.0,0.0,-1.0831241607666016,-1.0848095938563347,-1.0685113742947578,-1.0850246921181679,-1.0673330500721931,0.0,-5.504107475280762,-0.6404226422309875,0.0,0.0,0.0,0.0,-0.9896769523620605,-0.986020565032959,-0.9309182167053223,-0.9918646216392517,-0.965204656124115,0.0,0,0,0,-1.5226740837097168,-1.5226740837097168,4.584468069994296,-1.591888666152954,-1.591888666152954,4.913019224441746,-1.600127935409546,-1.600127935409546,4.953666133162855,-1.5925692319869995,-1.5925692319869995,4.916363995507265,-1.5982414484024048,-1.5982414484024048,4.944329915460461,-1.5874110460281372,-1.5874110460281372,4.891069768024856
123,adam,0.001,-6.279676198959351,-0.8683613650500774,0.0,0.0,0.0,0.0,-1.0867623016238213,-1.0881528183817863,-1.07567148655653,-1.088583692908287,-1.0721445828676224,0.0,-5.504107475280762,-0.6404226422309875,0.0,0.0,0.0,0.0,-0.9896769523620605,-0.986020565032959,-0.9309182167053223,-0.9918646216392517,-0.965204656124115,0.0,0,0,0,-1.530866265296936,-1.530866265296936,4.622179121892394,-1.6018726825714111,-1.6018726825714111,4.962316572309663,-1.6100897789001465,-1.6100897789001465,5.003260394885824,-1.6024829149246216,-1.6024829149246216,4.965345662559396,-1.6082144975662231,-1.6082144975662231,4.993886665994979,-1.5972576141357422,-1.5972576141357422,4.939467906361697
124,adam,0.001,-6.325341463088989,-0.8946501389145851,0.0,0.0,0.0,0.0,-1.0903414487838745,-1.0917016863822937,-1.080265924334526,-1.0922741666436195,-1.076107993721962,0.0,-5.504107475280762,-0.6404226422309875,0.0,0.0,0.0,0.0,-0.9896769523620605,-0.986020565032959,-0.9309182167053223,-0.9918646216392517,-0.965204656124115,0.0,0,0,0,-1.5394200086593628,-1.5394200086593628,4.661885633432331,-1.6118040084838867,-1.6118040084838867,5.0118444873204036,-1.6199994087219238,-1.6199994087219238,5.05308732878323,-1.6123995780944824,-1.6123995780944824,5.01483027862511,-1.6181334257125854,-1.6181334257125854,5.043667145367455,-1.607071042060852,-1.607071042060852,4.988179642279214
125,adam,0.001,-6.326248288154602,-0.8771591261029243,0.0,0.0,0.0,0.0,-1.0938622877001762,-1.0947849228978157,-1.084705963730812,-1.0957023203372955,-1.0800337046384811,0.0,-6.3257951736450195,-0.8663326501846313,0.0,0.0,0.0,0.0,-1.095711588859558,-1.0969855785369873,-1.087146520614624,-1.097440481185913,-1.0821781158447266,0.0,1,0,0,-1.5477718114852905,-1.5477718114852905,4.700983825970764,-1.6216822862625122,-1.6216822862625122,5.061598215340766,-1.629844069480896,-1.629844069480896,5.103078930747836,-1.622280240058899,-1.622280240058899,5.0646257222738384,-1.6279990673065186,-1.6279990673065186,5.093672419210047,-1.6168432235717773,-1.6168432235717773,5.0371639913127275
126,adam,0.001,-6.355353772640228,-0.8877945132553577,0.0,0.0,0.0,0.0,-1.0973253473639488,-1.0986013486981392,-1.0890527665615082,-1.0991400554776192,-1.0834397003054619,0.0,-6.3257951736450195,-0.8663326501846313,0.0,0.0,0.0,0.0,-1.095711588859558,-1.0969855785369873,-1.087146520614624,-1.097440481185913,-1.0821781158447266,0.0,0,0,0,-1.5558534860610962,-1.5558534860610962,4.73912958060704,-1.6315075159072876,-1.6315075159072876,5.111574693322711,-1.639638900756836,-1.639638900756836,5.153308320483121,-1.6321251392364502,-1.6321251392364502,5.114732696229812,-1.6378108263015747,-1.6378108263015747,5.143896294745408,-1.6265604496002197,-1.6265604496002197,5.0863498403364105
127,adam,0.001,-6.35302734375,-0.873184859752655,0.0,0.0,0.0,0.0,-1.1007312089204788,-1.1020467802882195,-1.089072972536087,-1.1024571880698204,-1.0855344086885452,0.0,-6.3257951736450195,-0.8663326501846313,0.0,0.0,0.0,0.0,-1.095711588859558,-1.0969855785369873,-1.087146520614624,-1.097440481185913,-1.0821781158447266,0.0,0,0,0,-1.5637277364730835,-1.5637277364730835,4.776593982121326,-1.6412795782089233,-1.6412795782089233,5.161770176938585,-1.6493860483169556,-1.6493860483169556,5.203783974301386,-1.6418887376785278,-1.6418887376785278,5.164915476018887,-1.647568702697754,-1.647568702697754,5.194335488475075,-1.636210322380066,-1.636210322380066,5.135670053375657
128,adam,0.001,-6.273226618766785,-0.7889752276241779,0.0,0.0,0.0,0.0,-1.104080505669117,-1.1037122681736946,-1.0868795812129974,-1.1052108481526375,-1.0843681991100311,0.0,-6.3257951736450195,-0.8663326501846313,0.0,0.0,0.0,0.0,-1.095711588859558,-1.0969855785369873,-1.087146520614624,-1.097440481185913,-1.0821781158447266,0.0,0,0,0,-1.5691368579864502,-1.5691368579864502,4.802501163770159,-1.6509984731674194,-1.6509984731674194,5.212181453230455,-1.6590503454208374,-1.6590503454208374,5.254318686608185,-1.651479721069336,-1.651479721069336,5.2146904082854855,-1.6572630405426025,-1.6572630405426025,5.244936004542239,-1.6457250118255615,-1.6457250118255615,5.184767562407118
129,adam,0.001,-6.3507161140441895,-0.845022588968277,0.0,0.0,0.0,0.0,-1.1073737666010857,-1.1080686897039413,-1.0915284380316734,-1.1089704185724258,-1.089752160012722,0.0,-6.3257951736450195,-0.8663326501846313,0.0,0.0,0.0,0.0,-1.095711588859558,-1.0969855785369873,-1.087146520614624,-1.097440481185913,-1.0821781158447266,0.0,0,0,0,-1.57396399974823,-1.57396399974823,4.825739560091755,-1.6606639623641968,-1.6606639623641968,5.262803988438967,-1.6686571836471558,-1.6686571836471558,5.305039318584021,-1.6609257459640503,-1.6609257459640503,5.264181884559818,-1.6669046878814697,-1.6669046878814697,5.295750401412786,-1.6551485061645508,-1.6551485061645508,5.23385712451434
130,adam,0.001,-6.405723601579666,-0.880240373313427,0.0,0.0,0.0,0.0,-1.1106115207076073,-1.1115217208862305,-1.096680834889412,-1.1122300401329994,-1.0944389924407005,0.0,-6.3257951736450195,-0.8663326501846313,0.0,0.0,0.0,0.0,-1.095711588859558,-1.0969855785369873,-1.087146520614624,-1.097440481185913,-1.0821781158447266,0.0,0,0,0,-1.5805584192276,-1.5805584192276,4.857667669017871,-1.6702755689620972,-1.6702755689620972,5.313631867464421,-1.6782317161560059,-1.6782317161560059,5.356076528826573,-1.6703746318817139,-1.6703746318817139,5.314158277424404,-1.6764976978302002,-1.6764976978302002,5.346797041696683,-1.66456937789917,-1.66456937789917,5.283397612046762
131,adam,0.001,-6.4117425084114075,-0.8687347918748856,0.0,0.0,0.0,0.0,-1.113794393837452,-1.1151021495461464,-1.100605808198452,-1.1154048964381218,-1.0981005057692528,0.0,-6.3257951736450195,-0.8663326501846313,0.0,0.0,0.0,0.0,-1.095711588859558,-1.0969855785369873,-1.087146520614624,-1.097440481185913,-1.0821781158447266,0.0,0,0,0,-1.5876134634017944,-1.5876134634017944,4.89205990572883,-1.6798336505889893,-1.6798336505889893,5.364663488280489,-1.6877647638320923,-1.6877647638320923,5.40738041438961,-1.6798408031463623,-1.6798408031463623,5.364701859481102,-1.6860393285751343,-1.6860393285751343,5.398058374176005,-1.6739773750305176,-1.6739773750305176,5.333338354449542
132,adam,0.001,-6.4169637858867645,-0.8639537207782269,0.0,0.0,0.0,0.0,-1.1169229596853256,-1.1172836944460869,-1.10110642015934,-1.118355929851532,-1.099341168999672,0.0,-6.3257951736450195,-0.8663326501846313,0.0,0.0,0.0,0.0,-1.095711588859558,-1.0969855785369873,-1.087146520614624,-1.097440481185913,-1.0821781158447266,0.0,0,0,0,-1.5939292907714844,-1.5939292907714844,4.923055088655677,-1.6893378496170044,-1.6893378496170044,5.415893381711524,-1.6972273588180542,-1.6972273588180542,5.458791120920927,-1.689164161682129,-1.689164161682129,5.414952788061798,-1.6955233812332153,-1.6955233812332153,5.449497383619309,-1.6832846403121948,-1.6832846403121948,5.383208868399853
133,adam,0.001,-6.421200275421143,-0.8553474433720112,0.0,0.0,0.0,0.0,-1.1199978217482567,-1.1201733946800232,-1.1013631150126457,-1.1213915348052979,-1.1029269993305206,0.0,-6.3257951736450195,-0.8663326501846313,0.0,0.0,0.0,0.0,-1.095711588859558,-1.0969855785369873,-1.087146520614624,-1.097440481185913,-1.0821781158447266,0.0,0,0,0,-1.599844217300415,-1.599844217300415,4.952260887730503,-1.698788046836853,-1.698788046836853,5.467317242397669,-1.7066293954849243,-1.7066293954849243,5.510356907042482,-1.698408603668213,-1.698408603668213,5.465243099753767,-1.7049504518508911,-1.7049504518508911,5.501113090487044,-1.6925498247146606,-1.6925498247146606,5.433317063621651
134,adam,0.001,-6.457991510629654,-0.8756617791950703,0.0,0.0,0.0,0.0,-1.1230195239186287,-1.1232037246227264,-1.106941007077694,-1.1244183853268623,-1.1047470346093178,0.0,-6.3257951736450195,-0.8663326501846313,0.0,0.0,0.0,0.0,-1.095711588859558,-1.0969855785369873,-1.087146520614624,-1.097440481185913,-1.0821781158447266,0.0,0,0,0,-1.6057378053665161,-1.6057378053665161,4.98153364946738,-1.7081841230392456,-1.7081841230392456,5.51893067396882,-1.7159684896469116,-1.7159684896469116,5.562059701911455,-1.7075601816177368,-1.7075601816177368,5.515488258563356,-1.714323878288269,-1.714323878288269,5.552919793207174,-1.701725721359253,-1.701725721359253,5.483402055371606
135,adam,0.001,-6.497957020998001,-0.8949465081095695,0.0,0.0,0.0,0.0,-1.1259885728359222,-1.1268311217427254,-1.1129651591181755,-1.1274914145469666,-1.1097341775894165,0.0,-6.3257951736450195,-0.8663326501846313,0.0,0.0,0.0,0.0,-1.095711588859558,-1.0969855785369873,-1.087146520614624,-1.097440481185913,-1.0821781158447266,0.0,0,0,0,-1.6127188205718994,-1.6127188205718994,5.016431481039398,-1.717525839805603,-1.717525839805603,5.570728524915248,-1.72527015209198,-1.72527015209198,5.6140374688159875,-1.7167643308639526,-1.7167643308639526,5.5664879801433225,-1.723644733428955,-1.723644733428955,5.6049197196265155,-1.710892915725708,-1.710892915725708,5.533900579046713
136,adam,0.001,-6.507363826036453,-0.8887010514736176,0.0,0.0,0.0,0.0,-1.1289056092500687,-1.1293509677052498,-1.117569163441658,-1.1303225755691528,-1.112514466047287,0.0,-6.3257951736450195,-0.8663326501846313,0.0,0.0,0.0,0.0,-1.095711588859558,-1.0969855785369873,-1.087146520614624,-1.097440481185913,-1.0821781158447266,0.0,0,0,0,-1.619340181350708,-1.619340181350708,5.0497572930529,-1.7268133163452148,-1.7268133163452148,5.622707538704605,-1.7345081567764282,-1.7345081567764282,5.666140265651831,-1.7259714603424072,-1.7259714603424072,5.617976020519053,-1.7329118251800537,-1.7329118251800537,5.657102442516835,-1.7200117111206055,-1.7200117111206055,5.5845938657453855
137,adam,0.001,-6.522523999214172,-0.8893790729343891,0.0,0.0,0.0,0.0,-1.1317712217569351,-1.1325511112809181,-1.11961629986763,-1.1332399547100067,-1.1159662902355194,0.0,-6.3257951736450195,-0.8663326501846313,0.0,0.0,0.0,0.0,-1.095711588859558,-1.0969855785369873,-1.087146520614624,-1.097440481185913,-1.0821781158447266,0.0,0,0,0,-1.6260435581207275,-1.6260435581207275,5.083721428802508,-1.7360461950302124,-1.7360461950302124,5.6748617113710225,-1.7437057495117188,-1.7437057495117188,5.71849551825653,-1.7351607084274292,-1.7351607084274292,5.669838921487723,-1.7421249151229858,-1.7421249151229858,5.709462665492714,-1.729100227355957,-1.729100227355957,5.635580884973123
138,adam,0.001,-6.53226575255394,-0.892263375222683,0.0,0.0,0.0,0.0,-1.1345859169960022,-1.1347217336297035,-1.1183014214038849,-1.1358615309000015,-1.1165317669510841,0.0,-6.3257951736450195,-0.8663326501846313,0.0,0.0,0.0,0.0,-1.095711588859558,-1.0969855785369873,-1.087146520614624,-1.097440481185913,-1.0821781158447266,0.0,0,0,0,-1.632346510887146,-1.632346510887146,5.115865078383672,-1.7452245950698853,-1.7452245950698853,5.727187629089814,-1.7528363466262817,-1.7528363466262817,5.770947893284436,-1.7441825866699219,-1.7441825866699219,5.721222959629671,-1.7512788772583008,-1.7512788772583008,5.76196681440951,-1.7380837202072144,-1.7380837202072144,5.6864361726077455
139,adam,0.001,-6.5667601227760315,-0.9054351449012756,0.0,0.0,0.0,0.0,-1.1373503059148788,-1.1380033865571022,-1.125975787639618,-1.1386747434735298,-1.121320754289627,0.0,-6.3257951736450195,-0.8663326501846313,0.0,0.0,0.0,0.0,-1.095711588859558,-1.0969855785369873,-1.087146520614624,-1.097440481185913,-1.0821781158447266,0.0,0,0,0,-1.6391948461532593,-1.6391948461532593,5.151020478200803,-1.7543480396270752,-1.7543480396270752,5.779678392077028,-1.7619184255599976,-1.7619184255599976,5.823598825630202,-1.7532010078430176,-1.7532010078430176,5.773052717915552,-1.760380744934082,-1.760380744934082,5.814650871853599,-1.7470345497131348,-1.7470345497131348,5.73756296554363
140,adam,0.001,-6.510825037956238,-0.8442050479352474,0.0,0.0,0.0,0.0,-1.140064850449562,-1.1396643221378326,-1.1231541261076927,-1.1413863152265549,-1.1223503649234772,0.0,-6.3257951736450195,-0.8663326501846313,0.0,0.0,0.0,0.0,-1.095711588859558,-1.0969855785369873,-1.087146520614624,-1.097440481185913,-1.0821781158447266,0.0,0,0,0,-1.6445229053497314,-1.6445229053497314,5.178538664394089,-1.7634165287017822,-1.7634165287017822,5.832329715581301,-1.7709239721298218,-1.7709239721298218,5.876280373084472,-1.7621476650238037,-1.7621476650238037,5.824933977331295,-1.769425630569458,-1.769425630569458,5.867482290893223,-1.7559311389923096,-1.7559311389923096,5.788835443619574
141,adam,0.001,-6.561689108610153,-0.8836261704564095,0.0,0.0,0.0,0.0,-1.1427302211523056,-1.142614021897316,-1.1256585791707039,-1.143996387720108,-1.1230635568499565,0.0,-6.3257951736450195,-0.8663326501846313,0.0,0.0,0.0,0.0,-1.095711588859558,-1.0969855785369873,-1.087146520614624,-1.097440481185913,-1.0821781158447266,0.0,0,0,0,-1.6494337320327759,-1.6494337320327759,5.204032115973718,-1.7724300622940063,-1.7724300622940063,5.885137249109122,-1.7798800468444824,-1.7798800468444824,5.929145156261903,-1.7709171772003174,-1.7709171772003174,5.8762404443092455,-1.778416633605957,-1.778416633605957,5.920474712515541,-1.7646993398666382,-1.7646993398666382,5.839816294164205
142,adam,0.001,-6.5930772721767426,-0.89497459679842,0.0,0.0,0.0,0.0,-1.1453469023108482,-1.1452672109007835,-1.1333001032471657,-1.1465515717864037,-1.1276367008686066,0.0,-6.3257951736450195,-0.8663326501846313,0.0,0.0,0.0,0.0,-1.095711588859558,-1.0969855785369873,-1.087146520614624,-1.097440481185913,-1.0821781158447266,0.0,0,0,0,-1.655085802078247,-1.655085802078247,5.2335289505745335,-1.781388282775879,-1.781388282775879,5.9380944531581425,-1.7887815237045288,-1.7887815237045288,5.98215890494822,-1.779729962348938,-1.779729962348938,5.928255350276827,-1.7873488664627075,-1.7873488664627075,5.973594657951408,-1.773438572883606,-1.773438572883606,5.891075466220205
143,adam,0.001,-6.614753007888794,-0.8997010253369808,0.0,0.0,0.0,0.0,-1.1479154899716377,-1.1481914892792702,-1.1381882205605507,-1.1491924747824669,-1.1315644159913063,0.0,-6.3257951736450195,-0.8663326501846313,0.0,0.0,0.0,0.0,-1.095711588859558,-1.0969855785369873,-1.087146520614624,-1.097440481185913,-1.0821781158447266,0.0,0,0,0,-1.6615387201309204,-1.6615387201309204,5.267409681241683,-1.7902911901474,-1.7902911901474,5.991196789882228,-1.7976361513137817,-1.7976361513137817,6.035363901943416,-1.7885798215866089,-1.7885798215866089,5.980952412507489,-1.7962284088134766,-1.7962284088134766,6.026873641126461,-1.7821656465530396,-1.7821656465530396,5.942712307335124
144,adam,0.001,-6.432827323675156,-0.747491754591465,0.0,0.0,0.0,0.0,-1.1504365429282188,-1.1465022787451744,-1.1130616292357445,-1.150947466492653,-1.1243875622749329,0.0,-6.3257951736450195,-0.8663326501846313,0.0,0.0,0.0,0.0,-1.095711588859558,-1.0969855785369873,-1.087146520614624,-1.097440481185913,-1.0821781158447266,0.0,0,0,0,-1.6634682416915894,-1.6634682416915894,5.2775830735240525,-1.7991386651992798,-1.7991386651992798,6.0444389359851725,-1.8063726425170898,-1.8063726425170898,6.088322806236342,-1.7970540523529053,-1.7970540523529053,6.031851745198151,-1.8050408363342285,-1.8050408363342285,6.080219737336078,-1.790712833404541,-1.790712833404541,5.993723470252323
145,adam,0.001,-6.0640566647052765,-0.44383303821086884,0.0,0.0,0.0,0.0,-1.1529106050729752,-1.1138430461287498,-1.1084880381822586,-1.1516381427645683,-1.0933438837528229,0.0,-6.3257951736450195,-0.8663326501846313,0.0,0.0,0.0,0.0,-1.095711588859558,-1.0969855785369873,-1.087146520614624,-1.097440481185913,-1.0821781158447266,0.0,0,0,0,-1.6546754837036133,-1.6546754837036133,5.231381977983209,-1.8079304695129395,-1.8079304695129395,6.097814751347906,-1.8144278526306152,-1.8144278526306152,6.137563581821817,-1.8049349784851074,-1.8049349784851074,6.079576132418418,-1.8137608766555786,-1.8137608766555786,6.1334713392329325,-1.7985739707946777,-1.7985739707946777,6.041026638682336
146,adam,0.001,-6.183147847652435,-0.5158188194036484,0.0,0.0,0.0,0.0,-1.1553381904959679,-1.1442623883485794,-1.1025160551071167,-1.1532108560204506,-1.1120015010237694,0.0,-6.3257951736450195,-0.8663326501846313,0.0,0.0,0.0,0.0,-1.095711588859558,-1.0969855785369873,-1.087146520614624,-1.097440481185913,-1.0821781158447266,0.0,0,0,0,-1.6406500339508057,-1.6406500339508057,5.158521636819151,-1.8166663646697998,-1.8166663646697998,6.151317980741238,-1.8223786354064941,-1.8223786354064941,6.186556524666833,-1.8123185634613037,-1.8123185634613037,6.1246313291577,-1.8223720788955688,-1.8223720788955688,6.1865159625743615,-1.8060888051986694,-1.8060888051986694,6.086594958242813
147,adam,0.001,-6.570382595062256,-0.8148258551955223,0.0,0.0,0.0,0.0,-1.1577198803424835,-1.156053014099598,-1.1439887061715126,-1.1585643514990807,-1.1392308250069618,0.0,-6.3257951736450195,-0.8663326501846313,0.0,0.0,0.0,0.0,-1.095711588859558,-1.0969855785369873,-1.087146520614624,-1.097440481185913,-1.0821781158447266,0.0,0,0,0,-1.6379491090774536,-1.6379491090774536,5.144607656187263,-1.8253464698791504,-1.8253464698791504,6.2049444730845575,-1.8308285474777222,-1.8308285474777222,6.2390538699364315,-1.8203858137130737,-1.8203858137130737,6.174240096915168,-1.8309892416000366,-1.8309892416000366,6.240056529780747,-1.8141850233078003,-1.8141850233078003,6.136073382352897
148,adam,0.001,-6.632612645626068,-0.8701699152588844,0.0,0.0,0.0,0.0,-1.1600561514496803,-1.159236654639244,-1.1413008496165276,-1.1610594391822815,-1.140789583325386,0.0,-6.3257951736450195,-0.8663326501846313,0.0,0.0,0.0,0.0,-1.095711588859558,-1.0969855785369873,-1.087146520614624,-1.097440481185913,-1.0821781158447266,0.0,0,0,0,-1.6413862705230713,-1.6413862705230713,5.162320927523767,-1.833970546722412,-1.833970546722412,6.258687801229559,-1.8393776416778564,-1.8393776416778564,6.292620777204987,-1.8287607431411743,-1.8287607431411743,6.226166056618513,-1.8395806550979614,-1.8395806550979614,6.293898393352615,-1.8225456476211548,-1.8225456476211548,6.187589841459001
149,adam,0.001,-6.677578628063202,-0.8970971219241619,0.0,0.0,0.0,0.0,-1.1623476892709732,-1.1611801236867905,-1.1493485048413277,-1.1633325219154358,-1.144272767007351,0.0,-6.3257951736450195,-0.8663326501846313,0.0,0.0,0.0,0.0,-1.095711588859558,-1.0969855785369873,-1.087146520614624,-1.097440481185913,-1.0821781158447266,0.0,0,0,0,-1.6470201015472412,-1.6470201015472412,5.1914866515590035,-1.8425383567810059,-1.8425383567810059,6.312541423894183,-1.8478907346725464,-1.8478907346725464,6.3464191132715335,-1.8371927738189697,-1.8371927738189697,6.278887240765142,-1.8481212854385376,-1.8481212854385376,6.347882453740051,-1.830928087234497,-1.830928087234497,6.2396749347509575
