tau,moneyness,v,rho,kappa,gamma,bar_v,r,price_pred,price_ref,price_error,delta_pred,delta_ref,delta_error,gamma_pred,gamma_ref,gamma_error,vega_pred,vega_ref,vega_error,theta_pred,theta_ref,theta_error,rho_pred,rho_ref,rho_error
0.6228125000000001,0.99,0.21971117661996578,-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.01,0.14249334135996916,0.1430282254396088,-0.0005348840796396415,-0.41113657656982106,-0.41128839530799755,0.00015181873817649016,1.1047760336374302,1.114514957225333,-0.009738923587902848,0.24419763190199856,0.24187946510861683,0.002318166793381732,-0.099484150752336,-0.10127463821305444,0.001790487460718429,-0.31570753654253747,-0.34267376482234124,0.026966228279803772
0.635,0.99,0.21971117661996578,-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.01,0.1436985028878503,0.14425534936266193,-0.0005568464748116342,-0.4101831061535315,-0.41033693912040214,0.0001538329668706595,1.0956801769330033,1.1038821072578726,-0.008201930324869267,0.24504189609888172,0.24275324991370767,0.002288646185174048,-0.09829235604420533,-0.10010531738583472,0.0018129613416293933,-0.3219370571532096,-0.34956046362333104,0.02762340647012146
0.6471875,0.99,0.21971117661996578,-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.01,0.14488937028017357,0.14546842997388898,-0.0005790596937154113,-0.409252742790286,-0.4093994676543977,0.0001467248641117136,1.0867300596147758,1.0935468704258107,-0.006816810811034912,0.2458456357484679,0.2435880016722512,0.002257634076216708,-0.0971381618915298,-0.09896982730188925,0.001831665410359451,-0.3281964698043106,-0.35645398531658123,0.028257515512270626
0.659375,0.99,0.21971117661996578,-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.01,0.14606639154682613,0.1466678700180165,-0.0006014784711903809,-0.4083448170698334,-0.40847553188386554,0.00013071481403215124,1.0779272597243341,1.0834953877776414,-0.0055681280533073085,0.246610624470307,0.24438499056578386,0.0022256339045231277,-0.09601989957227822,-0.09786661490276771,0.0018467153304894957,-0.3344847637535097,-0.36335429509069406,0.02886953133718434
0.6715625000000001,0.99,0.21971117661996578,-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.01,0.14722999482251398,0.1478540539158868,-0.0006240590933728196,-0.407458612769679,-0.4075647052364928,0.0001060924668138119,1.0692734035562073,1.0737146863959623,-0.00444128283975509,0.2473385395402516,0.24514543383807005,0.002193105702181536,-0.09493597573122209,-0.09679422488160958,0.0018582491503874865,-0.34080093968306496,-0.37026135871966614,0.029460419036601182
0.6837500000000001,0.99,0.21971117661996578,-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.01,0.14838058926702014,0.1490273489074122,-0.0006467596403920695,-0.4065933767990643,-0.406666582043566,7.320524450166177e-05,1.0607699923247884,1.0641926079684345,-0.0034226156436460986,0.24803096592410437,0.24587049885601348,0.0021604670680908933,-0.09388486940716094,-0.09575129187459433,0.0018664224674333901,-0.3471440133433235,-0.37717514253300866,0.030031129189685146
0.6959375000000001,0.99,0.21971117661996578,-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.01,0.14951856593009943,0.150188106104035,-0.0006695401739355566,-0.4057483286315241,-0.405780776124953,3.2447493428899854e-05,1.052418271284892,1.054917744269674,-0.0024994729847820363,0.2486894002378796,0.24656130593752718,0.0021280943003524344,-0.09286512919587979,-0.09473653340403802,0.0018714042081582338,-0.35351301874011476,-0.3840956133873915,0.03058259464727675
0.7081250000000001,0.99,0.21971117661996578,-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.01,0.1506442985824571,0.15133666145932678,-0.0006923628768696899,-0.40492266911762054,-0.40490691949521085,-1.574962240968869e-05,1.0442191352723702,1.0458793787776473,-0.0016602435052770481,0.24931525462480833,0.24721893096814831,0.002096323656660015,-0.09187537051733309,-0.09374874348895895,0.0018733729716258612,-0.359907010907818,-0.39102273863975634,0.031115727731938325
0.7203125,0.99,0.21971117661996578,-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.01,0.15175814451395253,0.15247333666540774,-0.0007151921514552129,-0.40411558860240804,-0.40404466117842563,-7.092742398240315e-05,1.03617306512057,1.0370674337471146,-0.0008943686265445727,0.24990986054307734,0.24784440782579403,0.0020654527172833115,-0.09091427296701675,-0.09278678684963845,0.0018725138826217042,-0.3663250683044247,-0.3979564861218353,0.031631417817410634
0.7325,0.99,0.21971117661996578,-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.01,0.15286044529996473,0.15359843998202216,-0.0007379946820574301,-0.4033262743004454,-0.40319366612087126,-0.00013260817957411186,1.0282800899118432,1.0284724221474666,-0.00019233223562342694,0.2504744724611093,0.2484387306309665,0.002035741830142823,-0.08998057773969054,-0.09184959364188448,0.0018690159021939462,-0.3727662948605078,-0.4048968241160338,0.03213052925552601
0.7446875000000001,0.99,0.21971117661996578,-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.01,0.15395152753677888,0.15471226700437546,-0.0007607394675965828,-0.40255391690491427,-0.4023536141918247,-0.00020030271308957293,1.0205397705253823,1.0200854039454161,0.0004543665799661145,0.25101027145909444,0.2490028558378784,0.0020074156212160355,-0.08907308511930544,-0.09093615466461344,0.001863069545308002,-0.37922982171039155,-0.4118437213326108,0.03261389962221928
0.7568750000000001,0.99,0.21971117661996578,-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.01,0.1550317035467571,0.15581510137519405,-0.0007833978284369492,-0.4017977164270532,-0.4015241992639784,-0.0002735171630747768,1.0129512004335135,1.011897946275911,0.00105325415760249,0.25151836873670713,0.24953770418036647,0.001980664556340661,-0.08819065203277986,-0.0900455169911831,0.0018548649584032434,-0.3857148086309872,-0.4187971468880948,0.033082338257107546
0.7690625000000001,0.99,0.21971117661996578,-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.01,0.15610127205410035,0.1569072154458977,-0.000805943391797348,-0.40105688727802075,-0.400705128365866,-0.00035175891215472044,1.005513020169576,1.0039020870991862,0.0016109330703899527,0.25199980902763947,0.2500441624850301,0.0019556465426093794,-0.08733218966764258,-0.08917677998081125,0.0018445903131686647,-0.39222044521134003,-0.42575707028489584,0.033536625073555815
0.7812500000000001,0.99,0.21971117661996578,-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.01,0.1571605188319533,0.15798887089128222,-0.0008283520593289073,-0.40033066261790085,-0.39989612089952664,-0.00043454171837420397,0.9982234423362157,0.9960903019890517,0.002133140347164053,0.2524555739219121,0.2505230853627897,0.0019324885591223695,-0.08649666115491293,-0.08832909163152816,0.0018324304766152294,-0.3987459517741152,-0.4327234613920419,0.03397750961792667
0.7934375,0.99,0.21971117661996578,-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.01,0.15820971732169364,0.15906031928165643,-0.0008506019599627823,-0.3996182980062128,-0.39909690791740315,-0.0005213900888096368,0.9910802844404852,0.9884554737385568,0.0026248107019284372,0.25288658509693246,0.2509752967889401,0.0019112883079923648,-0.08568307931919097,-0.0875016452405602,0.0018185659213692251,-0.40529058006858765,-0.439696290426997,0.034405710358409336
0.805625,0.99,0.21971117661996578,-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.01,0.15924912922520784,0.1601218026159983,-0.000872673390790446,-0.39891907439543234,-0.39830723145307523,-0.0006118429423571103,0.9840810072277968,0.98099086450494,0.0030901427228567924,0.25329370745817437,0.25140159158079667,0.001892115877377698,-0.08489050449803824,-0.08669367634191334,0.001803171843875101,-0.41185361375350066,-0.4466755279385036,0.03482191418500297
0.8178125,0.99,0.21971117661996578,-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.01,0.16027900507103154,0.1611735538193375,-0.0008945487483059678,-0.3982323005139668,-0.39752684390101656,-0.0007054566129502393,0.9772227565411715,0.9736900902469382,0.003532666294233322,0.25367775219010585,0.2518027367811553,0.0018750154089505755,-0.08411804243250547,-0.08590445989430946,0.0017864174618039963,-0.41843436868703915,-0.453661144790399,0.035226776103359836
0.8300000000000001,0.99,0.21971117661996578,-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.01,0.16129958475521433,0.16221579720726997,-0.0009162124520556425,-0.397557314688133,-0.3967555074410699,-0.0008018072470630799,0.9705024070535471,0.9665470972348424,0.003955309818704622,0.25403947971769536,0.2521794729550099,0.00186000676268544,-0.08336484223022968,-0.08513330769558683,0.0017684654653571524,-0.42503219304015494,-0.4606531121463612,0.03562091910620624
0.8421875000000001,0.99,0.21971117661996578,-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.01,0.16231109805781324,0.16324874892022934,-0.0009376508624160951,-0.3968934861542667,-0.39599299350374817,-0.0009004926505185029,0.9639166065108068,0.9595561404375923,0.004360466073214497,0.2543796025785836,0.2525325154062766,0.001847087172307027,-0.08263009440198982,-0.08437956600227099,0.0017494716002811744,-0.4316464672488039,-0.4676514014555292,0.03600493420672529
0.8543750000000001,0.99,0.21971117661996578,-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.01,0.16331376513590268,0.1642726173299024,-0.0009588521939997152,-0.39624021591241365,-0.3952390822728864,-0.0010011336395272519,0.9574618193817119,0.9527117636122328,0.004750055769479178,0.2546987882057196,0.2528625553206556,0.0018362328850640153,-0.0819130289720438,-0.08364261333530323,0.0017295843632594288,-0.4382766038197887,-0.47465598443896373,0.036379380619175006
0.8665625000000001,0.99,0.21971117661996578,-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.01,0.16430779699400133,0.16528760341994608,-0.0009798064259447514,-0.3955969371723034,-0.3944935622224969,-0.0011033749498065015,0.9511343690398036,0.946008780939537,0.005125588100266643,0.25499766162008874,0.2531702608402048,0.0018274007798839698,-0.08121291366200464,-0.08292185845491881,0.0017089447929141688,-0.4449220470042551,-0.4816668330768953,0.0367447860726402
0.87875,0.99,0.21971117661996578,-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.01,0.1652933959328169,0.16629390114297782,-0.001000505210160929,-0.3949631154408636,-0.3937562296849908,-0.0012068857558727997,0.9449304778034623,0.9394422600658846,0.005488217737577683,0.255276808032976,0.2534562780747043,0.0018205299582716994,-0.08052905214749441,-0.08221673848943956,0.0016876863419451466,-0.45158227235225074,-0.48868391959672075,0.037101647244470015
0.8909375,0.99,0.21971117661996578,-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.01,0.16627075597717023,0.1672916977556269,-0.0010209417784566854,-0.39433824829833164,-0.3930268884482112,-0.0013113598501204304,0.938846304334279,0.9330075064259368,0.005838797908342186,0.25553677535717667,0.2537212320544421,0.0018155433027345902,-0.0798607823863594,-0.08152671720430658,0.00166593481794719,-0.4582567861611231,-0.4957072164617138,0.0374504303005907
0.9031250000000001,0.99,0.21971117661996578,-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.01,0.16724006328398328,0.16828117413328259,-0.0010411108492993093,-0.39372186490751193,-0.3923053493789497,-0.0014165155285622566,0.9328779780444174,0.9267000487333371,0.006177929311080299,0.2557780766265094,0.253965727628652,0.001812348997857427,-0.0792074750168395,-0.08085128339906611,0.001643808382226608,-0.4649451248298572,-0.5027366963604062,0.03779157153054896
0.9153125000000001,0.99,0.21971117661996578,-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.01,0.16820149653115457,0.16926250506602758,-0.0010610085348730092,-0.393113525297764,-0.39159143007084574,-0.001522095226918263,0.9270216302908081,0.920515625537999,0.006506004752809047,0.2560011923230692,0.25419035031347204,0.001810842009597191,-0.07856853182377369,-0.08018994942124691,0.0016214175974732237,-0.4716468541309368,-0.509772332196602,0.038125478065665186
0.9275000000000001,0.99,0.21971117661996578,-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.01,0.1691552272881473,0.17023585953711995,-0.001080632248972646,-0.39251281946225014,-0.39088495451476724,-0.0016278649474829043,0.921273422241363,0.9144501727585677,0.006823249482795335,0.25620657261173185,0.2543956670929654,0.001810905518766448,-0.07794338427067507,-0.07954224978715851,0.0015988655164834442,-0.4783615684105949,-0.5168140970800009,0.038452528669406016
