rho,kappa,gamma,bar_v,v0,moneyness,tau,r,price_ann_iv,price_heston_cf,price_error,delta_ann_iv,delta_heston_cf,delta_error,vega_ann_iv,vega_heston_cf,vega_error,theta_ann_iv,theta_heston_cf,theta_error,rho_ann_iv,rho_heston_cf,rho_error,gamma_ann_iv,gamma_heston_cf,gamma_error
-0.7,2.0,0.3,0.04,0.04,0.8133333333333334,0.44,0.01,0.18321523833092712,0.18321074247378621,4.495857140907056e-06,-0.9643953676603686,-0.9651657751908556,0.0007704075304869606,0.06134256357221852,0.060883703631388286,0.0004588599408302321,0.0029186435448168404,0.0029337933317008236,-1.5149786883983211e-05,-0.4256963795060009,-0.4260133854367667,0.0003170059307657791,1.135376830449577,1.10393992056445,0.03143690988512704
-0.7,2.0,0.3,0.04,0.04,0.8133333333333334,0.505,0.01,0.18308117922831912,0.183076869579895,4.309648424127843e-06,-0.9507763481630205,-0.9515863393264135,0.0008099911633929757,0.08116223693512639,0.08088574833440432,0.0002764886007220746,0.001230038567768918,0.0012037114238806455,2.6327143888272425e-05,-0.4829094593618505,-0.4833020482438493,0.00039258888199883435,1.3737049823183378,1.347548280500817,0.026156701817520833
-0.7,2.0,0.3,0.04,0.04,0.8133333333333334,0.5700000000000001,0.01,0.18305201990517705,0.18305151806078745,5.018443895998814e-07,-0.9364401151296433,-0.9371519398651715,0.0007118247355282215,0.10042541192297776,0.10038899900137821,3.641292159954623e-05,-0.0003066711613998853,-0.00040058821190234323,9.39170505024579e-05,-0.5383917998035795,-0.5388030046161424,0.0004112048125628487,1.5747050645697376,1.5558853205460572,0.018819744023680363
-0.7,2.0,0.3,0.04,0.04,0.8133333333333334,0.635,0.01,0.18311768962578034,0.18312580275182055,-8.113126040210084e-06,-0.9217953879256445,-0.922298019531747,0.0005026316061024216,0.11855302580005858,0.11873097560184265,-0.00017794980178406639,-0.0016888444012511513,-0.001860261275599238,0.00017141687434808674,-0.5922573716339922,-0.592621068568236,0.0003636969342438734,1.739755313853847,1.7280857150706197,0.011669598783227375
-0.7,2.0,0.3,0.04,0.04,0.8133333333333334,0.7000000000000001,0.01,0.18326844472385317,0.18329010638171717,-2.1661657863991657e-05,-0.907124948644518,-0.9073508834222637,0.00022593477774568438,0.13523449437285776,0.13554280859027035,-0.0003083142174125919,-0.0029268777446777635,-0.003170401258011298,0.00024352351333353436,-0.644632001951332,-0.6448881774289436,0.00025617547761158654,1.8724222793647405,1.8664796597311977,0.005942619633542812
-0.7,2.0,0.3,0.04,0.04,0.8133333333333334,0.7650000000000001,0.01,0.1834953585280189,0.1835347835531097,-3.942502509080015e-05,-0.8926217599749529,-0.8925462509712867,-7.55090036661521e-05,0.15033202261081735,0.1506620615772194,-0.00033003896640204644,-0.004034484691770277,-0.004334323539695021,0.00029983884792474363,-0.6956427024113234,-0.6957463867724639,0.00010368436114049917,1.976907029312843,1.9748796342130817,0.0020273950997613532
-0.7,2.0,0.3,0.04,0.04,0.8133333333333334,0.8300000000000001,0.01,0.18379038599068453,0.18385057292018003,-6.01869294954982e-05,-0.8784161566943173,-0.8780480074885129,-0.00036814920580441335,0.1638169074917127,0.164062848499422,-0.0002459410077092772,-0.005024714262960683,-0.0053600708499544555,0.00033535658699377236,-0.7454125887785529,-0.7453369171123287,-7.56716662241308e-05,2.057354180342263,2.057555213282207,-0.00020103293994377935
-0.7,2.0,0.3,0.04,0.04,0.8133333333333334,0.895,0.01,0.1841462720372351,0.18422882641879168,-8.255438155657657e-05,-0.8645947311763462,-0.8639649317044584,-0.0006297994718877931,0.17572834128425474,0.1758040637011491,-7.572241689435266e-05,-0.005908756281773617,-0.006258173283738802,0.00034941700196518526,-0.794058424597808,-0.7937936722635508,-0.0002647523342571567,2.1175689201127073,2.118666804979844,-0.0010978848671365782
-0.7,2.0,0.3,0.04,0.04,0.8133333333333334,0.9600000000000001,0.01,0.1845564264433861,0.18466162041571021,-0.00010519397232411354,-0.8512131789164903,-0.8503646319816693,-0.0008485469348209485,0.18614663137508458,0.18599304264087602,0.00015358873420856511,-0.00669592422304461,-0.007040200011893092,0.000344275788848482,-0.8416894302441253,-0.8412398602503697,-0.00044956999375567186,2.160920792389628,2.1619888508357636,-0.0010680584461355558
-0.7,2.0,0.3,0.04,0.04,0.8133333333333334,1.0250000000000001,0.01,0.18501481364296823,0.1851417910924622,-0.00012697744949397016,-0.8383050717416272,-0.837284649053017,-0.0010204226886101342,0.19517553274228228,0.19476114030804226,0.0004143924342400185,-0.007394048809513047,-0.007717842398807176,0.0003237935892941284,-0.8884067391700751,-0.8877866382969726,-0.0006201008731024915,2.1903318537275003,2.1908045404997516,-0.0004726867722513184
-0.7,2.0,0.3,0.04,0.04,0.8133333333333334,1.09,0.01,0.1855158715244093,0.18566292276095964,-0.00014705123655034402,-0.8258879419559564,-0.8247410266993762,-0.0011469152565801721,0.20293045293321227,0.20224797841465247,0.0006824745185597947,-0.008009940741043942,-0.0083023594096275,0.0002924186685835592,-0.9343032117404331,-0.933532997346,-0.0007702143944330331,2.2083019349481017,2.2078950374599593,0.00040689748814237703
-0.7,2.0,0.3,0.04,0.04,0.8133333333333334,1.155,0.01,0.18605445842822277,0.1862193086047511,-0.00016485017652834166,-0.8139675911861426,-0.8127347760783394,-0.0012328151078031535,0.20953055369652576,0.2085917388207048,0.0009388148758209536,-0.008549782441685331,-0.008804267317775262,0.00025448487608993077,-0.9794634684362201,-0.9785663500864803,-0.0008971183497398227,2.2169488480288164,2.215575843085686,0.001373004943130418
