tau,log_moneyness,v,rho,kappa,gamma,bar_v,r,moneyness,pinn_price,ref_price,error_price,abs_error_price,pde_residual,pde_residual_dx_log_m,pde_residual_dv,pinn_delta,ref_delta,error_delta,abs_error_delta,stabilized_rel_error_delta,pinn_gamma,ref_gamma,error_gamma,abs_error_gamma,stabilized_rel_error_gamma,pinn_vega,ref_vega,error_vega,abs_error_vega,stabilized_rel_error_vega,pinn_theta,ref_theta,error_theta,abs_error_theta,stabilized_rel_error_theta,pinn_rho,ref_rho,error_rho,abs_error_rho,stabilized_rel_error_rho
0.07150000000000001,-0.17435338714477766,0.04,-0.7,2.0,0.3,0.04,0.01,0.8400000000000001,-0.8322043751902957,0.15928546591840653,-0.9914898411087022,0.9914898411087022,0.20677720211209275,,,0.25837248832320625,-0.9999684787067735,1.2583409670299797,1.2583409670299797,0.6291803998049271,0.48782882980720577,0.004246868789477498,0.48358196101772827,0.48358196101772827,0.48153693682972554,0.41976458701029545,6.242672365545845e-05,0.41970216028664,0.41970216028664,0.4196759612913796,-0.21047080087307962,0.009963305437782217,-0.22043410631086183,0.22043410631086183,0.21825952004792065,-0.005855634843497203,-0.07144701764429487,0.06559138280079767,0.06559138280079767,0.061217569997075734
0.138,-0.17435338714477766,0.04,-0.7,2.0,0.3,0.04,0.01,0.8400000000000001,-0.8240057881587419,0.15864919848308923,-0.9826549866418312,0.9826549866418312,0.06861028248696634,,,0.20543642439635532,-0.9977232703478256,1.203159694744181,1.203159694744181,0.6022654451708407,-0.17225767863615232,0.16752645123903953,-0.33978412987519185,0.33978412987519185,0.29102906363671277,0.31886023419571574,0.004389790641813218,0.3144704435539025,0.3144704435539025,0.31309601758591493,-0.06935777148964348,0.008841123821681734,-0.0781988953113252,0.0781988953113252,0.07751358808123616,-0.007457544064981544,-0.1375496708893863,0.13009212682440474,0.13009212682440474,0.11436171110022213
0.20450000000000002,-0.17435338714477766,0.04,-0.7,2.0,0.3,0.04,0.01,0.8400000000000001,-0.8209968873287716,0.15814662124069534,-0.979143508569467,0.979143508569467,0.026705996507646497,,,0.1720580113493526,-0.9889612519423894,1.161019263291742,1.161019263291742,0.5837314639276698,-0.2880890995633866,0.5690538525734574,-0.857142952136844,0.857142952136844,0.5462801361030505,0.25589513776178946,0.020522581380511884,0.23537255638127758,0.23537255638127758,0.2306392437322429,-0.027775737701589826,0.006108212484587334,-0.03388395018617716,0.03388395018617716,0.033678236362369655,-0.008366645278529785,-0.20222474790238593,0.19385810262385614,0.19385810262385614,0.16124946933765527
0.271,-0.17435338714477766,0.04,-0.7,2.0,0.3,0.04,0.01,0.8400000000000001,-0.8198126011445195,0.15784584115093814,-0.9776584422954576,0.9776584422954576,0.00825072055832987,,,0.1505082785800628,-0.9743208505825364,1.1248291291625991,1.1248291291625991,0.5697296509990819,-0.3034685940656933,1.0270180642491873,-1.3304866583148807,1.3304866583148807,0.6563763203598761,0.21539439294308532,0.04585479816413285,0.16953959477895247,0.16953959477895247,0.162106245605564,-0.009963485248958905,0.0029391621177572453,-0.01290264736671615,0.01290264736671615,0.012864835529476735,-0.009010942159344209,-0.2645706213785129,0.25555967921916867,0.25555967921916867,0.20209205788806178
0.3375,-0.17435338714477766,0.04,-0.7,2.0,0.3,0.04,0.01,0.8400000000000001,-0.8194900658769699,0.15775081745388564,-0.9772408833308556,0.9772408833308556,-0.0016888031365998538,,,0.13549251255932498,-0.9561563252844449,1.0916488378437699,1.0916488378437699,0.5580580773292917,-0.29474115583064475,1.4358376246592783,-1.730578780489923,1.730578780489923,0.7104655757716996,0.18723797371927162,0.07501518499811843,0.11222278872115318,0.11222278872115318,0.10439181723870217,-0.0006173118260959284,-2.3687622662981606e-05,-0.0005936242034329468,0.0005936242034329468,0.000593610142219889,-0.009529117363210063,-0.32431121910882654,0.3147821017456165,0.3147821017456165,0.2376949596163989
0.404,-0.17435338714477766,0.04,-0.7,2.0,0.3,0.04,0.01,0.8400000000000001,-0.8196486262624847,0.1578403198619165,-0.9774889461244012,0.9774889461244012,-0.007762750823967414,,,0.12438721697436775,-0.9363150213604698,1.0607022383348377,1.0607022383348377,0.5477942517791243,-0.2802090038222219,1.765238617687256,-2.045447621509478,2.045447621509478,0.739700222767833,0.16645116945853017,0.1042674785759421,0.06218369088258807,0.06218369088258807,0.05631216357361158,0.00495525463522524,-0.002600222146924654,0.007555476782149894,0.007555476782149894,0.007535881815356997,-0.00997972839954105,-0.38151535487310334,0.3715356264735623,0.3715356264735623,0.26893340357240475
0.47050000000000003,-0.17435338714477766,0.04,-0.7,2.0,0.3,0.04,0.01,0.8400000000000001,-0.8201067260158672,0.15808780389893817,-0.9781945299148054,0.9781945299148054,-0.011813195924355981,,,0.11579828936251402,-0.91598198175842,1.031780271120934,1.031780271120934,0.5385125126145512,-0.2650928209365917,2.015949848365807,-2.2810426693023986,2.2810426693023986,0.7563264589888263,0.1504004805346231,0.1315692932780208,0.018831187256602294,0.018831187256602294,0.016641656298440725,0.008586200799565274,-0.0047792018867567985,0.013365402686322072,0.013365402686322072,0.013301830552647541,-0.010391857050351973,-0.43639471056501317,0.4260028535146612,0.4260028535146612,0.29657784895844597
0.537,-0.17435338714477766,0.04,-0.7,2.0,0.3,0.04,0.01,0.8400000000000001,-0.8207663935877529,0.15846798733509393,-0.9792343809228469,0.9792343809228469,-0.01469395563566931,,,0.10892361794402416,-0.8958726063212372,1.0047962242652613,1.0047962242652613,0.5299914250119231,-0.2509463123034162,2.198902164426009,-2.4498484767294255,2.4498484767294255,0.7658403886100127,0.13757444131983562,0.15598599439827376,-0.018411553078438142,0.018411553078438142,0.0159271419962332,0.011113068063934394,-0.006599050895766824,0.01771211895970122,0.01771211895970122,0.01759600204663347,-0.010781600546148563,-0.4892075244583294,0.4784259239121808,0.4784259239121808,0.3212620914510884
0.6035,-0.17435338714477766,0.04,-0.7,2.0,0.3,0.04,0.01,0.8400000000000001,-0.8215699140361175,0.1589585993428324,-0.9805285133789499,0.9805285133789499,-0.016847362001241928,,,0.10327005851565015,-0.8764002471469619,0.979670305662612,0.979670305662612,0.522100925509995,-0.238158646926186,2.3270438034715504,-2.565202450397736,2.565202450397736,0.7710155326843359,0.12704558805175867,0.1772269299245015,-0.05018134187274284,0.05018134187274284,0.042626736270772445,0.012964098276001992,-0.008108508077736713,0.021072606353738706,0.021072606353738706,0.020903113290770645,-0.011158570788000522,-0.5402138559920803,0.5290552852040797,0.5290552852040797,0.3434946927310334
0.67,-0.17435338714477766,0.04,-0.7,2.0,0.3,0.04,0.01,0.8400000000000001,-0.8224809845576593,0.15954058131681126,-0.9820215658744705,0.9820215658744705,-0.018522536952761556,,,0.09851773943802025,-0.8577880145751742,0.9563057540131944,0.9563057540131944,0.5147550455221748,-0.22673028638911225,2.412320956214298,-2.6390512426034105,2.6390512426034105,0.7733889269112687,0.11821338908445335,0.19535044664111734,-0.07713705755666399,0.07713705755666399,0.0645309145727228,0.014377458963504192,-0.009354428924477041,0.023731887887981234,0.023731887887981234,0.02351194705042199,-0.011528821299080193,-0.5896552840851712,0.578126462786091,0.578126462786091,0.36368039572730154
0.7365,-0.17435338714477766,0.04,-0.7,2.0,0.3,0.04,0.01,0.8400000000000001,-0.823475588721037,0.1601978220742748,-0.9836734107953118,0.9836734107953118,-0.01986931214182438,,,0.09444995287607452,-0.8401403077954352,0.9345902606715097,0.9345902606715097,0.5078907606731292,-0.2165379551405664,2.4647563299895516,-2.681294285130118,2.681294285130118,0.773876726025984,0.11067173823128866,0.21058803847911522,-0.09991630024782656,0.09991630024782656,0.08253534404102762,0.015494672295174474,-0.010378362248259889,0.025873034543434363,0.025873034543434363,0.025607272988173023,-0.01189630175169912,-0.6377468987784275,0.6258505970267284,0.6258505970267284,0.3821412194360078
0.803,-0.17435338714477766,0.04,-0.7,2.0,0.3,0.04,0.01,0.8400000000000001,-0.8245372013462526,0.16091677767989432,-0.985453979026147,0.985453979026147,-0.020982787048635876,,,0.09091452807925134,-0.8234884468308739,0.9144029749101252,0.9144029749101252,0.5014580577679607,-0.20742969439301553,2.4923729748177585,-2.699802669210774,2.699802669210774,0.7730567979646151,0.1041360808537444,0.22324337056434662,-0.11910728971060222,0.11910728971060222,0.09737006762248117,0.016404534877538984,-0.011215984200385986,0.027620519077924968,0.027620519077924968,0.027314163847761717,-0.012263637411247587,-0.6846755996333164,0.6724119622220688,0.6724119622220688,0.39913438668454915
0.8695,-0.17435338714477766,0.04,-0.7,2.0,0.3,0.04,0.01,0.8400000000000001,-0.8256541027627107,0.16168609050012805,-0.9873401932628387,0.9873401932628387,-0.02192616147561191,,,0.08780136548443288,-0.8078198174779603,0.8956211829623931,0.8956211829623931,0.49541507085139136,-0.1992587423286158,2.501429039463055,-2.700687781791671,2.700687781791671,0.7713101568969172,0.09840109239400911,0.2336365216249221,-0.13523542923091297,0.13523542923091297,0.10962339948624696,0.017165424458109684,-0.011897468114333877,0.02906289257244356,0.02906289257244356,0.02872118321098493,-0.012632572376002502,-0.7306014939794142,0.7179689216034117,0.7179689216034117,0.41486669467300946
0.936,-0.17435338714477766,0.04,-0.7,2.0,0.3,0.04,0.01,0.8400000000000001,-0.8268177959659888,0.16249624424302145,-0.9893140402090103,0.9893140402090103,-0.02274318931870445,,,0.08502875833983117,-0.7930964514558929,0.8781252097957241,0.8781252097957241,0.4897255856385952,-0.19189433589509675,2.4967337336465345,-2.688628069541631,2.688628069541631,0.7688969976955671,0.0933149446634364,0.24207488660339638,-0.14875994193995998,0.14875994193995998,0.11976728902937728,0.01781736263948422,-0.012448135677007142,0.030265498316491363,0.030265498316491363,0.02989338144837743,-0.013004233973644563,-0.775660638604149,0.7626564046305044,0.7626564046305044,0.42950572201117804
1.0025,-0.17435338714477766,0.04,-0.7,2.0,0.3,0.04,0.01,0.8400000000000001,-0.8280220347896146,0.1633392645343289,-0.9913612993239435,0.9913612993239435,-0.023465331709194164,,,0.08253473338538636,-0.7792668003470142,0.8618015337324005,0.8618015337324005,0.48435767674882796,-0.1852237066624175,2.4819508911936,-2.6671745978560177,2.6671745978560177,0.7660000618049269,0.08876303417815352,0.2488394480479208,-0.1600764138697673,0.1600764138697673,0.12818013886411506,0.01838888549544715,-0.012889152388472295,0.031278037883919446,0.031278037883919446,0.030880020592740455,-0.013379296822603795,-0.8199681852678851,0.8065888884452813,0.8065888884452813,0.4431884551468452
1.069,-0.17435338714477766,0.04,-0.7,2.0,0.3,0.04,0.01,0.8400000000000001,-0.8292622072871103,0.16420846454422888,-0.9934706718313392,0.9934706718313392,-0.02411604800648839,,,0.08027138178857907,-0.7662731161944389,0.846544497983018,0.846544497983018,0.4792828981097546,-0.17915085734256175,2.4598578308835073,-2.639008688226069,2.639008688226069,0.7627506149731514,0.08465734119377573,0.2541796681907089,-0.1695223269969332,0.1695223269969332,0.13516590269836512,0.01890113131621241,-0.013238178554337109,0.03213930987054952,0.03213930987054952,0.03171940275326487,-0.01375808813870154,-0.8636214560157385,0.849863367877037,0.849863367877037,0.45602789404129923
1.1355,-0.17435338714477766,0.04,-0.7,2.0,0.3,0.04,0.01,0.8400000000000001,-0.8305349341673194,0.16509823148243952,-0.9956331656497589,0.9956331656497589,-0.02471346641759479,,,0.07820103790149685,-0.75405599837514,0.8322570362766368,0.8322570362766368,0.4744757505162854,-0.17359434837451873,2.432553791433344,-2.6061481398078628,2.6061481398078628,0.7592446610194574,0.08092926412945539,0.25831303026706287,-0.17738376613760748,0.17738376613760748,0.14096950589469756,0.019370364167500036,-0.013509944907767982,0.03288030907526802,0.03288030907526802,0.03244201918340348,-0.014140657464060633,-0.9067027342184857,0.892562076754425,0.892562076754425,0.4681181081540044
1.202,-0.17435338714477766,0.04,-0.7,2.0,0.3,0.04,0.01,0.8400000000000001,-0.8318378019796056,0.16600384864854123,-0.9978416506281468,0.9978416506281468,-0.025272098837185994,,,0.07629363690466331,-0.7425571179969706,0.8188507549016338,0.8188507549016338,0.46991329377075686,-0.16848497232048104,2.4016226437096684,-2.5701076160301493,2.5701076160301493,0.7555534182437404,0.07752466833002462,0.2614269289896112,-0.18390226065958654,0.18390226065958654,0.14578907143427658,0.019809581248650555,-0.013716746388819798,0.03352632763747035,0.03352632763747035,0.033072678099579346,-0.014526824330338988,-0.9492816969747282,0.9347548726443892,0.9347548726443892,0.4795381160635337
1.2685,-0.17435338714477766,0.04,-0.7,2.0,0.3,0.04,0.01,0.8400000000000001,-0.8331691832042147,0.16692134769537414,-1.0000905308995889,1.0000905308995889,-0.025803971070019756,,,0.07452484604788613,-0.731720776192643,0.8062456222405291,0.8062456222405291,0.46557483938787103,-0.16376363704272986,2.3682577205854622,-2.5320213576281922,2.5320213576281922,0.751730291347208,0.07440038552173647,0.2636816042411212,-0.18928121871938472,0.18928121871938472,0.1497855299025689,0.020229563625910753,-0.013868858198849128,0.03409842182475988,0.03409842182475988,0.03363198459940486,-0.014916212060059055,-0.991417485415891,0.9765012733558319,0.9765012733558319,0.49035487561358726
1.335,-0.17435338714477766,0.04,-0.7,2.0,0.3,0.04,0.01,0.8400000000000001,-0.8345281137264204,0.16784738620259965,-1.0023754999290202,1.0023754999290202,-0.026319383494160867,,,0.07287471644670998,-0.7214947223115957,0.7943694387583057,0.7943694387583057,0.46144169277012886,-0.15937954913387795,2.333356669188836,-2.492736218322714,2.492736218322714,0.7478156302215673,0.07152168729671309,0.2652133970710713,-0.19369170977435818,0.19369170977435818,0.153090150817837,0.02063957737865037,-0.013974882515554215,0.034614459894204586,0.034614459894204586,0.03413739382609767,-0.015308272878445002,-1.0331604421806933,1.0178521693022482,1.0178521693022482,0.5006256014948517
1.4015,-0.17435338714477766,0.04,-0.7,2.0,0.3,0.04,0.01,0.8400000000000001,-0.8359142088826315,0.1687791462671302,-1.0046933551497617,1.0046933551497617,-0.02682743083013352,,,0.0713266931959964,-0.7118305082405858,0.7831572014365822,0.7831572014365822,0.45749692955379606,-0.15528869766004538,2.29759317581113,-2.4528818734711755,2.4528818734711755,0.7438400502111133,0.06886042698271305,0.2661379474343324,-0.19727752045161934,0.19727752045161934,0.15581044770941205,0.0210478482572555,-0.01404203547371324,0.03508988373096874,0.03508988373096874,0.034603973507445755,-0.015702307716027247,-1.0745535576246954,1.0588512499086682,1.0588512499086682,0.5103995729669291
1.468,-0.17435338714477766,0.04,-0.7,2.0,0.3,0.04,0.01,0.8400000000000001,-0.8373276057186392,0.16971425045304567,-1.0070418561716847,1.0070418561716847,-0.02733636017977085,,,0.06986687729525053,-0.702683557623967,0.7725504349192175,0.7725504349192175,0.45372519835528546,-0.1514526056154139,2.261471102185973,-2.4129237078013865,2.4129237078013865,0.7398267935546463,0.06639364915116046,0.26655314830113497,-0.2001594991499745,0.2001594991499745,0.15803482026668547,0.021461885125746746,-0.014076383771041838,0.035538268896788586,0.035538268896788586,0.035044962554627856,-0.016097482988428443,-1.1156336682423378,1.0995361852539094,1.0995361852539094,0.5197195534174879
1.5345,-0.17435338714477766,0.04,-0.7,2.0,0.3,0.04,0.01,0.8400000000000001,-0.8387689230913697,0.1706506920383314,-1.0094196151297012,1.0094196151297012,-0.027853817252721572,,,0.06848346797660163,-0.694013065286329,0.7624965332629307,0.7624965332629307,0.4501125456987254,-0.14783730847118756,2.225365349248804,-2.373202657719992,2.373202657719992,0.7357934375628847,0.06410253203305039,0.2665417804475382,-0.2024392484144878,0.2024392484144878,0.15983621822799637,0.021888699362279607,-0.014083039361336511,0.035971738723616115,0.035971738723616115,0.03547218258010794,-0.016492845951284054,-1.156432447825592,1.139939601874308,1.139939601874308,0.5286229128224025
1.601,-0.17435338714477766,0.04,-0.7,2.0,0.3,0.04,0.01,0.8400000000000001,-0.8402392337723759,0.17158677702163927,-1.0118260107940151,1.0118260107940151,-0.028387012944197057,,,0.0671663366401788,-0.6857818008052396,0.7529481374454184,0.7529481374454184,0.4466462605574228,-0.14441252097638874,2.189552742538129,-2.333965263514518,2.333965263514518,0.7317531490817216,0.061971570630553835,0.26617381193773415,-0.20420224130718032,0.20420224130718032,0.16127504721857433,0.022334950424902612,-0.014066319572911533,0.036401269997814144,0.036401269997814144,0.03589634059944428,-0.016887339781091675,-1.1969772270065642,1.1800898872254726,1.1800898872254726,0.5371425214240269
1.6675,-0.17435338714477766,0.04,-0.7,2.0,0.3,0.04,0.01,0.8400000000000001,-0.8417400443440599,0.172521075802208,-1.014261120146268,1.014261120146268,-0.028942831386451644,,,0.06590669847486001,-0.677955863232558,0.7438625617074179,0.7438625617074179,0.443314736702536,-0.14115095847654535,2.154235424014658,-2.2953863824912033,2.2953863824912033,0.7277156185030964,0.05998793626970785,0.265508377098963,-0.20552044082925516,0.20552044082925516,0.16240148587588799,0.022807037296182615,-0.014029878855388254,0.03683691615157087,0.03683691615157087,0.03632724924550691,-0.017279819232280075,-1.2372916715300255,1.2200118522977454,1.2200118522977454,0.545307466086177
1.734,-0.17435338714477766,0.04,-0.7,2.0,0.3,0.04,0.01,0.8400000000000001,-0.8432732797536069,0.17345238282320763,-1.0167256625768144,1.0167256625768144,-0.029527893582151347,,,0.06469685780527326,-0.6705044164132419,0.7352012742185151,0.7352012742185151,0.4401073514053161,-0.13802778472696237,2.1195586127977335,-2.2575863975246957,2.2575863975246957,0.723687764116094,0.05814096706736074,0.2645954641003021,-0.20645449703294136,0.20645449703294136,0.16325734426054078,0.02331114888934995,-0.013976817314003843,0.0372879662033538,0.0372879662033538,0.036773982961591345,-0.017669067510962345,-1.2773963445863128,1.2597272770753505,1.2597272770753505,0.5531436282796787
1.8005,-0.17435338714477766,0.04,-0.7,2.0,0.3,0.04,0.01,0.8400000000000001,-0.8448412701075108,0.17437968278074412,-1.0192209528882548,1.0192209528882548,-0.0301485861868901,,,0.06353000998857676,-0.6633994229446798,0.7269294329332565,0.7269294329332565,0.4370143592128878,-0.1350201634155582,2.085624126962135,-2.2206442903776935,2.2206442903776935,0.7196742697769759,0.05642175653973072,0.263477345379455,-0.20705558883972427,0.20705558883972427,0.16387756345369225,0.02385328222871899,-0.013909770277652592,0.03776305250637158,0.03776305250637158,0.037244983344060706,-0.018053814852883945,-1.3173091740967235,1.2992553592438396,1.2992553592438396,0.5606741533530084
1.867,-0.17435338714477766,0.04,-0.7,2.0,0.3,0.04,0.01,0.8400000000000001,-0.8464467377762128,0.17530212225661257,-1.0217488600328255,1.0217488600328255,-0.030811062019358855,,,0.0624000873678829,-0.6566153874349876,0.7190154748028705,0.7190154748028705,0.43402679961590523,-0.13210689503238338,2.0525007064184084,-2.184607601450792,2.184607601450792,0.7156780002891656,0.05482281639315241,0.2621897853738072,-0.20736696898065482,0.20736696898065482,0.16429143333563068,0.024439234421575445,-0.013830982372259694,0.03827021679383514,0.03827021679383514,0.03774812316771656,-0.018432759176292966,-1.3570458420596392,1.3386130828833462,1.3386130828833462,0.5679198338007869
1.9335,-0.17435338714477766,0.04,-0.7,2.0,0.3,0.04,0.01,0.8400000000000001,-0.8480927832126604,0.17621898584163542,-1.0243117690542958,1.0243117690542958,-0.03152121688172447,,,0.061301640062499566,-0.6501291149690962,0.7114307550315958,0.7114307550315958,0.43113641749477255,-0.12926812429601495,2.0202319146188388,-2.1495000389148538,2.1495000389148538,0.7117003262268111,0.05333779570469854,0.26076305775843933,-0.2074252620537408,0.2074252620537408,0.16452358813759219,0.025074572581532784,-0.0137423689263693,0.03881694150790208,0.03881694150790208,0.03829073608614405,-0.018804589087020804,-1.3966201099107107,1.37781552082369,1.37781552082369,0.5748994240372215
2.0,-0.17435338714477766,0.04,-0.7,2.0,0.3,0.04,0.01,0.8400000000000001,-0.8497828681209771,0.17712967598620288,-1.02691254410718,1.02691254410718,-0.03228464592275494,,,0.060229744686643556,-0.6439194876687133,0.7041492323553569,0.7041492323553569,0.4283355952875344,-0.126485106160183,1.988842201870174,-2.115327308030357,2.115327308030357,0.7077413811631666,0.05196124306233294,0.2592228010663511,-0.20726155800401816,0.20726155800401816,0.1645948261328355,0.02576458461366697,-0.013645567005887035,0.03941015161955401,0.03941015161955401,0.0388796171979166,-0.01916800943499304,-1.4360440912558439,1.4168760818208508,1.4168760818208508,0.5816299002578458
0.005,-0.15860503017663852,0.04,-0.7,2.0,0.3,0.04,0.01,0.8533333333333334,-0.8639829810605337,0.14658867034885414,-1.0105716514093879,1.0105716514093879,0.7751515141422238,,,0.08146035506139826,-0.9990458990409983,1.0805062541023966,1.0805062541023966,0.5405109780724633,2.1585999304339976,1.5399212344037707,0.6186786960302268,0.6186786960302268,0.24358184326745766,0.09276302406110679,0.002790766727299679,0.0899722573338071,0.0899722573338071,0.08972186453953887,-0.7986506564674951,-0.012132779389132885,-0.7865178770783622,0.7865178770783622,0.7770896201514793,-0.0011241529690111563,-0.00499553918765253,0.0038713862186413738,0.0038713862186413738,0.0038521426888826313
0.07150000000000001,-0.15860503017663852,0.04,-0.7,2.0,0.3,0.04,0.01,0.8533333333333334,-0.8287219908006511,0.14595325578260976,-0.9746752465832609,0.9746752465832609,0.1919358352921756,,,0.2635238939088267,-0.9998275332178354,1.2633514271266622,1.2633514271266622,0.6317301897998465,0.2803952714641315,0.020706111948133765,0.25968915951599775,0.25968915951599775,0.25442108798618973,0.39534997044254355,0.00032196653329169544,0.39502800390925186,0.39502800390925186,0.39490085904867006,-0.19669270406787404,0.009842825808189494,-0.20653552987606352,0.20653552987606352,0.20452245101684077,-0.006383736513683783,-0.07143846834852079,0.06505473183483701,0.06505473183483701,0.06071718886023403
0.138,-0.15860503017663852,0.04,-0.7,2.0,0.3,0.04,0.01,0.8533333333333334,-0.8212849618536613,0.14536630899887426,-0.9666512708525355,0.9666512708525355,0.05864617106557706,,,0.20246344868920893,-0.9942481516711925,1.1967116003604015,1.1967116003604015,0.6000815893235502,-0.2730437535685525,0.3764175239517513,-0.6494612775203038,0.6494612775203038,0.47184903288333163,0.2885558067825651,0.0104574263452345,0.2780983804373306,0.2780983804373306,0.2752202845825937,-0.0606164070309686,0.007285484907914646,-0.06790189193888324,0.06790189193888324,0.06741077177846039,-0.00794055900397582,-0.13714321298264434,0.12920265397866854,0.12920265397866854,0.11362038879850438
0.20450000000000002,-0.15860503017663852,0.04,-0.7,2.0,0.3,0.04,0.01,0.8533333333333334,-0.8187299762770492,0.1450218140815881,-0.9637517903586373,0.9637517903586373,0.020202857891159283,,,0.1678622005160854,-0.978872529931545,1.1467347304476305,1.1467347304476305,0.57948893276481,-0.3404768068600576,0.9684681298837567,-1.3089449367438144,1.3089449367438144,0.6649561234304113,0.22847795970739102,0.03712660839706894,0.19135135131032208,0.19135135131032208,0.18450143864890822,-0.022470089237130356,0.0030102374543703077,-0.025480326691500663,0.025480326691500663,0.02540385505552712,-0.00880693001428035,-0.20047674326960563,0.19166981325532528,0.19166981325532528,0.15966141312600146
0.271,-0.15860503017663852,0.04,-0.7,2.0,0.3,0.04,0.01,0.8533333333333334,-0.81783373141847,0.1449597601910374,-0.9627934916095074,0.9627934916095074,0.0035986835723200074,,,0.14625432180072984,-0.9575174551158061,1.103771776916536,1.103771776916536,0.5638630572779425,-0.33400139900586123,1.509794043196841,-1.8437954422027023,1.8437954422027023,0.734640137982866,0.19107563625731325,0.0718398050974034,0.11923583115990985,0.11923583115990985,0.1112440782595066,-0.006425928555165465,-0.0010384122667848033,-0.0053875162883806615,0.0053875162883806615,0.005381927628712059,-0.009421343210941662,-0.2607131982321517,0.25129185502121004,0.25129185502121004,0.19932515608909834
0.3375,-0.15860503017663852,0.04,-0.7,2.0,0.3,0.04,0.01,0.8533333333333334,-0.8177102884161862,0.14514384852351347,-0.9628541369396997,0.9628541369396997,-0.0052537309639866196,,,0.13143139743280796,-0.9337995955398679,1.0652309929726758,1.0652309929726758,0.5508486998495261,-0.31395974034364627,1.925438012073542,-2.2393977524171884,2.2393977524171884,0.7654914386067985,0.16547180510799636,0.10744733051915345,0.05802447458884291,0.05802447458884291,0.052394793855922675,0.0019190495875547938,-0.004375661992091506,0.006294711579646299,0.006294711579646299,0.006267288045551888,-0.00991863130411394,-0.3179203323921677,0.3080017010880538,0.3080017010880538,0.2337028221796969
0.404,-0.15860503017663852,0.04,-0.7,2.0,0.3,0.04,0.01,0.8533333333333334,-0.8180154297200128,0.1455264888448673,-0.9635419185648801,0.9635419185648801,-0.010631959437447063,,,0.12056403079267776,-0.9097440189233368,1.0303080497160146,1.0303080497160146,0.5395006029639905,-0.29291463484197844,2.2216544951025554,-2.514569129944534,2.514569129944534,0.7805210440061442,0.1467343439967181,0.14041103878077799,0.0063233052159401,0.0063233052159401,0.00554475974092674,0.00687286121222626,-0.007027821727326191,0.01390068293955245,0.01390068293955245,0.01380367318522442,-0.010354330416927167,-0.3724239195370835,0.3620695891201563,0.3620695891201563,0.2638176032681519
0.47050000000000003,-0.15860503017663852,0.04,-0.7,2.0,0.3,0.04,0.01,0.8533333333333334,-0.8185865811580499,0.14606607582026676,-0.9646526569783167,0.9646526569783167,-0.014206692281894272,,,0.11220422020061548,-0.8863730466500392,0.9985772668506547,0.9985772668506547,0.5293636211692073,-0.273742267018129,2.422332098086464,-2.696074365104593,2.696074365104593,0.7877886446531752,0.13234605586662226,0.16935296548479872,-0.03700690961817646,0.03700690961817646,0.03164733892202845,0.010094812970486958,-0.009116868971343903,0.01921168194183086,0.01921168194183086,0.01903811395147376,-0.010755626642343048,-0.42459695774978207,0.41384133110743904,0.41384133110743904,0.2904971324388625
0.537,-0.15860503017663852,0.04,-0.7,2.0,0.3,0.04,0.01,0.8533333333333334,-0.8193365715685026,0.14672915582106905,-0.9660657273895716,0.9660657273895716,-0.016745174584229625,,,0.10553642527812986,-0.8641686417499712,0.9697050670281011,0.9697050670281011,0.5201809778957548,-0.25691408347732225,2.5510897170711715,-2.8080038005484935,2.8080038005484935,0.7907442571922536,0.12089194426341746,0.19398064999461306,-0.07308870573119561,0.07308870573119561,0.06121431342419608,0.012337024357733137,-0.010759554877192497,0.023096579234925634,0.023096579234925634,0.02285071570531121,-0.011137423058026725,-0.47479019507142095,0.4636527720133942,0.4636527720133942,0.314385580784893
0.6035,-0.15860503017663852,0.04,-0.7,2.0,0.3,0.04,0.01,0.8533333333333334,-0.8202142792253604,0.14748930816201267,-0.967703587387373,0.967703587387373,-0.018642255509301722,,,0.10006603150634806,-0.8433258293157575,0.9433918608221056,0.9433918608221056,0.5117879030492903,-0.2422687580687208,2.6271937827368816,-2.8694625408056025,2.8694625408056025,0.7910971160301403,0.11151520635464499,0.21450603916354005,-0.10299083280889507,0.10299083280889507,0.08480059339995326,0.013981778345614017,-0.012050175398236405,0.026031953743850422,0.026031953743850422,0.025721999142588936,-0.011508552779281263,-0.5233113552289994,0.5118028024497181,0.5118028024497181,0.33598042888138174
0.67,-0.15860503017663852,0.04,-0.7,2.0,0.3,0.04,0.01,0.8533333333333334,-0.8211876571569168,0.1483256619061989,-0.9695133190631157,0.9695133190631157,-0.020119200099794225,,,0.09547520769303781,-0.8238872162021975,0.9193624238952354,0.9193624238952354,0.5040675847323414,-0.22950445807144082,2.6653426884536664,-2.894847146525107,2.894847146525107,0.7897889481505437,0.10366612354468138,0.2313486040885948,-0.12768248054391343,0.12768248054391343,0.10369320281840085,0.01524076282685963,-0.01306202430975472,0.02830278713661435,0.02830278713661435,0.02793786210266674,-0.01187454191788309,-0.5704219778871567,0.5585474359692736,0.5585474359692736,0.3556671033862774
