tau,log_moneyness,v,rho,kappa,gamma,bar_v,r,moneyness,pinn_price,ref_price,error_price,abs_error_price,pde_residual,pde_residual_dx_log_m,pde_residual_dv,pinn_delta,ref_delta,error_delta,abs_error_delta,stabilized_rel_error_delta,head_delta,head_error_delta,head_abs_error_delta,head_minus_autodiff_delta,pinn_gamma,ref_gamma,error_gamma,abs_error_gamma,stabilized_rel_error_gamma,head_gamma,head_error_gamma,head_abs_error_gamma,head_minus_autodiff_gamma,pinn_vega,ref_vega,error_vega,abs_error_vega,stabilized_rel_error_vega,head_vega,head_error_vega,head_abs_error_vega,head_minus_autodiff_vega,pinn_theta,ref_theta,error_theta,abs_error_theta,stabilized_rel_error_theta,pinn_rho,ref_rho,error_rho,abs_error_rho,stabilized_rel_error_rho
0.115,-0.013423020332140661,0.04,-0.7,2.0,0.3,0.04,0.01,0.9866666666666667,0.037710012061952534,0.03268964321714063,0.005020368844811905,0.005020368844811905,-0.0029302161886703183,,,-0.5411274770913441,-0.5273976305435353,-0.013729846547808844,0.013729846547808844,0.008989045336493667,-0.558451418791216,-0.03105378824768068,0.03105378824768068,-0.017323941699871837,8.848688414680865,6.2253366282366915,2.6233517864441733,2.6233517864441733,0.3630767563399174,5.897467266493014,-0.3278693617436774,0.3278693617436774,-2.9512211481878508,0.27070763570998596,0.30040080772525396,-0.029693172015268,0.029693172015268,0.022833861559352023,0.33012186990233905,0.02972106217708509,0.02972106217708509,0.05941423419235309,-0.14336098707023873,-0.10410670112284547,-0.03925428594739326,0.03925428594739326,0.03555298225024154,-0.05967771591039724,-0.06360136011564428,0.0039236442052470386,0.0039236442052470386,0.0036890176643065075
0.18,-0.013423020332140661,0.04,-0.7,2.0,0.3,0.04,0.01,0.9866666666666667,0.0461649331688317,0.03865852860867236,0.007506404560159337,0.007506404560159337,0.011459799554707103,,,-0.5090148832624343,-0.4994348412876688,-0.009580041974765474,0.009580041974765474,0.006389101887574139,-0.5376647412754958,-0.038229899987827,0.038229899987827,-0.028649858013061524,6.659081496424408,5.010620071785523,1.6484614246388851,1.6484614246388851,0.27425813060069043,4.743861915799493,-0.2667581559860297,0.2667581559860297,-1.9152195806249148,0.30947920701672066,0.3555527991206199,-0.04607359210389922,0.04607359210389922,0.033988784600487924,0.41563820561468867,0.060085406494068794,0.060085406494068794,0.10615899859796801,-0.11933976545096465,-0.08195335916423825,-0.037386406286726404,0.037386406286726404,0.0345545452306796,-0.09065017173907151,-0.09565816296225121,0.0050079912231797,0.0050079912231797,0.004570760655531429
0.245,-0.013423020332140661,0.04,-0.7,2.0,0.3,0.04,0.01,0.9866666666666667,0.053438634765767136,0.04354011316442552,0.009898521601341616,0.009898521601341616,0.02764735324218277,,,-0.4899447772334349,-0.48117171015679183,-0.008773067076643049,0.008773067076643049,0.005923058762521438,-0.5244584778425707,-0.04328676768577888,0.04328676768577888,-0.03451370060913583,4.864401394499396,4.307891717173179,0.5565096773262166,0.5565096773262166,0.10484571030823452,4.0767056383181695,-0.23118607885500975,0.23118607885500975,-0.7876957561812263,0.329609932204333,0.3911573029518144,-0.0615473707474814,0.0615473707474814,0.04424184857951554,0.48616798386492643,0.09501068091311204,0.09501068091311204,0.15655805166059344,-0.10556389671752055,-0.06922529658990076,-0.03633860012761979,0.03633860012761979,0.03398591507656537,-0.12145624935688915,-0.12698256912718583,0.005526319770296689,0.005526319770296689,0.004903642630938523
0.31,-0.013423020332140661,0.04,-0.7,2.0,0.3,0.04,0.01,0.9866666666666667,0.0599930035828906,0.047748579798588486,0.012244423784302114,0.012244423784302114,0.05629171457326684,,,-0.4791558973715466,-0.4677758502816012,-0.011380047089945444,0.011380047089945444,0.007753259523763194,-0.5147677890092807,-0.04699193872767948,0.04699193872767948,-0.03561189163773404,2.7043786570179527,3.8359562497579702,-1.1315775927400176,1.1315775927400176,0.23399252067192516,3.6285330014534822,-0.207423248304488,0.207423248304488,0.9241543444355296,0.3404957547545735,0.41460868698918546,-0.07411293223461196,0.07411293223461196,0.05239111912450637,0.5475246650619887,0.13291597807280325,0.13291597807280325,0.20702891030741521,-0.09670960227251521,-0.060771842956968934,-0.035937759315546276,0.035937759315546276,0.033878877492984245,-0.152427489662745,-0.15787909981036152,0.005451610147616526,0.005451610147616526,0.004708272347699682
0.375,-0.013423020332140661,0.04,-0.7,2.0,0.3,0.04,0.01,0.9866666666666667,0.06607201957075332,0.05149093520726955,0.014581084363483765,0.014581084363483765,0.07839849519018681,,,-0.4734907629919168,-0.4573353283825221,-0.01615543460939467,0.01615543460939467,0.011085598691500453,-0.5070779165914652,-0.04974258820894306,0.04974258820894306,-0.03358715359954839,1.1165890244309022,3.4909392882040446,-2.3743502637731426,2.3743502637731426,0.5286979207244328,3.300848727167117,-0.19009056103692767,0.19009056103692767,2.184259702736215,0.34667770477610105,0.42976244000249053,-0.08308473522638948,0.08308473522638948,0.05811086716353015,0.6025149209989042,0.17275248099641372,0.17275248099641372,0.2558372162228032,-0.09070660120775843,-0.05467783978391426,-0.036028761423844174,0.036028761423844174,0.034160916314716405,-0.18369336273682393,-0.18852317220425918,0.004829809467435248,0.004829809467435248,0.004063706606979975
0.44,-0.013423020332140661,0.04,-0.7,2.0,0.3,0.04,0.01,0.9866666666666667,0.07182363368899056,0.05488802763423761,0.016935606054752944,0.016935606054752944,0.0883571794295799,,,-0.470574885264404,-0.44888406865963004,-0.021690816604773955,0.021690816604773955,0.014970705437350995,-0.5006706531745055,-0.0517865845148755,0.0517865845148755,-0.030095767910101545,0.33498738105605463,3.2243341783255257,-2.889346797269471,2.889346797269471,0.6839768529900664,3.047773312608241,-0.1765608657172848,0.1765608657172848,2.7127859315521863,0.3501969602300832,0.43898648360609616,-0.08878952337601298,0.08878952337601298,0.06170281958000514,0.6527490604738487,0.21376257686775257,0.21376257686775257,0.30255210024376555,-0.08650640603980904,-0.050042354116808345,-0.036464051923000694,0.036464051923000694,0.03472626773581019,-0.21526700469067214,-0.2190262691664988,0.003759264475826668,0.003759264475826668,0.003083825649136372
0.505,-0.013423020332140661,0.04,-0.7,2.0,0.3,0.04,0.01,0.9866666666666667,0.07734344333113574,0.058017337609022945,0.019326105722112796,0.019326105722112796,0.08894368586697778,,,-0.4690247103571439,-0.44185829375361063,-0.02716641660353325,0.02716641660353325,0.01884125279247139,-0.4951525770033488,-0.05329428324973817,0.05329428324973817,-0.026127866646204922,0.15786287073936187,3.010082303227901,-2.8522194324885395,2.8522194324885395,0.7112620681607098,2.8446698101829675,-0.16541249304493366,0.16541249304493366,2.686806939443606,0.35191731505681945,0.4438726933617805,-0.09195537830496103,0.09195537830496103,0.06368662467801131,0.6992527110830022,0.25538001772122176,0.25538001772122176,0.3473353960261828,-0.08349450260330815,-0.04637750152339434,-0.03711700107991381,0.03711700107991381,0.03547190285138596,-0.2471184572584491,-0.24946201466018847,0.00234355740173936,0.00234355740173936,0.0018756531805224417
0.5700000000000001,-0.013423020332140661,0.04,-0.7,2.0,0.3,0.04,0.01,0.9866666666666667,0.08269515861407309,0.06093177632839519,0.021763382285677896,0.021763382285677896,0.08413130598156027,,,-0.468136425084206,-0.4358972776045049,-0.03223914747970108,0.03223914747970108,0.022452265898494753,-0.49028615989656166,-0.05438888229205674,0.05438888229205674,-0.02214973481235566,0.33564486568083796,2.8328054973493533,-2.4971606316685153,2.4971606316685153,0.6515229205853186,2.676969479467132,-0.15583601788222134,0.15583601788222134,2.341324613786294,0.3522538144910586,0.4455488706783386,-0.09329505618728001,0.09329505618728001,0.06453953794277488,0.7427269667244752,0.29717809604613665,0.29717809604613665,0.39047315223341666,-0.08128250041004792,-0.04339325011902861,-0.03788925029101931,0.03788925029101931,0.03631348993938476,-0.2792093739140031,-0.2798797414319584,0.0006703675179552948,0.0006703675179552948,0.0005237738330050232
0.635,-0.013423020332140661,0.04,-0.7,2.0,0.3,0.04,0.01,0.9866666666666667,0.08792187751418623,0.06366917318253984,0.02425270433164639,0.02425270433164639,0.07680603489814261,,,-0.46755924985559993,-0.43075547987505836,-0.03680376998054158,0.03680376998054158,0.02572331226280223,-0.48591754632943124,-0.05516206645437288,0.05516206645437288,-0.018358296473831304,0.6896524891026664,2.6827884055439206,-1.993135916441254,1.993135916441254,0.5412029410760791,2.535432551264783,-0.14735585427913778,0.14735585427913778,1.8457800621621163,0.35149295161768396,0.4448396206976377,-0.09334666907995376,0.09334666907995376,0.06460694165825928,0.7836762838409759,0.33883666314333816,0.33883666314333816,0.4321833322232919,-0.07961355593885024,-0.04090541609804924,-0.038708139840800994,0.038708139840800994,0.037186990520140434,-0.3115047151910345,-0.3103125916286338,-0.0011921235624007265,0.0011921235624007265,0.0009098008902738193
0.7000000000000001,-0.013423020332140661,0.04,-0.7,2.0,0.3,0.04,0.01,0.9866666666666667,0.0930528503017622,0.06625754746259682,0.026795302839165383,0.026795302839165383,0.06868349566431374,,,-0.46710479120063775,-0.4262583112478038,-0.04084647995283397,0.04084647995283397,0.02863890757425156,-0.4819416202773096,-0.0556833090295058,0.0556833090295058,-0.014836829076671831,1.112133415272866,2.553563279549098,-1.4414298642762322,1.4414298642762322,0.405629434706206,2.413878238928851,-0.13968504062024723,0.13968504062024723,1.301744823655985,0.3498955569579137,0.4423598586894458,-0.09246430173153208,0.09246430173153208,0.06410626389418991,0.8224780502632952,0.38011819157384946,0.38011819157384946,0.47258249330538155,-0.07831230984093393,-0.03879112605132583,-0.0395211837896081,0.0395211837896081,0.03804536138062407,-0.3439746279898657,-0.34078269019230134,-0.0031919377975643815,0.0031919377975643815,0.0023806526000918005
0.7650000000000001,-0.013423020332140661,0.04,-0.7,2.0,0.3,0.04,0.01,0.9866666666666667,0.09810776915389162,0.06871825031592405,0.029389518837967574,0.029389518837967574,0.060681125872022804,,,-0.4666572071308534,-0.4222775624759656,-0.044379644654887807,0.044379644654887807,0.031203223495721678,-0.47828349469764797,-0.056005932221682375,0.056005932221682375,-0.011626287566794569,1.5432865840901322,2.44064017609604,-0.8973535920059079,0.8973535920059079,0.26081006617323754,2.3079947200866395,-0.1326454560094006,0.1326454560094006,0.7647081359965073,0.34770987328922853,0.4385740278384449,-0.09086415454921637,0.09086415454921637,0.06316265467808141,0.8594233779292217,0.42084935009077684,0.42084935009077684,0.5117135046399932,-0.07725646342597049,-0.03696519786093413,-0.040291265565036365,0.040291265565036365,0.038854983415209814,-0.3765933774571105,-0.3713045656485404,-0.005288811808570104,0.005288811808570104,0.00385677400998722
0.8300000000000001,-0.013423020332140661,0.04,-0.7,2.0,0.3,0.04,0.01,0.9866666666666667,0.1030996239905435,0.0710679397473688,0.03203168424317469,0.03203168424317469,0.0532429617968012,,,-0.4661355639279008,-0.418716708754328,-0.047418855173572805,0.047418855173572805,0.03342376591533052,-0.4748879865770894,-0.056171277822761434,0.056171277822761434,-0.00875242264918863,1.952066409716047,2.340792833434156,-0.38872642371810895,0.38872642371810895,0.11635753639908256,2.2146700653432565,-0.1261227680908994,0.1261227680908994,0.26260365562720955,0.34515807696209516,0.43383589989862376,-0.0886778229365286,0.0886778229365286,0.0618465634336526,0.8947424551635847,0.460906555264961,0.460906555264961,0.5495843782014895,-0.0763599280075549,-0.03536671713530765,-0.04099321087224724,0.04099321087224724,0.039592938611807835,-0.4093380715149801,-0.4018874600128608,-0.0074506115021192865,0.0074506115021192865,0.005314700155782073
0.895,-0.013423020332140661,0.04,-0.7,2.0,0.3,0.04,0.01,0.9866666666666667,0.10803669038455577,0.07331987516298855,0.03471681522156722,0.03471681522156722,0.04654937780056469,,,-0.4654794994683647,-0.4155016127091149,-0.0499778867592498,0.0499778867592498,0.035307544908831014,-0.4717132860642488,-0.056211673355133884,0.056211673355133884,-0.006233786595884083,2.3238933300027766,2.251634971618806,0.07225835838397066,0.07225835838397066,0.022222161778509008,2.131594412082836,-0.12004055953596993,0.12004055953596993,-0.19229891791994058,0.34242189498695585,0.42841643999761925,-0.08599454501066339,0.08599454501066339,0.060202713020305706,0.9286210529338866,0.5002046129362674,0.5002046129362674,0.5861991579469308,-0.07556234670078345,-0.033950984478870946,-0.0416113622219125,0.0416113622219125,0.04024500469225371,-0.4421879357202343,-0.4325369124005367,-0.009651023319697583,0.009651023319697583,0.006737015455696098
0.9600000000000001,-0.013423020332140661,0.04,-0.7,2.0,0.3,0.04,0.01,0.9866666666666667,0.11292396283636977,0.07548479519744178,0.03743916763892799,0.03743916763892799,0.04064002146450395,,,-0.46464418268222807,-0.41257438224479426,-0.05206980043743381,0.05206980043743381,0.03686163439739508,-0.4687269689981385,-0.056152586753344225,0.056152586753344225,-0.004082786315910414,2.6534076614549,2.1713576075173826,0.4820500539375172,0.4820500539375172,0.1520011659343829,2.0570123225294865,-0.11434528498789609,0.11434528498789609,-0.5963953389254133,0.3396353120872732,0.42252387853038875,-0.08288856644311554,0.08288856644311554,0.058268664374722355,0.9612116888039649,0.5386878102735762,0.5386878102735762,0.6215763767166917,-0.07482216777231696,-0.03268447093443872,-0.042137696837878234,0.042137696837878234,0.04080403842981135,-0.4751241263655542,-0.46325585825181403,-0.011868268113740144,0.011868268113740144,0.008110863214256624
1.0250000000000001,-0.013423020332140661,0.04,-0.7,2.0,0.3,0.04,0.01,0.9866666666666667,0.11776420962869069,0.0775715300205746,0.040192679608116094,0.040192679608116094,0.03548318140879927,,,-0.46359837622744426,-0.4098891716771327,-0.053709204550311584,0.053709204550311584,0.03809462873342154,-0.46590338713101903,-0.05601421545388635,0.05601421545388635,-0.002305010903574767,2.9402988052163708,2.098560049325294,0.8417387558910767,0.8417387558910767,0.2716548146531367,1.9895626132158353,-0.10899743610945878,0.10899743610945878,-0.9507361920005355,0.3368850201779526,0.41631846948415396,-0.07943344930620139,0.07943344930620139,0.05608445488614742,0.992641421486148,0.576322952001994,0.576322952001994,0.6557564013081953,-0.07411174703685891,-0.03154154355045417,-0.042570203486404744,0.042570203486404744,0.04126853033944005,-0.5081298550428865,-0.4940454005605621,-0.014084454482324427,0.014084454482324427,0.009427059229284447
1.09,-0.013423020332140661,0.04,-0.7,2.0,0.3,0.04,0.01,0.9866666666666667,0.12255875232919902,0.07958743881558306,0.042971313513615966,0.042971313513615966,0.03101423010513407,,,-0.46232310938793225,-0.4074092311204027,-0.054913878267529526,0.054913878267529526,0.03901770505215031,-0.4632219035805481,-0.055812672460145374,0.055812672460145374,-0.0008987941926158483,3.1869072439893698,2.03213764545366,1.1547695985357098,1.1547695985357098,0.38084339616545887,1.9281713394193487,-0.10396630603431123,0.10396630603431123,-1.258735904570021,0.3342166024213634,0.40992351023661877,-0.07570690781525535,0.07570690781525535,0.05369575531267645,1.0230174415626478,0.6130939313260291,0.6130939313260291,0.6888008391412844,-0.07341368018112804,-0.030502275649838345,-0.04291140453128969,0.04291140453128969,0.04164125159668339,-0.5411906027420395,-0.5249053560712742,-0.016285246670765252,0.016285246670765252,0.01067951306350063
1.155,-0.013423020332140661,0.04,-0.7,2.0,0.3,0.04,0.01,0.9866666666666667,0.1273080351757286,0.08153872890562841,0.0457693062701002,0.0457693062701002,0.027156593885746955,,,-0.4608101440863415,-0.4051047853107421,-0.0557053587755994,0.0557053587755994,0.03964498545443359,-0.4606656659894322,-0.05556088067869008,0.05556088067869008,0.00014447809690931734,3.396838355329686,1.971205130672038,1.425633224657648,1.425633224657648,0.4798164926213604,1.8719782701112078,-0.09922686056083019,0.09922686056083019,-1.5248600852184782,0.33164384775840977,0.4034336691590161,-0.0717898214006063,0.0717898214006063,0.05115298498120338,1.0524311753985751,0.648997506239559,0.648997506239559,0.7207873276401653,-0.0727179585662974,-0.02955094471645929,-0.04316701384983811,0.04316701384983811,0.041928001786960045,-0.5742942749650906,-0.5558346452261222,-0.01845962973896831,0.01845962973896831,0.011864776115899783
1.22,-0.013423020332140661,0.04,-0.7,2.0,0.3,0.04,0.01,0.9866666666666667,0.1320120304370752,0.08343069282640148,0.048581337610673736,0.048581337610673736,0.023832890176363617,,,-0.4590601323313153,-0.4029514791404525,-0.056108653190862834,0.056108653190862834,0.03999329558085571,-0.45822073261426843,-0.05526925347381595,0.05526925347381595,0.0008393997170468848,3.574160664139909,1.9150429844074943,1.6591176797324145,1.6591176797324145,0.5691571920575447,1.820285131983564,-0.09475785242393031,0.09475785242393031,-1.7538755321563448,0.3291588997675714,0.39692133971936,-0.0677624399517886,0.0677624399517886,0.04850841491576183,1.0809613588395766,0.6840400191202165,0.6840400191202165,0.7518024590720052,-0.07201974211066098,-0.02867497894846864,-0.04334476316219234,0.04334476316219234,0.042136499914190766,-0.6074312277548771,-0.5868315724055442,-0.020599655349332946,0.020599655349332946,0.01298162685161669
1.2850000000000001,-0.013423020332140661,0.04,-0.7,2.0,0.3,0.04,0.01,0.9866666666666667,0.13667051582371156,0.08526788731232049,0.051402628511391074,0.051402628511391074,0.02097053011889191,,,-0.4570806218747105,-0.4009292195383596,-0.05615140233635091,0.05615140233635091,0.040081541275050404,-0.4558754364529083,-0.05494621691454871,0.05494621691454871,0.0012051854218022018,3.7229488872769774,1.863059067486092,1.8598898197908853,1.8598898197908853,0.6496162936044351,1.772518393383799,-0.09054067410229316,0.09054067410229316,-1.9504304938931785,0.3267415996628089,0.39044152738653926,-0.06369992772373034,0.06369992772373034,0.04581273391874315,1.1086763802656041,0.7182348528790649,0.7182348528790649,0.7819347806027952,-0.07131763442036068,-0.027864203965342553,-0.04345343045501813,0.04345343045501813,0.04227545845782104,-0.6405941542106524,-0.6178940283416994,-0.02270012586895298,0.02270012586895298,0.01403066299232221
1.35,-0.013423020332140661,0.04,-0.7,2.0,0.3,0.04,0.01,0.9866666666666667,0.14128325391114865,0.08705427039905356,0.0542289835120951,0.0542289835120951,0.01850421904925996,,,-0.4548841123160079,-0.3990213001174483,-0.0558628121985596,0.0558628121985596,0.039929922577926366,-0.45361991380725003,-0.054598613689801734,0.054598613689801734,0.0012641985087578633,3.8470346071036756,1.8147606466168837,2.032273960486792,2.032273960486792,0.7220059591672287,1.7282019946874543,-0.08655865192942946,0.08655865192942946,-2.118832612416221,0.32436708822657345,0.38403563310110267,-0.05966854487452922,0.05966854487452922,0.043112000477064656,1.13563609474902,0.7516004616479174,0.7516004616479174,0.8112690065224466,-0.07061238073289314,-0.027110294756845614,-0.04350208597604752,0.04350208597604752,0.04235386033818895,-0.6737778567850872,-0.6490196367951633,-0.02475821998992389,0.02475821998992389,0.015013902465128308
1.415,-0.013423020332140661,0.04,-0.7,2.0,0.3,0.04,0.01,0.9866666666666667,0.14585009879790575,0.08879330782498918,0.05705679097291658,0.05705679097291658,0.016376745205356723,,,-0.4524863205441894,-0.39721373106760405,-0.055272589476585365,0.055272589476585365,0.03955915136501833,-0.4514457488703498,-0.054232017802745724,0.054232017802745724,0.0010405716738396409,3.949883458538439,1.7697336337764265,2.1801498247620126,2.1801498247620126,0.7871333900760201,1.686937028644126,-0.08279660513230036,0.08279660513230036,-2.262946429894313,0.3220113253437913,0.3777343988310536,-0.0557230734872623,0.0557230734872623,0.040445439654073274,1.1618932483493474,0.7841588495182938,0.7841588495182938,0.8398819230055561,-0.06990591990134305,-0.026406370723449826,-0.043499549177893226,0.043499549177893226,0.042380435681856794,-0.7069789457031836,-0.6802058609735433,-0.02677308472964035,0.02677308472964035,0.015934407414891123
1.4800000000000002,-0.013423020332140661,0.04,-0.7,2.0,0.3,0.04,0.01,0.9866666666666667,0.1503710508635974,0.09048805659320147,0.05988299427039592,0.05988299427039592,0.014538856228693097,,,-0.44990474627222726,-0.3954947202992878,-0.05441002597293948,0.05441002597293948,0.038989775583866286,-0.44934570174262706,-0.053850981443339274,0.053850981443339274,0.0005590445296002056,4.034549159980963,1.7276269342978248,2.306922225683138,2.306922225683138,0.8457616386886907,1.6483863697967882,-0.07924056450103656,0.07924056450103656,-2.3861627901841747,0.3196546026001832,0.3715602115640803,-0.05190560896389712,0.05190560896389712,0.037844207294921266,1.187494610336949,0.8159343987728687,0.8159343987728687,0.8678400077367658,-0.06920072476299116,-0.025746692225777454,-0.04345403253721371,0.04345403253721371,0.04236331724640749,-0.7401955045731874,-0.7114500806536441,-0.028745423919543267,0.028745423919543267,0.016795946457617214
1.5450000000000002,-0.013423020332140661,0.04,-0.7,2.0,0.3,0.04,0.01,0.9866666666666667,0.15484627632400402,0.0921412313130533,0.06270504501095073,0.06270504501095073,0.012948681952534178,,,-0.44715756618423974,-0.3938542675605563,-0.05330329862368344,0.05330329862368344,0.0382416583026085,-0.44731349746685767,-0.053459229906301364,0.053459229906301364,-0.0001559312826179271,4.103673126201283,1.6881404761633205,2.4155326500379624,2.4155326500379624,0.8985886978219082,1.6122628886344998,-0.07587758752882068,0.07587758752882068,-2.4914102375667833,0.31728336236194254,0.36552891255309533,-0.048245550191152786,0.048245550191152786,0.03533103528430554,1.2124818834009867,0.8469529708478913,0.8469529708478913,0.8951985210390442,-0.06849936864449963,-0.025126430282399262,-0.04337293836210036,0.04337293836210036,0.04230984304067947,-0.773426757078692,-0.74274964784798,-0.030677109230711985,0.030677109230711985,0.017602705740662958
1.61,-0.013423020332140661,0.04,-0.7,2.0,0.3,0.04,0.01,0.9866666666666667,0.15927610441519618,0.09375525739848545,0.06552084701671074,0.06552084701671074,0.011570962636100378,,,-0.44426284045491043,-0.3922838439640577,-0.05197899649085275,0.05197899649085275,0.03733362037934745,-0.4453436603811944,-0.053059816417136696,0.053059816417136696,-0.001080819926283949,4.15950970947608,1.651015934514629,2.5084937749614507,2.5084937749614507,0.9462386635637962,1.578320302503755,-0.07269563201087381,0.07269563201087381,-2.5811894069723245,0.314890730240596,0.35965122264814126,-0.04476049240754526,0.04476049240754526,0.032920569379820026,1.2368924428606232,0.877241220212482,0.877241220212482,0.9220017126200272,-0.0678042617911632,-0.024541489735416887,-0.04326277205574631,0.04326277205574631,0.042226471537935205,-0.806672758542668,-0.7741019266766009,-0.03257083186606702,0.03257083186606702,0.018359053319490767
1.675,-0.013423020332140661,0.04,-0.7,2.0,0.3,0.04,0.01,0.9866666666666667,0.16366101164550034,0.09533231412186516,0.06832869752363518,0.06832869752363518,0.010376225146046778,,,-0.44123798935232555,-0.3907761367965139,-0.05046185255581165,0.05046185255581165,0.036283231514199314,-0.4434313826013151,-0.05265524580480119,0.05265524580480119,-0.002193393248989539,4.203964355045783,1.6160294584699115,2.5879348965758715,2.5879348965758715,0.9892606095076344,1.5463459932809538,-0.06968346518895774,0.06968346518895774,-2.657618361764829,0.3124761638473643,0.3539338680879646,-0.0414577042406003,0.0414577042406003,0.03062018405607002,1.2607599425929683,0.9068260745050036,0.9068260745050036,0.948283778745604,-0.06711750980294477,-0.02398837201049973,-0.04312913779244504,0.04312913779244504,0.04211877690345765,-0.8399341263223126,-0.805504321566497,-0.034429804755815585,0.034429804755815585,0.01906935604892017
1.74,-0.013423020332140661,0.04,-0.7,2.0,0.3,0.04,0.01,0.9866666666666667,0.16800159973939496,0.09687436975698516,0.0711272299824098,0.0711272299824098,0.00933998201852527,,,-0.43809948682142763,-0.38932484472646367,-0.04877464209496396,0.04877464209496396,0.03510672272226365,-0.44157241853360824,-0.052247573807144565,0.052247573807144565,-0.0034729317121806047,4.238636713445088,1.582985905505795,2.6556508079392933,2.6556508079392933,1.0281321327687498,1.5161553108741994,-0.06683059463159569,0.06683059463159569,-2.7224814025708888,0.310044563140084,0.3483804714609447,-0.0383359083208607,0.0383359083208607,0.028431076489356503,1.284114815936354,0.9357343444754094,0.9357343444754094,0.97407025279627,-0.0664408554404764,-0.023464067550356557,-0.04297678789011984,0.04297678789011984,0.04199149657787599,-0.8732118150221572,-0.8369542968035468,-0.03625751821861034,0.03625751821861034,0.01973784447533694
1.8050000000000002,-0.013423020332140661,0.04,-0.7,2.0,0.3,0.04,0.01,0.9866666666666667,0.17229857168364615,0.09838321049408538,0.07391536118956077,0.07391536118956077,0.008441989980490085,,,-0.4348627175430888,-0.38792451227640323,-0.04693820526668557,0.04693820526668557,0.03381899004701626,-0.43976299947485814,-0.05183848719845491,0.05183848719845491,-0.004900281931769335,4.264863903977259,1.551714224956605,2.7131496790206544,2.7131496790206544,1.0632654912862725,1.4875870124104602,-0.06412721254614473,0.06412721254614473,-2.777276891566799,0.3076051096858582,0.3429922577944621,-0.03538714810860388,0.03538714810860388,0.02634948035122605,1.3069846930068647,0.9639924352124026,0.9639924352124026,0.9993795833210065,-0.06577567419682576,-0.022965970732833074,-0.04280970346399268,0.04280970346399268,0.04184860952248943,-0.9065069368713374,-0.868449389671947,-0.038057547199390473,0.038057547199390473,0.0203685191634077
1.87,-0.013423020332140661,0.04,-0.7,2.0,0.3,0.04,0.01,0.9866666666666667,0.17655270862764635,0.09986046440835361,0.07669224421929274,0.07669224421929274,0.007665583310505856,,,-0.43154194954826286,-0.3865703951430175,-0.04497155440524536,0.04497155440524536,0.03243366118501815,-0.4379997638777876,-0.05142936873477011,0.05142936873477011,-0.006457814329524747,4.283761198502557,1.522063727402787,2.7616974710997697,2.7616974710997697,1.0950149439497934,1.460499578849822,-0.06156414855296499,0.06156414855296499,-2.823261619652735,0.30517002488192013,0.3377686145734717,-0.03259858969155155,0.03259858969155155,0.024367883456396636,1.329394750877479,0.9916261363040073,0.9916261363040073,1.024224725995559,-0.06512300199037299,-0.022491812000857182,-0.04263118998951581,0.04263118998951581,0.041693429217876284,-0.9398206241167686,-0.8999872188421651,-0.03983340527460344,0.03983340527460344,0.020965091175127775
1.935,-0.013423020332140661,0.04,-0.7,2.0,0.3,0.04,0.01,0.9866666666666667,0.18076484920269753,0.10130762146736694,0.0794572277353306,0.0794572277353306,0.006997086051514187,,,-0.4281503826921204,-0.38525834994161046,-0.042892032750509956,0.042892032750509956,0.030963201017570392,-0.4362796999556153,-0.05102135001400482,0.05102135001400482,-0.008129317263494862,4.2962587356124295,1.493901044217671,2.8023576913947585,2.8023576913947585,1.1236843971384796,1.4347682162481856,-0.05913282796948538,0.05913282796948538,-2.861490519364244,0.3027533714285333,0.33270753598401087,-0.029954164555477558,0.029954164555477558,0.022476172563518044,1.3513680093741112,1.0186604733901004,1.0186604733901004,1.0486146379455779,-0.06448357983918637,-0.022039603293002342,-0.04244397654618403,0.04244397654618403,0.04152870046271193,-0.9731539284692925,-0.9315654892478791,-0.04158843922141342,0.04158843922141342,0.02153094961207207
2.0,-0.013423020332140661,0.04,-0.7,2.0,0.3,0.04,0.01,0.9866666666666667,0.18493587201144915,0.10272605034223548,0.08220982166921367,0.08220982166921367,0.0064253011830897235,,,-0.4247002419731851,-0.38398474342777855,-0.04071549854540657,0.04071549854540657,0.029419037123606308,-0.43460009809417305,-0.050615354666394496,0.050615354666394496,-0.009899856120987927,4.303133716807482,1.4671076300362849,2.836026086771197,2.836026086771197,1.1495348043366418,1.4102823961678086,-0.056825233868476266,0.056825233868476266,-2.8928513206396733,0.3003699718050412,0.32780597515003923,-0.027436003344998017,0.027436003344998017,0.020662659950673748,1.3729255824737634,1.045119607323724,1.045119607323724,1.0725556106687222,-0.06385790538404845,-0.021607593842900504,-0.042250311541147945,0.042250311541147945,0.04135669291789256,-1.0065077519850432,-0.963181994381954,-0.04332575760308921,0.04332575760308921,0.02206914984299709
