rho,kappa,gamma,bar_v,v0,moneyness,tau,r,price_ann_iv,price_heston_cf,price_error,delta_ann_iv,delta_heston_cf,delta_error,vega_ann_iv,vega_heston_cf,vega_error,theta_ann_iv,theta_heston_cf,theta_error,rho_ann_iv,rho_heston_cf,rho_error,gamma_ann_iv,gamma_heston_cf,gamma_error
-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.21971117661996578,0.855,1.3662500000000002,0.01,0.25833893797886376,0.25836036443900745,-2.1426460143691983e-05,-0.4845342099498378,-0.4844502164965311,-8.399345330672991e-05,0.22842524792774813,0.22846212183080286,-3.6873903054734924e-05,-0.05409773791253824,-0.0540833390641844,-1.4398848353837368e-05,-0.9178591881759129,-0.9188923405013639,0.0010331523254509811,0.9550023561937822,0.9547940154086445,0.00020834078513765064
-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.21971117661996578,0.855,1.3784375,0.01,0.25899660187015844,0.25901785115346154,-2.124928330310416e-05,-0.4834998107035807,-0.48341788621211457,-8.192449146615655e-05,0.22830368052236533,0.22833124421817577,-2.7563695810445266e-05,-0.05382715758633892,-0.05381249460354957,-1.4662982789355461e-05,-0.9257667475021174,-0.926778867058662,0.0010121195565445662,0.9508704723291075,0.9506758353519722,0.00019463697713528738
-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.21971117661996578,0.855,1.390625,0.01,0.25965098856432917,0.2596720579350762,-2.106937074702886e-05,-0.48247508046990356,-0.4823953796342866,-7.970083561698038e-05,0.2281747803031685,0.22819297577875297,-1.819547558445933e-05,-0.053559929778486046,-0.053545081621848414,-1.4848156637631282e-05,-0.933675760805667,-0.9346670245233251,0.0009912637176580086,0.946785765690936,0.9466041399707921,0.00018162572014390754
-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.21971117661996578,0.855,1.4028125,0.01,0.2603021384975926,0.260323026168397,-2.0887670804381475e-05,-0.4814598357851005,-0.48138250890227985,-7.73268828206386e-05,0.2280387468630065,0.22804752387592683,-8.777012920346827e-06,-0.05329598551005897,-0.053281028804855406,-1.4956705203565679e-05,-0.9415862215718112,-0.942556832804759,0.0009706112329478378,0.9427473509537839,0.9425780364823311,0.00016931447145285272
-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.21971117661996578,0.855,1.415,0.01,0.26095009127887075,0.26097079638088383,-2.0705102013074406e-05,-0.4804538983335922,-0.4803790913128755,-7.480702071671619e-05,0.22789577436291564,0.22789509051685142,6.838460642200062e-07,-0.05303525798451345,-0.053020266805468966,-1.4991179044486491e-05,-0.9494981235975574,-0.9504483110265503,0.000950187428992888,0.9387543646641342,0.9385966562101937,0.00015770845394047495
-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.21971117661996578,0.855,1.4271875,0.01,0.26159488571587225,0.26161540826647467,-2.052255060241981e-05,-0.4794570947620448,-0.47938494913646257,-7.21456255822206e-05,0.22774605168905593,0.2277358725088735,1.0179180182423586e-05,-0.05277768250330636,-0.05276272817665766,-1.4954326648698724e-05,-0.9574114610125699,-0.9583414775521288,0.000930016539558931,0.9348059644653794,0.9346591537551467,0.0001468107102327032
-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.21971117661996578,0.855,1.439375,0.01,0.26223655984016137,0.26225690070834673,-2.0340868185364513e-05,-0.47846925650172145,-0.47839990944116895,-6.934706055250484e-05,0.22758976260569247,0.22757006161040674,1.970099528572633e-05,-0.052523196384555125,-0.05250834730713098,-1.484907742414776e-05,-0.9653262282972664,-0.966236350009436,0.0009101217121695315,0.9309013283626585,0.9307647062001637,0.00013662216249477055
-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.21971117661996578,0.855,1.4515625,0.01,0.2628751509312575,0.26289531180091186,-2.016086965433983e-05,-0.47749021959864807,-0.4774238039246479,-6.641567400017534e-05,0.22742708590429841,0.22739784467649427,2.924122780414984e-05,-0.0522717388846513,-0.05225706035960678,-1.4678525044518886e-05,-0.973242420298356,-0.974132945314649,0.0008905250162930534,0.9270396540250982,0.9269125123480992,0.0001271416769990097
-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.21971117661996578,0.855,1.46375,0.01,0.26351069553979306,0.26353067887107307,-1.9983331280004624e-05,-0.4765198245511767,-0.4764564687531361,-6.335579804062075e-05,0.2272581955488563,0.22721940379928768,3.8791749568611866e-05,-0.05202325112274988,-0.052008805211552614,-1.4445911197265293e-05,-0.9811600322419929,-0.9820312796950124,0.0008712474530194747,0.9232201581233279,0.923101791990425,0.00011836613290294729
-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.21971117661996578,0.855,1.4759375000000001,0.01,0.2641432295097711,0.264163038498774,-1.9808989002889632e-05,-0.4755579161545723,-0.47549774440738946,-6.0171747182868884e-05,0.22708326081741917,0.22703491644366366,4.834437375550449e-05,-0.05177767600805608,-0.051763521398287216,-1.4154609768862736e-05,-0.9890790597447594,-0.9899313687108053,0.0008523089660459338,0.9194420757002004,0.9193317852055861,0.00011029049461430684
-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.21971117661996578,0.855,1.4881250000000001,0.01,0.26477278799995146,0.2647924265368692,-1.9638536917720995e-05,-0.47460434335226154,-0.47454747553517185,-5.686781708968969e-05,0.22690244644000312,0.22684455557818684,5.7890861816289885e-05,-0.051534958169832515,-0.05152115005833259,-1.3808111499924447e-05,-0.9969994988226452,-0.9978332272764936,0.0008337284538484369,0.9157046595727392,0.9156017516855754,0.0001029078871637168
-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.21971117661996578,0.855,1.5003125000000002,0.01,0.26539940550440183,0.2654188781303406,-1.9472625938765642e-05,-0.4736589590934026,-0.4736055108099444,-5.344828345821284e-05,0.22671591273286754,0.22664848980161173,6.742293125580612e-05,-0.05129504389005127,-0.05128163388091317,-1.3410009138098422e-05,-1.0049213458981912,-1.0057368696811,0.0008155237829088335,0.9120071797634053,0.9119109700894117,9.620967399359692e-05
-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.21971117661996578,0.855,1.5125000000000002,0.01,0.2660231158722423,0.2660424277348874,-1.931186264508833e-05,-0.4727216201964618,-0.47267170279546233,-4.991740099946629e-05,0.22652381572924551,0.22644688346511527,7.693226413024723e-05,-0.051057881038615305,-0.05104491705550463,-1.2963983110673982e-05,-1.0128445978059564,-1.0136423096078246,0.0007977118018682727,0.9083489229589984,0.9082587374222828,9.018553671558127e-05
-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.21971117661996578,0.855,1.5246875000000002,0.01,0.26664395232661675,0.2666631091349133,-1.9156808296560968e-05,-0.4717921872184932,-0.4717459078159806,-4.627940251261675e-05,0.2263263073065865,0.22623989679043324,8.6410516153268e-05,-0.050823419011075954,-0.050810945223339114,-1.2473787736839992e-05,-1.0207692517964526,-1.0215495601529552,0.000780308356502557,0.9047291919955264,0.9046443684391643,8.482355636207917e-05
-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.21971117661996578,0.855,1.536875,0.01,0.26726194748291804,0.2672809554609331,-1.9007978015073146e-05,-0.4708705243298383,-0.47082798583178853,-4.253849804974896e-05,0.22612353531036541,0.22602768598407158,9.584932629383425e-05,-0.05059160866877241,-0.05057966543077902,-1.1943237993389255e-05,-1.028695305538678,-1.0294586338440932,0.0007633283054151452,0.9011473053673822,0.9010671950718058,8.01102955764188e-05
-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.21971117661996578,0.855,1.5490625,0.01,0.2678771333663013,0.26789599920642304,-1.8865840121728983e-05,-0.4699564991939802,-0.46991780031982255,-3.869887415763884e-05,0.2259156436745179,0.22581040334775168,0.00010524032676623163,-0.0503624022813216,-0.05035102608447542,-1.1376196846178688e-05,-1.0366227571213888,-1.0373695426577263,0.0007467855363374465,0.8976025967595381,0.8975265658780127,7.603088152541293e-05
-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.21971117661996578,0.855,1.56125,0.01,0.2684895414285078,0.2685082722441353,-1.8730815627532316e-05,-0.46904998285229654,-0.46901521815910474,-3.47646931918022e-05,0.22570277253856041,0.22558819738524208,0.0001145751533183359,-0.050135753471387476,-0.050124976908232366,-1.0776563155109886e-05,-1.0445516050532069,-1.0452822980361773,0.00073069298297046,0.8940944146011619,0.8940218455122222,7.256908893971126e-05
-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.21971117661996578,0.855,1.5734375,0.01,0.2690992025640295,0.26911780584189515,-1.8603277865625323e-05,-0.4681508496134773,-0.46812010952077454,-3.0740092702763455e-05,0.22548505836145177,0.2253612129057197,0.0001238454557320745,-0.049911617161658345,-0.049901468901500906,-1.0148260157438749e-05,-1.0524818482616933,-1.0531969109039567,0.0007150626422633977,0.8906221216395478,0.8905524142164174,6.970742313039402e-05
-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.21971117661996578,0.855,1.585625,0.01,0.2697061471256409,0.26972463067790375,-1.8483552262860137e-05,-0.46725897694737945,-0.4672323477625041,-2.6629184875337497e-05,0.22526263403225352,0.22512959112380168,0.0001330429084518414,-0.04968994952396423,-0.04968045429943216,-9.495224532071744e-06,-1.0604134860914745,-1.0611133916835385,0.0006999055920640096,0.8871850945329802,0.8871176673304684,6.742720251184942e-05
-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.21971117661996578,0.855,1.5978125,0.01,0.2703104049393245,0.2703287768555622,-1.8371916237713837e-05,-0.4663742453831034,-0.46635180932708065,-2.2436056022756556e-05,0.22503562897765048,0.2248934697563748,0.00014215922127566727,-0.049470707930464985,-0.049461886534420546,-8.821396044439433e-06,-1.0683465183015197,-1.0690317503105924,0.0006852320090726671,0.8837827234615024,0.8837170148210454,6.570864045707392e-05
-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.21971117661996578,0.855,1.61,0.01,0.2709120053186112,0.270930273917836,-1.8268599224768867e-05,-0.46549653841109767,-0.4654783736449609,-1.816476613675233e-05,0.22480416926638408,0.2246529831163511,0.00015118615003298363,-0.04925385090684264,-0.049245720199073355,-8.130707769282708e-06,-1.076280945061661,-1.076951996248687,0.0006710511870260394,0.880414411754401,0.8803498808282807,6.453092612035416e-05
-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.21971117661996578,0.855,1.6221875000000001,0.01,0.271510977078364,0.2715291508611759,-1.817378281188109e-05,-0.4646257423890938,-0.4646119230406215,-1.3819348472332571e-05,0.22456837771066518,0.22440826220346533,0.0001601155071998539,-0.0490393380874312,-0.049031911010544695,-7.427076886508399e-06,-1.0842167669484273,-1.0848741385034906,0.0006573715550632908,0.8770795755335096,0.8770157032294043,6.387230410531686e-05
-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.21971117661996578,0.855,1.6343750000000001,0.01,0.2721073485480268,0.27212543614901363,-1.8087600986815833e-05,-0.46376174645169455,-0.4637523426425201,-9.403809174468591e-06,0.2243283739646177,0.2241594347922307,0.0001689391723870004,-0.04882713017221959,-0.04882041577617559,-6.714396044001092e-06,-1.0921539849402762,-1.0927981856364897,0.0006442006962135149,0.873777643371265,0.8737139332186129,6.371015265205227e-05
-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.21971117661996578,0.855,1.6465625000000002,0.01,0.2727011475843574,0.27271915772484445,-1.8010140487079163e-05,-0.4629044424234476,-0.4628995202965087,-4.922126938866622e-06,0.2240842746198189,0.22390662551715806,0.00017764910266082623,-0.04861718888566318,-0.048611192360384387,-5.996525278793852e-06,-1.1000926004122837,-1.1007241457782424,0.0006315453659586634,0.8705080559627237,0.8704440349024674,6.402106025638066e-05
