epoch,optimizer,lr,train_total,train_pde,train_dpde,train_greek_delta,train_greek_gamma,train_greek_vega,train_term,train_low,train_right,train_v_zero,train_no_arbitrage,train_curvature_bulk,val_total,val_pde,val_dpde,val_greek_delta,val_greek_gamma,val_greek_vega,val_term,val_low,val_right,val_v_zero,val_no_arbitrage,val_curvature_bulk,dynamic_refresh,dynamic_refresh_count
919,adam,0.0005,0.011237839993555099,0.011232808697968721,0.0,0.0,0.0,0.0,2.1784527252792997e-14,5.031218250906022e-06,0.0,0.0,0.0,0.0,0.29402273893356323,0.29401716589927673,0.0,0.0,0.0,0.0,3.993728958651133e-12,5.5755135690560564e-06,0.0,0.0,0.0,0.0,0,0
920,adam,0.0005,0.010973497934173793,0.010969205584842712,0.0,0.0,0.0,0.0,2.1770459809014336e-14,4.2923815186668435e-06,0.0,0.0,0.0,0.0,0.2952989637851715,0.29529470205307007,0.0,0.0,0.0,0.0,3.993728958651133e-12,4.274939328752225e-06,0.0,0.0,0.0,0.0,0,0
921,adam,0.0005,0.011316560208797455,0.011312033573631197,0.0,0.0,0.0,0.0,2.177665852847124e-14,4.5266083361639176e-06,0.0,0.0,0.0,0.0,0.29538413882255554,0.2953791916370392,0.0,0.0,0.0,0.0,3.993728958651133e-12,4.947542038280517e-06,0.0,0.0,0.0,0.0,0,0
922,adam,0.0005,0.01153098262147978,0.01152634754544124,0.0,0.0,0.0,0.0,2.1763832239423215e-14,4.6351506028941e-06,0.0,0.0,0.0,0.0,0.29177552461624146,0.2917715013027191,0.0,0.0,0.0,0.0,3.993728958651133e-12,4.036331120005343e-06,0.0,0.0,0.0,0.0,0,0
923,adam,0.0005,0.011390907282475382,0.011386374069843441,0.0,0.0,0.0,0.0,2.177871671265395e-14,4.533345290269608e-06,0.0,0.0,0.0,0.0,0.297798216342926,0.29779329895973206,0.0,0.0,0.0,0.0,3.993728958651133e-12,4.902592536382144e-06,0.0,0.0,0.0,0.0,0,0
924,adam,0.0005,0.011257018602918833,0.011252568336203694,0.0,0.0,0.0,0.0,2.177392721779326e-14,4.450319380566725e-06,0.0,0.0,0.0,0.0,0.29991599917411804,0.2999114990234375,0.0,0.0,0.0,0.0,3.993728958651133e-12,4.496871042647399e-06,0.0,0.0,0.0,0.0,0,0
925,adam,0.0005,0.01104971399763599,0.011044993239920586,0.0,0.0,0.0,0.0,2.1767247436561874e-14,4.720854462902935e-06,0.0,0.0,0.0,0.0,0.30670011043548584,0.306694358587265,0.0,0.0,0.0,0.0,3.993728958651133e-12,5.747108389186906e-06,0.0,0.0,0.0,0.0,0,0
926,adam,0.0005,0.011763790680561215,0.011759042914491147,0.0,0.0,0.0,0.0,2.178472017116418e-14,4.74775322345522e-06,0.0,0.0,0.0,0.0,0.2941010594367981,0.2940964698791504,0.0,0.0,0.0,0.0,3.993728958651133e-12,4.591688139043981e-06,0.0,0.0,0.0,0.0,0,0
927,adam,0.0005,0.01162488921545446,0.01162063772790134,0.0,0.0,0.0,0.0,2.177284866691872e-14,4.251600827842594e-06,0.0,0.0,0.0,0.0,0.3001703917980194,0.3001656234264374,0.0,0.0,0.0,0.0,3.993728958651133e-12,4.767256996274227e-06,0.0,0.0,0.0,0.0,0,0
928,adam,0.0005,0.01129752432461828,0.011292427079752088,0.0,0.0,0.0,0.0,2.1771749019629837e-14,5.097215648675046e-06,0.0,0.0,0.0,0.0,0.3078618049621582,0.3078572452068329,0.0,0.0,0.0,0.0,3.993728958651133e-12,4.558536602417007e-06,0.0,0.0,0.0,0.0,0,0
929,adam,0.0005,0.011098785907961428,0.011094108631368726,0.0,0.0,0.0,0.0,2.1773111008904353e-14,4.677359385141244e-06,0.0,0.0,0.0,0.0,0.3062680959701538,0.30626311898231506,0.0,0.0,0.0,0.0,3.993728958651133e-12,4.963198989571538e-06,0.0,0.0,0.0,0.0,0,0
930,adam,0.0005,0.011284327250905335,0.011279075697530061,0.0,0.0,0.0,0.0,2.17825194008962e-14,5.251549339391204e-06,0.0,0.0,0.0,0.0,0.2967088222503662,0.29670435190200806,0.0,0.0,0.0,0.0,3.993728958651133e-12,4.478566552279517e-06,0.0,0.0,0.0,0.0,0,0
931,adam,0.0005,0.012298963614739478,0.01229302998399362,0.0,0.0,0.0,0.0,2.1775865699015166e-14,5.933516860068266e-06,0.0,0.0,0.0,0.0,0.31504273414611816,0.31503596901893616,0.0,0.0,0.0,0.0,3.993728958651133e-12,6.775729161745403e-06,0.0,0.0,0.0,0.0,0,0
932,adam,0.0005,0.012330051104072481,0.012325047980993986,0.0,0.0,0.0,0.0,2.1784084042803346e-14,5.003033095363207e-06,0.0,0.0,0.0,0.0,0.2928226888179779,0.292818546295166,0.0,0.0,0.0,0.0,3.993728958651133e-12,4.1335747482662555e-06,0.0,0.0,0.0,0.0,0,0
933,adam,0.0005,0.01179618394235149,0.01179142709588632,0.0,0.0,0.0,0.0,2.1778392934309863e-14,4.756863432930913e-06,0.0,0.0,0.0,0.0,0.30583900213241577,0.30583444237709045,0.0,0.0,0.0,0.0,3.993728958651133e-12,4.570693818095606e-06,0.0,0.0,0.0,0.0,0,0
934,adam,0.0005,0.011379700154066086,0.011375095811672509,0.0,0.0,0.0,0.0,2.1762066857325014e-14,4.604461423696193e-06,0.0,0.0,0.0,0.0,0.2997679114341736,0.2997629642486572,0.0,0.0,0.0,0.0,3.993728958651133e-12,4.935966899211053e-06,0.0,0.0,0.0,0.0,0,0
935,adam,0.0005,0.010937822691630572,0.01093327789567411,0.0,0.0,0.0,0.0,2.1771294381312843e-14,4.544714670373651e-06,0.0,0.0,0.0,0.0,0.3053067922592163,0.3053017854690552,0.0,0.0,0.0,0.0,3.993728958651133e-12,5.003574642614694e-06,0.0,0.0,0.0,0.0,0,0
936,adam,0.0005,0.01062314270529896,0.010618420084938407,0.0,0.0,0.0,0.0,2.1776008172603873e-14,4.722633860865244e-06,0.0,0.0,0.0,0.0,0.29444220662117004,0.2944377660751343,0.0,0.0,0.0,0.0,3.993728958651133e-12,4.439522854227107e-06,0.0,0.0,0.0,0.0,0,0
937,adam,0.0005,0.010283468116540462,0.010278876055963337,0.0,0.0,0.0,0.0,2.1780099579967127e-14,4.592159797311979e-06,0.0,0.0,0.0,0.0,0.2995392978191376,0.2995338439941406,0.0,0.0,0.0,0.0,3.993728958651133e-12,5.452665845950833e-06,0.0,0.0,0.0,0.0,0,0
938,adam,0.0005,0.009775807440746576,0.009771095239557326,0.0,0.0,0.0,0.0,2.1778615048847946e-14,4.712202695600354e-06,0.0,0.0,0.0,0.0,0.3007199466228485,0.3007155954837799,0.0,0.0,0.0,0.0,3.993728958651133e-12,4.341059593571117e-06,0.0,0.0,0.0,0.0,0,0
939,adam,0.0005,0.009638443356379867,0.009633770794607699,0.0,0.0,0.0,0.0,3.383188087176252e-14,4.672454963383643e-06,0.0,0.0,0.0,0.0,0.3038276433944702,0.3038228452205658,0.0,0.0,0.0,0.0,3.993728958651133e-12,4.811753569811117e-06,0.0,0.0,0.0,0.0,0,0
940,adam,0.0005,0.009687927609775215,0.009683737705927342,0.0,0.0,0.0,0.0,2.177473361301138e-14,4.189850969282816e-06,0.0,0.0,0.0,0.0,0.30152904987335205,0.3015247881412506,0.0,0.0,0.0,0.0,3.993728958651133e-12,4.259813977114391e-06,0.0,0.0,0.0,0.0,0,0
941,adam,0.0005,0.010003120405599475,0.00999870226951316,0.0,0.0,0.0,0.0,2.1767206739275737e-14,4.418079726065116e-06,0.0,0.0,0.0,0.0,0.3089490234851837,0.30894336104393005,0.0,0.0,0.0,0.0,3.993728958651133e-12,5.669709480571328e-06,0.0,0.0,0.0,0.0,0,0
942,adam,0.0005,0.010251687665004283,0.010247180936858058,0.0,0.0,0.0,0.0,2.1780591950954943e-14,4.506750201471732e-06,0.0,0.0,0.0,0.0,0.3132023811340332,0.3131978213787079,0.0,0.0,0.0,0.0,3.993728958651133e-12,4.5519423110818025e-06,0.0,0.0,0.0,0.0,0,0
943,adam,0.0005,0.010500391421373934,0.010495742142666131,0.0,0.0,0.0,0.0,2.1767909743534733e-14,4.649237013154561e-06,0.0,0.0,0.0,0.0,0.30870091915130615,0.30869606137275696,0.0,0.0,0.0,0.0,3.993728958651133e-12,4.872448243986582e-06,0.0,0.0,0.0,0.0,0,0
944,adam,0.0005,0.010201150085777044,0.010196931660175323,0.0,0.0,0.0,0.0,2.178427161427905e-14,4.2183970805353965e-06,0.0,0.0,0.0,0.0,0.30625998973846436,0.3062556982040405,0.0,0.0,0.0,0.0,3.993728958651133e-12,4.30119143857155e-06,0.0,0.0,0.0,0.0,0,0
945,adam,0.0005,0.010626225383020937,0.010622048343066126,0.0,0.0,0.0,0.0,2.1764471292694693e-14,4.177223203782887e-06,0.0,0.0,0.0,0.0,0.3041060268878937,0.3041014075279236,0.0,0.0,0.0,0.0,3.993728958651133e-12,4.6169766392267775e-06,0.0,0.0,0.0,0.0,0,0
946,adam,0.0005,0.011517563078086823,0.011513340461533517,0.0,0.0,0.0,0.0,2.177414391264397e-14,4.2226502188214e-06,0.0,0.0,0.0,0.0,0.30744317173957825,0.3074398338794708,0.0,0.0,0.0,0.0,3.993728958651133e-12,3.3401088330720086e-06,0.0,0.0,0.0,0.0,0,0
947,adam,0.0005,0.01336796348914504,0.013363557576667517,0.0,0.0,0.0,0.0,2.177318303317465e-14,4.4058955097625585e-06,0.0,0.0,0.0,0.0,0.2897559702396393,0.28975072503089905,0.0,0.0,0.0,0.0,3.993728958651133e-12,5.2567061175068375e-06,0.0,0.0,0.0,0.0,0,0
948,adam,0.0005,0.012649844982661307,0.01264538406394422,0.0,0.0,0.0,0.0,2.178065160722072e-14,4.46109513063675e-06,0.0,0.0,0.0,0.0,0.2915906310081482,0.29158729314804077,0.0,0.0,0.0,0.0,3.993728958651133e-12,3.3337014428980183e-06,0.0,0.0,0.0,0.0,0,0
949,adam,0.0005,0.011999157664831728,0.011995114444289356,0.0,0.0,0.0,0.0,2.178026115811926e-14,4.043283851729029e-06,0.0,0.0,0.0,0.0,0.2966049909591675,0.29659944772720337,0.0,0.0,0.0,0.0,3.993728958651133e-12,5.533929197554244e-06,0.0,0.0,0.0,0.0,0,0
950,adam,0.0005,0.011829553986899555,0.01182486116886139,0.0,0.0,0.0,0.0,2.1827955809903917e-14,4.692701708108871e-06,0.0,0.0,0.0,0.0,0.29105815291404724,0.29105398058891296,0.0,0.0,0.0,0.0,3.993728958651133e-12,4.187200374872191e-06,0.0,0.0,0.0,0.0,0,0
951,adam,0.0005,0.012409565388225019,0.012405300629325211,0.0,0.0,0.0,0.0,2.1760105277911683e-14,4.264743225235179e-06,0.0,0.0,0.0,0.0,0.2960716485977173,0.2960669994354248,0.0,0.0,0.0,0.0,3.993728958651133e-12,4.6465074774459936e-06,0.0,0.0,0.0,0.0,0,0
952,adam,0.0005,0.013006842113099992,0.01300203416030854,0.0,0.0,0.0,0.0,2.1771210412554502e-14,4.8078853467359295e-06,0.0,0.0,0.0,0.0,0.30180683732032776,0.3018026351928711,0.0,0.0,0.0,0.0,3.993728958651133e-12,4.189860192127526e-06,0.0,0.0,0.0,0.0,0,0
953,adam,0.0005,0.012148499314207584,0.012143984902650118,0.0,0.0,0.0,0.0,2.1777681247963157e-14,4.5142237041773114e-06,0.0,0.0,0.0,0.0,0.29583027958869934,0.29582592844963074,0.0,0.0,0.0,0.0,3.993728958651133e-12,4.363819243735634e-06,0.0,0.0,0.0,0.0,0,0
954,adam,0.0005,0.011811964330263436,0.01180819678120315,0.0,0.0,0.0,0.0,2.1788332544999815e-14,3.767497275930509e-06,0.0,0.0,0.0,0.0,0.2895245850086212,0.2895209491252899,0.0,0.0,0.0,0.0,3.993728958651133e-12,3.6248250125936465e-06,0.0,0.0,0.0,0.0,0,0
955,adam,0.0005,0.01222078810678795,0.01221610006177798,0.0,0.0,0.0,0.0,2.1785980979706167e-14,4.688127077656645e-06,0.0,0.0,0.0,0.0,0.3035176694393158,0.3035128116607666,0.0,0.0,0.0,0.0,3.993728958651133e-12,4.850177447224269e-06,0.0,0.0,0.0,0.0,0,0
956,adam,0.0005,0.01159076060866937,0.011586406559217721,0.0,0.0,0.0,0.0,2.1817155312645812e-14,4.354005582740683e-06,0.0,0.0,0.0,0.0,0.2904587984085083,0.2904552221298218,0.0,0.0,0.0,0.0,3.993728958651133e-12,3.5795371786662145e-06,0.0,0.0,0.0,0.0,0,0
957,adam,0.0005,0.011854154348839074,0.011850143084302545,0.0,0.0,0.0,0.0,2.177277983887431e-14,4.011229435718633e-06,0.0,0.0,0.0,0.0,0.3205409049987793,0.320535808801651,0.0,0.0,0.0,0.0,3.993728958651133e-12,5.084640633867821e-06,0.0,0.0,0.0,0.0,0,0
958,adam,0.0005,0.010991011746227741,0.010986355307977647,0.0,0.0,0.0,0.0,2.1783696545082312e-14,4.656350327536529e-06,0.0,0.0,0.0,0.0,0.29003384709358215,0.2900301516056061,0.0,0.0,0.0,0.0,3.993728958651133e-12,3.6843318866885966e-06,0.0,0.0,0.0,0.0,0,0
959,adam,0.0005,0.012963193352334201,0.012959237210452557,0.0,0.0,0.0,0.0,2.1766981911585245e-14,3.95610325654161e-06,0.0,0.0,0.0,0.0,0.3041708171367645,0.30416667461395264,0.0,0.0,0.0,0.0,3.993728958651133e-12,4.130912202526815e-06,0.0,0.0,0.0,0.0,0,0
960,adam,0.0005,0.015578784514218569,0.01557494723238051,0.0,0.0,0.0,0.0,2.178141553167747e-14,3.8373389656953805e-06,0.0,0.0,0.0,0.0,0.3061641752719879,0.3061600923538208,0.0,0.0,0.0,0.0,3.993728958651133e-12,4.087142770003993e-06,0.0,0.0,0.0,0.0,0,0
961,adam,0.0005,0.01664792181691155,0.01664337475085631,0.0,0.0,0.0,0.0,2.177371192584087e-14,4.547058011894478e-06,0.0,0.0,0.0,0.0,0.3291221559047699,0.32911670207977295,0.0,0.0,0.0,0.0,3.993728958651133e-12,5.45285956832231e-06,0.0,0.0,0.0,0.0,0,0
962,adam,0.0005,0.01572584331734106,0.015721803007181734,0.0,0.0,0.0,0.0,2.1765931153979286e-14,4.040308454023034e-06,0.0,0.0,0.0,0.0,0.3026364743709564,0.3026329278945923,0.0,0.0,0.0,0.0,3.993728958651133e-12,3.5556431612349115e-06,0.0,0.0,0.0,0.0,0,0
963,adam,0.0005,0.0137031763442792,0.01369963848264888,0.0,0.0,0.0,0.0,2.1771158187679348e-14,3.537889568860919e-06,0.0,0.0,0.0,0.0,0.297263503074646,0.29726099967956543,0.0,0.0,0.0,0.0,3.993728958651133e-12,2.50399216383812e-06,0.0,0.0,0.0,0.0,0,0
964,adam,0.0005,0.012979331775568426,0.012975705147255212,0.0,0.0,0.0,0.0,2.1784121067407564e-14,3.626651363219935e-06,0.0,0.0,0.0,0.0,0.3100171387195587,0.310011625289917,0.0,0.0,0.0,0.0,3.993728958651133e-12,5.5249543038371485e-06,0.0,0.0,0.0,0.0,0,0
965,adam,0.0005,0.01172671205131337,0.011721377319190651,0.0,0.0,0.0,0.0,2.176995156939365e-14,5.33481832576399e-06,0.0,0.0,0.0,0.0,0.3020424246788025,0.302036851644516,0.0,0.0,0.0,0.0,3.993728958651133e-12,5.561395937547786e-06,0.0,0.0,0.0,0.0,0,0
966,adam,0.0005,0.010661399457603693,0.010657058155629784,0.0,0.0,0.0,0.0,2.177206548569731e-14,4.341251056416695e-06,0.0,0.0,0.0,0.0,0.2966057360172272,0.29660093784332275,0.0,0.0,0.0,0.0,3.993728958651133e-12,4.7952089516911656e-06,0.0,0.0,0.0,0.0,0,0
967,adam,0.0005,0.009531617310130969,0.009527605085168034,0.0,0.0,0.0,0.0,2.1818812042916193e-14,4.012260632180187e-06,0.0,0.0,0.0,0.0,0.29928886890411377,0.29928430914878845,0.0,0.0,0.0,0.0,3.993728958651133e-12,4.560231445793761e-06,0.0,0.0,0.0,0.0,0,0
968,adam,0.0005,0.010290111968060955,0.010286283446475863,0.0,0.0,0.0,0.0,2.1785994935897462e-14,3.828601279565191e-06,0.0,0.0,0.0,0.0,0.2934894859790802,0.293484628200531,0.0,0.0,0.0,0.0,3.993728958651133e-12,4.847860054724151e-06,0.0,0.0,0.0,0.0,0,0
969,adam,0.0005,0.00999239890370518,0.009988069359678775,0.0,0.0,0.0,0.0,2.1767129612955422e-14,4.3294923699477295e-06,0.0,0.0,0.0,0.0,0.2816465198993683,0.2816409170627594,0.0,0.0,0.0,0.0,3.993728958651133e-12,5.613065241050208e-06,0.0,0.0,0.0,0.0,0,0
970,adam,0.0005,0.009557434008456767,0.00955263146897778,0.0,0.0,0.0,0.0,2.1770501307011307e-14,4.8025277976648795e-06,0.0,0.0,0.0,0.0,0.30649834871292114,0.3064933121204376,0.0,0.0,0.0,0.0,3.993728958651133e-12,5.042254088039044e-06,0.0,0.0,0.0,0.0,0,0
971,adam,0.0005,0.009948554710717872,0.009944414719939232,0.0,0.0,0.0,0.0,2.177843294338173e-14,4.140001493624368e-06,0.0,0.0,0.0,0.0,0.30425167083740234,0.30424681305885315,0.0,0.0,0.0,0.0,3.993728958651133e-12,4.870473730989033e-06,0.0,0.0,0.0,0.0,0,0
972,adam,0.0005,0.010470467212144285,0.010466231731697917,0.0,0.0,0.0,0.0,2.1775915554845046e-14,4.235323331158725e-06,0.0,0.0,0.0,0.0,0.29496708512306213,0.29496312141418457,0.0,0.0,0.0,0.0,3.993728958651133e-12,3.95982715417631e-06,0.0,0.0,0.0,0.0,0,0
973,adam,0.0005,0.011082965764217079,0.011079036456067115,0.0,0.0,0.0,0.0,2.1785060797522984e-14,3.9291981153155575e-06,0.0,0.0,0.0,0.0,0.3179164528846741,0.317911833524704,0.0,0.0,0.0,0.0,3.993728958651133e-12,4.608451035892358e-06,0.0,0.0,0.0,0.0,0,0
974,adam,0.0005,0.01233707764185965,0.01233343849889934,0.0,0.0,0.0,0.0,2.177190164437902e-14,3.639200713223545e-06,0.0,0.0,0.0,0.0,0.30088531970977783,0.3008808195590973,0.0,0.0,0.0,0.0,3.993728958651133e-12,4.4994003474130295e-06,0.0,0.0,0.0,0.0,0,0
975,adam,0.0005,0.012531769112683833,0.012527714599855244,0.0,0.0,0.0,0.0,2.176285686774956e-14,4.054436033129605e-06,0.0,0.0,0.0,0.0,0.31116336584091187,0.3111603856086731,0.0,0.0,0.0,0.0,3.993728958651133e-12,2.9767400064883986e-06,0.0,0.0,0.0,0.0,0,0
976,adam,0.0005,0.012871956336311996,0.01286848564632237,0.0,0.0,0.0,0.0,2.1773346636264922e-14,3.4707478704376626e-06,0.0,0.0,0.0,0.0,0.30053508281707764,0.3005315363407135,0.0,0.0,0.0,0.0,3.993728958651133e-12,3.5412685974733904e-06,0.0,0.0,0.0,0.0,0,0
977,adam,0.0005,0.012535989168100059,0.012531511660199612,0.0,0.0,0.0,0.0,2.1770255687308938e-14,4.477588518625453e-06,0.0,0.0,0.0,0.0,0.30379652976989746,0.30379220843315125,0.0,0.0,0.0,0.0,3.993728958651133e-12,4.32219349022489e-06,0.0,0.0,0.0,0.0,0,0
978,adam,0.0005,0.011787743598688394,0.011783666501287371,0.0,0.0,0.0,0.0,2.1771154184125183e-14,4.077310947536716e-06,0.0,0.0,0.0,0.0,0.3103013336658478,0.31029829382896423,0.0,0.0,0.0,0.0,3.993728958651133e-12,3.0343021535372827e-06,0.0,0.0,0.0,0.0,0,0
979,adam,0.0005,0.011719053494744003,0.011715490138158202,0.0,0.0,0.0,0.0,2.1782858167752988e-14,3.5634090949088204e-06,0.0,0.0,0.0,0.0,0.2991221249103546,0.29911813139915466,0.0,0.0,0.0,0.0,3.993728958651133e-12,4.006072231277358e-06,0.0,0.0,0.0,0.0,0,0
980,adam,0.0005,0.010435334988869727,0.010430819122120738,0.0,0.0,0.0,0.0,2.1773182411134828e-14,4.515782507041877e-06,0.0,0.0,0.0,0.0,0.31312111020088196,0.31311675906181335,0.0,0.0,0.0,0.0,3.993728958651133e-12,4.363966581877321e-06,0.0,0.0,0.0,0.0,0,0
981,adam,0.0005,0.00981696741655469,0.009813039738219231,0.0,0.0,0.0,0.0,2.1796278034991138e-14,3.927618777765929e-06,0.0,0.0,0.0,0.0,0.30326107144355774,0.30325642228126526,0.0,0.0,0.0,0.0,3.993728958651133e-12,4.644534328690497e-06,0.0,0.0,0.0,0.0,0,0
982,adam,0.0005,0.009830701863393188,0.009827054804190993,0.0,0.0,0.0,0.0,2.1793700937249116e-14,3.647080248470047e-06,0.0,0.0,0.0,0.0,0.3161363899707794,0.3161331117153168,0.0,0.0,0.0,0.0,3.993728958651133e-12,3.2915697829594137e-06,0.0,0.0,0.0,0.0,0,0
983,adam,0.0005,0.009308711101766676,0.009304871695348993,0.0,0.0,0.0,0.0,2.1764567940477464e-14,3.8394649664041935e-06,0.0,0.0,0.0,0.0,0.3044823110103607,0.3044775426387787,0.0,0.0,0.0,0.0,3.993728958651133e-12,4.7581961553078145e-06,0.0,0.0,0.0,0.0,0,0
984,adam,0.0005,0.009777561121154577,0.009773939847946167,0.0,0.0,0.0,0.0,2.178755538234454e-14,3.621237624429341e-06,0.0,0.0,0.0,0.0,0.3140122592449188,0.3140079975128174,0.0,0.0,0.0,0.0,3.993728958651133e-12,4.262220500095282e-06,0.0,0.0,0.0,0.0,0,0
985,adam,0.0005,0.009373046865221113,0.009369099920149893,0.0,0.0,0.0,0.0,2.1781950002849743e-14,3.946975198232394e-06,0.0,0.0,0.0,0.0,0.30528774857521057,0.305284321308136,0.0,0.0,0.0,0.0,3.993728958651133e-12,3.416332674532896e-06,0.0,0.0,0.0,0.0,0,0
986,adam,0.0005,0.009056291630258784,0.009052868583239615,0.0,0.0,0.0,0.0,2.1765157819515888e-14,3.4231320427124956e-06,0.0,0.0,0.0,0.0,0.3235113322734833,0.3235089182853699,0.0,0.0,0.0,0.0,3.993728958651133e-12,2.406794237685972e-06,0.0,0.0,0.0,0.0,0,0
987,adam,0.0005,0.008845532196573913,0.008842226641718298,0.0,0.0,0.0,0.0,2.1784790448429022e-14,3.3055504076173747e-06,0.0,0.0,0.0,0.0,0.304127961397171,0.30412420630455017,0.0,0.0,0.0,0.0,3.993728958651133e-12,3.769435579670244e-06,0.0,0.0,0.0,0.0,0,0
988,adam,0.0005,0.00837838335428387,0.008374790544621646,0.0,0.0,0.0,0.0,2.1774834548898448e-14,3.5927967303450714e-06,0.0,0.0,0.0,0.0,0.3166494071483612,0.3166465163230896,0.0,0.0,0.0,0.0,3.993728958651133e-12,2.8801607641071314e-06,0.0,0.0,0.0,0.0,0,0
989,adam,0.0005,0.008308327000122517,0.008304806804517284,0.0,0.0,0.0,0.0,2.1760381903652133e-14,3.52030596673103e-06,0.0,0.0,0.0,0.0,0.3125981092453003,0.3125942647457123,0.0,0.0,0.0,0.0,3.993728958651133e-12,3.852977442875272e-06,0.0,0.0,0.0,0.0,0,0
990,adam,0.0005,0.008263347146566957,0.008259637135779485,0.0,0.0,0.0,0.0,2.1776135472391422e-14,3.7101331429312268e-06,0.0,0.0,0.0,0.0,0.3130894899368286,0.3130855858325958,0.0,0.0,0.0,0.0,3.993728958651133e-12,3.908967300958466e-06,0.0,0.0,0.0,0.0,0,0
991,adam,0.0005,0.008254972082795575,0.008251622057287022,0.0,0.0,0.0,0.0,2.1793132670785737e-14,3.350019554204664e-06,0.0,0.0,0.0,0.0,0.3094162344932556,0.30941206216812134,0.0,0.0,0.0,0.0,3.993728958651133e-12,4.182626526016975e-06,0.0,0.0,0.0,0.0,0,0
992,adam,0.0005,0.008632693148683757,0.008628717856481671,0.0,0.0,0.0,0.0,2.1787906576762852e-14,3.975319188498361e-06,0.0,0.0,0.0,0.0,0.3185254633426666,0.3185216784477234,0.0,0.0,0.0,0.0,3.993728958651133e-12,3.7740005609521177e-06,0.0,0.0,0.0,0.0,0,0
993,adam,0.0005,0.009762940258951858,0.009759975655470043,0.0,0.0,0.0,0.0,2.1785482844923843e-14,2.9645495231989116e-06,0.0,0.0,0.0,0.0,0.3336057960987091,0.33360254764556885,0.0,0.0,0.0,0.0,3.993728958651133e-12,3.236048996768659e-06,0.0,0.0,0.0,0.0,0,0
994,adam,0.0005,0.01190041977679357,0.011896505311597139,0.0,0.0,0.0,0.0,2.1778878469477097e-14,3.914362167733998e-06,0.0,0.0,0.0,0.0,0.31802114844322205,0.31801751255989075,0.0,0.0,0.0,0.0,3.993728958651133e-12,3.6468559301283676e-06,0.0,0.0,0.0,0.0,0,0
995,adam,0.0005,0.011028430715668947,0.011024927604012191,0.0,0.0,0.0,0.0,2.176976735296251e-14,3.503196523979568e-06,0.0,0.0,0.0,0.0,0.30539295077323914,0.3053882122039795,0.0,0.0,0.0,0.0,3.993728958651133e-12,4.7307157728937455e-06,0.0,0.0,0.0,0.0,0,0
996,adam,0.0005,0.012020998925436288,0.012016632477752864,0.0,0.0,0.0,0.0,2.1812072287781674e-14,4.3664573183832545e-06,0.0,0.0,0.0,0.0,0.2798866033554077,0.2798832058906555,0.0,0.0,0.0,0.0,3.993728958651133e-12,3.406057430765941e-06,0.0,0.0,0.0,0.0,0,0
997,adam,0.0005,0.014603663235902786,0.014600125723518431,0.0,0.0,0.0,0.0,2.1771331941930098e-14,3.5374955587030854e-06,0.0,0.0,0.0,0.0,0.27920815348625183,0.2792052626609802,0.0,0.0,0.0,0.0,3.993728958651133e-12,2.8962708711333107e-06,0.0,0.0,0.0,0.0,0,0
998,adam,0.0005,0.015545959817245603,0.015542422304861248,0.0,0.0,0.0,0.0,2.1770505085572345e-14,3.5374429074863656e-06,0.0,0.0,0.0,0.0,0.3029051423072815,0.3029015064239502,0.0,0.0,0.0,0.0,3.993728958651133e-12,3.644454409368336e-06,0.0,0.0,0.0,0.0,0,0
999,adam,0.0005,0.013711822510231286,0.013707461825106293,0.0,0.0,0.0,0.0,2.176906102012873e-14,4.3607212916185745e-06,0.0,0.0,0.0,0.0,0.3045435845851898,0.3045400083065033,0.0,0.0,0.0,0.0,3.993728958651133e-12,3.585357944757561e-06,0.0,0.0,0.0,0.0,0,0
1000,adam,0.00025,0.01277075643884018,0.012767543434165418,0.0,0.0,0.0,0.0,2.1787011031327032e-14,3.2129366189792563e-06,0.0,0.0,0.0,0.0,0.30479806661605835,0.30479487776756287,0.0,0.0,0.0,0.0,3.993728958651133e-12,3.1867145935393637e-06,0.0,0.0,0.0,0.0,0,0
1001,adam,0.00025,0.010461906902492046,0.01045893583795987,0.0,0.0,0.0,0.0,3.3830798343803595e-14,2.971096165538256e-06,0.0,0.0,0.0,0.0,0.3028377592563629,0.3028339743614197,0.0,0.0,0.0,0.0,3.993728958651133e-12,3.7993693240423454e-06,0.0,0.0,0.0,0.0,0,0
1002,adam,0.00025,0.007729813893092796,0.00772614948800765,0.0,0.0,0.0,0.0,3.390133565437835e-14,3.6643825609417036e-06,0.0,0.0,0.0,0.0,0.3116493225097656,0.3116457462310791,0.0,0.0,0.0,0.0,3.993728958651133e-12,3.565658062143484e-06,0.0,0.0,0.0,0.0,0,0
1003,adam,0.00025,0.007107753976015374,0.007104499323759228,0.0,0.0,0.0,0.0,2.179056553229829e-14,3.254654473039409e-06,0.0,0.0,0.0,0.0,0.31001177430152893,0.3100084960460663,0.0,0.0,0.0,0.0,3.993728958651133e-12,3.279116526755388e-06,0.0,0.0,0.0,0.0,0,0
1004,adam,0.00025,0.006676306278677657,0.0066729864629451185,0.0,0.0,0.0,0.0,2.1785471787173414e-14,3.3198500801745467e-06,0.0,0.0,0.0,0.0,0.3152082860469818,0.3152046799659729,0.0,0.0,0.0,0.0,3.993728958651133e-12,3.5925449992646463e-06,0.0,0.0,0.0,0.0,0,0
