epoch,optimizer,lr,train_total,train_pde,train_dpde,train_greek_delta,train_greek_gamma,train_greek_vega,train_term,train_low,train_right,train_v_zero,train_no_arbitrage,train_curvature_bulk,val_total,val_pde,val_dpde,val_greek_delta,val_greek_gamma,val_greek_vega,val_term,val_low,val_right,val_v_zero,val_no_arbitrage,val_curvature_bulk,val_evaluated,dynamic_refresh,dynamic_refresh_count,loss_log_var_pde,loss_log_var_clamped_pde,loss_weight_pde
457,adam,5e-05,-0.03490637429058552,-0.034910362446680665,0.0,0.0,0.0,0.0,2.554905918827899e-06,4.99223835603857e-07,0.0,0.0,9.346098970297589e-07,0.0,-0.03490472584962845,-0.03493550419807434,0.0,0.0,0.0,0.0,4.009795702586416e-06,3.824907253147103e-07,0.0,0.0,2.638499609020073e-05,0.0,1,0,0,-0.0362701490521431,-0.0362701490521431,1.036935935916495
458,adam,5e-05,-0.034978501265868545,-0.03498356370255351,0.0,0.0,0.0,0.0,2.9736309343775247e-06,1.1135774986570368e-06,0.0,0.0,9.746739983995667e-07,0.0,-0.03498458489775658,-0.03501282259821892,0.0,0.0,0.0,0.0,4.541471298580291e-06,6.738499678249354e-07,0.0,0.0,2.3022050299914554e-05,0.0,1,0,0,-0.036349304020404816,-0.036349304020404816,1.0370180177961432
459,adam,5e-05,-0.03505217004567385,-0.035056894179433584,0.0,0.0,0.0,0.0,2.7049701856185493e-06,1.0994048711410187e-06,0.0,0.0,9.203767188381562e-07,0.0,-0.03504252806305885,-0.03508221358060837,0.0,0.0,0.0,0.0,4.486111265578074e-06,1.0589843668640242e-06,0.0,0.0,3.414321690797806e-05,0.0,1,0,0,-0.036428458988666534,-0.036428458988666534,1.0371001061732372
460,adam,5e-05,-0.03512623137794435,-0.03513030242174864,0.0,0.0,0.0,0.0,2.429039867024585e-06,6.850381790712845e-07,0.0,0.0,9.574963044656215e-07,0.0,-0.03513217344880104,-0.035157542675733566,0.0,0.0,0.0,0.0,4.373632691567764e-06,1.8348453068028903e-07,0.0,0.0,2.081225102301687e-05,0.0,1,0,0,-0.03650761395692825,-0.03650761395692825,1.0371822010482914
461,adam,5e-05,-0.03519926895387471,-0.03520388342440128,0.0,0.0,0.0,0.0,2.8889838077361674e-06,8.139736644707796e-07,0.0,0.0,9.118400559060547e-07,0.0,-0.03519487753510475,-0.0352286696434021,0.0,0.0,0.0,0.0,5.010424956708448e-06,1.0414202051833854e-06,0.0,0.0,2.773688902379945e-05,0.0,1,0,0,-0.03658676892518997,-0.03658676892518997,1.03726430242182
462,adam,5e-05,-0.03527126181870699,-0.035277039743959904,0.0,0.0,0.0,0.0,2.9574226090289812e-06,1.7515543042634363e-06,0.0,0.0,1.0687667639786014e-06,0.0,-0.0352705679833889,-0.03530417010188103,0.0,0.0,0.0,0.0,4.2597621359163895e-06,3.006913971148606e-07,0.0,0.0,2.904215216403827e-05,0.0,1,0,0,-0.03666592389345169,-0.03666592389345169,1.0373464102943373
463,adam,5e-05,-0.03534724796190858,-0.03535058116540313,0.0,0.0,0.0,0.0,2.2299296134065116e-06,3.0250672100606835e-07,0.0,0.0,8.000236739746924e-07,0.0,-0.03535061329603195,-0.035377394407987595,0.0,0.0,0.0,0.0,4.156838713242905e-06,4.6428667133113777e-07,0.0,0.0,2.2159554646350443e-05,0.0,1,0,0,-0.03674507886171341,-0.03674507886171341,1.037428524666358
464,adam,5e-05,-0.035420002648606896,-0.03542385529726744,0.0,0.0,0.0,0.0,2.4819577575385665e-06,5.234222806294042e-07,0.0,0.0,8.481030100426779e-07,0.0,-0.03541306033730507,-0.03545112535357475,0.0,0.0,0.0,0.0,3.855071099678753e-06,3.3679077660053736e-07,0.0,0.0,3.387251854292117e-05,0.0,1,0,0,-0.03682423382997513,-0.03682423382997513,1.0375106455383962
465,adam,5e-05,-0.03549197735264897,-0.03549707890488207,0.0,0.0,0.0,0.0,2.539142229807112e-06,1.521453476982515e-06,0.0,0.0,1.0412110782453965e-06,0.0,-0.035490263253450394,-0.03552457317709923,0.0,0.0,0.0,0.0,5.755984602728859e-06,7.974514915076725e-07,0.0,0.0,2.7758391297538765e-05,0.0,1,0,0,-0.03690338879823685,-0.03690338879823685,1.037592772910967
466,adam,5e-05,-0.03556336835026741,-0.035569639410823584,0.0,0.0,0.0,0.0,3.4167281768304747e-06,1.3183974258978992e-06,0.0,0.0,1.5361344978259694e-06,0.0,-0.03556591272354126,-0.03559289872646332,0.0,0.0,0.0,0.0,5.632247848552652e-06,8.031145171116805e-07,0.0,0.0,2.054782453342341e-05,0.0,1,0,0,-0.036982543766498566,-0.036982543766498566,1.0376749067845845
467,adam,5e-05,-0.03563223732635379,-0.03564084437675774,0.0,0.0,0.0,0.0,4.592398028080424e-06,1.2335068610980215e-06,0.0,0.0,2.781699866005738e-06,0.0,-0.03563138097524643,-0.03566808998584747,0.0,0.0,0.0,0.0,6.005938757880358e-06,4.518703462963458e-06,0.0,0.0,2.618377038743347e-05,0.0,1,0,0,-0.037061698734760284,-0.037061698734760284,1.0377570471597635
468,adam,5e-05,-0.03570685558952391,-0.03571510035544634,0.0,0.0,0.0,0.0,3.819254018821994e-06,2.8543741734665673e-06,0.0,0.0,1.571687047174919e-06,0.0,-0.03571619465947151,-0.03574284911155701,0.0,0.0,0.0,0.0,4.823519702767953e-06,1.6858465414770762e-06,0.0,0.0,2.014319943555165e-05,0.0,1,0,0,-0.037140853703022,-0.037140853703022,1.0378391940370186
469,adam,5e-05,-0.03578483406454325,-0.03578985529020429,0.0,0.0,0.0,0.0,2.7003337379483128e-06,1.3668888172446714e-06,0.0,0.0,9.542941583617903e-07,0.0,-0.03578430786728859,-0.03581474348902702,0.0,0.0,0.0,0.0,3.7094289382366696e-06,5.29420333350572e-07,0.0,0.0,2.6194915335508995e-05,0.0,1,0,0,-0.03722000867128372,-0.03722000867128372,1.0379213474168647
470,adam,5e-05,-0.03585895476862788,-0.035863164346665144,0.0,0.0,0.0,0.0,2.241693735527406e-06,9.980067741111043e-07,0.0,0.0,9.703510492897749e-07,0.0,-0.035855043679475784,-0.035888005048036575,0.0,0.0,0.0,0.0,4.035799975099508e-06,1.4084304211792187e-06,0.0,0.0,2.7519272407516837e-05,0.0,1,0,0,-0.03729916363954544,-0.03729916363954544,1.0380035072998162
471,adam,5e-05,-0.03593291528522968,-0.03593667480163276,0.0,0.0,0.0,0.0,2.3096016121826324e-06,5.393815882825947e-07,0.0,0.0,9.108238749888642e-07,0.0,-0.0359313078224659,-0.035963695496320724,0.0,0.0,0.0,0.0,3.94152903027134e-06,2.8980971933378896e-07,0.0,0.0,2.8155280233477242e-05,0.0,1,0,0,-0.03737831860780716,-0.03737831860780716,1.038085673686388
472,adam,5e-05,-0.03600676171481609,-0.036010270938277245,0.0,0.0,0.0,0.0,2.1080539553963717e-06,5.254935739884559e-07,0.0,0.0,8.761953012026424e-07,0.0,-0.03599851578474045,-0.036035098135471344,0.0,0.0,0.0,0.0,3.5626314911496593e-06,3.4174942697973165e-07,0.0,0.0,3.2679927244316787e-05,0.0,1,0,0,-0.03745747357606888,-0.03745747357606888,1.038167846577095
473,adam,5e-05,-0.03607975086197257,-0.03608345612883568,0.0,0.0,0.0,0.0,2.3141801861470412e-06,5.266558584793302e-07,0.0,0.0,8.640648392344019e-07,0.0,-0.036074601113796234,-0.0361093170940876,0.0,0.0,0.0,0.0,3.8111024878162425e-06,4.891044227406383e-07,0.0,0.0,3.04182121908525e-05,0.0,1,0,0,-0.0375366285443306,-0.0375366285443306,1.0382500259724519
474,adam,5e-05,-0.03615274094045162,-0.0361563756596297,0.0,0.0,0.0,0.0,2.2465344073907545e-06,3.958778256318851e-07,0.0,0.0,9.924036810105008e-07,0.0,-0.036157723516225815,-0.03618362173438072,0.0,0.0,0.0,0.0,4.422755409905221e-06,2.782234389542282e-07,0.0,0.0,2.119667988154106e-05,0.0,1,0,0,-0.037615783512592316,-0.037615783512592316,1.0383322118729739
475,adam,5e-05,-0.03622479271143675,-0.03622984327375889,0.0,0.0,0.0,0.0,3.4564133812864384e-06,5.766339281620958e-07,0.0,0.0,1.0180066745135719e-06,0.0,-0.03621335327625275,-0.03625424578785896,0.0,0.0,0.0,0.0,5.805472937936429e-06,5.729132226406364e-07,0.0,0.0,3.451558222877793e-05,0.0,1,0,0,-0.037694938480854034,-0.037694938480854034,1.0384144042791754
476,adam,5e-05,-0.03629830526188016,-0.03630249737761915,0.0,0.0,0.0,0.0,2.7992665536658023e-06,5.040886339457984e-07,0.0,0.0,8.883216171540198e-07,0.0,-0.036291029304265976,-0.03632979094982147,0.0,0.0,0.0,0.0,4.861523848376237e-06,7.156053811741003e-07,0.0,0.0,3.318448943900876e-05,0.0,1,0,0,-0.03777409344911575,-0.03777409344911575,1.0384966031915719
477,adam,5e-05,-0.036371571477502584,-0.03637621575035155,0.0,0.0,0.0,0.0,2.810941289510538e-06,9.788204611282936e-07,0.0,0.0,8.542476148676315e-07,0.0,-0.03636004775762558,-0.036400917917490005,0.0,0.0,0.0,0.0,3.549605480657192e-06,9.801563010114478e-07,0.0,0.0,3.6339013604447246e-05,0.0,1,0,0,-0.03785324841737747,-0.03785324841737747,1.0385788086106782
478,adam,5e-05,-0.036445172037929296,-0.036449366016313434,0.0,0.0,0.0,0.0,2.6581806267245156e-06,6.190084240742522e-07,0.0,0.0,9.170820973736227e-07,0.0,-0.036443427205085754,-0.03647549822926521,0.0,0.0,0.0,0.0,3.7688623706344515e-06,8.131756885632058e-07,0.0,0.0,2.7488835257827304e-05,0.0,1,0,0,-0.03793240338563919,-0.03793240338563919,1.0386610205370093
479,adam,5e-05,-0.036517719039693475,-0.03652230650186539,0.0,0.0,0.0,0.0,2.4321824909634415e-06,1.086232519043051e-06,0.0,0.0,1.0689588023637953e-06,0.0,-0.03651927039027214,-0.036550022661685944,0.0,0.0,0.0,0.0,3.6759597605851013e-06,7.613517141180637e-07,0.0,0.0,2.6315943614463322e-05,0.0,1,0,0,-0.03801155835390091,-0.03801155835390091,1.0387432389710805
480,adam,5e-05,-0.03659153473563492,-0.036595654441043735,0.0,0.0,0.0,0.0,2.4147777608618526e-06,8.403908431375839e-07,0.0,0.0,8.650500724627364e-07,0.0,-0.036585189402103424,-0.03662000969052315,0.0,0.0,0.0,0.0,3.5943246530223405e-06,5.911897460464388e-07,0.0,0.0,3.063320036744699e-05,0.0,1,0,0,-0.03809071332216263,-0.03809071332216263,1.0388254639134067
481,adam,5e-05,-0.0366644689347595,-0.03666882845573127,0.0,0.0,0.0,0.0,2.3453820858776453e-06,1.0764738824775577e-06,0.0,0.0,9.372193829904063e-07,0.0,-0.03666263073682785,-0.036696016788482666,0.0,0.0,0.0,0.0,4.430306489666691e-06,6.509249033115339e-07,0.0,0.0,2.830485755112022e-05,0.0,1,0,0,-0.03816986829042435,-0.03816986829042435,1.0389076953645033
482,adam,5e-05,-0.03673283802345395,-0.03674175473861396,0.0,0.0,0.0,0.0,3.3908894607748152e-06,4.414441914235567e-06,0.0,0.0,1.1113813407348516e-06,0.0,-0.036735668778419495,-0.03676685690879822,0.0,0.0,0.0,0.0,4.8311367208953016e-06,5.082468760519987e-06,0.0,0.0,2.1273728634696454e-05,0.0,1,0,0,-0.038249023258686066,-0.038249023258686066,1.0389899333248853
483,adam,5e-05,-0.036809942685067654,-0.036815059604123235,0.0,0.0,0.0,0.0,2.5297673786894848e-06,1.7081502470261967e-06,0.0,0.0,8.784799394589982e-07,0.0,-0.03680386394262314,-0.03683927282691002,0.0,0.0,0.0,0.0,3.2185839700105134e-06,1.4180002381181112e-06,0.0,0.0,3.0769304430577904e-05,0.0,1,0,0,-0.038328178226947784,-0.038328178226947784,1.0390721777950682
484,adam,5e-05,-0.03688412415795028,-0.03688826458528638,0.0,0.0,0.0,0.0,2.397538430898294e-06,8.395029453822644e-07,0.0,0.0,9.036735768574999e-07,0.0,-0.036879222840070724,-0.03691437840461731,0.0,0.0,0.0,0.0,3.5323375868756557e-06,7.540734827671258e-07,0.0,0.0,3.087283039349131e-05,0.0,1,0,0,-0.0384073331952095,-0.0384073331952095,1.0391544287755672
485,adam,5e-05,-0.03695718152448535,-0.03696110029704869,0.0,0.0,0.0,0.0,2.170903989906492e-06,8.078187541116222e-07,0.0,0.0,9.397252362930431e-07,0.0,-0.036958884447813034,-0.03698742017149925,0.0,0.0,0.0,0.0,4.594594429363497e-06,1.1498822232169914e-06,0.0,0.0,2.2791040464653634e-05,0.0,1,0,0,-0.03848648816347122,-0.03848648816347122,1.0392366862668976
486,adam,5e-05,-0.03702861629426479,-0.037034359062090516,0.0,0.0,0.0,0.0,2.8363884752025115e-06,1.8810616886355547e-06,0.0,0.0,1.0249272470730375e-06,0.0,-0.037019696086645126,-0.037060342729091644,0.0,0.0,0.0,0.0,4.135876224609092e-06,2.430534550512675e-06,0.0,0.0,3.408139309613034e-05,0.0,1,0,0,-0.03856564313173294,-0.03856564313173294,1.0393189502695745
487,adam,5e-05,-0.03710130229592323,-0.037107379641383886,0.0,0.0,0.0,0.0,2.676575213911292e-06,2.3772338773042634e-06,0.0,0.0,1.0238650389737813e-06,0.0,-0.03709618002176285,-0.03713292255997658,0.0,0.0,0.0,0.0,3.9939050111570396e-06,2.74749299933319e-06,0.0,0.0,2.9998636819073e-05,0.0,1,0,0,-0.03864479809999466,-0.03864479809999466,1.0394012207841141
488,adam,5e-05,-0.037175352685153484,-0.03718020534142852,0.0,0.0,0.0,0.0,2.5091581221659e-06,1.2881042597001624e-06,0.0,0.0,1.0549624711586603e-06,0.0,-0.037181973457336426,-0.03720634803175926,0.0,0.0,0.0,0.0,4.566582902043592e-06,6.323493266791047e-07,0.0,0.0,1.9174043700331822e-05,0.0,1,0,0,-0.03872395306825638,-0.03872395306825638,1.0394834978110312
489,adam,5e-05,-0.037247434025630355,-0.037252290174365044,0.0,0.0,0.0,0.0,2.7024677535791852e-06,9.120800399387008e-07,0.0,0.0,1.2411171219639527e-06,0.0,-0.03724418208003044,-0.037278302013874054,0.0,0.0,0.0,0.0,4.101084869034821e-06,3.2040761652751826e-06,0.0,0.0,2.6812915166374296e-05,0.0,1,0,0,-0.0388031080365181,-0.0388031080365181,1.0395657813508414
490,adam,5e-05,-0.03732051560655236,-0.03732593823224306,0.0,0.0,0.0,0.0,2.5416270617029113e-06,1.837635986490227e-06,0.0,0.0,1.0430957040341582e-06,0.0,-0.037315234541893005,-0.03735162317752838,0.0,0.0,0.0,0.0,4.2429560380696785e-06,6.960887617424305e-07,0.0,0.0,3.1450730602955446e-05,0.0,1,0,0,-0.038882263004779816,-0.038882263004779816,1.0396480714040606
491,adam,5e-05,-0.03739436040632427,-0.03739925054833293,0.0,0.0,0.0,0.0,3.049222399909013e-06,4.952172538708055e-07,0.0,0.0,1.345788721351937e-06,0.0,-0.03739539906382561,-0.0374249629676342,0.0,0.0,0.0,0.0,4.454956069821492e-06,3.265549253228528e-07,0.0,0.0,2.4781627871561795e-05,0.0,1,0,0,-0.038961417973041534,-0.038961417973041534,1.039730367971204
492,adam,5e-05,-0.03746717423200607,-0.03747173910960555,0.0,0.0,0.0,0.0,2.728028619003453e-06,7.692346493115565e-07,0.0,0.0,1.0675211292721087e-06,0.0,-0.03746375814080238,-0.03749803826212883,0.0,0.0,0.0,0.0,3.883818408212392e-06,1.6085866718640318e-06,0.0,0.0,2.8787071642000228e-05,0.0,1,0,0,-0.03904057294130325,-0.03904057294130325,1.0398126710527875
493,adam,5e-05,-0.03754102368839085,-0.037545184371992946,0.0,0.0,0.0,0.0,2.4941801726185986e-06,7.790336304935863e-07,0.0,0.0,8.874187003016232e-07,0.0,-0.03753359243273735,-0.03757108747959137,0.0,0.0,0.0,0.0,3.8632197174592875e-06,2.3414871463955933e-07,0.0,0.0,3.3396609069313854e-05,0.0,1,0,0,-0.03911972790956497,-0.03911972790956497,1.0398949806493267
494,adam,5e-05,-0.03761526779271662,-0.03761856141500175,0.0,0.0,0.0,0.0,2.148693631909282e-06,3.283100813433748e-07,0.0,0.0,8.165747011901203e-07,0.0,-0.037613533437252045,-0.03764503076672554,0.0,0.0,0.0,0.0,3.6930728128936607e-06,1.7583749922778225e-07,0.0,0.0,2.7629648684524e-05,0.0,1,0,0,-0.03919888287782669,-0.03919888287782669,1.039977296761337
495,adam,5e-05,-0.03768821153789759,-0.03769139037467539,0.0,0.0,0.0,0.0,2.1412168749179727e-06,2.400967931137643e-07,0.0,0.0,7.980936054252652e-07,0.0,-0.03768571466207504,-0.037718113511800766,0.0,0.0,0.0,0.0,4.1308589970867615e-06,3.3922529496521747e-07,0.0,0.0,2.792844497889746e-05,0.0,1,0,0,-0.03927803784608841,-0.03927803784608841,1.0400596193893346
496,adam,5e-05,-0.037759981816634536,-0.037764161825180054,0.0,0.0,0.0,0.0,2.464984603989251e-06,8.092608556609093e-07,0.0,0.0,9.050081608563687e-07,0.0,-0.03775917738676071,-0.0377902016043663,0.0,0.0,0.0,0.0,3.7440715914272005e-06,2.2754650785827835e-07,0.0,0.0,2.705160659388639e-05,0.0,1,0,0,-0.03935719281435013,-0.03935719281435013,1.0401419485338352
497,adam,5e-05,-0.03783364058472216,-0.03783716866746545,0.0,0.0,0.0,0.0,2.1977727939770375e-06,5.012157231476522e-07,0.0,0.0,8.290730910687216e-07,0.0,-0.03782670199871063,-0.037861235439777374,0.0,0.0,0.0,0.0,3.8274920370895416e-06,9.340900533061358e-07,0.0,0.0,2.9772760171908885e-05,0.0,1,0,0,-0.03943634778261185,-0.03943634778261185,1.0402242841953544
498,adam,5e-05,-0.03790608863346279,-0.03791006002575159,0.0,0.0,0.0,0.0,2.3895192882150695e-06,7.427260397818713e-07,0.0,0.0,8.394107418041585e-07,0.0,-0.03790418803691864,-0.03793618083000183,0.0,0.0,0.0,0.0,3.3370149594702525e-06,4.87019747197337e-07,0.0,0.0,2.816591768350918e-05,0.0,1,0,0,-0.039515502750873566,-0.039515502750873566,1.0403066263744083
499,adam,5e-05,-0.037978645181283355,-0.03798290644772351,0.0,0.0,0.0,0.0,2.5785871855532605e-06,7.030054813839115e-07,0.0,0.0,9.796035964626526e-07,0.0,-0.0379754975438118,-0.038008831441402435,0.0,0.0,0.0,0.0,7.216165158752119e-06,1.6552173747186316e-06,0.0,0.0,2.446545840939507e-05,0.0,1,0,0,-0.039594657719135284,-0.039594657719135284,1.0403889750715125
500,adam,5e-05,-0.03805085294879973,-0.038055682089179754,0.0,0.0,0.0,0.0,2.863073760295265e-06,1.030087711129113e-06,0.0,0.0,9.366181963343934e-07,0.0,-0.038050055503845215,-0.03808130696415901,0.0,0.0,0.0,0.0,3.760349500225857e-06,3.4328621723034303e-07,0.0,0.0,2.714914626267273e-05,0.0,1,0,0,-0.039673812687397,-0.039673812687397,1.0404713302871835
501,adam,5e-05,-0.03812517737969756,-0.03812873852439225,0.0,0.0,0.0,0.0,2.375386749520203e-06,3.5567718459361686e-07,0.0,0.0,8.298341942492016e-07,0.0,-0.0381171740591526,-0.038152799010276794,0.0,0.0,0.0,0.0,3.2996422305586748e-06,2.567887520399381e-07,0.0,0.0,3.206737892469391e-05,0.0,1,0,0,-0.03975296765565872,-0.03975296765565872,1.040553692021937
502,adam,5e-05,-0.038197899237275124,-0.03820160962641239,0.0,0.0,0.0,0.0,2.3469503460660235e-06,5.348923961534524e-07,0.0,0.0,8.289117978677041e-07,0.0,-0.03819456696510315,-0.038227371871471405,0.0,0.0,0.0,0.0,3.479168981357361e-06,5.991349780742894e-07,0.0,0.0,2.8724463845719583e-05,0.0,1,0,0,-0.03983212262392044,-0.03983212262392044,1.0406360602762887
503,adam,5e-05,-0.03826778684742749,-0.03827427979558706,0.0,0.0,0.0,0.0,2.8524002786411984e-06,2.6479001178358885e-06,0.0,0.0,9.92250519971094e-07,0.0,-0.03826598823070526,-0.03830084949731827,0.0,0.0,0.0,0.0,3.913174623448867e-06,1.7653602526479517e-06,0.0,0.0,2.918574864452239e-05,0.0,1,0,0,-0.03991127759218216,-0.03991127759218216,1.0407184350507552
504,adam,5e-05,-0.03834337554872036,-0.03834727196954191,0.0,0.0,0.0,0.0,2.324000966780204e-06,6.735063511342787e-07,0.0,0.0,8.989632878098064e-07,0.0,-0.03834123536944389,-0.038372814655303955,0.0,0.0,0.0,0.0,3.7265613173076417e-06,3.0596373790103826e-07,0.0,0.0,2.7549742299015634e-05,0.0,1,0,0,-0.03999043256044388,-0.03999043256044388,1.0408008163458524
505,adam,5e-05,-0.03841658611781895,-0.0384201742708683,0.0,0.0,0.0,0.0,2.301414788519196e-06,4.642535760268629e-07,0.0,0.0,8.218709854901363e-07,0.0,-0.03842036426067352,-0.03844717517495155,0.0,0.0,0.0,0.0,3.983838723797817e-06,1.2341582760200254e-06,0.0,0.0,2.159536597901024e-05,0.0,1,0,0,-0.0400695875287056,-0.0400695875287056,1.0408832041620966
506,adam,5e-05,-0.03848921786993742,-0.038493087980896235,0.0,0.0,0.0,0.0,2.406771606899838e-06,6.081406596081251e-07,0.0,0.0,8.555829147383065e-07,0.0,-0.038489989936351776,-0.038518913090229034,0.0,0.0,0.0,0.0,4.950444235873874e-06,6.668101377726998e-07,0.0,0.0,2.3307107767323032e-05,0.0,1,0,0,-0.040148742496967316,-0.040148742496967316,1.0409655985000037
507,adam,5e-05,-0.03856234112754464,-0.03856599377468228,0.0,0.0,0.0,0.0,2.305788491696603e-06,5.016683575220782e-07,0.0,0.0,8.445074222152016e-07,0.0,-0.038554783910512924,-0.038591090589761734,0.0,0.0,0.0,0.0,3.2622644994262373e-06,2.6244077844239655e-07,0.0,0.0,3.278145959484391e-05,0.0,1,0,0,-0.040227897465229034,-0.040227897465229034,1.0410479993600903
508,adam,5e-05,-0.03863388625904918,-0.038638470228761435,0.0,0.0,0.0,0.0,2.5822823914722903e-06,1.1266568380463582e-06,0.0,0.0,8.74460646116404e-07,0.0,-0.03861360624432564,-0.038662973791360855,0.0,0.0,0.0,0.0,6.473292160080746e-06,7.388850917777745e-06,0.0,0.0,3.550638575688936e-05,0.0,1,0,0,-0.04030705243349075,-0.04030705243349075,1.0411304067428724
509,adam,5e-05,-0.038702008314430714,-0.03871092828921974,0.0,0.0,0.0,0.0,3.220653347568714e-06,4.588881523659438e-06,0.0,0.0,1.1110732245356303e-06,0.0,-0.03869788721203804,-0.03873807191848755,0.0,0.0,0.0,0.0,4.835266736336052e-06,1.7938340306500322e-06,0.0,0.0,3.35535551130306e-05,0.0,1,0,0,-0.04038620740175247,-0.04038620740175247,1.0412128206488664
510,adam,5e-05,-0.03877835092134774,-0.03878401615656912,0.0,0.0,0.0,0.0,2.764156292300868e-06,1.9617853084241688e-06,0.0,0.0,9.393692206316473e-07,0.0,-0.03878028318285942,-0.03881124407052994,0.0,0.0,0.0,0.0,4.461986009118846e-06,1.2949009260410094e-06,0.0,0.0,2.5199946321663447e-05,0.0,1,0,0,-0.04046536237001419,-0.04046536237001419,1.0412952410785887
511,adam,5e-05,-0.038852903293445706,-0.038856804836541414,0.0,0.0,0.0,0.0,2.189562934518108e-06,7.759622402403465e-07,0.0,0.0,9.365962974072772e-07,0.0,-0.03884746879339218,-0.03888285532593727,0.0,0.0,0.0,0.0,4.499163424043218e-06,1.6400124422943918e-06,0.0,0.0,2.9248663850012235e-05,0.0,1,0,0,-0.04054451733827591,-0.04054451733827591,1.041377668032556
512,adam,5e-05,-0.03892516647465527,-0.03892933065071702,0.0,0.0,0.0,0.0,2.332897508949827e-06,8.767515700114359e-07,0.0,0.0,9.534992511106566e-07,0.0,-0.0389249213039875,-0.038955241441726685,0.0,0.0,0.0,0.0,3.750584710360272e-06,7.437975000357255e-07,0.0,0.0,2.5821929739322513e-05,0.0,1,0,0,-0.04062367230653763,-0.04062367230653763,1.041460101511284
513,adam,5e-05,-0.038996598683297634,-0.03900203504599631,0.0,0.0,0.0,0.0,2.6936989598880245e-06,1.7424954243949742e-06,0.0,0.0,1.000534428641231e-06,0.0,-0.03900878503918648,-0.0390300527215004,0.0,0.0,0.0,0.0,5.152256562723778e-06,3.695200803122134e-07,0.0,0.0,1.5745923519716598e-05,0.0,1,0,0,-0.04070282727479935,-0.04070282727479935,1.04154254151529
514,adam,5e-05,-0.039070994360372424,-0.03907497972249985,0.0,0.0,0.0,0.0,2.313281434851433e-06,6.972033528285237e-07,0.0,0.0,9.750971727839897e-07,0.0,-0.039066970348358154,-0.03909994289278984,0.0,0.0,0.0,0.0,3.618849405029323e-06,5.750491709477501e-07,0.0,0.0,2.8783095331164077e-05,0.0,1,0,0,-0.040781982243061066,-0.040781982243061066,1.04162498804509
515,adam,5e-05,-0.03914437163621187,-0.0391478412784636,0.0,0.0,0.0,0.0,2.2570485000983354e-06,4.737126424458893e-07,0.0,0.0,7.383295308471816e-07,0.0,-0.03913697227835655,-0.03917251527309418,0.0,0.0,0.0,0.0,3.5925932024838403e-06,3.981076304171438e-07,0.0,0.0,3.15514589601662e-05,0.0,1,0,0,-0.040861137211322784,-0.040861137211322784,1.0417074411012008
516,adam,5e-05,-0.0392146110534668,-0.039219878846779466,0.0,0.0,0.0,0.0,2.884128434743616e-06,1.0658640299254785e-06,0.0,0.0,1.3173279249656389e-06,0.0,-0.039210185408592224,-0.03924395889043808,0.0,0.0,0.0,0.0,4.662153514800593e-06,1.9890214844053844e-06,0.0,0.0,2.7122385290567763e-05,0.0,1,0,0,-0.0409402921795845,-0.0409402921795845,1.041789900684139
517,adam,5e-05,-0.03928819461725652,-0.03929272759705782,0.0,0.0,0.0,0.0,2.679064394328634e-06,8.592931237672019e-07,0.0,0.0,9.944276939677366e-07,0.0,-0.039291393011808395,-0.03932056576013565,0.0,0.0,0.0,0.0,4.046460617246339e-06,2.3574932583869668e-07,0.0,0.0,2.4892357032513246e-05,0.0,1,0,0,-0.04101944714784622,-0.04101944714784622,1.0418723667944212
518,adam,5e-05,-0.03936195210553706,-0.03936575027182698,0.0,0.0,0.0,0.0,2.3691212263088346e-06,4.643764466294442e-07,0.0,0.0,9.643737008957487e-07,0.0,-0.03935573995113373,-0.0393902063369751,0.0,0.0,0.0,0.0,3.6471205930865835e-06,3.676250628359412e-07,0.0,0.0,3.0451714337687008e-05,0.0,1,0,0,-0.04109860211610794,-0.04109860211610794,1.041954839432564
519,adam,5e-05,-0.039433589205145836,-0.03943793894723058,0.0,0.0,0.0,0.0,2.547597404145563e-06,8.604710437509766e-07,0.0,0.0,9.416139725715311e-07,0.0,-0.03943321481347084,-0.03946411609649658,0.0,0.0,0.0,0.0,5.0500875659054145e-06,4.267260749202251e-07,0.0,0.0,2.5421972168260254e-05,0.0,1,0,0,-0.04117775708436966,-0.04117775708436966,1.042037318599084
520,adam,5e-05,-0.03950626612640917,-0.03951083612628281,0.0,0.0,0.0,0.0,2.915510435741453e-06,8.119715202425937e-07,0.0,0.0,8.428125504167383e-07,0.0,-0.03950958698987961,-0.039538346230983734,0.0,0.0,0.0,0.0,4.573896603687899e-06,3.9736320900374267e-07,0.0,0.0,2.3786758902133442e-05,0.0,1,0,0,-0.04125691205263138,-0.04125691205263138,1.0421198042944986
521,adam,5e-05,-0.03957864106632769,-0.039583269972354174,0.0,0.0,0.0,0.0,2.616091308027535e-06,9.044188686857524e-07,0.0,0.0,1.108789831505419e-06,0.0,-0.03957480564713478,-0.0396072193980217,0.0,0.0,0.0,0.0,3.5031284824071918e-06,2.1091555879593216e-07,0.0,0.0,2.8697953894152306e-05,0.0,1,0,0,-0.0413360670208931,-0.0413360670208931,1.0422022965193243
