epoch,optimizer,lr,train_total,train_pde,train_dpde,train_greek_delta,train_greek_gamma,train_greek_vega,train_term,train_low,train_right,train_v_zero,train_no_arbitrage,train_curvature_bulk,val_total,val_pde,val_dpde,val_greek_delta,val_greek_gamma,val_greek_vega,val_term,val_low,val_right,val_v_zero,val_no_arbitrage,val_curvature_bulk,val_evaluated,dynamic_refresh,dynamic_refresh_count,loss_log_var_pde,loss_log_var_clamped_pde,loss_weight_pde,loss_log_var_term,loss_log_var_clamped_term,loss_weight_term,loss_log_var_low,loss_log_var_clamped_low,loss_weight_low,loss_log_var_right,loss_log_var_clamped_right,loss_weight_right,loss_log_var_v_zero,loss_log_var_clamped_v_zero,loss_weight_v_zero
303,adam,0.0007,1747.0546970330179,0.09931392595171928,0.0,0.0,0.0,0.0,-0.10121315764263272,0.029611570294946432,-1.0967840477824211,1748.123775822809,0.0,0.0,1599389696.0,0.09143902361392975,0.0,0.0,0.0,0.0,-0.04377991706132889,0.031216464936733246,-1.097045660018921,1599389696.0,0.0,0.0,0,0,0,-0.7172204852104187,-0.7172204852104187,2.0487308117729475,-0.7064592242240906,-0.7064592242240906,2.02680208680342,-0.765326738357544,-0.765326738357544,2.149696648271182,-2.1499130725860596,-2.1499130725860596,8.584112170072649,0.022899646311998367,0.022899646311998367,0.9773605605887721
304,adam,0.0007,1760.1996262818575,0.09879907825961709,0.0,0.0,0.0,0.0,-0.10239417850971222,0.029088666662573814,-1.096489131450653,1761.2705913898535,0.0,0.0,1599389696.0,0.09143902361392975,0.0,0.0,0.0,0.0,-0.04377991706132889,0.031216464936733246,-1.097045660018921,1599389696.0,0.0,0.0,0,0,0,-0.7170867323875427,-0.7170867323875427,2.048456806568453,-0.7098346948623657,-0.7098346948623657,2.0336550572304692,-0.766508936882019,-0.766508936882019,2.1522395192698505,-2.1505439281463623,-2.1505439281463623,8.58952921347172,0.022899646311998367,0.022899646311998367,0.9773605605887721
305,adam,0.0007,1838.882687523961,0.09884255938231945,0.0,0.0,0.0,0.0,-0.1029612747952342,0.02845150465145707,-1.0961985066533089,1839.954529441311,0.0,0.0,1599389696.0,0.09143902361392975,0.0,0.0,0.0,0.0,-0.04377991706132889,0.031216464936733246,-1.097045660018921,1599389696.0,0.0,0.0,0,0,0,-0.7172902226448059,-0.7172902226448059,2.0488736899854327,-0.7131449580192566,-0.7131449580192566,2.0403981451805735,-0.767620325088501,-0.767620325088501,2.154632822587285,-2.1511456966400146,-2.1511456966400146,8.594699677082714,0.022899646311998367,0.022899646311998367,0.9773605605887721
306,adam,0.0007,2027.894513592124,0.0988767989911139,0.0,0.0,0.0,0.0,-0.10321264248341322,0.027919613756239414,-1.0959327593445778,2028.9668652893743,0.0,0.0,1599389696.0,0.09143902361392975,0.0,0.0,0.0,0.0,-0.04377991706132889,0.031216464936733246,-1.097045660018921,1599389696.0,0.0,0.0,0,0,0,-0.7168482542037964,-0.7168482542037964,2.047968352554868,-0.7164631485939026,-0.7164631485939026,2.0471798202972575,-0.7687170505523682,-0.7687170505523682,2.1569971595463877,-2.15171217918396,-2.15171217918396,8.599569803710857,0.022899646311998367,0.022899646311998367,0.9773605605887721
307,adam,0.0007,1780.7087353095412,0.09876161767169833,0.0,0.0,0.0,0.0,-0.10358134424313903,0.027302661910653114,-1.095698706805706,1781.7819696434308,0.0,0.0,1599389696.0,0.09143902361392975,0.0,0.0,0.0,0.0,-0.04377991706132889,0.031216464936733246,-1.097045660018921,1599389696.0,0.0,0.0,0,0,0,-0.7169910073280334,-0.7169910073280334,2.0482607273037416,-0.7197655439376831,-0.7197655439376831,2.0539515927843466,-0.7697785496711731,-0.7697785496711731,2.1592880257916525,-2.152256727218628,-2.152256727218628,8.604253957804161,0.022899646311998367,0.022899646311998367,0.9773605605887721
308,adam,0.0007,1698.0577494949102,0.09882789757102728,0.0,0.0,0.0,0.0,-0.10479033179581165,0.026817832607775927,-1.0954265221953392,1699.1323230713606,0.0,0.0,1599389696.0,0.09143902361392975,0.0,0.0,0.0,0.0,-0.04377991706132889,0.031216464936733246,-1.097045660018921,1599389696.0,0.0,0.0,0,0,0,-0.7169284224510193,-0.7169284224510193,2.048132541169329,-0.7230646014213562,-0.7230646014213562,2.0607388868382954,-0.7707975506782532,-0.7707975506782532,2.161489463907848,-2.152775764465332,-2.152775764465332,8.608721045280468,0.022899646311998367,0.022899646311998367,0.9773605605887721
309,adam,0.0007,1721.8035000562668,0.09911165107041597,0.0,0.0,0.0,0.0,-0.1051219617947936,0.02635780582204461,-1.0952354297041893,1722.8783795025665,0.0,0.0,1599389696.0,0.09143902361392975,0.0,0.0,0.0,0.0,-0.04377991706132889,0.031216464936733246,-1.097045660018921,1599389696.0,0.0,0.0,0,0,0,-0.7171709537506104,-0.7171709537506104,2.048629337658187,-0.726303219795227,-0.726303219795227,2.067423652520596,-0.7717546820640564,-0.7717546820640564,2.163559283700567,-2.153254985809326,-2.153254985809326,8.612847516817505,0.022899646311998367,0.022899646311998367,0.9773605605887721
310,adam,0.0007,1682.381729222834,0.09911641804501414,0.0,0.0,0.0,0.0,-0.10560572147369385,0.026109880302101374,-1.0948818549513817,1683.456977118156,0.0,0.0,1599389696.0,0.09143902361392975,0.0,0.0,0.0,0.0,-0.04377991706132889,0.031216464936733246,-1.097045660018921,1599389696.0,0.0,0.0,0,0,0,-0.7170711755752563,-0.7170711755752563,2.0484249393583136,-0.7295342087745667,-0.7295342087745667,2.0741142784063196,-0.7727082967758179,-0.7727082967758179,2.165623469725925,-2.153730869293213,-2.153730869293213,8.616947204109358,0.022899646311998367,0.022899646311998367,0.9773605605887721
311,adam,0.0007,1722.4111493080854,0.099166349042207,0.0,0.0,0.0,0.0,-0.10583258746191859,0.02540340693667531,-1.0946304500102997,1723.4870525980368,0.0,0.0,1599389696.0,0.09143902361392975,0.0,0.0,0.0,0.0,-0.04377991706132889,0.031216464936733246,-1.097045660018921,1599389696.0,0.0,0.0,0,0,0,-0.7171883583068848,-0.7171883583068848,2.0486649934530656,-0.7327473759651184,-0.7327473759651184,2.080789472869932,-0.7735898494720459,-0.7735898494720459,2.167533422673071,-2.1541645526885986,-2.1541645526885986,8.620685041491116,0.022899646311998367,0.022899646311998367,0.9773605605887721
312,adam,0.0007,1694.2141509354115,0.09877284895628691,0.0,0.0,0.0,0.0,-0.10542851313948631,0.025012355763465166,-1.0944080725312233,1695.2902168480214,0.0,0.0,1599389696.0,0.09143902361392975,0.0,0.0,0.0,0.0,-0.04377991706132889,0.031216464936733246,-1.097045660018921,1599389696.0,0.0,0.0,0,0,0,-0.7172369956970215,-0.7172369956970215,2.048764637594808,-0.7358999848365784,-0.7358999848365784,2.087359739520416,-0.774465024471283,-0.774465024471283,2.16943122406764,-2.154573678970337,-2.154573678970337,8.624212711890308,0.022899646311998367,0.022899646311998367,0.9773605605887721
313,adam,0.0007,1680.8537510633469,0.09889139514416456,0.0,0.0,0.0,0.0,-0.10807481780648232,0.024544548243284225,-1.0941566973924637,1681.9325205981731,0.0,0.0,1599389696.0,0.09143902361392975,0.0,0.0,0.0,0.0,-0.04377991706132889,0.031216464936733246,-1.097045660018921,1599389696.0,0.0,0.0,0,0,0,-0.7171288728713989,-0.7171288728713989,2.048543131348312,-0.7390050292015076,-0.7390050292015076,2.093851156971308,-0.7753046154975891,-0.7753046154975891,2.1712534238998282,-2.1549570560455322,-2.1549570560455322,8.627519671201345,0.022899646311998367,0.022899646311998367,0.9773605605887721
314,adam,0.0007,1720.7725875228643,0.09856445854529738,0.0,0.0,0.0,0.0,-0.10874068271368742,0.024218022357672453,-1.094000555574894,1721.8525397777557,0.0,0.0,1599389696.0,0.09143902361392975,0.0,0.0,0.0,0.0,-0.04377991706132889,0.031216464936733246,-1.097045660018921,1599389696.0,0.0,0.0,0,0,0,-0.7171270847320557,-0.7171270847320557,2.0485394682710174,-0.742121160030365,-0.742121160030365,2.100386047611716,-0.7761150002479553,-0.7761150002479553,2.1730136877128783,-2.1553192138671875,-2.1553192138671875,8.630644760785417,0.022899646311998367,0.022899646311998367,0.9773605605887721
315,adam,0.0007,2156.9030232205987,0.09841960994526744,0.0,0.0,0.0,0.0,-0.10968577954918146,0.02369951317086816,-1.0936931893229485,2157.984324205667,0.0,0.0,1599389696.0,0.09143902361392975,0.0,0.0,0.0,0.0,-0.04377991706132889,0.031216464936733246,-1.097045660018921,1599389696.0,0.0,0.0,0,0,0,-0.7170091271400452,-0.7170091271400452,2.048297841739324,-0.745237410068512,-0.745237410068512,2.106941584754069,-0.7768872976303101,-0.7768872976303101,2.1746925487022484,-2.1556503772735596,-2.1556503772735596,8.633503387813793,0.022899646311998367,0.022899646311998367,0.9773605605887721
316,adam,0.0007,1806.8053054623306,0.0995484278537333,0.0,0.0,0.0,0.0,-0.10932144336402416,0.02331431396305561,-1.0935461446642876,1807.8852976225317,0.0,0.0,1599389696.0,0.09143902361392975,0.0,0.0,0.0,0.0,-0.04377991706132889,0.031216464936733246,-1.097045660018921,1599389696.0,0.0,0.0,0,0,0,-0.7174714803695679,-0.7174714803695679,2.0492450978280576,-0.7483145594596863,-0.7483145594596863,2.113434944163593,-0.7776363492012024,-0.7776363492012024,2.1763221158107697,-2.155965805053711,-2.155965805053711,8.63622706416135,0.022899646311998367,0.022899646311998367,0.9773605605887721
317,adam,0.0007,1764.0978853926063,0.09882132150232792,0.0,0.0,0.0,0.0,-0.11124391853809357,0.023036472499370575,-1.093319483101368,1765.1805883677443,0.0,0.0,1599389696.0,0.09143902361392975,0.0,0.0,0.0,0.0,-0.04377991706132889,0.031216464936733246,-1.097045660018921,1599389696.0,0.0,0.0,0,0,0,-0.7173200249671936,-0.7173200249671936,2.0489347520895653,-0.7513226270675659,-0.7513226270675659,2.119801870632217,-0.778351366519928,-0.778351366519928,2.1778787802694035,-2.1562716960906982,-2.1562716960906982,8.63886921269784,0.022899646311998367,0.022899646311998367,0.9773605605887721
318,adam,0.0007,2037.1170097142458,0.09880554210394621,0.0,0.0,0.0,0.0,-0.11062624445185065,0.022730166092514992,-1.0930821895599365,2038.1991647724062,0.0,0.0,1599389696.0,0.09143902361392975,0.0,0.0,0.0,0.0,-0.04377991706132889,0.031216464936733246,-1.097045660018921,1599389696.0,0.0,0.0,0,0,0,-0.7170763611793518,-0.7170763611793518,2.0484355617066097,-0.7543817758560181,-0.7543817758560181,2.126296589046495,-0.7790474891662598,-0.7790474891662598,2.179395378817368,-2.1565470695495605,-2.1565470695495605,8.641248455568734,0.022899646311998367,0.022899646311998367,0.9773605605887721
319,adam,0.0007,1678.7072363719344,0.0984606072306633,0.0,0.0,0.0,0.0,-0.11133893299847841,0.022426605690270662,-1.0929516330361366,1679.7905993306777,0.0,0.0,1599389696.0,0.09143902361392975,0.0,0.0,0.0,0.0,-0.04377991706132889,0.031216464936733246,-1.097045660018921,1599389696.0,0.0,0.0,0,0,0,-0.7169509530067444,-0.7169509530067444,2.0481786872535266,-0.7573829293251038,-0.7573829293251038,2.132687516711502,-0.7796959280967712,-0.7796959280967712,2.180809041913529,-2.1567981243133545,-2.1567981243133545,8.643418154503863,0.022899646311998367,0.022899646311998367,0.9773605605887721
320,adam,0.0007,1693.6435361281037,0.09922222886234522,0.0,0.0,0.0,0.0,-0.11247345199808478,0.02213863469660282,-1.0928712338209152,1694.727539557498,0.0,0.0,1599389696.0,0.09143902361392975,0.0,0.0,0.0,0.0,-0.04377991706132889,0.031216464936733246,-1.097045660018921,1599389696.0,0.0,0.0,0,0,0,-0.7171303033828735,-0.7171303033828735,2.0485460618148634,-0.7603679895401001,-0.7603679895401001,2.139063228576296,-0.7803298234939575,-0.7803298234939575,2.18219188496996,-2.1570348739624023,-2.1570348739624023,8.645464722971138,0.022899646311998367,0.022899646311998367,0.9773605605887721
321,adam,0.0007,1701.194637864828,0.09893349651247263,0.0,0.0,0.0,0.0,-0.11205302877351642,0.021903764456510544,-1.092648670077324,1702.27850658237,0.0,0.0,1599389696.0,0.09143902361392975,0.0,0.0,0.0,0.0,-0.04377991706132889,0.031216464936733246,-1.097045660018921,1599389696.0,0.0,0.0,0,0,0,-0.7170010805130005,-0.7170010805130005,2.0482813599168264,-0.7633090615272522,-0.7633090615272522,2.1453636279391586,-0.780934751033783,-0.780934751033783,2.1835123522916184,-2.157261371612549,-2.157261371612549,8.647423122193354,0.022899646311998367,0.022899646311998367,0.9773605605887721
322,adam,0.0007,1706.0617314577103,0.09923416003584862,0.0,0.0,0.0,0.0,-0.11328442068770528,0.02158351242542267,-1.092441976070404,1707.1466110944748,0.0,0.0,1599389696.0,0.09143902361392975,0.0,0.0,0.0,0.0,-0.04377991706132889,0.031216464936733246,-1.097045660018921,1599389696.0,0.0,0.0,0,0,0,-0.717207133769989,-0.717207133769989,2.0487034584481614,-0.7662041783332825,-0.7662041783332825,2.1515837058148786,-0.781507670879364,-0.781507670879364,2.184763688274699,-2.1574671268463135,-2.1574671268463135,8.649202557817143,0.022899646311998367,0.022899646311998367,0.9773605605887721
323,adam,0.0007,1688.2227919660509,0.09895990649238229,0.0,0.0,0.0,0.0,-0.11322017293423414,0.02132687857374549,-1.0923546254634857,1689.308089834405,0.0,0.0,1599389696.0,0.09143902361392975,0.0,0.0,0.0,0.0,-0.04377991706132889,0.031216464936733246,-1.097045660018921,1599389696.0,0.0,0.0,0,0,0,-0.7167115807533264,-0.7167115807533264,2.0476884687804473,-0.7690784931182861,-0.7690784931182861,2.157776931047229,-0.7820551991462708,-0.7820551991462708,2.1859602356924155,-2.1576578617095947,-2.1576578617095947,8.65085241962258,0.022899646311998367,0.022899646311998367,0.9773605605887721
324,adam,0.0007,1723.1704519204795,0.09920707810670137,0.0,0.0,0.0,0.0,-0.1143008996732533,0.021118074655532837,-1.0921157002449036,1724.256518201204,0.0,0.0,1599389696.0,0.09143902361392975,0.0,0.0,0.0,0.0,-0.04377991706132889,0.031216464936733246,-1.097045660018921,1599389696.0,0.0,0.0,0,0,0,-0.7169798612594604,-0.7169798612594604,2.048237897376452,-0.7719053030014038,-0.7719053030014038,2.163885185571091,-0.7825676798820496,-0.7825676798820496,2.187080785307907,-2.1578304767608643,-2.1578304767608643,8.652345815844143,0.022899646311998367,0.022899646311998367,0.9773605605887721
325,adam,0.0007,1699.318476419896,0.09910963987931609,0.0,0.0,0.0,0.0,-0.11371038714423776,0.02093710983172059,-1.092106118798256,1700.4042712567607,0.0,0.0,1599949312.0,0.09090030193328857,0.0,0.0,0.0,0.0,-0.056771956384181976,0.02072717994451523,-1.0916171073913574,1599949312.0,0.0,0.0,1,0,0,-0.7171036005020142,-0.7171036005020142,2.048491360463785,-0.7748047113418579,-0.7748047113418579,2.1701682765475088,-0.7830647230148315,-0.7830647230148315,2.188168128999055,-2.157994031906128,-2.157994031906128,8.653761067253594,0.022899646311998367,0.022899646311998367,0.9773605605887721
326,adam,0.0007,1681.9896373450756,0.09909175615757704,0.0,0.0,0.0,0.0,-0.11417656345292926,0.02074479265138507,-1.0919101238250732,1683.0758673235541,0.0,0.0,1599949312.0,0.09090030193328857,0.0,0.0,0.0,0.0,-0.056771956384181976,0.02072717994451523,-1.0916171073913574,1599949312.0,0.0,0.0,0,0,0,-0.7169413566589355,-0.7169413566589355,2.048159032312777,-0.7775949239730835,-0.7775949239730835,2.1762319630379747,-0.7835522890090942,-0.7835522890090942,2.1892352654970786,-2.1581380367279053,-2.1581380367279053,8.6550073403063,0.022899646311998367,0.022899646311998367,0.9773605605887721
327,adam,0.0007,1663.6385531425476,0.09902794100344181,0.0,0.0,0.0,0.0,-0.11444644024595618,0.020572703331708908,-1.0917841643095016,1664.7251779198414,0.0,0.0,1599949312.0,0.09090030193328857,0.0,0.0,0.0,0.0,-0.056771956384181976,0.02072717994451523,-1.0916171073913574,1599949312.0,0.0,0.0,0,0,0,-0.716932475566864,-0.716932475566864,2.048140842504607,-0.7803506851196289,-0.7803506851196289,2.1822374095150634,-0.783989667892456,-0.783989667892456,2.1901930002041183,-2.158275604248047,-2.158275604248047,8.656198070103907,0.022899646311998367,0.022899646311998367,0.9773605605887721
328,adam,0.0007,1647.545753955841,0.09925244003534317,0.0,0.0,0.0,0.0,-0.11486898502334952,0.02038593078032136,-1.0916987285017967,1648.6326944505563,0.0,0.0,1599949312.0,0.09090030193328857,0.0,0.0,0.0,0.0,-0.056771956384181976,0.02072717994451523,-1.0916171073913574,1599949312.0,0.0,0.0,0,0,0,-0.7169609069824219,-0.7169609069824219,2.0481990748758316,-0.7830548882484436,-0.7830548882484436,2.1881466089825112,-0.7844119071960449,-0.7844119071960449,2.191117981039139,-2.158392906188965,-2.158392906188965,8.65721351849437,0.022899646311998367,0.022899646311998367,0.9773605605887721
329,adam,0.0007,1645.6897491812706,0.09883892023935914,0.0,0.0,0.0,0.0,-0.11606027791276574,0.0200216518715024,-1.0915444940328598,1646.7784970389912,0.0,0.0,1599949312.0,0.09090030193328857,0.0,0.0,0.0,0.0,-0.056771956384181976,0.02072717994451523,-1.0916171073913574,1599949312.0,0.0,0.0,0,0,0,-0.7168416976928711,-0.7168416976928711,2.0479549250720086,-0.7857917547225952,-0.7857917547225952,2.194143476646931,-0.784816563129425,-0.784816563129425,2.19200480934897,-2.1585049629211426,-2.1585049629211426,8.658183671906112,0.022899646311998367,0.022899646311998367,0.9773605605887721
330,adam,0.0007,1659.2858477309346,0.09930677432566881,0.0,0.0,0.0,0.0,-0.115828569047153,0.019971546716988087,-1.0914459079504013,1660.3738589315908,0.0,0.0,1599949312.0,0.09090030193328857,0.0,0.0,0.0,0.0,-0.056771956384181976,0.02072717994451523,-1.0916171073913574,1599949312.0,0.0,0.0,0,0,0,-0.7167112827301025,-0.7167112827301025,2.0476878585218192,-0.7884661555290222,-0.7884661555290222,2.2000193494475453,-0.7852070927619934,-0.7852070927619934,2.192861019358561,-2.1586101055145264,-2.1586101055145264,8.659094063651006,0.022899646311998367,0.022899646311998367,0.9773605605887721
331,adam,0.0007,1763.3381927162409,0.0990487621165812,0.0,0.0,0.0,0.0,-0.1167095392011106,0.019893488846719265,-1.0913392007350922,1764.4273018807871,0.0,0.0,1599949312.0,0.09090030193328857,0.0,0.0,0.0,0.0,-0.056771956384181976,0.02072717994451523,-1.0916171073913574,1599949312.0,0.0,0.0,0,0,0,-0.7169772982597351,-0.7169772982597351,2.048232647750011,-0.7911195158958435,-0.7911195158958435,2.2058645448712086,-0.7855879664421082,-0.7855879664421082,2.1936963814786083,-2.158698320388794,-2.158698320388794,8.659857958238039,0.022899646311998367,0.022899646311998367,0.9773605605887721
332,adam,0.0007,1663.251413308084,0.09887498756870627,0.0,0.0,0.0,0.0,-0.11528145521879196,0.019502428360283375,-1.091214545071125,1664.339528356446,0.0,0.0,1599949312.0,0.09090030193328857,0.0,0.0,0.0,0.0,-0.056771956384181976,0.02072717994451523,-1.0916171073913574,1599949312.0,0.0,0.0,0,0,0,-0.7169181704521179,-0.7169181704521179,2.0481115438243997,-0.79376220703125,-0.79376220703125,2.2117016730161305,-0.7859068512916565,-0.7859068512916565,2.1943960295668297,-2.158781051635742,-2.158781051635742,8.660574428722159,0.022899646311998367,0.022899646311998367,0.9773605605887721
333,adam,0.0007,1625.5553110316396,0.0995082794688642,0.0,0.0,0.0,0.0,-0.11812350898981094,0.019508713390678167,-1.0911286920309067,1626.6455618999898,0.0,0.0,1599949312.0,0.09090030193328857,0.0,0.0,0.0,0.0,-0.056771956384181976,0.02072717994451523,-1.0916171073913574,1599949312.0,0.0,0.0,0,0,0,-0.7171299457550049,-0.7171299457550049,2.0485453291978324,-0.7963058352470398,-0.7963058352470398,2.2173345807709786,-0.7862628102302551,-0.7862628102302551,2.1951772834872885,-2.1588423252105713,-2.1588423252105713,8.661105109335663,0.022899646311998367,0.022899646311998367,0.9773605605887721
334,adam,0.0007,1682.3592346943915,0.09866762207821012,0.0,0.0,0.0,0.0,-0.11878466233611107,0.019377455580979586,-1.0908896178007126,1683.4508506796556,0.0,0.0,1599949312.0,0.09090030193328857,0.0,0.0,0.0,0.0,-0.056771956384181976,0.02072717994451523,-1.0916171073913574,1599949312.0,0.0,0.0,0,0,0,-0.7169201374053955,-0.7169201374053955,2.0481155723680757,-0.7988757491111755,-0.7988757491111755,2.2230402680737344,-0.7865842580795288,-0.7865842580795288,2.1958830319284224,-2.158903121948242,-2.158903121948242,8.661631692278036,0.022899646311998367,0.022899646311998367,0.9773605605887721
335,adam,0.0007,1637.78400875628,0.09910884173586965,0.0,0.0,0.0,0.0,-0.11718508135527372,0.01913069561123848,-1.0910042449831963,1638.8739771982655,0.0,0.0,1599949312.0,0.09090030193328857,0.0,0.0,0.0,0.0,-0.056771956384181976,0.02072717994451523,-1.0916171073913574,1599949312.0,0.0,0.0,0,0,0,-0.7168707251548767,-0.7168707251548767,2.0480143728685904,-0.8014701008796692,-0.8014701008796692,2.228815104263847,-0.786857545375824,-0.786857545375824,2.19648322087347,-2.158937454223633,-2.158937454223633,8.66192907090744,0.022899646311998367,0.022899646311998367,0.9773605605887721
336,adam,0.0007,1636.7021497897804,0.09853209089487791,0.0,0.0,0.0,0.0,-0.11818925943225622,0.01897715963423252,-1.0908542275428772,1637.7936794777634,0.0,0.0,1599949312.0,0.09090030193328857,0.0,0.0,0.0,0.0,-0.056771956384181976,0.02072717994451523,-1.0916171073913574,1599949312.0,0.0,0.0,0,0,0,-0.7167823314666748,-0.7167823314666748,2.0478333493254692,-0.8039798736572266,-0.8039798736572266,2.234415949222884,-0.7871646285057068,-0.7871646285057068,2.1971578273905097,-2.1589903831481934,-2.1589903831481934,8.662387549631068,0.022899646311998367,0.022899646311998367,0.9773605605887721
337,adam,0.0007,1875.708635352552,0.09921227814629674,0.0,0.0,0.0,0.0,-0.1189219681546092,0.018952483776956797,-1.0906799584627151,1876.8000932524446,0.0,0.0,1599949312.0,0.09090030193328857,0.0,0.0,0.0,0.0,-0.056771956384181976,0.02072717994451523,-1.0916171073913574,1599949312.0,0.0,0.0,0,0,0,-0.7171437740325928,-0.7171437740325928,2.0485736572471596,-0.8064473271369934,-0.8064473271369934,2.239936074157086,-0.7874494791030884,-0.7874494791030884,2.1977837782571905,-2.1590287685394287,-2.1590287685394287,8.662720065148022,0.022899646311998367,0.022899646311998367,0.9773605605887721
338,adam,0.0007,1610.2858922034502,0.09860132168978453,0.0,0.0,0.0,0.0,-0.12014992628246546,0.018852357286959887,-1.0906847938895226,1611.3793101354968,0.0,0.0,1599949312.0,0.09090030193328857,0.0,0.0,0.0,0.0,-0.056771956384181976,0.02072717994451523,-1.0916171073913574,1599949312.0,0.0,0.0,0,0,0,-0.7168079018592834,-0.7168079018592834,2.047885713897697,-0.8088660836219788,-0.8088660836219788,2.245360491590252,-0.7876856923103333,-0.7876856923103333,2.1983029851316296,-2.1590452194213867,-2.1590452194213867,8.662862575705459,0.022899646311998367,0.022899646311998367,0.9773605605887721
339,adam,0.0007,1714.5126060470939,0.09938392415642738,0.0,0.0,0.0,0.0,-0.11957476567476988,0.018795365002006292,-1.0907350406050682,1715.6047271253774,0.0,0.0,1599949312.0,0.09090030193328857,0.0,0.0,0.0,0.0,-0.056771956384181976,0.02072717994451523,-1.0916171073913574,1599949312.0,0.0,0.0,0,0,0,-0.7170803546905518,-0.7170803546905518,2.048443742173302,-0.8113192319869995,-0.8113192319869995,2.2508754557560167,-0.7879394888877869,-0.7879394888877869,2.1988609777107704,-2.159071683883667,-2.159071683883667,8.663091836738953,0.022899646311998367,0.022899646311998367,0.9773605605887721
340,adam,0.0007,1614.183012895286,0.09860648447647691,0.0,0.0,0.0,0.0,-0.11927876994013786,0.0188060374930501,-1.0906785055994987,1615.2755576809868,0.0,0.0,1599949312.0,0.09090030193328857,0.0,0.0,0.0,0.0,-0.056771956384181976,0.02072717994451523,-1.0916171073913574,1599949312.0,0.0,0.0,0,0,0,-0.716935396194458,-0.716935396194458,2.0481468243700034,-0.8137351274490356,-0.8137351274490356,2.256319909522691,-0.7881689667701721,-0.7881689667701721,2.199365625572142,-2.15909743309021,-2.15909743309021,8.663314907351891,0.022899646311998367,0.022899646311998367,0.9773605605887721
341,adam,0.0007,1690.263361774385,0.09866019990295172,0.0,0.0,0.0,0.0,-0.11960269045084715,0.018673252314329147,-1.090541534125805,1691.356141494587,0.0,0.0,1599949312.0,0.09090030193328857,0.0,0.0,0.0,0.0,-0.056771956384181976,0.02072717994451523,-1.0916171073913574,1599949312.0,0.0,0.0,0,0,0,-0.7171899080276489,-0.7171899080276489,2.048668168314205,-0.8161031007766724,-0.8161031007766724,2.2616691458119216,-0.7883321642875671,-0.7883321642875671,2.1997245858719974,-2.15911865234375,-2.15911865234375,8.663498738377779,0.022899646311998367,0.022899646311998367,0.9773605605887721
342,adam,0.0007,1956.912655055523,0.0983291040174663,0.0,0.0,0.0,0.0,-0.11936294194310904,0.01845893496647477,-1.0905417799949646,1958.0057831798913,0.0,0.0,1599949312.0,0.09090030193328857,0.0,0.0,0.0,0.0,-0.056771956384181976,0.02072717994451523,-1.0916171073913574,1599949312.0,0.0,0.0,0,0,0,-0.717223584651947,-0.717223584651947,2.0487371617041465,-0.8184658288955688,-0.8184658288955688,2.2670191729392672,-0.7885252833366394,-0.7885252833366394,2.2001494356142106,-2.159133195877075,-2.159133195877075,8.663624737176626,0.022899646311998367,0.022899646311998367,0.9773605605887721
343,adam,0.0007,1601.88596258685,0.0987007012590766,0.0,0.0,0.0,0.0,-0.11942458897829056,0.018489607144147158,-1.0904678255319595,1602.9786543650553,0.0,0.0,1599949312.0,0.09090030193328857,0.0,0.0,0.0,0.0,-0.056771956384181976,0.02072717994451523,-1.0916171073913574,1599949312.0,0.0,0.0,0,0,0,-0.7173765301704407,-0.7173765301704407,2.049050530835192,-0.8207427859306335,-0.8207427859306335,2.272186959374845,-0.7887355089187622,-0.7887355089187622,2.2006120119310535,-2.1591367721557617,-2.1591367721557617,8.663655720768524,0.022899646311998367,0.022899646311998367,0.9773605605887721
344,adam,0.0007,1616.1035359352827,0.09877649880945683,0.0,0.0,0.0,0.0,-0.12013592664152384,0.01827362272888422,-1.0904776901006699,1617.197062537889,0.0,0.0,1599949312.0,0.09090030193328857,0.0,0.0,0.0,0.0,-0.056771956384181976,0.02072717994451523,-1.0916171073913574,1599949312.0,0.0,0.0,0,0,0,-0.717377245426178,-0.717377245426178,2.0490519964308644,-0.8230003714561462,-0.8230003714561462,2.277322410444438,-0.7889037132263184,-0.7889037132263184,2.2009821954830815,-2.1591293811798096,-2.1591293811798096,8.663591688134067,0.022899646311998367,0.022899646311998367,0.9773605605887721
345,adam,0.0007,1650.2032099068165,0.0986545099876821,0.0,0.0,0.0,0.0,-0.12102798093110323,0.01826886273920536,-1.0903904810547829,1651.2976705451729,0.0,0.0,1599949312.0,0.09090030193328857,0.0,0.0,0.0,0.0,-0.056771956384181976,0.02072717994451523,-1.0916171073913574,1599949312.0,0.0,0.0,0,0,0,-0.7174357175827026,-0.7174357175827026,2.049171812422842,-0.8252134919166565,-0.8252134919166565,2.282367980433868,-0.7890834808349609,-0.7890834808349609,2.2013778963550625,-2.159135341644287,-2.159135341644287,8.663643327318468,0.022899646311998367,0.022899646311998367,0.9773605605887721
346,adam,0.0007,1685.4301210790873,0.0981850572861731,0.0,0.0,0.0,0.0,-0.12074898462742567,0.018254820723086596,-1.0903748571872711,1686.524815544486,0.0,0.0,1599949312.0,0.09090030193328857,0.0,0.0,0.0,0.0,-0.056771956384181976,0.02072717994451523,-1.0916171073913574,1599949312.0,0.0,0.0,0,0,0,-0.7177214622497559,-0.7177214622497559,2.049757436005541,-0.8274449110031128,-0.8274449110031128,2.287466586355414,-0.7892559170722961,-0.7892559170722961,2.201757526406511,-2.1591429710388184,-2.1591429710388184,8.663709425923637,0.022899646311998367,0.022899646311998367,0.9773605605887721
