global_step,stage,local_step,total,lr,pde,pde_residual_rmse_unweighted,terminal,interface,global_replay,price,stencil
1788,stage4_price_stencil,1788,0.06469185523124422,5e-05,3.243023378338823e-05,0.6612659828785563,1.1297049589410696e-05,0.014112176813836209,2.7497383879308243e-19,1.3364007781885558e-05,0.050522587126253335
1789,stage4_price_stencil,1789,0.08925702795229341,5e-05,2.5760585525376655e-05,0.7349421042448356,1.2283239778325866e-05,0.015267841029644581,1.1162242911891507e-10,1.0173751595544998e-05,0.07394096923412716
1790,stage4_price_stencil,1790,0.06221423579906314,5e-05,4.0353399758536764e-05,0.6982267436061219,7.787377806674514e-06,0.014391128470867074,1.3248821380382567e-18,1.3683719932519803e-05,0.04776128283069833
1791,stage4_price_stencil,1791,0.0658011849434697,5e-05,1.5712050609212785e-05,0.7248288614107282,8.5448550465048e-06,0.013102492964542209,2.122165691243527e-11,1.5110022292698994e-05,0.052659325029757426
1792,stage4_price_stencil,1792,0.06403770208840974,5e-05,2.0738718116362616e-05,0.7843933794821835,1.4189720849172734e-05,0.012640202773383376,6.410644692707296e-23,1.2637672200396309e-05,0.05134993320386043
1793,stage4_price_stencil,1793,0.09271126381815832,5e-05,1.5993870307969962e-05,0.744979125760161,9.252092827353023e-06,0.010000009036894238,3.4798362505852335e-11,1.4091768313245547e-05,0.08267191701501715
1794,stage4_price_stencil,1794,0.09499751429075112,5e-05,1.9233713672919037e-05,0.8037600886025146,1.0345978241711387e-05,0.009690565141650946,7.373017044069097e-12,1.238678476928763e-05,0.08526498266504325
1795,stage4_price_stencil,1795,0.05615055640782611,5e-05,2.8422339438704087e-05,0.7546418061262021,1.0483433881380408e-05,0.011462585426750797,1.9276237840945952e-07,1.4815379674825094e-05,0.04463405706570199
1796,stage4_price_stencil,1796,0.12586661357985493,5e-05,1.7862398587483978e-05,0.6616653127210097,1.4971785449398487e-05,0.011857522847376265,7.259997183170626e-13,1.69380437905629e-05,0.11395931850392521
1797,stage4_price_stencil,1797,0.08042328765532117,5e-05,2.2249849536448282e-05,0.7093008798042842,7.454540355674936e-06,0.01078650669187497,2.327154624838318e-22,1.2346924068424281e-05,0.06959472964948565
1798,stage4_price_stencil,1798,0.05777318767963319,5e-05,2.550596956659556e-05,0.7612108374645784,1.0781844048409062e-05,0.015538454732090201,2.9745855833006263e-09,1.517902145714367e-05,0.04218326313788525
1799,stage4_price_stencil,1799,0.061241864195924894,5e-05,2.482918892721382e-05,0.6550300495732514,1.1849024808731022e-05,0.013427319173015017,1.695782284818275e-22,1.0554542443456829e-05,0.04776731226673047
1800,stage4_price_stencil,1800,0.081151306127321,5e-05,2.201553335023491e-05,0.736359318878703,6.959418199009214e-06,0.010337026862866137,2.3986558760230764e-09,1.3421226583714665e-05,0.07077188068766602
1801,stage4_price_stencil,1801,0.055367706620369384,5e-05,2.192969925141059e-05,0.804459082414562,1.5461542590013006e-05,0.016407980407760196,8.396496024773118e-08,1.436190414586257e-05,0.03890788910166165
1802,stage4_price_stencil,1802,0.09105414952954101,5e-05,2.5890850932068455e-05,0.7506176886398476,7.483158786076331e-06,0.014995057990138099,7.211075662742368e-09,1.5857134199365414e-05,0.07600985318440974
1803,stage4_price_stencil,1803,0.10667583799324187,5e-05,3.0803037970133734e-05,0.7708870151180689,1.282512313069994e-05,0.012160728450311728,1.0910257114759583e-25,1.4214675208891211e-05,0.09445726670662043
1804,stage4_price_stencil,1804,0.13807120008364596,5e-05,3.1039766365347056e-05,0.6683320773008186,8.824905843840786e-06,0.01390841887610009,1.1498561892591895e-13,1.4044966990272652e-05,0.12410887156823142
1805,stage4_price_stencil,1805,0.07758543823685946,5e-05,1.707235864453129e-05,0.7568900352968734,8.6517956063035e-06,0.012456252084202604,1.8205798934783834e-19,1.6824577770445948e-05,0.06508663742063557
1806,stage4_price_stencil,1806,0.09008215184016809,5e-05,3.8979716830599396e-05,0.8338360087428373,9.751087337770471e-06,0.01580855772019079,1.2129089807973787e-08,1.5807351872784023e-05,0.07420904383484633
1807,stage4_price_stencil,1807,0.06526747595632755,5e-05,2.8284467197054097e-05,0.910963199747406,1.0630002386043511e-05,0.013528190387545087,1.562815522992412e-08,1.3198248809865758e-05,0.05168715722223427
1808,stage4_price_stencil,1808,0.05064740475604812,5e-05,2.4188840629026644e-05,0.7161656326888612,1.115733135203999e-05,0.01156366178444569,4.803092006367162e-11,1.4717532769507432e-05,0.039033679218820935
1809,stage4_price_stencil,1809,0.06443767968308522,5e-05,2.9382542093121278e-05,0.7609874422913875,1.114047590818705e-05,0.01571423288912347,1.4664824701713229e-09,1.3837466196184514e-05,0.04866908484328179
1810,stage4_price_stencil,1810,0.05884355743227545,5e-05,2.9213397566088682e-05,0.6520681043282027,1.1370998690792534e-05,0.01378636324442983,4.440031477739232e-22,1.2742455348684671e-05,0.04500386733624005
1811,stage4_price_stencil,1811,0.06700739981139361,5e-05,2.6755129547465766e-05,0.719043168179829,7.71578447339321e-06,0.011717880591703894,1.096564188378281e-08,1.3237312759122022e-05,0.05524180002726785
1812,stage4_price_stencil,1812,0.05273093115685791,5e-05,2.4954662350664443e-05,0.6511663457261195,9.79275352219118e-06,0.01427042741740207,9.238775496938632e-20,1.4162551062124298e-05,0.03841159377252086
1813,stage4_price_stencil,1813,0.07167994291822519,5e-05,2.137131778477323e-05,0.6628674034770773,1.1744969196987136e-05,0.013012920176925112,1.233857763805588e-22,1.0509231527050277e-05,0.058623397222791265
1814,stage4_price_stencil,1814,0.05092611701633663,5e-05,1.6247837224060186e-05,0.6144103446591093,7.580558367025063e-06,0.015852401214007335,3.761859460718362e-11,1.3078073443082607e-05,0.03503680929567654
1815,stage4_price_stencil,1815,0.06858799513899841,5e-05,2.2734741791158212e-05,0.7121704154280928,8.477191527478105e-06,0.010014217945481081,1.5586432731358125e-09,1.1912121334294524e-05,0.05853065158022113
1816,stage4_price_stencil,1816,0.16152020991479116,5e-05,3.1372880863452516e-05,0.8619158519788902,1.1034939717899691e-05,0.015559847833542808,1.0194362371565468e-08,1.2604997183406157e-05,0.14590533906912123
1817,stage4_price_stencil,1817,0.12104170534537927,5e-05,1.7819362646688768e-05,0.7116014894754755,1.1725660289235943e-05,0.01748483193422134,1.4185949313744565e-18,1.0785348665375688e-05,0.10351654303955662
1818,stage4_price_stencil,1818,0.07382651388044667,5e-05,2.5483465482022966e-05,0.6996662103067842,1.0332302176908111e-05,0.013796115557955842,1.9273811782819656e-12,1.3790432557717848e-05,0.05998079212034679
1819,stage4_price_stencil,1819,0.0721029901975506,5e-05,2.319222293531274e-05,0.8504410004114614,1.1657754857691e-05,0.014148472412853066,2.5459989390019456e-15,1.4929273407633934e-05,0.05790473853349435
1820,stage4_price_stencil,1820,0.06296359846050971,5e-05,2.5145240969610843e-05,0.8436655682348282,1.1499275534956497e-05,0.00968833418341202,6.618856250737297e-24,1.3546100115536589e-05,0.05322507366047758
1821,stage4_price_stencil,1821,0.07116825643535407,5e-05,2.1916218815882854e-05,0.7494003595864844,1.0307397450688595e-05,0.012038501101825099,4.889004666893722e-09,1.2759730067951082e-05,0.059084767098189786
1822,stage4_price_stencil,1822,0.050312865641529085,5e-05,2.3165250752774816e-05,0.8384068280511631,7.805302953726996e-06,0.010961233762694889,6.363942928511435e-26,1.073339288059169e-05,0.0393099279322471
1823,stage4_price_stencil,1823,0.07017093032365934,5e-05,2.732709128340462e-05,0.7899651171273717,1.3603259636485661e-05,0.014308571789560123,2.7111430994093944e-15,1.4114697543836005e-05,0.05580731348563278
1824,stage4_price_stencil,1824,0.0621837817135498,5e-05,2.5851711313177126e-05,0.8116613785200313,5.786712932165066e-06,0.016813471049043703,2.109194251826777e-14,1.2866130653430927e-05,0.04532580610958624
1825,stage4_price_stencil,1825,0.040526014034500187,5e-05,1.66796158330696e-05,0.6361053285175589,9.445670364631581e-06,0.011970851069894727,2.3077837210554568e-15,1.175600616402545e-05,0.028517281672241428
1826,stage4_price_stencil,1826,0.07952585917497837,5e-05,2.583822327659964e-05,0.6925811155362646,9.328530714931021e-06,0.011940033036012243,1.0426794505529725e-13,1.1015480400814722e-05,0.06753964390446951
1827,stage4_price_stencil,1827,0.07198158264143298,5e-05,3.943130003141993e-05,0.8035146248638149,7.250967799111575e-06,0.008700128976091041,1.9532095566723636e-13,1.2623131450775828e-05,0.06322214826586531
1828,stage4_price_stencil,1828,0.09927388195560984,5e-05,2.2135541431822737e-05,0.7418357975271714,1.1998418476080744e-05,0.011189228555918402,1.9321364068124711e-10,1.4792310690894576e-05,0.088035726935879
1829,stage4_price_stencil,1829,0.03293298592964368,5e-05,3.1307909942508045e-05,0.6595708062167989,1.0963895134877552e-05,0.009665194073631398,3.1831639970008445e-14,1.2682470325424816e-05,0.023212837580577638
1830,stage4_price_stencil,1830,0.06863228824443038,5e-05,2.6145600587840512e-05,0.8153339594092618,9.946397196802922e-06,0.00915293825939475,7.980248213903866e-13,1.2514673775586369e-05,0.05943074331267738
1831,stage4_price_stencil,1831,0.035942510975544545,5e-05,2.2448371953639715e-05,0.7010681330637638,7.091122255248121e-06,0.010909847134235803,4.740771655016303e-09,1.353249521752712e-05,0.02498958711111067
1832,stage4_price_stencil,1832,0.06200415911333664,5e-05,2.26875638111867e-05,0.8114784801858095,6.998859456398322e-06,0.01232318181173564,3.893209923381716e-08,1.558908348550003e-05,0.04963566286274868
1833,stage4_price_stencil,1833,0.06957183642065566,5e-05,2.0524550061871816e-05,0.7649340678372772,9.03317943746342e-06,0.011859387316651702,1.0227590840147718e-30,1.689995151464139e-05,0.05766599142298998
1834,stage4_price_stencil,1834,0.06914683669016602,5e-05,2.63546142339108e-05,0.8405147213681023,1.0035378857319832e-05,0.010674393946995216,1.4533632830276365e-10,1.1199646414688401e-05,0.05842485295832857
1835,stage4_price_stencil,1835,0.057578132816183625,5e-05,2.3065655646102572e-05,0.6042009404153228,7.669821918056077e-06,0.008706690790455997,1.331466826907536e-13,1.170548646081971e-05,0.0488290010615695
1836,stage4_price_stencil,1836,0.05870877886555934,5e-05,2.2239232689708866e-05,0.8577052168394776,9.62014081778873e-06,0.011835729833337619,3.4699097557977935e-11,1.3667414034262954e-05,0.04682752220998086
1837,stage4_price_stencil,1837,0.054376261783244006,5e-05,2.5072458037316598e-05,0.6814714279455567,5.929536421811986e-06,0.013438607107005203,8.752703905979323e-13,1.5093418749659798e-05,0.04089155926215474
1838,stage4_price_stencil,1838,0.07472090594393699,5e-05,2.5049415016033262e-05,0.783820814279581,1.1806253789581314e-05,0.01051965394043795,9.14442957813907e-21,1.4440619058560704e-05,0.06414995571563487
1839,stage4_price_stencil,1839,0.07178524999187606,5e-05,2.492683154676923e-05,0.7807157877704763,8.523098516596097e-06,0.011708566425841168,2.612242100847775e-12,1.3027507238240213e-05,0.06003020612612105
1840,stage4_price_stencil,1840,0.08818240643307143,5e-05,1.759080934403173e-05,0.6407602027719974,1.1318783614715236e-05,0.015693071721807,1.8270905351656114e-23,1.5089458271520293e-05,0.07244533566003417
1841,stage4_price_stencil,1841,0.06926126039702449,5e-05,2.092491621789271e-05,0.6498955880636155,8.496111757706143e-06,0.02155843326120763,5.209074618269693e-13,1.0347198053154554e-05,0.047663058909267204
1842,stage4_price_stencil,1842,0.06711307601393691,5e-05,3.5460028381404136e-05,0.7888544799187325,1.0509986540546836e-05,0.011060141712331075,1.1386423993625853e-12,1.844190155264474e-05,0.0559885223839926
1843,stage4_price_stencil,1843,0.0508310746539026,5e-05,2.813134238718721e-05,0.6836640824734056,8.665499761409635e-06,0.011822550354651677,2.589940800417562e-10,1.0380390345944555e-05,0.03896134680776231
1844,stage4_price_stencil,1844,0.06961886761619182,5e-05,2.3311956360709935e-05,0.7980398556847361,9.57648711559853e-06,0.01221646326397019,1.0279724896036272e-13,1.5384357593740176e-05,0.05735413155104879
1845,stage4_price_stencil,1845,0.036578669314207425,5e-05,2.4885091781604357e-05,0.7216926592059986,1.0588626452385359e-05,0.014005196980763364,2.383630578913172e-07,1.3794664192303787e-05,0.022523965587959875
1846,stage4_price_stencil,1846,0.07927198124238823,5e-05,1.6239901136558418e-05,0.7696498454390102,8.424294106882568e-06,0.009267960956229471,7.461916277874522e-09,1.3249113209451994e-05,0.06996609951578958
1847,stage4_price_stencil,1847,0.08286958614529956,5e-05,4.500663660764085e-05,0.8205250939995289,1.0612433234145576e-05,0.012813821151279861,2.5630502306530096e-08,1.3452268159577594e-05,0.06998666802551602
1848,stage4_price_stencil,1848,0.32132400987574716,5e-05,1.817691269711316e-05,0.7920383165647243,1.0017396357122781e-05,0.01137626728843425,1.5464886631561475e-14,1.4662999926675715e-05,0.30990488527831656
1849,stage4_price_stencil,1849,0.07106160753253772,5e-05,3.711947174048984e-05,0.782681363634058,1.1472695171600599e-05,0.014746443664395427,5.982318122979529e-27,1.1626675471717681e-05,0.056254945025758486
1850,stage4_price_stencil,1850,0.05554766810191687,5e-05,2.5450482976497848e-05,0.7298573250446565,9.508874753983393e-06,0.009883131847511266,4.4405964135123726e-16,1.536340363762374e-05,0.045614213493037056
1851,stage4_price_stencil,1851,0.05565931210442936,5e-05,1.7475331198525326e-05,0.8449177687024724,8.368350362413205e-06,0.01267717584563621,2.676840658698835e-12,1.1692327490083343e-05,0.04294460024706529
1852,stage4_price_stencil,1852,0.10421552819197803,5e-05,2.0668626261867102e-05,0.7306959860917421,7.2219576171368555e-06,0.01087624841246079,1.215172421100128e-14,1.1240231919614593e-05,0.09330014896370648
1853,stage4_price_stencil,1853,0.03210543960833878,5e-05,2.3938313860307373e-05,0.6590144788392135,8.246772069822454e-06,0.013591535850947021,9.62612570344231e-18,1.0988233353291758e-05,0.018470730438108332
1854,stage4_price_stencil,1854,0.1057609566789655,5e-05,1.973534118101812e-05,0.7012895157227622,8.460752382441116e-06,0.017864804811244757,5.6283784554342305e-11,1.3530362441665545e-05,0.08785442535543184
1855,stage4_price_stencil,1855,0.07238221992116638,5e-05,2.247095532650898e-05,0.7476329964776244,1.3386867787177271e-05,0.014508859080800896,4.580964478223984e-20,1.368071949425984e-05,0.05782382229775753
1856,stage4_price_stencil,1856,0.13170326539816762,5e-05,3.4400530291647815e-05,0.6976663036170608,1.1268438406144898e-05,0.009212525737882409,4.42693771522634e-08,1.0545447896746857e-05,0.12243448097431353
1857,stage4_price_stencil,1857,0.0564314682543437,5e-05,2.3378740581302533e-05,0.72350427185195,8.134371478330044e-06,0.011681873315088473,1.554334175669465e-08,1.0517586743085146e-05,0.04470754869711075
1858,stage4_price_stencil,1858,0.05661663305102934,5e-05,2.0663435961525847e-05,0.700688703954092,1.0105404933269976e-05,0.009425206530215514,7.256770835040912e-11,1.261941319679177e-05,0.04714803819415453
1859,stage4_price_stencil,1859,0.04563363491184337,5e-05,2.165462602669802e-05,0.7027786854372294,9.303341352394314e-06,0.00848722334937978,3.615763350478783e-12,1.5755368915103856e-05,0.03709969822255363
1860,stage4_price_stencil,1860,0.128337785980062,5e-05,3.154247329963463e-05,0.7922094028648414,9.831452814934198e-06,0.0152060243673959,2.5519669403065247e-17,1.3736692634275225e-05,0.11307665099391725
1861,stage4_price_stencil,1861,0.06427288205975817,5e-05,2.3738264655279234e-05,0.7362930612565421,1.0069765914593097e-05,0.00933974500267539,5.696070530654389e-08,1.3370996444269582e-05,0.054885901069363335
1862,stage4_price_stencil,1862,0.05707245349666062,5e-05,2.1368756035611377e-05,0.8366719452828751,8.54627218297713e-06,0.00901920242931853,1.004126305916957e-12,1.29544314479477e-05,0.048010381606671426
1863,stage4_price_stencil,1863,0.05471830509307582,5e-05,2.0550659327320308e-05,0.797698224788278,1.310839188538423e-05,0.00876510036621723,1.523385316092148e-08,1.276941339146849e-05,0.04590676102840126
1864,stage4_price_stencil,1864,0.11773302252552353,5e-05,2.3087806381876282e-05,0.7614116145619739,6.5647874351962445e-06,0.011124372912905418,1.1890635990630123e-09,1.32963276644176e-05,0.10656569950207302
1865,stage4_price_stencil,1865,0.05764115832605914,5e-05,2.58727678217486e-05,0.7934036340391293,8.848767716687643e-06,0.009985411942025695,2.8740310277162473e-12,1.5758666665461307e-05,0.04760526617895552
1866,stage4_price_stencil,1866,0.06476031331025398,5e-05,2.7659726567878054e-05,0.7140127080834,1.0259567045682126e-05,0.00952817161963241,4.902405695218839e-13,1.0529533433008054e-05,0.05518369286308476
1867,stage4_price_stencil,1867,0.06275812107268482,5e-05,2.2596999408672033e-05,0.76500511145475,1.1573260883561138e-05,0.014265596853975118,1.946296072535251e-08,1.5005543018195579e-05,0.04844332895243854
1868,stage4_price_stencil,1868,0.07314950784808029,5e-05,2.817401828023316e-05,0.8240252743701062,1.2371875014037568e-05,0.014026492924442658,1.8603137128075164e-10,1.9122982238376952e-05,0.05906334586207362
1869,stage4_price_stencil,1869,0.05644778302748296,5e-05,2.012644071552005e-05,0.7834669660499417,6.94477432249265e-06,0.012012113084983423,1.9473069188396467e-06,1.7131001328543052e-05,0.044389520419214144
1870,stage4_price_stencil,1870,0.05685300300888818,5e-05,2.1607251456506413e-05,0.8128785564660432,7.452714375893507e-06,0.017338859302728944,1.088874704383476e-08,1.3166033438885296e-05,0.0394719068181409
1871,stage4_price_stencil,1871,0.05172175591559683,5e-05,1.891657875353853e-05,0.7571198206283083,1.2089630645054626e-05,0.009958912866801286,7.489782189364242e-08,1.2782214357776911e-05,0.04171897972721728
1872,stage4_price_stencil,1872,0.08171630971067695,5e-05,3.0074363845337367e-05,0.6849445867281395,9.163465592873456e-06,0.011913850367306387,1.4191599293327126e-20,1.3098604567122363e-05,0.06975012290936523
1873,stage4_price_stencil,1873,0.041519193408852705,5e-05,2.5939294695413227e-05,0.8239153468901999,9.142157219359074e-06,0.01343567000652531,4.75146169093745e-09,1.543081811154232e-05,0.028033006380839387
1874,stage4_price_stencil,1874,0.0768784825707968,5e-05,2.1854854931804215e-05,0.7635938597778145,9.13434796483992e-06,0.012463306749867462,1.2057739088718758e-24,1.0945299369521124e-05,0.06437324131866318
1875,stage4_price_stencil,1875,0.05214246492027353,5e-05,2.0964464316645033e-05,0.6909999822709659,8.279825355994512e-06,0.015951854441466077,3.057320427134264e-19,1.1695344361234524e-05,0.03614967084477358
1876,stage4_price_stencil,1876,0.04478973722221831,5e-05,2.2003176182305293e-05,0.6799001181547025,1.3268144244996046e-05,0.01571659775807185,2.751518315211184e-10,1.1036779394366944e-05,0.029026831089172957
1877,stage4_price_stencil,1877,0.07958037935604986,5e-05,2.1715014035694097e-05,0.9134211565442992,9.430495133663053e-06,0.010562157128794226,2.1199584628793493e-11,1.1548887200118698e-05,0.06897552780968658
1878,stage4_price_stencil,1878,0.07743494569399027,5e-05,1.9583156613261776e-05,0.7549995360797322,1.1333510796397443e-05,0.009935835621766129,2.246360626635611e-21,1.5021478533842827e-05,0.06745317192628064
1879,stage4_price_stencil,1879,0.06842132028476546,5e-05,3.09707442930227e-05,0.741137611037882,6.9657340740607e-06,0.017184178522585324,1.402072409451301e-15,1.3747437774149187e-05,0.051185457846037494
1880,stage4_price_stencil,1880,0.035493383426180275,5e-05,1.9305180159837585e-05,0.7867249263111458,1.1746776565209827e-05,0.010170692950458492,2.9153785654774267e-13,1.354998148696808e-05,0.025278088537218232
1881,stage4_price_stencil,1881,0.0862851005490521,5e-05,2.1875767674595408e-05,0.755462676373345,1.018476628880268e-05,0.011964423175639444,4.394682262104309e-16,1.3247442005542566e-05,0.07427536939744328
1882,stage4_price_stencil,1882,0.07402407290721232,5e-05,2.1956723871711915e-05,0.7663199628179788,1.0275070641290044e-05,0.016327629737346357,1.1128952480800455e-15,1.1999886713456277e-05,0.05765221148863839
1883,stage4_price_stencil,1883,0.057492533654549774,5e-05,3.01123655630913e-05,0.8207339567029404,1.2398332849623063e-05,0.009811972881760375,1.1442519799085024e-08,1.4918775026855444e-05,0.04762311985683003
1884,stage4_price_stencil,1884,0.08264311695676682,5e-05,3.846015736531443e-05,0.7609922466556541,1.0338231892666751e-05,0.015056789224353077,6.40076250951055e-12,9.944622459760264e-06,0.06752758471429524
1885,stage4_price_stencil,1885,0.04126691632040399,5e-05,2.657772808863005e-05,0.8208450266937023,9.079248186905742e-06,0.015234194176466407,1.4191175580474694e-07,1.0742369776581601e-05,0.02598618088612966
1886,stage4_price_stencil,1886,0.058569999514342025,5e-05,3.409641456648768e-05,0.7174717800559776,1.2653924323092542e-05,0.015554256361379767,2.0755965931305096e-18,1.7953714114480825e-05,0.0429510390999582
1887,stage4_price_stencil,1887,0.06349642162936361,5e-05,2.5198610269364965e-05,0.7792412432963657,9.37121782404932e-06,0.014000385991795346,7.410892248463234e-08,1.6923213460180325e-05,0.049444468487092184
1888,stage4_price_stencil,1888,0.052907001440549294,5e-05,2.3154597283333173e-05,0.731998366883255,8.138812715852853e-06,0.010724948916820184,1.2869892947695004e-10,1.2572132646502095e-05,0.04213818685238449
1889,stage4_price_stencil,1889,0.06254658405577007,5e-05,1.9296742354117688e-05,0.6962359839083806,6.160340188410995e-06,0.014673831169896467,1.4085791770520511e-14,1.3501986637836908e-05,0.047833793816679154
1890,stage4_price_stencil,1890,0.1466608116033835,5e-05,1.6839961537523264e-05,0.7664305692366475,1.1301077103972584e-05,0.014606169156229675,7.094209838936808e-12,1.3366933027770278e-05,0.13201313446839036
1891,stage4_price_stencil,1891,0.055427592089152086,5e-05,2.6082325272437327e-05,0.7680479092121799,1.1195080966727687e-05,0.015081943664832103,3.730788391595477e-18,1.307073688272526e-05,0.04029530028119809
1892,stage4_price_stencil,1892,0.04891497316347735,5e-05,2.4058691959254702e-05,0.760455610773541,1.2713767149389515e-05,0.01148479643741388,7.882175430104784e-12,9.86993089705081e-06,0.0373835343281756
1893,stage4_price_stencil,1893,0.06209645122627539,5e-05,1.881487949879419e-05,0.757247219516378,8.057844443948317e-06,0.010427046876999089,2.8549552757104286e-17,1.3444268305896383e-05,0.051629087357027634
1894,stage4_price_stencil,1894,0.0634334854530872,5e-05,1.9703042985231437e-05,0.7140355428853506,1.316073119980245e-05,0.010662005974250658,2.854702136904135e-32,1.3900737773346304e-05,0.05272471496687817
1895,stage4_price_stencil,1895,0.12167672428447077,5e-05,2.225704867110141e-05,0.6637713570087417,1.0552826741439946e-05,0.012215641222026818,2.6883623670802763e-11,1.2083934550505904e-05,0.10941618922559727
1896,stage4_price_stencil,1896,0.08313833104131144,5e-05,2.3237174795547128e-05,0.7740665994322194,1.1543925536377698e-05,0.011675824512424366,3.352763730795046e-16,1.2058493040294923e-05,0.07141566693551452
1897,stage4_price_stencil,1897,0.07754752555798929,5e-05,2.9145491757125353e-05,0.7287248701840043,8.680508255068952e-06,0.011439089801451245,2.031068914192304e-12,1.543444566212753e-05,0.06605517530883265
1898,stage4_price_stencil,1898,0.08185009197609304,5e-05,1.878951954629187e-05,0.72738326865131,1.2197339354307123e-05,0.01204701828044819,4.930712173426288e-10,1.53096627725259e-05,0.06975677668090051
1899,stage4_price_stencil,1899,0.0790048407850317,5e-05,2.6699819550275222e-05,0.8047665906049836,1.133750533426959e-05,0.013435753604798031,2.8538455637348577e-10,1.537501237773963e-05,0.06551567455758683
1900,stage4_price_stencil,1900,0.15357434039335016,5e-05,2.206642664496533e-05,0.723163852036761,1.0935604620016347e-05,0.01217975798845518,6.61771242604705e-25,1.735343081901e-05,0.14134422694281099
1901,stage4_price_stencil,1901,0.05447996333266487,5e-05,2.6318418758008126e-05,0.7908520002253532,8.55367837979709e-06,0.01058692456137527,3.32298233150212e-30,1.7558673350188592e-05,0.043840608000801605
1902,stage4_price_stencil,1902,0.03664503629631404,5e-05,2.57000290235627e-05,0.923739928705945,9.726528236995125e-06,0.011489870434370114,2.7971174761443316e-09,1.1812620500164072e-05,0.02510792388706573
1903,stage4_price_stencil,1903,0.04464688854301651,5e-05,2.2715358826291893e-05,0.7385273115638858,1.036615544756118e-05,0.007924275781687603,1.691645723272901e-13,1.4018144537166958e-05,0.03667551310234872
1904,stage4_price_stencil,1904,0.056209264203879464,5e-05,2.883315031863429e-05,0.778545683001818,8.73217040913571e-06,0.01065760025313162,4.314674531610377e-22,1.3598256202275582e-05,0.045500500373817795
1905,stage4_price_stencil,1905,0.04834338570730688,5e-05,1.9676723650492464e-05,0.8603016345782591,1.0423819149745564e-05,0.013966117498561054,1.2550629031001854e-13,1.4040484458663332e-05,0.03433312718136142
1906,stage4_price_stencil,1906,0.09513540773750846,5e-05,2.3486409647646813e-05,0.7506516134359257,5.966728916261179e-06,0.01421992864833212,2.007372747197988e-17,1.2732899398445754e-05,0.08087329305121396
1907,stage4_price_stencil,1907,0.05862109797370876,5e-05,2.463156957015e-05,0.7279373531898415,1.1619557967958778e-05,0.009448316514508951,7.246284404324056e-11,1.318778643973724e-05,0.049123342472759124
1908,stage4_price_stencil,1908,0.05528008423904855,5e-05,2.2084373835521523e-05,0.6794724154916723,1.2333125925560027e-05,0.01636992946478097,2.0656408351144274e-12,1.2900826935883445e-05,0.03886283644550498
1909,stage4_price_stencil,1909,0.0756302031752186,5e-05,2.069588347676823e-05,0.6901036804259423,9.814960927675916e-06,0.016885733085837896,1.146464523892326e-14,1.1222769357903096e-05,0.05870273647560689
1910,stage4_price_stencil,1910,0.063318423729396,5e-05,2.5260186801451564e-05,0.8025531819068585,1.0812401904902205e-05,0.01179686238951815,4.1739780606731905e-11,1.1969805486761165e-05,0.051473518903944956
1911,stage4_price_stencil,1911,0.07968619597511256,5e-05,2.544433811743938e-05,0.825008947036433,8.59029707372581e-06,0.010123219178909112,9.795000949667398e-10,1.6205965708671035e-05,0.06951273521580352
1912,stage4_price_stencil,1912,0.07202679954775087,5e-05,2.4389280094210046e-05,0.7990436033399076,1.3382347688992148e-05,0.00996684465036393,5.1820348738541965e-09,1.2502743000896399e-05,0.062009675344567965
1913,stage4_price_stencil,1913,0.048170806394424705,5e-05,2.960709187677313e-05,0.7624319083899639,7.92586597080362e-06,0.009709971659076496,1.00106764751942e-13,1.3421153467481594e-05,0.038409880623933045
1914,stage4_price_stencil,1914,0.05616934801206256,5e-05,1.661504203268432e-05,0.7184867946308167,8.544127191291257e-06,0.007347663455356004,1.3735260044639248e-12,1.2857204212084538e-05,0.04878366818189697
1915,stage4_price_stencil,1915,0.09764497873209946,5e-05,3.014242488593607e-05,0.7904788656890157,1.018126239046186e-05,0.013386372097591508,1.1868388570694479e-20,1.5445034076853087e-05,0.0842028379131547
1916,stage4_price_stencil,1916,0.07018547025606756,5e-05,2.453248747731711e-05,0.8103249163958784,1.319511884608294e-05,0.01519727434170774,7.895026943200965e-17,1.651283652452468e-05,0.05493395547151181
1917,stage4_price_stencil,1917,0.04768187955234073,5e-05,2.8568685168691885e-05,0.6949009932633169,1.3677937035674037e-05,0.007494031213347997,1.6591239707497835e-10,1.4526775312799563e-05,0.04013107477556317
1918,stage4_price_stencil,1918,0.08394059421041208,5e-05,2.825673930145288e-05,0.7108478827543798,8.156695518850075e-06,0.010752557860340075,2.8879250415352297e-08,1.1354951221869894e-05,0.07314023908477942
1919,stage4_price_stencil,1919,0.10012977486345236,5e-05,3.374042615693931e-05,0.8236301896281777,8.31527053287017e-06,0.01272771500008012,1.9377994501205555e-11,1.2651895904537966e-05,0.08734735225139989
1920,stage4_price_stencil,1920,0.08432030029775502,5e-05,2.6261965388920783e-05,0.7835211794381427,8.549803435246234e-06,0.006860621514107969,4.3724435649956427e-14,1.6661890433944543e-05,0.07740820512434521
1921,stage4_price_stencil,1921,0.05000637985079098,5e-05,3.6881140726064246e-05,0.8919582095091336,7.985442264719097e-06,0.016351992455154236,2.9333973295573603e-15,1.0616881331901042e-05,0.03359890393131113
1922,stage4_price_stencil,1922,0.08466269055856879,5e-05,3.295235902861574e-05,0.8025486189259913,9.981942274243336e-06,0.01857725622895508,2.018947088817875e-09,1.4156113428100667e-05,0.06602834189593565
