rho,kappa,gamma,bar_v,v0,moneyness,tau,r,price_ann_iv,price_heston_cf,price_error,delta_ann_iv,delta_heston_cf,delta_error,vega_ann_iv,vega_heston_cf,vega_error,theta_ann_iv,theta_heston_cf,theta_error,rho_ann_iv,rho_heston_cf,rho_error,gamma_ann_iv,gamma_heston_cf,gamma_error
-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.21971117661996578,1.065,1.07375,0.01,0.15487959629715725,0.15490299789391682,-2.3401596759564658e-05,-0.32380883632733626,-0.3237995604275955,-9.275899740757154e-06,0.25962621228480764,0.25974988344896655,-0.00012367116415890056,-0.07546364464481974,-0.07548303285890147,1.9388214081733635e-05,-0.5365590244667467,-0.5366060575683171,4.7033101570392866e-05,0.7284648000349413,0.7285401993653386,-7.539933039735214e-05
-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.21971117661996578,1.065,1.0859375,0.01,0.15579612642181823,0.15581975823872807,-2.3631816909841508e-05,-0.3235176055184714,-0.32350735398760244,-1.0251530868976566e-05,0.25965915816920365,0.2597842506170331,-0.00012509244782943352,-0.07494283388494473,-0.07496122284039558,1.8388955450851507e-05,-0.543306030253914,-0.5433543558026397,4.8325548725691725e-05,0.724466503196863,0.7245441507376663,-7.764754080330505e-05
-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.21971117661996578,1.065,1.098125,0.01,0.15670636476223854,0.15673021453528224,-2.3849773043704836e-05,-0.32322656735362204,-0.3232153389563115,-1.1228397310547589e-05,0.25967827971005986,0.2598048172553264,-0.00012653754526653627,-0.07443110384883116,-0.07444848012961218,1.7376280781022935e-05,-0.550061174127508,-0.5501107157938969,4.9541666388930317e-05,0.7205316491834397,0.7206115761846432,-7.992700120351692e-05
-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.21971117661996578,1.065,1.1103125,0.01,0.15761042044163248,0.15763447576609158,-2.405532445909353e-05,-0.3229357576535502,-0.3229235528396569,-1.2204813893301747e-05,0.25968395415943285,0.25981196253800426,-0.00012800837857140923,-0.07392820205761645,-0.0739445559909358,1.635393331934909e-05,-0.5568244014252988,-0.5568750798583685,5.067843306971742e-05,0.7166585125668135,0.7167407481356439,-8.223556883046879e-05
-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.21971117661996578,1.065,1.1225,0.01,0.15850839956264073,0.1585326479386977,-2.4248376056967835e-05,-0.3226452098438893,-0.3226320307012607,-1.3179142628605423e-05,0.2596765482350347,0.25980605505128845,-0.00012950681625373273,-0.07343388523585188,-0.07344921088564532,1.5325649793437868e-05,-0.5635956581599786,-0.5636473913133937,5.17331534151122e-05,0.7128454331164911,0.7129300042384243,-8.457112193327454e-05
-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.21971117661996578,1.065,1.1346875,0.01,0.1594004053169748,0.1594248341951049,-2.4428878130089426e-05,-0.3223549551052902,-0.32234080530980325,-1.4149795486972927e-05,0.2596564184837288,0.25978745315576474,-0.00013103467203595676,-0.07294791890186009,-0.07296221404062354,1.429513876345656e-05,-0.5703748909830134,-0.5704275944398481,5.2703456834723994e-05,0.7090908126845819,0.7091777442406478,-8.693155606598335e-05
-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.21971117661996578,1.065,1.146875,0.01,0.16028653809021431,0.16031113491610793,-2.4596825893619112e-05,-0.3220650225136987,-0.3220499072768096,-1.5115236889073902e-05,0.2596239116289368,0.2597565053326319,-0.00013259370369511636,-0.07247007698126921,-0.07248334304165319,1.3266060383973488e-05,-0.5771620471514665,-0.577215634446528,5.3587295061552354e-05,0.7053931122701586,0.7054824270513403,-8.931478118179292e-05
-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.21971117661996578,1.065,1.1590625,0.01,0.16116689556202557,0.16119164782080542,-2.4752258779847658e-05,-0.3217754391714528,-0.32175936518553583,-1.6073985916964517e-05,0.259579364902874,0.25971355051479195,-0.00013418561191796963,-0.07200014144204187,-0.07201238344965162,1.224200760975569e-05,-0.5839570744975888,-0.5840114574363354,5.438293874659994e-05,0.701750849250664,0.7018425679701076,-9.171871944357868e-05
-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.21971117661996578,1.065,1.1712500000000001,0.01,0.16204157280205572,0.16206646806156788,-2.4895259512158763e-05,-0.3214862303298624,-0.32146920571160087,-1.7024618261529678e-05,0.25952310636447173,0.25965891840362276,-0.00013581203915102869,-0.07153790194946562,-0.07154912843832505,1.122648885942823e-05,-0.5907599214010179,-0.590815010374155,5.5088973137107367e-05,0.698162594769227,0.698256736072946,-9.414130371898644e-05
-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.21971117661996578,1.065,1.1834375000000001,0.01,0.16291066236173657,0.1629356883147126,-2.5025952976043264e-05,-0.321197419503854,-0.32117945373595114,-1.7965767902861085e-05,0.2594554552037791,0.2595929297722122,-0.00013747456843310468,-0.07108315553969369,-0.07109337845183583,1.022291214214377e-05,-0.5975705367634001,-0.597626241056324,5.5704292923897114e-05,0.6946269712675966,0.6947235517442925,-9.658047669580672e-05
