moneyness,tau,value,jac_moneyness,jac_tau,hess_moneyness__moneyness,hess_tau__tau,hess_moneyness__tau,delta,gamma,vega,theta,rho
0.9075,1.536875,0.13505964371133794,-0.5284358650966298,0.021148965160939722,1.732636581275516,-0.003788864575948989,0.07053163798610057,-0.5284358650966298,1.732636581275516,0.26191829034209513,-0.021148965160939722,-0.8844525646758811
0.9075,1.5490625,0.13531711829351123,-0.5275804823468622,0.02110351407647154,1.7273001485522665,-0.0036706528079332554,0.06983986253265474,-0.5275804823468622,1.7273001485522665,0.2612545626787215,-0.02110351407647154,-0.8911331059550714
0.9075,1.56125,0.1355740475906183,-0.5267334943276104,0.021059471967994868,1.7219201582737729,-0.0035576178229364173,0.06915402537260842,-0.5267334943276104,1.7219201582737729,0.2605885580305504,-0.021059471967994868,-0.8978076105546007
0.9075,1.5734375,0.13583044839457115,-0.5258948291778188,0.021016776847717907,1.7164964257313355,-0.0034495783597463456,0.06847404783684202,-0.5258948291778188,1.7164964257313355,0.2599203853248587,-0.021016776847717907,-0.9044765022238647
0.9075,1.585625,0.13608633675527498,-0.5250644158060446,0.020975368937957376,1.711029041165956,-0.003346353065888498,0.06779988181983605,-0.5250644158060446,1.711029041165956,0.2592501526983116,-0.020975368937957376,-0.91114019466954
0.9075,1.5978125,0.13634172800755417,-0.5242421835353749,0.020935190669696895,1.7055183522599915,-0.0032477609137992482,0.06713150693163132,-0.5242421835353749,1.7055183522599915,0.25857796754999296,-0.020935190669696895,-0.9177990913822466
0.9075,1.61,0.13659663679804307,-0.5234280617826651,0.02089618667617697,1.6999649465753428,-0.003153621600255117,0.06646892771857585,-0.5234280617826651,1.6999649465753428,0.25790393658126715,-0.02089618667617697,-0.924453585482906
0.9075,1.6221875000000001,0.13685107711195632,-0.5226219797711521,0.02085830378172458,1.6943696340393797,-0.003063755927356918,0.06581217096444128,-0.5226219797711521,1.6943696340393797,0.2572281658236189,-0.02085830378172458,-0.9311040595880157
0.9075,1.6343750000000001,0.1371050622997072,-0.5218238662754324,0.02082149098606142,1.6887334295720546,-0.0029779861636942367,0.06516128308204322,-0.5218238662754324,1.6887334295720546,0.2565507606555947,-0.02082149098606142,-0.9377508856931037
0.9075,1.6465625000000002,0.13735860510329723,-0.5210336493976256,0.02078569944433541,1.683057535939463,-0.0028961363845836845,0.06451632760407632,-0.5210336493976256,1.683057535939463,0.2558718258099068,-0.02078569944433541,-0.9443944250737284
0.9075,1.6587500000000002,0.1376117176824484,-0.5202512563734811,0.020750882443138337,1.6773433269109654,-0.002818032790567778,0.0638773827804627,-0.5202512563734811,1.6773433269109654,0.25519146537174725,-0.020750882443138337,-0.9510350282032708
0.9075,1.6709375000000002,0.13786441164041208,-0.5194766134070806,0.0207169953727769,1.6715923307890797,-0.0027435040035967326,0.06324453928819901,-0.5194766134070806,1.6715923307890797,0.25450978276929975,-0.0207169953727769,-0.9576730346868253
0.9075,1.6831250000000002,0.13811669804942012,-0.5187096455327473,0.0206839956960715,1.6658062143733992,-0.0026723813405600916,0.06261789805843807,-0.5187096455327473,1.6658062143733992,0.25382688075739246,-0.0206839956960715,-0.9643087732105855
0.9075,1.6953125,0.13836858747574204,-0.517950276502708,0.020651842913960747,1.659986767412068,-0.0026044990640381772,0.06199756822431437,-0.517950276502708,1.659986767412068,0.2531428613951941,-0.020651842913960747,-0.9709425615059643
0.9075,1.7075,0.1386200900042931,-0.5171984286990008,0.020620498528188393,1.6541358875869807,-0.0025396946103431834,0.06138366519194241,-0.5171984286990008,1.6541358875869807,0.252457826018801,-0.020620498528188393,-0.9775747063278932
0.9075,1.7196875,0.1388712152627838,-0.5164540230681577,0.020589926001347937,1.6482555660716707,-0.0024778087950790262,0.060776308835971946,-0.5164540230681577,1.6482555660716707,0.2517718752095099,-0.020589926001347937,-0.9842055034465895
0.9075,1.731875,0.1391219724453595,-0.5157169790770957,0.02056009071455723,1.6423478736941308,-0.0024186859966079007,0.06017562182012737,-0.5157169790770957,1.6423478736941308,0.25108510875853757,-0.02056009071455723,-0.9908352376522109
0.9075,1.7440625,0.13937237033571542,-0.5149872146887343,0.02053095992303017,1.6364149477303058,-0.0023621743179440637,0.059581728042306444,-0.5149872146887343,1.6364149477303058,0.2503976256288725,-0.02053095992303017,-0.9974641827717639
0.9075,1.75625,0.1396224173296543,-0.5142646463557949,0.020502502709800856,1.6304589793479136,-0.0023081257276945854,0.05899475120301146,-0.5142646463557949,1.6304589793479136,0.24970952391491474,-0.020502502709800856,-1.0040926016977063
0.9075,1.7684375,0.1398721214570749,-0.5135491890313211,0.020474689937857848,1.6244822017147464,-0.0022563961807812974,0.05841481349521024,-0.5135491890313211,1.6244822017147464,0.24902090080049763,-0.020474689937857848,-1.010720746427606
0.9075,1.7806250000000001,0.14012149040336702,-0.5128407561944204,0.020447494200922924,1.6184868787801634,-0.0022068457197407802,0.05784203441306844,-0.5128407561944204,1.6184868787801634,0.24833185251585116,-0.020447494200922924,-1.0173488581143375
0.9075,1.7928125000000001,0.14037053153019535,-0.5121392598898302,0.02042088977311163,1.6124752947338317,-0.0021593385574698865,0.0572765296764842,-0.5121392598898302,1.6124752947338317,0.2476424742939945,-0.02042088977311163,-1.0239771671262454
0.9075,1.8050000000000002,0.14061925189567331,-0.5114446107799016,0.02039485255769238,1.606449744141273,-0.0021137431423360327,0.05671841026786911,-0.5114446107799016,1.606449744141273,0.24695286032702785,-0.02039485255769238,-1.030605893116727
0.9075,1.8171875000000002,0.14086765827389736,-0.5107567182076495,0.02036936003515454,1.6004125227517487,-0.002069932206599367,0.056167781577215206,-0.5107567182076495,1.6004125227517487,0.2462631037227236,-0.02036936003515454,-1.0372352451027298
0.9075,1.8293750000000002,0.1411157571738546,-0.5100754902695902,0.020344391210785108,1.594365918970471,-0.0020277827991279336,0.05562474265116563,-0.5100754902695902,1.594365918970471,0.2455732964617959,-0.020344391210785108,-1.0438654215516436
0.9075,1.8415625000000002,0.14136355485768104,-0.5094008338971235,0.02031992656193454,1.5883122059839103,-0.001987176303398029,0.05508938554154038,-0.5094008338971235,1.5883122059839103,0.24488352935616473,-0.02031992656193454,-1.050496610476083
0.9075,1.85375,0.1416110573582841,-0.5087326549452669,0.020295947985150244,1.5822536345240983,-0.0019479984417692753,0.054561794748542274,-0.5087326549452669,1.5822536345240983,0.24419389200851163,-0.020295947985150244,-1.0571289895360858
0.9075,1.8659375,0.14185827049631472,-0.5080708582876211,0.020272438743334748,1.5761924262553673,-0.0019101392670364183,0.05404204675371569,-0.5080708582876211,1.5761924262553673,0.2435044727733748,-0.020272438743334748,-1.0637627261482958
0.9075,1.878125,0.14210519989649772,-0.5074153479165195,0.020249383413080576,1.5701307677648964,-0.0018734931422304695,0.05353020963764613,-0.5074153479165195,1.5701307677648964,0.24281535871999674,-0.020249383413080576,-1.0703979776015822
0.9075,1.8903125,0.14235185100332698,-0.5067660270473294,0.02022676783231742,1.564070805136535,-0.0018379587096370698,0.05302634277727989,-0.5067660270473294,1.564070805136535,0.2421266355971113,-0.02022676783231742,-1.0770348911787966
0.9075,1.9025,0.1425982290961159,-0.5061227982259938,0.020204579048398043,1.5580146390859895,-0.0018034388499724103,0.05253049661777541,-0.5061227982259938,1.5580146390859895,0.24143838779982338,-0.020204579048398043,-1.0836736042840955
0.9075,1.9146875,0.1428443393034285,-0.505485563438926,0.020182805266736843,1.5519643206342137,-0.001769840632628067,0.05204271251377357,-0.505485563438926,1.5519643206342137,0.2407506983387001,-0.020182805266736843,-1.0903142445755307
0.9075,1.9268750000000001,0.14309018661687917,-0.5048542242244308,0.020161435800105452,1.5459218472948475,-0.0017370752578700493,0.05156302263504381,-0.5048542242244308,1.5459218472948475,0.24006364881117478,-0.020161435800105452,-1.09695693010244
0.9075,1.9390625000000001,0.1433357759043281,-0.5042286817849252,0.020140461018675636,1.5398891597510427,-0.0017050579918314705,0.051091449931542104,-0.5042286817849252,1.5398891597510427,0.23937731937533524,-0.020140461018675636,-1.1036017694473117
0.9075,1.9512500000000002,0.14358111192246326,-0.5036088370992299,0.020119872300897235,1.5338681389963043,-0.0016737080951181897,0.05062800815300409,-0.5036088370992299,1.5338681389963043,0.23869178872615074,-0.020119872300897235,-1.11024886187168
0.9075,1.9634375000000002,0.1438261993287977,-0.502994591034328,0.020099661985277816,1.5278606039139544,-0.0016429487457904522,0.050172701918346906,-0.502994591034328,1.5278606039139544,0.23800713407415816,-0.020099661985277816,-1.116898297465763
0.9075,1.9756250000000002,0.1440710426930793,-0.5023858444559867,0.020079823323134686,1.521868309269661,-0.0016127069574554513,0.049725526830277554,-0.5023858444559867,1.521868309269661,0.23732343112663454,-0.020079823323134686,-1.1235501573014748
0.9075,1.9878125000000002,0.14431564650813405,-0.501782498337743,0.020060350432369086,1.5158929440915336,-0.0015829134931581552,0.049286469630679806,-0.501782498337743,1.5158929440915336,0.23664075407123264,-0.020060350432369086,-1.1302045135884333
0.9075,2.0,0.14456001520015033,-0.5011844538677516,0.02004123825231296,1.5099361304126502,-0.001553502775719144,0.048855508392516345,-0.5011844538677516,1.5099361304126502,0.23595917556207663,-0.02004123825231296,-1.1368614298327586
0.91,0.05,0.09145985118014938,-0.9506137446432373,0.04311035784751473,1.7494592580890127,-1.573759162720286,1.4758391217526645,-0.9506137446432373,1.7494592580890127,0.020428417618340935,-0.04311035784751473,0.06173467911856143
0.91,0.06218750000000001,0.09187484369032642,-0.9330374844337033,0.02576759572420188,2.0511195406372114,-1.2017034572041363,1.4112972485989048,-0.9330374844337033,2.0511195406372114,0.03206247331950299,-0.02576759572420188,0.05685619947207712
0.91,0.074375,0.09211335038267199,-0.9162130193399648,0.01450248903003554,2.304234717576757,-0.6496014420333021,1.3476228348236572,-0.9162130193399648,2.304234717576757,0.04444262759114112,-0.01450248903003554,0.05089153371738044
0.91,0.0865625,0.09225395734402536,-0.9002575369075786,0.009485392917555442,2.509352541792273,-0.20044638840529339,1.2677876523512375,-0.9002575369075786,2.509352541792273,0.05757534622916043,-0.009485392917555442,0.044706997971880304
0.91,0.09875,0.09236270373439814,-0.8853694365186541,0.008936972070562548,2.6690129089022374,0.08410615774178719,1.173702455086962,-0.8853694365186541,2.6690129089022374,0.07123467039506866,-0.008936972070562548,0.038554448178412914
0.91,0.11093750000000001,0.09248224448396669,-0.8716696244531661,0.010978829024003118,2.7883164224774224,0.23202926079157382,1.0743956890029278,-0.8716696244531661,2.7883164224774224,0.08511048044739072,-0.010978829024003118,0.03239944158350109
0.91,0.123125,0.09263512609948077,-0.8591664874541282,0.01422321477444432,2.8737920926180327,0.28867440584554177,0.978572719135545,-0.8591664874541282,2.8737920926180327,0.09889988467323703,-0.01422321477444432,0.026116179413966833
0.91,0.1353125,0.0928302296536288,-0.8477780696876703,0.01779899784701958,2.9323075646463206,0.29166753532817924,0.8922144580369928,-0.8477780696876703,2.9323075646463206,0.112349273738401,-0.01779899784701958,0.01957860547875837
0.91,0.14750000000000002,0.09306831648515618,-0.8373672772894282,0.021220489423889,2.970304455547164,0.2667360345252281,0.8184521091006806,-0.8373672772894282,2.970304455547164,0.1252671554486353,-0.021220489423889,0.01269430620549772
0.91,0.1596875,0.09334587949213519,-0.8277735117602734,0.02425314375105379,2.993340538188866,0.22988102862893817,0.7581221572056277,-0.8277735117602734,2.993340538188866,0.1375226543473366,-0.02425314375105379,0.00541174745070825
0.91,0.171875,0.09365755808761123,-0.8188365358094771,0.026813767611089504,3.0058882694838966,0.19040722779860456,0.7104399204837215,-0.8188365358094771,3.0058882694838966,0.1490378989563971,-0.026813767611089504,-0.002283529467785122
0.91,0.18406250000000002,0.09399755019577799,-0.8104123112625649,0.028904434988620723,3.011327619481743,0.15333806037966174,0.6736295916706356,-0.8104123112625649,3.011327619481743,0.15977833001133088,-0.028904434988620723,-0.01037656126654792
0.91,0.19624999999999998,0.09436037876459258,-0.8023817280053357,0.030571093687317568,3.012064314315157,0.12107032999000462,0.6454545882826691,-0.8023817280053357,3.012064314315157,0.16974283981542407,-0.030571093687317568,-0.01883130861965018
0.91,0.2084375,0.0947412608521288,-0.7946536224199789,0.03187854487806772,3.009710065502579,0.09444043706314662,0.6236215574368718,-0.7946536224199789,3.009710065502579,0.17895465528825957,-0.03187854487806772,-0.027598352549682747
0.91,0.22062500000000002,0.09513624003913779,-0.787163685156596,0.0328958172433587,3.005276431320691,0.07339218051642671,0.6060514917454737,-0.787163685156596,3.005276431320691,0.1874533991018185,-0.0328958172433587,-0.0366214106111001
0.91,0.23281250000000003,0.0955421831315828,-0.77987082250179,0.03368800599214174,2.999351853641302,0.05738949025475761,0.5910297141921318,-0.77987082250179,2.999351853641302,0.19528850929630004,-0.03368800599214174,-0.04584251514518633
0.91,0.245,0.09595670363875619,-0.7727523087429494,0.0343120956417326,2.9922470002981174,0.045670104577934155,0.577258962311016,-0.7727523087429494,2.9922470002981174,0.2025140432459507,-0.0343120956417326,-0.05520587666307693
0.91,0.2571875,0.09637805045034986,-0.7657987346957273,0.034815227197030646,2.984104636705306,0.03740084042020937,0.563844627233805,-0.7657987346957273,2.984104636705306,0.20918478931389223,-0.034815227197030646,-0.06466054847367589
0.91,0.26937500000000003,0.09680498522738429,-0.7590094074419297,0.03523445453092827,2.97497682509294,0.03177140001623138,0.5502396984365324,-0.7590094074419297,2.97497682509294,0.21535354227140127,-0.03523445453092827,-0.07416205745638574
0.91,0.2815625,0.09723666271047776,-0.7523885499872061,0.03559738708474737,2.9648753008308435,0.028048817817421877,0.5361717357240567,-0.7523885499872061,2.9648753008308435,0.22106936005344038,-0.03559738708474737,-0.08367318818519806
0.91,0.29375,0.09767252219550393,-0.7459424169120812,0.035923327073833486,2.953801614767406,0.025605886812930325,0.5215676737736772,-0.7459424169120812,2.953801614767406,0.22637660519229805,-0.035923327073833486,-0.09316411129750349
0.91,0.3059375,0.09811219450171693,-0.739677287836153,0.03622463894591249,2.9417630861894284,0.02393197229160052,0.5064861226827193,-0.739677287836153,2.9417630861894284,0.2313145793029682,-0.03622463894591249,-0.10261203676486565
0.91,0.318125,0.09855542610836249,-0.7335982141861331,0.03650817316175228,2.9287795065286026,0.022631909218926743,0.49106190537238836,-0.7335982141861331,2.9287795065286026,0.2359175776226348,-0.03650817316175228,-0.1120005526221742
0.91,0.3303125,0.09900202034708783,-0.7277083595747624,0.036776625576104595,2.9148843108974876,0.021417135727890675,0.47546410401839934,-0.7277083595747624,2.9148843108974876,0.24021521719965852,-0.036776625576104595,-0.12131878369811905
0.91,0.34249999999999997,0.09945179437219304,-0.7220087728595599,0.03702975792442808,2.900122824326355,0.02009222767490569,0.45986674628337276,-0.7220087728595599,2.900122824326355,0.244232921997126,-0.03702975792442808,-0.13056047659220338
0.91,0.3546875,0.09990454993855707,-0.7164984511456309,0.037265438811943684,2.884549287131142,0.018539257052594384,0.4444301612609443,-0.7164984511456309,2.884549287131142,0.2479924772116701,-0.037265438811943684,-0.13972308952105
0.91,0.366875,0.10036005568611167,-0.7111745768866398,0.03748049022498065,2.8682236854980627,0.016701770825067873,0.4292906583199043,-0.7111745768866398,2.8682236854980627,0.2515125910871154,-0.03748049022498065,-0.14880694079678997
0.91,0.3790625,0.10081803856655913,-0.706032841744649,0.037671343070941325,2.8512089361403,0.01456964005962497,0.41455625239906096,-0.706032841744649,2.8512089361403,0.2548094241582724,-0.037671343070941325,-0.15781444880335854
0.91,0.39125,0.1012781821715667,-0.7010677959038479,0.03783451755845221,2.8335686595065717,0.01216556294226869,0.4003064651768763,-0.7010677959038479,2.8335686595065717,0.2578970628258448,-0.03783451755845221,-0.16674947984313254
0.91,0.4034375,0.10174012996260584,-0.6962731831713531,0.037966951384779804,2.815365584249267,0.009533627579818819,0.3865946279811744,-0.6962731831713531,2.815365584249267,0.2607879266804767,-0.037966951384779804,-0.17561680801388432
0.91,0.415625,0.10220349170505189,-0.6916422389290059,0.03806620180879168,2.796660520680415,0.006730054291332592,0.37345151027504225,-0.6916422389290059,2.796660520680415,0.2634931076516733,-0.03806620180879168,-0.18442168286652816
0.91,0.4278125,0.10266785173040138,-0.6871679401288039,0.03813054784554584,2.7775117937860645,0.0038160371371947794,0.36088944957161706,-0.6871679401288039,2.7775117937860645,0.26602264459073593,-0.03813054784554584,-0.1931694953315093
0.91,0.44,0.10313277796074538,-0.6828432047526014,0.03815901700821669,2.7579750151346483,0.0008524790918328441,0.3489064451976107,-0.6828432047526014,2.7579750151346483,0.26838574004831567,-0.03815901700821669,-0.20186552958570841
0.91,0.4521875,0.10359783091009844,-0.6786610433092416,0.03815135806443652,2.73810308206551,-0.0021036504336548172,0.33748989700571347,-0.6786610433092416,2.73810308206551,0.27059092744515345,-0.03815135806443652,-0.21051478750603228
0.91,0.464375,0.10406257211791015,-0.6746146678119972,0.03810797779904929,2.717946311320474,-0.005001628583382916,0.3266198276342914,-0.6746146678119972,2.717946311320474,0.2726461971148811,-0.03810797779904929,-0.21912187255427393
0.91,0.4765625,0.10452657166765361,-0.6706975649491251,0.03802985623334476,2.6975526360870075,-0.00779824699401283,0.3162715338377174,-0.6706975649491251,2.6975526360870075,0.2745590892546412,-0.03802985623334476,-0.22769092090535234
0.91,0.48875,0.1049894145989757,-0.6669035403775295,0.037918451433710615,2.6769678163437822,-0.010458292377982388,0.30641768011174364,-0.6669035403775295,2.6769678163437822,0.2763367609734661,-0.037918451433710615,-0.23622556902070357
0.91,0.5009375,0.10545070613927954,-0.6632267406468657,0.03777560211586762,2.6562356304324064,-0.012954461393798924,0.29702988670996244,-0.6632267406468657,2.6562356304324064,0.2779860336041454,-0.03777560211586762,-0.24472894843236329
0.91,0.513125,0.10591007576510975,-0.6596616584957583,0.03760343378682767,2.6353980301542808,-0.01526689243036308,0.2880798828891416,-0.6596616584957583,2.6353980301542808,0.2795134253892793,-0.03760343378682767,-0.2532037000725044
0.91,0.5253125000000001,0.10636718016111574,-0.6562031263545649,0.037404272174045974,2.6144952523841427,-0.01738245913159005,0.27954030166532773,-0.6562031263545649,2.6144952523841427,0.28092517365606007,-0.037404272174045974,-0.2616520019540312
0.91,0.5375000000000001,0.10682170518014988,-0.6528463019700936,0.037180566138748476,2.593565887583579,-0.019293936341047487,0.27138518960825625,-0.6528463019700936,2.593565887583579,0.2822272497055329,-0.037180566138748476,-0.27007560532177716
0.91,0.5496875,0.10727336692738987,-0.6495866492129062,0.03693482110533727,2.5726469102511587,-0.020999119833110574,0.2635902978833447,-0.6495866492129062,2.5726469102511587,0.28342536888098624,-0.03693482110533727,-0.2784758755264501
0.91,0.561875,0.10772191209852522,-0.6464199163770754,0.03666954319953886,2.551773678863985,-0.02249995703818842,0.25613321134090644,-0.6464199163770754,2.551773678863985,0.2845249976490962,-0.03666954319953886,-0.286853834821386
0.91,0.5740625,0.10816711770066073,-0.6433421136504867,0.03638719371266438,2.5309799138141993,-0.023801726748240826,0.24899336254699303,-0.6433421136504867,2.5309799138141993,0.2855313590183383,-0.03638719371266438,-0.2952102050559895
0.91,0.58625,0.10860879027750453,-0.6403494909205889,0.03609015314075144,2.5102976617106734,-0.02491229098907233,0.24215196821036788,-0.6403494909205889,2.5102976617106734,0.28644943721829463,-0.03609015314075144,-0.30354544885717444
0.91,0.5984375000000001,0.10904676474979247,-0.6374385166766415,0.035780693835460335,2.4897572535955095,-0.025841431218597107,0.2355919170049704,-0.6374385166766415,2.4897572535955095,0.287283982254985,-0.035780693835460335,-0.311859808372167
0.91,0.6106250000000001,0.10948090296952101,-0.6346058584615727,0.03546096020653138,2.4693872634240046,-0.02660027308084364,0.22929763054339755,-0.6346058584615727,2.4693872634240046,0.2880395147254532,-0.03546096020653138,-0.3201533410141632
0.91,0.6228125000000001,0.10991109207343502,-0.6318483650991356,0.035132955399580036,2.4492144717965387,-0.027200798479466468,0.22325491326382677,-0.6318483650991356,2.4492144717965387,0.28872033110481743,-0.035132955399580036,-0.3284259519271344
0.91,0.635,0.11033724270830408,-0.6291630507604205,0.03479853341145663,2.4292638385695593,-0.027655440170396447,0.21745080218180282,-0.6291630507604205,2.4292638385695593,0.28933050959786366,-0.03479853341145663,-0.33667742308538956
0.91,0.6471875,0.11075928718830319,-0.6265470808242107,0.034459395678164584,2.4095584867090944,-0.027976751936801717,0.2118734237014758,-0.6265470808242107,2.4095584867090944,0.2898739165641376,-0.034459395678164584,-0.34490743908368715
0.91,0.659375,0.11117717763357221,-0.6239977594161747,0.03411709126244076,2.3901196986445723,-0.028177146313293662,0.20651186182777112,-0.6239977594161747,2.3901196986445723,0.2903542134710887,-0.03411709126244076,-0.3531156097677804
0.91,0.6715625000000001,0.11159088412902807,-0.6215125184725451,0.03377301986881859,2.370966925459896,-0.028268691463515978,0.20135604001749205,-0.6215125184725451,2.370966925459896,0.29077486429694854,-0.03377301986881859,-0.36130148991445604
0.91,0.6837500000000001,0.11200039293369951,-0.6190889081562566,0.033428437015924045,2.3521178085296275,-0.028262958949082803,0.19639661740938888,-0.6190889081562566,2.3521178085296275,0.2911391432877261,-0.033428437015924045,-0.3694645962033141
0.91,0.6959375000000001,0.11240570476328582,-0.6167245884511923,0.03308446079392519,2.333588212663318,-0.02817091457976546,0.19162489915255843,-0.6167245884511923,2.333588212663318,0.2914501429665049,-0.03308446079392519,-0.3776044217366648
0.91,0.7081250000000001,0.11280683316225737,-0.6144173217679108,0.03274207972649681,2.315392269441798,-0.02800284517420066,0.1870327598986018,-0.6144173217679108,2.315392269441798,0.2917107822945586,-0.03274207972649681,-0.3857204483648327
0.91,0.7203125,0.11320380297643423,-0.6121649664081289,0.032402161339636124,2.2975424291962883,-0.027768314793313886,0.18261257914464432,-0.6121649664081289,2.2975424291962883,0.29192381489012276,-0.032402161339636124,-0.3938121570656565
0.91,0.7325,0.11359664893263155,-0.6099654707525317,0.03206546111349327,2.2800495199687982,-0.027476144770616228,0.1783571869363774,-0.6099654707525317,2.2800495199687982,0.29209183721995224,-0.03206546111349327,-0.4018790366128892
0.91,0.7446875000000001,0.11398541432839643,-0.6078168680549698,0.03173263155796371,2.2629228117788767,-0.027134412611121657,0.1742598184040466,-0.6078168680549698,2.2629228117788767,0.2922172966896568,-0.03173263155796371,-0.40992059075026516
0.91,0.7568750000000001,0.11437014983204052,-0.6057172717444286,0.03140423120850084,2.246170084583845,-0.026750465536862902,0.17031407566312265,-0.6057172717444286,2.246170084583845,0.29230249957025006,-0.03140423120850084,-0.4179363440686323
0.91,0.7690625000000001,0.11475091239101326,-0.6036648711533711,0.031080733386044435,2.2297976984388703,-0.026330945105997157,0.16651389573039901,-0.6036648711533711,2.2297976984388703,0.2923496187096675,-0.031080733386044435,-0.42592584676341017
0.91,0.7812500000000001,0.11512776424499344,-0.6016579276066218,0.030762534604874686,2.2138106645208975,-0.025881819916836395,0.1628535232589352,-0.6016579276066218,2.2138106645208975,0.29236070098872263,-0.030762534604874686,-0.43388867843006124
0.91,0.7934375,0.11550077203886411,-0.5996947708184794,0.030449962545408844,2.198212715862689,-0.025408423925538826,0.15932748706279787,-0.5996947708184794,2.198212715862689,0.29233767449085557,-0.030449962545408844,-0.4418244510365046
0.91,0.805625,0.11587000602991238,-0.5977737955572944,0.030143283536257993,2.1830063768378625,-0.024915498358296814,0.15593057957137058,-0.5977737955572944,2.1830063768378625,0.29228235536386193,-0.030143283536257993,-0.4497328111939913
0.91,0.8178125,0.1162355393830492,-0.5958934585462325,0.029842709512022697,2.168193030633935,-0.024407235589289762,0.15265783851417294,-0.5958934585462325,2.168193030633935,0.29219645435955877,-0.029842709512022697,-0.45761344183201086
0.91,0.8300000000000001,0.11659744754754231,-0.5940522755765153,0.029548404431076754,2.1537729841421145,-0.023887323689456782,0.1495045302850433,-0.5940522755765153,2.1537729841421145,0.2920815830440004,-0.029548404431076754,-0.465466063368436
0.91,0.8421875000000001,0.11695580770865727,-0.5922488188153805,0.02926049015159545,2.139745529871956,-0.02335899063391783,0.1464661345657243,-0.5922488188153805,2.139745529871956,0.291939259676524,-0.02926049015159545,-0.4732904344533147
0.91,0.8543750000000001,0.11731069830765828,-0.5904817142953783,0.02897905177492321,2.126109004663615,-0.02282504739323869,0.1435383299023249,-0.5904817142953783,2.126109004663615,0.29177091476050354,-0.02897905177492321,-0.48108635235335434
