epoch,optimizer_phase,lr,lambda_g1_effective,lambda_g2_effective,loss_total,loss_base,loss_g1,loss_g2,loss_base_pde,loss_base_term,loss_base_low
2108,adam,2.5e-05,0.25,0.25,6.638125796598615e-06,4.8038968998298515e-06,4.684432497015223e-06,2.6524828626861563e-06,2.6300128865841543e-06,2.141595814464381e-06,3.228837286428643e-08
2109,adam,2.5e-05,0.25,0.25,7.168831416493049e-06,6.156152721814578e-06,1.517749069535057e-06,2.532966846047202e-06,2.130571147063165e-06,3.9839196688262746e-06,4.1661728289454913e-08
2110,adam,2.5e-05,0.25,0.25,6.209440471138805e-06,5.046656042395625e-06,2.117598114637076e-06,2.5335400550829945e-06,1.94944709619449e-06,3.0715984848939115e-06,2.5610425780087098e-08
2111,adam,2.5e-05,0.25,0.25,9.26927532418631e-06,7.757886123727076e-06,2.7756832423619926e-06,3.2698749237169977e-06,3.153832039970439e-06,4.577335403155303e-06,2.67192756808754e-08
2112,adam,2.5e-05,0.25,0.25,7.29548401068314e-06,6.047026090527652e-06,1.6304772998410044e-06,3.363354608154623e-06,2.0805337044293992e-06,3.8871794458827935e-06,7.931277679062987e-08
2113,adam,2.5e-05,0.25,0.25,6.071288225939497e-06,4.848646767641185e-06,2.6745533432404045e-06,2.2160120352054946e-06,1.7935060441232054e-06,2.9808711587975267e-06,7.426993420267536e-08
2114,adam,2.5e-05,0.25,0.25,7.027736501186155e-06,5.829930614709156e-06,2.4062760530796368e-06,2.384947038081009e-06,2.235098008895875e-06,3.5384523471293505e-06,5.638016986608818e-08
2115,adam,2.5e-05,0.25,0.25,8.504182005708572e-06,7.485482910851715e-06,1.850795570135233e-06,2.224002628281596e-06,2.651909653650364e-06,4.782031282957178e-06,5.154176108135289e-08
2116,adam,2.5e-05,0.25,0.25,5.81805215915665e-06,4.858953161601676e-06,1.8023260963673238e-06,2.034069439105224e-06,2.019945441134041e-06,2.8071849555999506e-06,3.1822668944414545e-08
2117,adam,2.5e-05,0.25,0.25,4.832683316635666e-06,3.987635864177719e-06,1.5979860563675174e-06,1.7822036397774355e-06,1.534629518573638e-06,2.406345856797998e-06,4.666090092086961e-08
2118,adam,2.5e-05,0.25,0.25,8.70331405167235e-06,7.5978464337822516e-06,2.158705001420458e-06,2.26316637963464e-06,3.784241471294081e-06,3.7435816011566203e-06,7.002319080129382e-08
2119,adam,2.5e-05,0.25,0.25,5.827770110045094e-06,4.918551894661505e-06,1.7261517086808453e-06,1.9107212665403495e-06,1.5907164652162464e-06,3.2737380024627782e-06,5.409756909102725e-08
2120,adam,2.5e-05,0.25,0.25,6.489749466709327e-06,4.980432549928082e-06,2.8819772524002474e-06,3.155289050482679e-06,2.1359983293223195e-06,2.7982127903669607e-06,4.6221494187648204e-08
2121,adam,2.5e-05,0.25,0.25,6.5679028011800256e-06,5.248143224889645e-06,2.308293460373534e-06,2.970744844787987e-06,1.3740798294747947e-06,3.8407661122619174e-06,3.329716591338183e-08
2122,adam,2.5e-05,0.25,0.25,5.3895505516265985e-06,4.544662260741461e-06,1.691300553829933e-06,1.6882535192053183e-06,1.3463156847137725e-06,3.172796823491808e-06,2.5549335092023284e-08
2123,adam,2.5e-05,0.25,0.25,7.625789294252172e-06,6.569394372490933e-06,2.201031975346268e-06,2.024547484325012e-06,2.997051524289418e-06,3.5324756026966497e-06,3.986743024597672e-08
2124,adam,2.5e-05,0.25,0.25,7.153147635108326e-06,5.467709797812859e-06,2.7825599318020977e-06,3.959189598390367e-06,1.4569518498319667e-06,3.948455741920043e-06,6.230224869341328e-08
2125,adam,2.5e-05,0.25,0.25,7.841672413633205e-06,6.509145350719336e-06,2.345861275898642e-06,2.984246748383157e-06,2.647769861141569e-06,3.815521722572157e-06,4.585396595757629e-08
2126,adam,2.5e-05,0.25,0.25,8.180611985153519e-06,6.995971943979384e-06,2.4111607217491837e-06,2.3274001250683796e-06,3.003396159328986e-06,3.964796633226797e-06,2.7779204714306616e-08
2127,adam,2.5e-05,0.25,0.25,7.023541002126876e-06,5.864512331754668e-06,2.156047230528202e-06,2.4800685878290096e-06,2.656563083291985e-06,3.1814572594157653e-06,2.6492298133007353e-08
2128,adam,2.5e-05,0.25,0.25,6.357148777169641e-06,5.001713361707516e-06,3.701599325722782e-06,1.720141654004692e-06,1.6440595800304436e-06,3.3306421300949296e-06,2.701174750541213e-08
2129,adam,2.5e-05,0.25,0.25,8.752757821639534e-06,7.174271104304353e-06,2.6911850454780506e-06,3.622760004873271e-06,2.5236874989786884e-06,4.622636879503261e-06,2.7946512659582368e-08
2130,adam,2.5e-05,0.25,0.25,5.084002168587176e-06,3.943157480534865e-06,2.3536276785307564e-06,2.209750164183788e-06,2.176218458771473e-06,1.6987326034723083e-06,6.820627618253639e-08
2131,adam,2.5e-05,0.25,0.25,7.25164409232093e-06,5.779818366136169e-06,2.3797820176696405e-06,3.507521341816755e-06,1.6195840544241946e-06,4.069225724379066e-06,9.10087152306005e-08
2132,adam,2.5e-05,0.25,0.25,5.379298272600863e-06,4.432128662301693e-06,1.584631377227197e-06,2.2040476324036717e-06,1.6610784996373695e-06,2.692711404961301e-06,7.833880744101407e-08
2133,adam,2.5e-05,0.25,0.25,7.0184973992581945e-06,6.17773002886679e-06,1.611003426660318e-06,1.752067305460514e-06,2.339822458452545e-06,3.7749864532088395e-06,6.29212024705339e-08
2134,adam,2.5e-05,0.25,0.25,5.952662831987254e-06,4.814367457584012e-06,2.253710817967658e-06,2.2994709070189856e-06,2.2964718482398894e-06,2.4917735572671518e-06,2.6122188856447792e-08
2135,adam,2.5e-05,0.25,0.25,6.722126272507012e-06,5.528626388695557e-06,2.480975808794028e-06,2.293024408572819e-06,2.07396260520909e-06,3.391141262909514e-06,6.352260584208125e-08
2136,adam,2.5e-05,0.25,0.25,5.879891432414297e-06,4.719000571640208e-06,2.3760799194860738e-06,2.2674839783576317e-06,2.2002877813065425e-06,2.4241562641691417e-06,9.45565190590969e-08
2137,adam,2.5e-05,0.25,0.25,7.510048817493953e-06,5.053999757365091e-06,3.044678123842459e-06,6.779518116672989e-06,2.0631146071536932e-06,2.9206480576249305e-06,7.023730574928777e-08
2138,adam,2.5e-05,0.25,0.25,8.33725971460808e-06,6.214258974068798e-06,3.0586866159865167e-06,5.433314072433859e-06,2.790605776681332e-06,3.3703863664413802e-06,5.3266742128244005e-08
2139,adam,2.5e-05,0.25,0.25,8.414282092417125e-06,6.498351467598695e-06,2.172491122109932e-06,5.491232059284812e-06,3.3875649023684673e-06,3.0676555979880504e-06,4.3130761184784205e-08
2140,adam,2.5e-05,0.25,0.25,7.945513971208129e-06,6.896666036482202e-06,1.435430817764427e-06,2.7599610348261194e-06,2.7684613996825647e-06,4.105743300897302e-06,2.2461332349621443e-08
2141,adam,2.5e-05,0.25,0.25,6.972934897930827e-06,5.725163646275178e-06,2.2165834252518835e-06,2.774500444502337e-06,1.9113031157758087e-06,3.764026132557774e-06,4.9834397941594943e-08
2142,adam,2.5e-05,0.25,0.25,1.1573666597541887e-05,1.0174585440836381e-05,2.2641684154223185e-06,3.3321543924103025e-06,5.7395668591198046e-06,4.363524567452259e-06,7.149468217448884e-08
2143,adam,2.5e-05,0.25,0.25,5.95331721342518e-06,4.662251740228385e-06,2.1424957594717853e-06,3.021764769073343e-06,1.6244134712906089e-06,2.9559105314547196e-06,8.192751010938082e-08
2144,adam,2.5e-05,0.25,0.25,8.281067493953742e-06,7.226654815895017e-06,1.7803760101742228e-06,2.4372734515054617e-06,3.6155875022814143e-06,3.520396830936079e-06,9.06700776681646e-08
2145,adam,2.5e-05,0.25,0.25,6.541042694152566e-06,5.276553110888926e-06,2.2514318516186904e-06,2.8065255719411653e-06,1.7473960269853706e-06,3.476018719084095e-06,5.3138638378413816e-08
2146,adam,2.5e-05,0.25,0.25,5.237878212938085e-06,4.161297965765698e-06,1.466046796849696e-06,2.8402741918398533e-06,2.1317989649105584e-06,2.0024767763970885e-06,2.702229195961081e-08
2147,adam,2.5e-05,0.25,0.25,7.1460749495599885e-06,6.137812306405976e-06,2.3477482500311453e-06,1.6853020952112274e-06,2.1032981294411e-06,3.942587227356853e-06,9.192739014451945e-08
2148,adam,2.5e-05,0.25,0.25,8.352452823601197e-06,6.847312761237845e-06,1.9274427813797956e-06,4.0931167859525885e-06,2.2569352040591184e-06,4.501829607761465e-06,8.85478499412784e-08
2149,adam,2.5e-05,0.25,0.25,5.877616331417812e-06,4.296314273233293e-06,2.246400754302158e-06,4.078807251062244e-06,1.5509838249272434e-06,2.7022158519685036e-06,4.311472068252442e-08
2150,adam,2.5e-05,0.25,0.25,6.791065061406698e-06,5.738240361097269e-06,1.7298809780186275e-06,2.4814178232190898e-06,2.149305146303959e-06,3.5446405490802135e-06,4.429483624335262e-08
2151,adam,2.5e-05,0.25,0.25,6.844282779638888e-06,5.673304258380085e-06,1.6991386928566499e-06,2.9847765290469397e-06,2.2101216927694622e-06,3.4251559100084705e-06,3.802667691843453e-08
2152,adam,2.5e-05,0.25,0.25,6.3424049585592e-06,5.555044481297955e-06,1.4915159454176319e-06,1.6579247130721342e-06,1.7626258568270714e-06,3.7654608604498208e-06,2.6957881260614158e-08
2153,adam,2.5e-05,0.25,0.25,8.083023203653283e-06,6.813233540015062e-06,1.7015602225001203e-06,3.377596840437036e-06,3.0541382329829503e-06,3.7259824239299633e-06,3.311308915954214e-08
2154,adam,2.5e-05,0.25,0.25,5.9129574765393045e-06,4.866841663897503e-06,1.6992449900499196e-06,2.485217692083097e-06,1.1453424804130918e-06,3.68748078471981e-06,3.401850534601181e-08
2155,adam,2.5e-05,0.25,0.25,6.230196959222667e-06,4.866274139203597e-06,2.103915676343604e-06,3.35177492161165e-06,1.8896023448178312e-06,2.9385648758761818e-06,3.8106904298729205e-08
2156,adam,2.5e-05,0.25,0.25,6.047233910067007e-06,4.478787559492048e-06,2.5716915388329653e-06,3.702095000335248e-06,1.5779301065776963e-06,2.8584424853761448e-06,4.2415386758420937e-08
2157,adam,2.5e-05,0.25,0.25,5.9364724620536435e-06,4.745162186736707e-06,2.18361697079672e-06,2.5816236757236766e-06,1.6506528481841087e-06,3.0466244425042532e-06,4.788498131347296e-08
2158,adam,2.5e-05,0.25,0.25,6.377002591761993e-06,5.129297278472222e-06,1.836885303418967e-06,3.1539370866084937e-06,1.45460148814891e-06,3.639148872025544e-06,3.554688632334546e-08
2159,adam,2.5e-05,0.25,0.25,5.175940259505296e-06,4.327894203015603e-06,1.3799477756037959e-06,2.0122370187891647e-06,1.1550062026799424e-06,3.143985168208019e-06,2.890261718846432e-08
2160,adam,2.5e-05,0.25,0.25,8.803981472738087e-06,7.104009000613587e-06,2.7811738618765958e-06,4.018716026621405e-06,2.435439228065661e-06,4.63098785985494e-06,3.7581713741019485e-08
2161,adam,2.5e-05,0.25,0.25,7.757634193694685e-06,6.605314865737455e-06,2.753594117166358e-06,1.8556850136519643e-06,2.031035137406434e-06,4.50880361313466e-06,6.54760157203782e-08
2162,adam,2.5e-05,0.25,0.25,6.403438419511076e-06,5.099415830045473e-06,2.195819433836732e-06,3.020270924025681e-06,1.6717326616344508e-06,3.3623191484366544e-06,6.53638352332564e-08
2163,adam,2.5e-05,0.25,0.25,6.12827761869994e-06,5.056438112660544e-06,2.0820318695768947e-06,2.205325699833338e-06,1.4130473573459312e-06,3.6048384117748355e-06,3.8552009584691405e-08
2164,adam,2.5e-05,0.25,0.25,6.0907013903488405e-06,4.3752597775892355e-06,3.087315235461574e-06,3.7744493965874426e-06,1.1207060879314668e-06,3.1896970540401526e-06,6.48565219307784e-08
2165,adam,2.5e-05,0.25,0.25,7.911419743322767e-06,6.929748906259192e-06,1.6091594261524733e-06,2.3175230126071256e-06,3.4322499686822994e-06,3.4293091175641166e-06,6.818994791046862e-08
2166,adam,2.5e-05,0.25,0.25,6.366594334394904e-06,5.277714990370441e-06,1.9124699974781834e-06,2.4430471512459917e-06,2.491248324076878e-06,2.766355692074285e-06,2.011086053244071e-08
2167,adam,2.5e-05,0.25,0.25,8.268671990663279e-06,7.110891147021903e-06,2.3195671019493602e-06,2.3115585463528987e-06,2.5798860860959394e-06,4.469201485335361e-06,6.180333400607196e-08
2168,adam,2.5e-05,0.25,0.25,8.454358976450749e-06,7.338348950725049e-06,2.022218950514798e-06,2.441821834509028e-06,3.6404367165232543e-06,3.6141045711701736e-06,8.380754934478318e-08
2169,adam,2.5e-05,0.25,0.25,6.9737216108478606e-06,5.837133812747197e-06,1.8801695205183933e-06,2.6661828087526374e-06,2.28540693569812e-06,3.5201842365495395e-06,3.154245575842651e-08
2170,adam,2.5e-05,0.25,0.25,7.106126759026665e-06,5.57837256565108e-06,3.158483877996332e-06,2.952532213384984e-06,1.6645685718685854e-06,3.852649115287932e-06,6.115467954259657e-08
2171,adam,2.5e-05,0.25,0.25,6.1391820054268464e-06,4.751127107738284e-06,2.9790539883833844e-06,2.5731665118655656e-06,1.6195564285226283e-06,3.0490432436636183e-06,8.252746397374722e-08
2172,adam,2.5e-05,0.25,0.25,6.166122602735413e-06,5.128681095811771e-06,1.8613020529301139e-06,2.288463292643428e-06,2.0084889911231585e-06,3.0803951176494593e-06,3.97971824384058e-08
2173,adam,2.5e-05,0.25,0.25,7.580156307085417e-06,6.4421119532198645e-06,1.524550725662266e-06,3.0276264624262694e-06,2.831676738423994e-06,3.575650453058188e-06,3.4784470415161195e-08
2174,adam,2.5e-05,0.25,0.25,6.782728632970247e-06,5.923356184212025e-06,1.927634912135545e-06,1.5098553376446944e-06,2.6245440949423937e-06,3.255177489336347e-06,4.363491967751543e-08
2175,adam,2.5e-05,0.25,0.25,6.72279747959692e-06,4.872022600466153e-06,2.581761918918346e-06,4.8213378249784e-06,1.6875485471246066e-06,3.1478462005907204e-06,3.66274832686031e-08
2176,adam,2.5e-05,0.25,0.25,6.6472925936977845e-06,5.069169674243312e-06,2.6243531010550214e-06,3.688138576762867e-06,2.8781587388948537e-06,2.1610164822050137e-06,2.999416182092318e-08
2177,adam,2.5e-05,0.25,0.25,8.584127499489114e-06,6.814920652686851e-06,2.8264435059099924e-06,4.250382517057005e-06,2.810880232573254e-06,3.98535348722362e-06,1.8686915126409076e-08
2178,adam,2.5e-05,0.25,0.25,5.9388239606050774e-06,4.814503881789278e-06,2.1704108803533018e-06,2.326869434909895e-06,1.0969179129460827e-06,3.6842041026829975e-06,3.3382278274984856e-08
2179,adam,2.5e-05,0.25,0.25,6.102326551626902e-06,4.816921318706591e-06,2.0172888071101625e-06,3.124332124571083e-06,1.3024880445300369e-06,3.4753038562485017e-06,3.9129005813265394e-08
2180,adam,2.5e-05,0.25,0.25,6.2326898842002265e-06,4.94325013278285e-06,2.1124074010003824e-06,3.045352059416473e-06,1.1965528301516315e-06,3.723197323779459e-06,2.349979411064851e-08
2181,adam,2.5e-05,0.25,0.25,5.398871508077718e-06,4.259790784999495e-06,2.458678636685363e-06,2.0976431187591515e-06,1.4178217497828882e-06,2.8187268981128e-06,2.3242265001499618e-08
2182,adam,2.5e-05,0.25,0.25,8.218530638259836e-06,6.771275366190821e-06,2.1639157239405904e-06,3.625106955951196e-06,2.669084551598644e-06,4.076131517649628e-06,2.6059502999942197e-08
2183,adam,2.5e-05,0.25,0.25,7.229711172840325e-06,6.3057468651095405e-06,2.1190444385865703e-06,1.5768122239023796e-06,2.4027592644415563e-06,3.875516995321959e-06,2.7470427710341028e-08
2184,adam,2.5e-05,0.25,0.25,5.92659034737153e-06,4.837776486965595e-06,1.8610837742016884e-06,2.4941700758063234e-06,1.6479675650771242e-06,3.167607474097167e-06,2.2201106730790343e-08
2185,adam,2.5e-05,0.25,0.25,7.163399004639359e-06,6.081771061872132e-06,2.3845923351473175e-06,1.941918526426889e-06,2.1297075818438316e-06,3.926206773030572e-06,2.58570853617357e-08
2186,adam,2.5e-05,0.25,0.25,6.499024948425358e-06,5.491033789439825e-06,1.651435241001309e-06,2.380529622314498e-06,1.7864667825051583e-06,3.664685664261924e-06,3.988123964404622e-08
2187,adam,2.5e-05,0.25,0.25,6.873664460727014e-06,5.830347163282568e-06,1.910164428409189e-06,2.2631040792475687e-06,2.0549855435092468e-06,3.749615189008182e-06,2.5746363263579042e-08
2188,adam,2.5e-05,0.25,0.25,6.541828042827547e-06,5.436217179521918e-06,1.9987433006463107e-06,2.4236996978288516e-06,1.7743349189913715e-06,3.631351091826218e-06,3.053138186714932e-08
2189,adam,2.5e-05,0.25,0.25,8.034465281525627e-06,6.23684172751382e-06,2.976087671413552e-06,4.214405180391623e-06,2.535399289627094e-06,3.620957841121708e-06,8.048460387044543e-08
2190,adam,2.5e-05,0.25,0.25,8.069839168456383e-06,6.512616891996004e-06,2.6175744096690323e-06,3.6113133319304325e-06,2.6314151000406127e-06,3.76658908862737e-06,1.1461283122571331e-07
2191,adam,2.5e-05,0.25,0.25,5.85013958698255e-06,4.394394181872485e-06,2.957375272671925e-06,2.8656068025156856e-06,2.0310258150857408e-06,2.2920996798347915e-06,7.126835299686718e-08
2192,adam,2.5e-05,0.25,0.25,6.370746632455848e-06,4.722564426629106e-06,2.999835942318896e-06,3.59289310836175e-06,1.5981852357072057e-06,3.0997989597381093e-06,2.4580664614859415e-08
2193,adam,2.5e-05,0.25,0.25,5.724667971662711e-06,4.140999408264179e-06,2.1897290025663096e-06,4.144946160522522e-06,1.2599018646142213e-06,2.8133024443377508e-06,6.779505667964258e-08
2194,adam,2.5e-05,0.25,0.25,6.168950676510576e-06,4.782450105267344e-06,2.199782329626032e-06,3.34621927322587e-06,2.337503246963024e-06,2.31470903599984e-06,1.3023796441302693e-07
2195,adam,2.5e-05,0.25,0.25,7.80941263656132e-06,6.463291811087402e-06,2.2159802028909326e-06,3.168502644257387e-06,2.6209377210761886e-06,3.7260106182657182e-06,1.1634368490831548e-07
2196,adam,2.5e-05,0.25,0.25,5.5169998631754424e-06,4.546121999737807e-06,1.4129194596534944e-06,2.4705914256628603e-06,2.0471545667533064e-06,2.4321143428096548e-06,6.685315412369164e-08
2197,adam,2.5e-05,0.25,0.25,8.614177204435691e-06,7.386790002783528e-06,2.238525894426857e-06,2.671023139555473e-06,3.0292517294583376e-06,4.325097961555002e-06,3.244016966164054e-08
2198,adam,2.5e-05,0.25,0.25,9.707233402878046e-06,8.48134823172586e-06,2.3099000827642158e-06,2.593637191239395e-06,4.524066753219813e-06,3.904127879650332e-06,5.315335016575773e-08
2199,adam,2.5e-05,0.25,0.25,6.92273533786647e-06,5.341223641153192e-06,2.900063009292353e-06,3.425981958571356e-06,1.4957922758185305e-06,3.75025547327823e-06,9.51758281075854e-08
2200,adam,2.5e-05,0.25,0.25,5.925120149186114e-06,4.761929631058592e-06,1.936344915520749e-06,2.7164164748683106e-06,1.2474820323404856e-06,3.404136805329472e-06,1.1031064417466041e-07
2201,adam,2.5e-05,0.25,0.25,6.6300613070779946e-06,4.821525180886965e-06,3.882261808030307e-06,3.3518820146127837e-06,2.768276317510754e-06,1.973842472580145e-06,7.940600710298895e-08
2202,adam,2.5e-05,0.25,0.25,7.676883797103073e-06,6.289438260864699e-06,2.728519575612154e-06,2.8212632514623692e-06,2.6255074772052467e-06,3.6245387491362635e-06,3.9391920836351346e-08
2203,adam,2.5e-05,0.25,0.25,6.189701707626227e-06,5.107043762109242e-06,1.850056378316367e-06,2.480576085872599e-06,2.2805179469287395e-06,2.801559730869485e-06,2.4966183787000773e-08
2204,adam,2.5e-05,0.25,0.25,8.026378964132164e-06,7.014602488197852e-06,1.5561887494186522e-06,2.4909168132580817e-06,3.7432853332575178e-06,3.232220024074195e-06,3.909735823981464e-08
2205,adam,2.5e-05,0.25,0.25,8.014718332560733e-06,6.090057013352634e-06,4.852838173974305e-06,2.845808694473817e-06,2.032607426372124e-06,4.010596967418678e-06,4.685242771529374e-08
2206,adam,2.5e-05,0.25,0.25,6.656644018221414e-06,4.872269073530333e-06,3.430298875173321e-06,3.7072004488436505e-06,1.558744088470121e-06,3.27393900079187e-06,3.9586218747444946e-08
2207,adam,2.5e-05,0.25,0.25,7.749887117824983e-06,6.640232641075272e-06,1.99999976757681e-06,2.4386188215430593e-06,2.1189925973885693e-06,4.468271527002798e-06,5.296847760405399e-08
2208,adam,2.5e-05,0.25,0.25,6.3703364503453486e-06,5.128935299580917e-06,2.6700529360823566e-06,2.295552349096397e-06,2.674560164450668e-06,2.411161858617561e-06,4.321326230183331e-08
2209,adam,2.5e-05,0.25,0.25,6.331824351946125e-06,4.965310381521704e-06,2.6009747671196237e-06,2.865081114578061e-06,2.0456946003832854e-06,2.896895239246078e-06,2.2720492154348904e-08
2210,adam,2.5e-05,0.25,0.25,6.589885742869228e-06,5.288655302138068e-06,2.6089633138326462e-06,2.5959570848499425e-06,2.156703885702882e-06,3.085854814344202e-06,4.60968792026506e-08
2211,adam,2.5e-05,0.25,0.25,6.007626325299498e-06,4.606604306900408e-06,3.375774213054683e-06,2.2283129510469735e-06,2.2273484319157433e-06,2.3387428882415406e-06,4.0512794896585547e-08
2212,adam,2.5e-05,0.25,0.25,7.052287401165813e-06,5.307541869115084e-06,2.7040898658015067e-06,4.274892035027733e-06,1.8269031443196582e-06,3.4492470604163827e-06,3.139144411079542e-08
2213,adam,2.5e-05,0.25,0.25,7.38768903829623e-06,5.887812676519388e-06,1.6488002074765973e-06,4.3507070586201735e-06,1.7830477645475185e-06,4.069804163009394e-06,3.496037948025332e-08
2214,adam,2.5e-05,0.25,0.25,7.034591362753417e-06,5.237266577751143e-06,3.0859955586493015e-06,4.103303126612445e-06,2.0551860870909877e-06,3.1635390769224614e-06,1.8541339130706547e-08
2215,adam,2.5e-05,0.25,0.25,8.537212124792859e-06,7.607899533468299e-06,1.6323656382155605e-06,2.084883817587979e-06,3.7816644180566072e-06,3.7890781641181093e-06,3.7156866028453805e-08
2216,adam,2.5e-05,0.25,0.25,7.144956725824159e-06,5.166716618987266e-06,1.5814025573490653e-06,6.331558324745856e-06,1.8735242974798894e-06,3.2622108392388327e-06,3.0981595955381636e-08
2217,adam,2.5e-05,0.25,0.25,8.602375601185486e-06,7.168762749643065e-06,2.2945050659473054e-06,3.439943611738272e-06,2.298515937582124e-06,4.838369932258502e-06,3.1876691508614385e-08
2218,adam,2.5e-05,0.25,0.25,6.396741355274571e-06,5.20302319273469e-06,1.750306410031044e-06,3.0245660127548035e-06,2.18471723201219e-06,2.949139798147371e-06,6.916634731624072e-08
2219,adam,2.5e-05,0.25,0.25,7.105135409801733e-06,5.272106136544608e-06,4.064731911057606e-06,3.2673856367182452e-06,1.8627342797117308e-06,3.373838126208284e-06,3.553377325715701e-08
2220,adam,2.5e-05,0.25,0.25,7.014408765826374e-06,5.643889380735345e-06,2.7921205401071347e-06,2.6899570002569817e-06,1.68708481851354e-06,3.912192369170953e-06,4.4612008309741213e-08
2221,adam,2.5e-05,0.25,0.25,8.37488732940983e-06,6.9127249844314065e-06,2.726315869949758e-06,3.1223330552165862e-06,4.009985332231736e-06,2.8208503408677643e-06,8.188949607301765e-08
2222,adam,2.5e-05,0.25,0.25,1.0191916771873366e-05,8.433877155766822e-06,3.4776321626850404e-06,3.554525619620108e-06,5.780576429970097e-06,2.6188261017523473e-06,3.4473977450488746e-08
2223,adam,2.5e-05,0.25,0.25,7.818503945600241e-06,6.407297405530699e-06,2.280021590195247e-06,3.3648061616986524e-06,1.8968841004607384e-06,4.484173132368596e-06,2.624008033080827e-08
2224,adam,2.5e-05,0.25,0.25,6.8256535996624734e-06,5.811170922243036e-06,1.973407961486373e-06,2.084523657686077e-06,1.8529053704696707e-06,3.925836153939599e-06,3.242924506707823e-08
2225,adam,2.5e-05,0.25,0.25,8.472004992654547e-06,7.264129635586869e-06,2.1831206140632275e-06,2.6483796773391077e-06,3.6438291317608673e-06,3.5958964872406796e-06,2.4403938425621163e-08
2226,adam,2.5e-05,0.25,0.25,6.47802426101407e-06,5.5249902288778685e-06,2.172017275370308e-06,1.6401193079218501e-06,1.8150901723856805e-06,3.6688384170702193e-06,4.1061984035195565e-08
2227,adam,2.5e-05,0.25,0.25,7.835653377696872e-06,6.608467629121151e-06,2.39914197663893e-06,2.509600108169252e-06,3.2236894185189158e-06,3.3509227250760887e-06,3.3855585002129374e-08
2228,adam,2.5e-05,0.25,0.25,6.794316050218185e-06,5.46766932529863e-06,2.5817810183070833e-06,2.7248063361184904e-06,1.7736891777531127e-06,3.66438598575769e-06,2.959419731496382e-08
2229,adam,2.5e-05,0.25,0.25,5.396060259954538e-06,4.391009952087188e-06,2.137638603016967e-06,1.882562742139271e-06,1.1100461279056617e-06,3.2116549846250564e-06,6.930880402933326e-08
2230,adam,2.5e-05,0.25,0.25,4.7834014367253985e-06,3.553380565790576e-06,2.531192421884043e-06,2.388891971349949e-06,1.2620656661965768e-06,2.2416295450966572e-06,4.968546107875227e-08
2231,adam,2.5e-05,0.25,0.25,7.806535904819611e-06,6.5900885601877235e-06,2.762055373750627e-06,2.1037337774032494e-06,3.2195098356169183e-06,3.3430271741963224e-06,2.7551443793072394e-08
2232,adam,2.5e-05,0.25,0.25,5.4870720305189025e-06,4.5325646169658285e-06,1.8300202100363094e-06,1.9880103536706883e-06,1.2585339845827548e-06,3.233832785554114e-06,4.019797117393864e-08
2233,adam,2.5e-05,0.25,0.25,6.811528692196589e-06,5.1717529458983336e-06,3.7955614970996976e-06,2.7635405785986222e-06,1.406357796440716e-06,3.732145387402852e-06,3.3249918374167464e-08
2234,adam,2.5e-05,0.25,0.25,6.664300144620938e-06,5.155501185072353e-06,2.718963742154301e-06,3.3162327781610657e-06,1.8345323269386427e-06,3.296843487987644e-06,2.4125046849121645e-08
2235,adam,2.5e-05,0.25,0.25,7.314180038520135e-06,5.736945695389295e-06,2.894270892284112e-06,3.414666480239248e-06,2.533494125600555e-06,3.1769702673045686e-06,2.6481508541564835e-08
2236,adam,2.5e-05,0.25,0.25,6.687218046863563e-06,5.766696176578989e-06,2.0610063984349836e-06,1.621080627955962e-06,1.885094661702169e-06,3.856088369502686e-06,2.5513326562531802e-08
2237,adam,2.5e-05,0.25,0.25,6.940584171388764e-06,5.455655809782911e-06,2.3464699552278034e-06,3.593243036448257e-06,1.2307873475947417e-06,4.199249360681279e-06,2.5619092625106532e-08
2238,adam,2.5e-05,0.25,0.25,7.533776170021156e-06,6.2483109104505274e-06,2.496113665984012e-06,2.6457478270458523e-06,2.59100033872528e-06,3.63363483302237e-06,2.367530882452229e-08
2239,adam,2.5e-05,0.25,0.25,7.571731202915544e-06,6.1891323639429174e-06,2.6234183678752743e-06,2.906976078520529e-06,2.8821882551710587e-06,3.2841103347891476e-06,2.283387701140782e-08
2240,adam,2.5e-05,0.25,0.25,6.147799922473496e-06,4.820013600692619e-06,2.203741587436525e-06,3.107402790192282e-06,1.1754644901884603e-06,3.6240389817976393e-06,2.0509837383997365e-08
2241,adam,2.5e-05,0.25,0.25,6.146363830339396e-06,4.567107680486515e-06,2.333597876713611e-06,3.983426267950563e-06,1.340029257335118e-06,3.203333562851185e-06,2.374526353321471e-08
2242,adam,2.5e-05,0.25,0.25,5.823493211210007e-06,4.5156698433856945e-06,2.7990713533654343e-06,2.4322223453054903e-06,1.6933026927290484e-06,2.798480636556633e-06,2.3886418176743973e-08
2243,adam,2.5e-05,0.25,0.25,5.910557320021326e-06,4.283759153622668e-06,3.868836756737437e-06,2.638354999362491e-06,1.5416738960993825e-06,2.713331468839897e-06,2.8753859737662424e-08
2244,adam,2.5e-05,0.25,0.25,7.061110409267712e-06,5.627795417240122e-06,2.7955088626185898e-06,2.9377522423601476e-06,2.013482799156918e-06,3.5741195461014286e-06,4.0192659866988834e-08
2245,adam,2.5e-05,0.25,0.25,6.071969437471125e-06,4.786872068507364e-06,2.766369561868487e-06,2.3740201413602335e-06,1.8483859776097233e-06,2.904235770984087e-06,3.4250092539878096e-08
