region_source,tau,moneyness,v,rho,kappa,gamma,bar_v,r,ref_price,ref_delta,ref_gamma,ref_vega,ref_theta,ref_rho,ANN_IV_Sobolev_v01_price,ANN_IV_Sobolev_v01_price_error,ANN_IV_Sobolev_v01_price_abs_error,ANN_IV_Sobolev_v01_delta,ANN_IV_Sobolev_v01_delta_error,ANN_IV_Sobolev_v01_delta_abs_error,ANN_IV_Sobolev_v01_gamma,ANN_IV_Sobolev_v01_gamma_error,ANN_IV_Sobolev_v01_gamma_abs_error,ANN_IV_Sobolev_v01_vega,ANN_IV_Sobolev_v01_vega_error,ANN_IV_Sobolev_v01_vega_abs_error,ANN_IV_Sobolev_v01_theta,ANN_IV_Sobolev_v01_theta_error,ANN_IV_Sobolev_v01_theta_abs_error,ANN_IV_Sobolev_v01_rho,ANN_IV_Sobolev_v01_rho_error,ANN_IV_Sobolev_v01_rho_abs_error,PINN_ACV_log_learned_weights_price,PINN_ACV_log_learned_weights_price_error,PINN_ACV_log_learned_weights_price_abs_error,PINN_ACV_log_learned_weights_delta,PINN_ACV_log_learned_weights_delta_error,PINN_ACV_log_learned_weights_delta_abs_error,PINN_ACV_log_learned_weights_gamma,PINN_ACV_log_learned_weights_gamma_error,PINN_ACV_log_learned_weights_gamma_abs_error,PINN_ACV_log_learned_weights_vega,PINN_ACV_log_learned_weights_vega_error,PINN_ACV_log_learned_weights_vega_abs_error,PINN_ACV_log_learned_weights_theta,PINN_ACV_log_learned_weights_theta_error,PINN_ACV_log_learned_weights_theta_abs_error,PINN_ACV_log_learned_weights_rho,PINN_ACV_log_learned_weights_rho_error,PINN_ACV_log_learned_weights_rho_abs_error
full_grid,0.7365,0.8533333333333334,0.04,-0.7,2.0,0.3,0.04,0.01,0.1492216440154444,-0.8058157494204488,2.6764254319380356,0.2449875201231144,-0.0138518028211253,-0.616340823013139,0.14919190209471866,-2.974192072574544e-05,2.974192072574544e-05,-0.805889341185182,-7.359176473320517e-05,7.359176473320517e-05,2.667097913963902,-0.00932751797413367,0.00932751797413367,0.24367536437209655,-0.0013121557510178405,0.0013121557510178405,-0.013360766751339974,0.0004910360697853253,0.0004910360697853253,-0.616221196016434,0.00011962699670498012,0.00011962699670498012,0.17412305473708856,0.024901410721644146,0.024901410721644146,-0.6931325026664349,0.11268324675401387,0.11268324675401387,-3.813685955230469,-6.490111387168504,6.490111387168504,0.14852512150511252,-0.09646239861800188,0.09646239861800188,-0.0565655329803544,-0.042713730159229094,0.042713730159229094,-0.5430017751179336,0.0733390478952054,0.0733390478952054
full_grid,0.803,0.8533333333333334,0.04,-0.7,2.0,0.3,0.04,0.01,0.1501640133050438,-0.7890348732559329,2.6683967704701814,0.2558910660541664,-0.0144635973774922,-0.6612494387688689,0.15010080703435846,-6.320627068534534e-05,6.320627068534534e-05,-0.7894334600621055,-0.0003985868061725517,0.0003985868061725517,2.661406992587646,-0.0069897778825356305,0.0069897778825356305,0.2551135025593119,-0.0007775634948544718,0.0007775634948544718,-0.013953643052588373,0.0005099543249038278,0.0005099543249038278,-0.6613396435278263,-9.020475895737956e-05,9.020475895737956e-05,0.1778698134865214,0.027705800181477586,0.027705800181477586,-0.6938623117640228,0.09517256149191011,0.09517256149191011,0.02377731882801167,-2.64461945164217,2.64461945164217,0.13067376917446508,-0.12521729687970132,0.12521729687970132,-0.05647044099974804,-0.04200684362225584,0.04200684362225584,-0.5860858915972365,0.07516354717163243,0.07516354717163243
full_grid,0.8695,0.8533333333333334,0.04,-0.7,2.0,0.3,0.04,0.01,0.1511421280228849,-0.7734508994798528,2.6470293356042127,0.2644858219098636,-0.0149319438538005,-0.7052980223726303,0.15104521877177957,-9.69092511053371e-05,9.69092511053371e-05,-0.7741038248025848,-0.0006529253227319787,0.0006529253227319787,2.64282850926157,-0.004200826342642738,0.004200826342642738,0.2642911797133159,-0.00019464219654768966,0.00019464219654768966,-0.014432643732357111,0.0004993001214433895,0.0004993001214433895,-0.7055829471922371,-0.00028492481960684657,0.00028492481960684657,0.1816576849474689,0.030515556924583992,0.030515556924583992,-0.6787697103858171,0.09468118909403567,0.09468118909403567,2.8277355017661163,0.1807061661619036,0.1807061661619036,0.13713175367273017,-0.1273540682371334,0.1273540682371334,-0.05758923626496823,-0.04265729241116773,0.04265729241116773,-0.6286374399877344,0.07666058238489593,0.07666058238489593
full_grid,0.936,0.8533333333333334,0.04,-0.7,2.0,0.3,0.04,0.01,0.1521473905098945,-0.7589654144842517,2.616499912540915,0.2711461017197645,-0.0152841061263433,-0.7486108133741224,0.15201827797410616,-0.00012911253578834492,0.00012911253578834492,-0.7598059565489029,-0.0008405420646512285,0.0008405420646512285,2.6150902299060306,-0.0014096826348843905,0.0014096826348843905,0.2715314159585955,0.0003853142388309805,0.0003853142388309805,-0.01481804090040242,0.00046606522594088047,0.00046606522594088047,-0.7490663328566176,-0.0004555194824952258,0.0004555194824952258,0.18555166656564118,0.03340427605574667,0.03340427605574667,-0.647996885379409,0.11096852910484267,0.11096852910484267,5.773431558365738,3.156931645824823,3.156931645824823,0.167106443964867,-0.10403965775489749,0.10403965775489749,-0.059617798305595195,-0.04433369217925189,0.04433369217925189,-0.6707873752692886,0.07782343810483383,0.07782343810483383
full_grid,1.0025,0.8533333333333334,0.04,-0.7,2.0,0.3,0.04,0.01,0.1531728224615792,-0.7454819963391071,2.579827000030926,0.2761933123668094,-0.015541764136102,-0.7912907529859621,0.15301426692405806,-0.00015855553752114337,0.00015855553752114337,-0.7464517016507197,-0.0009697053116126675,0.0009697053116126675,2.580949545119439,0.0011225450885130606,0.0011225450885130606,0.27711923536062827,0.000925922993818884,0.000925922993818884,-0.015124311208960564,0.000417452927141437,0.000417452927141437,-0.7918884813931302,-0.0005977284071680966,0.0005977284071680966,0.18957281016877203,0.03639998770719283,0.03639998770719283,-0.6207721848345381,0.12470981150456895,0.12470981150456895,2.436882970777111,-0.14294402925381489,0.14294402925381489,0.1892405315222958,-0.08695278084451358,0.08695278084451358,-0.06105454465832651,-0.0455127805222245,0.0455127805222245,-0.7128214021969995,0.07846935078896256,0.07846935078896256
full_grid,1.069,0.8533333333333334,0.04,-0.7,2.0,0.3,0.04,0.01,0.1542127374835561,-0.7329096596448226,2.5391905800705983,0.2798998467750209,-0.01572227336502,-0.8334233800267239,0.15402829745769298,-0.00018444002586312513,0.00018444002586312513,-0.7339601007017832,-0.001050441056960616,0.001050441056960616,2.5424602607632627,0.003269680692664423,0.003269680692664423,0.28130410222607755,0.0014042554510566574,0.0014042554510566574,-0.015362209247978481,0.0003600641170415173,0.0003600641170415173,-0.8341342351296966,-0.0007108551029727517,0.0007108551029727517,0.1936351991717138,0.03942246168815769,0.03942246168815769,-0.6143154708806229,0.11859418876419969,0.11859418876419969,-1.644779433625989,-4.183970013696587,4.183970013696587,0.17564828087608936,-0.10425156589893153,0.10425156589893153,-0.060905958941982086,-0.04518368557696209,0.04518368557696209,-0.7547524533876603,0.07867092663906361,0.07867092663906361
full_grid,1.1355,0.8533333333333334,0.04,-0.7,2.0,0.3,0.04,0.01,0.1552624865112423,-0.7211644192997531,2.496163483754845,0.2824947195266942,-0.0158396131791164,-0.8750800291582042,0.15505611296317912,-0.00020637354806318786,0.00020637354806318786,-0.7222573468643956,-0.0010929275646425207,0.0010929275646425207,2.5011581925921185,0.004994708837273265,0.004994708837273265,0.28430303252137157,0.0018083129946773746,0.0018083129946773746,-0.01554016072674029,0.00029945245237611093,0.00029945245237611093,-0.8758766778648616,-0.0007966487066574102,0.0007966487066574102,0.19765746826437525,0.04239498175313294,0.04239498175313294,-0.6186434755926975,0.10252094370705556,0.10252094370705556,-2.389479956735859,-4.885643440490704,4.885643440490704,0.1445891627625175,-0.1379055567641767,0.1379055567641767,-0.06004193295298596,-0.044202319773869556,0.044202319773869556,-0.7966695600807006,0.0784104690775036,0.0784104690775036
full_grid,1.202,0.8533333333333334,0.04,-0.7,2.0,0.3,0.04,0.01,0.1563182583381914,-0.7101697856924081,2.45187815210452,0.2841695436743934,-0.0159051075271961,-0.9163204301724468,0.15609396577048462,-0.0002242925677067853,0.0002242925677067853,-0.7112763568502771,-0.0011065711578690518,0.0011065711578690518,2.458192751451745,0.006314599347225336,0.006314599347225336,0.2863038623329391,0.0021343186585456864,0.0021343186585456864,-0.015665163794722346,0.00023994373247375467,0.00023994373247375467,-0.9171787823698077,-0.0008583521973608566,0.0008583521973608566,0.20162783963119155,0.04530958129300014,0.04530958129300014,-0.6184422062805344,0.0917275794118737,0.0917275794118737,0.014251311201057387,-2.4376268409034623,2.4376268409034623,0.12242791676284098,-0.16174162691155242,0.16174162691155242,-0.05947004916977955,-0.04356494164258345,0.04356494164258345,-0.8387655700894266,0.07755486008302015,0.07755486008302015
full_grid,1.2685,0.8533333333333334,0.04,-0.7,2.0,0.3,0.04,0.01,0.1573769221995014,-0.6998566690128567,2.407146801278789,0.285084185810226,-0.0159279773721667,-0.9571948100385976,0.15713854218865697,-0.00023838001084441895,0.00023838001084441895,-0.7009562104731257,-0.0010995414602690268,0.0010995414602690268,2.4144220259500417,0.007275224671252634,0.007275224671252634,0.287468447937556,0.0023842621273300058,0.0023842621273300058,-0.01574334157667599,0.00018463579549071046,0.00018463579549071046,-0.9580947581675933,-0.0008999481289956313,0.0008999481289956313,0.2055806413798089,0.0482037191803075,0.0482037191803075,-0.6078098093304584,0.09204685968239834,0.09204685968239834,2.3516307886129333,-0.05551601266585582,0.05551601266585582,0.11904465858902108,-0.1660395272212049,0.1660395272212049,-0.05948810801592873,-0.04356013064376203,0.04356013064376203,-0.8810761343227729,0.07611867571582476,0.07611867571582476
full_grid,1.335,0.8533333333333334,0.04,-0.7,2.0,0.3,0.04,0.01,0.1584359027150435,-0.6901629737983366,2.3625481744007413,0.285371823795608,-0.0159157674959392,-0.9977455898756488,0.15818691581918087,-0.0002489868958626129,0.0002489868958626129,-0.6912415785942941,-0.0010786047959575606,0.0010786047959575606,2.3704827331570293,0.007934558756288013,0.007934558756288013,0.28793569525956497,0.0025638714639569793,0.0025638714639569793,-0.0157802560326922,0.00013551146324700114,0.00013551146324700114,-0.9986711889570073,-0.0009255990813585857,0.0009255990813585857,0.20954479566133166,0.051108892946288176,0.051108892946288176,-0.5921009916376332,0.09806198216070339,0.09806198216070339,2.9627180294779514,0.6001698550772101,0.6001698550772101,0.1254375085534558,-0.15993431524215218,0.15993431524215218,-0.05973937080665887,-0.043823603310719675,0.043823603310719675,-0.9234847681842863,0.0742608216913625,0.0742608216913625
full_grid,1.4015,0.8533333333333334,0.04,-0.7,2.0,0.3,0.04,0.01,0.159493079922005,-0.6810330482120084,2.3184903665573,0.2851433296521485,-0.0158746786512086,-1.0380087554096808,0.15923651618337298,-0.00025656373863203186,0.00025656373863203186,-0.682082189471395,-0.001049141259386599,0.001049141259386599,2.326842511403842,0.008352144846542231,0.008352144846542231,0.2878243709516154,0.002681041299466891,0.002681041299466891,-0.015781066588847394,9.361206236120634e-05,9.361206236120634e-05,-1.0389480175731445,-0.0009392621634636278,0.0009392621634636278,0.21352420289183632,0.05403112296983131,0.05403112296983131,-0.5765796219585823,0.10445342625342613,0.10445342625342613,2.762777650867816,0.4442872843105161,0.4442872843105161,0.1327861885323543,-0.1523571411197942,0.1523571411197942,-0.059918387707273604,-0.044043709056065,0.044043709056065,-0.9658659046029838,0.07214285080669702,0.07214285080669702
full_grid,1.468,0.8533333333333334,0.04,-0.7,2.0,0.3,0.04,0.01,0.1605467088967568,-0.6724170829444898,2.2752564947387732,0.2844909965823113,-0.0158098278041412,-1.0780149656844469,0.16028510448316435,-0.0002616044135924367,0.0002616044135924367,-0.6734323488358192,-0.0010152658913293866,0.0010152658913293866,2.283839541227643,0.008583046488869872,0.008583046488869872,0.2872356736939945,0.0027446771116831914,0.0027446771116831914,-0.015750594551425592,5.923325271560767e-05,5.923325271560767e-05,-1.0789594142683936,-0.0009444485839467109,0.0009444485839467109,0.21751024296765029,0.056963534070893496,0.056963534070893496,-0.5631025723141958,0.10931451063029396,0.10931451063029396,2.264289440204551,-0.01096705453422242,0.01096705453422242,0.13780738192908493,-0.14668361465322638,0.14668361465322638,-0.05993269558355072,-0.04412286777940952,0.04412286777940952,-1.0081508055609407,0.06986416012350616,0.06986416012350616
full_grid,1.5345,0.8533333333333334,0.04,-0.7,2.0,0.3,0.04,0.01,0.1615953547723368,-0.6642705129833839,2.233038032448728,0.2834916715779624,-0.015725453333164,-1.117790452419112,0.1613307517353174,-0.0002646030370193897,0.0002646030370193897,-0.6652505132174731,-0.0009800002340891734,0.0009800002340891734,2.24171288151981,0.008674849071082402,0.008674849071082402,0.2862555588965531,0.0027638873185906743,0.0027638873185906743,-0.01569333583155573,3.2117501608270455e-05,3.2117501608270455e-05,-1.1187345495111891,-0.0009440970920771008,0.0009440970920771008,0.22149143135887955,0.05989607658654275,0.05989607658654275,-0.5521689347620793,0.11210157822130462,0.11210157822130462,1.7179187646131588,-0.5151192678355689,0.5151192678355689,0.13942662941655293,-0.14406504216140947,0.14406504216140947,-0.059776907705085106,-0.04405145437192111,0.04405145437192111,-1.0503196246096953,0.06747082780941671,0.06747082780941671
full_grid,1.601,0.8533333333333334,0.04,-0.7,2.0,0.3,0.04,0.01,0.1626378399305608,-0.6565534506337036,2.1919592402633628,0.2822093695151455,-0.0156250777990601,-1.1573577519385845,0.16237181684229707,-0.0002660230882637338,0.0002660230882637338,-0.6574989101024699,-0.0009454594687662299,0.0009454594687662299,2.200625871609586,0.008666631346223141,0.008666631346223141,0.2849568192563182,0.0027474497411726917,0.0027474497411726917,-0.015613449971758528,1.1627827301572899e-05,1.1627827301572899e-05,-1.158298283647541,-0.0009405317089565823,0.0009405317089565823,0.22545796712998964,0.06282012719942884,0.06282012719942884,-0.5431152339700357,0.11343821666366793,0.11343821666366793,1.4644863501641963,-0.7274728900991665,0.7274728900991665,0.138555542138727,-0.14365382737641852,0.14365382737641852,-0.05950407047097552,-0.04387899267191542,0.04387899267191542,-1.0923668817000547,0.06499087023852979,0.06499087023852979
full_grid,1.6675,0.8533333333333334,0.04,-0.7,2.0,0.3,0.04,0.01,0.1636732008781455,-0.649230163440558,2.1520951406775684,0.2806974450822581,-0.0155116377966706,-1.196736303029325,0.16340692364519727,-0.0002662772329482255,0.0002662772329482255,-0.6501431973841084,-0.0009130339435504675,0.0009130339435504675,2.1606842699953743,0.008589129317805977,0.008589129317805977,0.2834009300465978,0.0027034849643396974,0.0027034849643396974,-0.015514742642455783,-3.1048457851835104e-06,3.1048457851835104e-06,-1.1976717809540338,-0.0009354779247088274,0.0009354779247088274,0.22940435484081073,0.06573115396266524,0.06573115396266524,-0.5348438667530689,0.11438629668748901,0.11438629668748901,1.4422825288820804,-0.7098126117954879,0.7098126117954879,0.1368518355310645,-0.14384560955119358,0.14384560955119358,-0.05917897849018647,-0.04366734069351587,0.04366734069351587,-1.1342850982420951,0.062451204787229875,0.062451204787229875
full_grid,1.734,0.8533333333333334,0.04,-0.7,2.0,0.3,0.04,0.01,0.1647006528687323,-0.6422686020692165,2.1134847903721568,0.2790003928948956,-0.01538758810917,-1.2359429371841602,0.16443493687640975,-0.00026571599232255716,0.00026571599232255716,-0.643152155465431,-0.000883553396214487,0.000883553396214487,2.12195034622882,0.008465555856663087,0.008465555856663087,0.2816396725284034,0.002639279633507796,0.002639279633507796,-0.015400651156751845,-1.3063047581845372e-05,1.3063047581845372e-05,-1.2368730533845373,-0.0009301162003771957,0.0009301162003771957,0.23332808569611235,0.06862743282738004,0.06862743282738004,-0.5271225471014073,0.11514605496780927,0.11514605496780927,1.2549427618309514,-0.8585420285412053,0.8585420285412053,0.13456213668323447,-0.14443825621166112,0.14443825621166112,-0.05882136811696281,-0.04343378000779281,0.04343378000779281,-1.1760708928488837,0.059872044335276486,0.059872044335276486
full_grid,1.8005,0.8533333333333334,0.04,-0.7,2.0,0.3,0.04,0.01,0.1657195607535592,-0.6356399783174242,2.076141110640024,0.2771553376917677,-0.0152549856840743,-1.274992282223097,0.16545493738411898,-0.00026462336944022,0.00026462336944022,-0.6364974068571698,-0.000857428539745575,0.000857428539745575,2.0844538319622967,0.008312721322272676,0.008312721322272676,0.2797165518819581,0.0025612141901903973,0.0025612141901903973,-0.015274237492587255,-1.925180851295588e-05,1.925180851295588e-05,-1.2759174385737608,-0.0009251563506638139,0.0009251563506638139,0.2372263581258569,0.0715067973722977,0.0715067973722977,-0.5207179815090037,0.11492199680842052,0.11492199680842052,0.6486092527982346,-1.4275318578417895,1.4275318578417895,0.13036174313887894,-0.14679359455288876,0.14679359455288876,-0.05840778352468288,-0.043152797840608575,0.043152797840608575,-1.2177316905782067,0.05726059164489028,0.05726059164489028
full_grid,1.867,0.8533333333333334,0.04,-0.7,2.0,0.3,0.04,0.01,0.166729414866157,-0.6293183907974274,2.040058186922685,0.2751932676073616,-0.0151155576757614,-1.3138970959498226,0.16646619718574307,-0.0002632176804139297,0.0002632176804139297,-0.6301531595274582,-0.0008347687300308548,0.0008347687300308548,2.0482004190813368,0.00814223215865173,0.00814223215865173,0.27766802780047534,0.002474760193113712,0.002474760193113712,-0.015138190167164228,-2.263249140282801e-05,2.263249140282801e-05,-1.3148180166501149,-0.0009209207002922604,0.0009209207002922604,0.24109442859914554,0.07436501373298854,0.07436501373298854,-0.516577114727327,0.11274127607010032,0.11274127607010032,-0.3094039709702623,-2.3494621578929475,2.3494621578929475,0.12274588257071095,-0.15244738503665067,0.15244738503665067,-0.057909662320371244,-0.042794104644609844,0.042794104644609844,-1.2592837133451074,0.054613382604715266,0.054613382604715266
full_grid,1.9335,0.8533333333333334,0.04,-0.7,2.0,0.3,0.04,0.01,0.1677298109953016,-0.6232804945299677,2.0052166989492477,0.273140055144501,-0.0149707568385155,-1.352668543094301,0.16746815493110268,-0.00026165606419892296,0.00026165606419892296,-0.6240959713596675,-0.000815476829699846,0.000815476829699846,2.013178335246356,0.007961636297108221,0.007961636297108221,0.27552457658909413,0.002384521444593113,0.002384521444593113,-0.014994834513921345,-2.407767540584492e-05,2.407767540584492e-05,-1.3535859706566291,-0.0009174275623280437,0.0009174275623280437,0.24492629903155505,0.07719648803625345,0.07719648803625345,-0.5151334790835463,0.10814701544642136,0.10814701544642136,-1.365973279922783,-3.3711899788720308,3.3711899788720308,0.11115015500615222,-0.1619899001383488,0.1619899001383488,-0.05732021999212326,-0.042349463153607755,0.042349463153607755,-1.300745824707484,0.05192271838681717,0.05192271838681717
full_grid,2.0,0.8533333333333334,0.04,-0.7,2.0,0.3,0.04,0.01,0.1687204336934989,-0.6175052101879843,1.9715879642507277,0.2710173030246609,-0.0148218068252139,-1.391316426107825,0.16846039229245835,-0.0002600414010405505,0.0002600414010405505,-0.6183045338307709,-0.0007993236427865646,0.0007993236427865646,1.9793634102021345,0.007775445951406779,0.007775445951406779,0.2733116034881821,0.0022943004635211928,0.0022943004635211928,-0.014846150016037972,-2.434319082407141e-05,2.434319082407141e-05,-1.392230895622915,-0.0009144695150899995,0.0009144695150899995,0.24871639441393506,0.07999596072043616,0.07999596072043616,-0.5161354718950398,0.10136973829294449,0.10136973829294449,-2.2585120924317077,-4.230100056682435,4.230100056682435,0.09617455846077361,-0.17484274456388732,0.17484274456388732,-0.056658069542331956,-0.04183626271711806,0.04183626271711806,-1.3421339151695657,0.049182510938259316,0.049182510938259316
full_grid,0.005,0.8666666666666667,0.04,-0.7,2.0,0.3,0.04,0.01,0.1333993228939558,-0.9838540653222018,-3.972791677842988,-0.0068911218962133,0.0605627538707862,-0.0049303642308659,0.13328333458331243,-0.00011598831064338344,0.00011598831064338344,-1.0,-0.016145934677798235,0.016145934677798235,1.0761698942593086e-166,3.972791677842988,3.972791677842988,-1.0052677668732664e-170,0.0068911218962133,0.0068911218962133,0.00999950001249979,-0.0505632538582864,0.0505632538582864,-0.004999750006249895,-6.938577538399566e-05,6.938577538399566e-05,0.13328148528082814,-0.00011783761312766927,0.00011783761312766927,-1.0000075957087546,-0.016153530386552872,0.016153530386552872,0.004488916279019549,3.9772805941220075,3.9772805941220075,-1.2098458394850349e-05,0.00687902343781845,0.00687902343781845,0.010463347130342289,-0.05009940674044391,0.05009940674044391,-0.004999680770392776,-6.931653952687612e-05,6.931653952687612e-05
full_grid,0.0715,0.8666666666666667,0.04,-0.7,2.0,0.3,0.04,0.01,0.1326253500286912,-0.9992261948883931,0.0813437322747061,0.0013450930064803,0.0093704965760079,-0.0714014290703021,0.13262853692580756,3.186897116369547e-06,3.186897116369547e-06,-0.9989301310581508,0.0002960638302423879,0.0002960638302423879,0.10412653251651889,0.022782800241812798,0.022782800241812798,0.0016775399934101977,0.00033244698692989775,0.00033244698692989775,0.009146939867356908,-0.0002235567086509918,0.0002235567086509918,-0.07138558911828016,1.583995202193711e-05,1.583995202193711e-05,0.13278592387452753,0.0001605738458363426,0.0001605738458363426,-0.9823365812348195,0.016889613653573665,0.016889613653573665,3.196428338693632,3.1150846064189257,3.1150846064189257,0.02334315196544219,0.02199805895896189,0.02199805895896189,-0.0066126713054979495,-0.01598316788150585,0.01598316788150585,-0.07015614891774703,0.0012452801525550672,0.0012452801525550672
full_grid,0.138,0.8666666666666667,0.04,-0.7,2.0,0.3,0.04,0.01,0.1321527804305107,-0.986953968005178,0.7493616749905314,0.0221921035718744,0.0042682151485975,-0.1362767782728298,0.1321784545159801,2.5674085469384877e-05,2.5674085469384877e-05,-0.9856466671094636,0.0013073008957144028,0.0013073008957144028,0.7957368300186427,0.04637515502811129,0.04637515502811129,0.022857022141982188,0.0006649185701077878,0.0006649185701077878,0.003921088616271388,-0.00034712653232611256,0.00034712653232611256,-0.13614300266428292,0.0001337756085468822,0.0001337756085468822,0.1344122178190678,0.0022594373885570784,0.0022594373885570784,-0.9039416987662029,0.08301226923897509,0.08301226923897509,1.939564989979676,1.1902033149891447,1.1902033149891447,0.10525861855289637,0.08306651498102197,0.08306651498102197,-0.04387190066006472,-0.04814011580866222,0.04814011580866222,-0.12347062091167342,0.012806157361156381,0.012806157361156381
full_grid,0.2045,0.8666666666666667,0.04,-0.7,2.0,0.3,0.04,0.01,0.1320713243745884,-0.9624945032493568,1.51089487867835,0.0618927543473504,-0.001657960745316,-0.1975946949604977,0.13211770893070895,4.6384556120548925e-05,4.6384556120548925e-05,-0.9606352994539723,0.001859203795384512,0.001859203795384512,1.5519143174936454,0.04101943881529535,0.04101943881529535,0.06190200157120059,9.247223850192277e-06,9.247223850192277e-06,-0.0019441886746016678,-0.00028622792928566774,0.00028622792928566774,-0.1972783170424862,0.0003163779180115067,0.0003163779180115067,0.1374680271744251,0.0053967027998367,0.0053967027998367,-0.8720559994531907,0.09043850379616614,0.09043850379616614,3.7853999599328163,2.2745050812544663,2.2745050812544663,0.12152339412852708,0.059630639781176685,0.059630639781176685,-0.0486233562635941,-0.046965395518278094,0.046965395518278094,-0.17402937376963476,0.023565321190862937,0.023565321190862937
full_grid,0.271,0.8666666666666667,0.04,-0.7,2.0,0.3,0.04,0.01,0.1323432875330267,-0.9337011895497896,2.0724867708957646,0.1055989645659409,-0.006287309151191,-0.2551603169737106,0.13240751476102042,6.422722799370728e-05,6.422722799370728e-05,-0.9315477137963366,0.002153475753453038,0.002153475753453038,2.0992707909459254,0.026784020050160784,0.026784020050160784,0.10466726454463914,-0.0009317000213017596,0.0009317000213017596,-0.006532541740815358,-0.00024523258962435776,0.00024523258962435776,-0.25464377559014884,0.0005165413835617749,0.0005165413835617749,0.14041608614984633,0.008072798616819615,0.008072798616819615,-0.8701353339244714,0.06356585562531825,0.06356585562531825,0.6544183633153925,-1.418068407580372,1.418068407580372,0.08941401368852704,-0.016184950877413853,0.016184950877413853,-0.04338338121510427,-0.03709607206391327,0.03709607206391327,-0.22221576128602002,0.032944555687690585,0.032944555687690585
full_grid,0.3375,0.8666666666666667,0.04,-0.7,2.0,0.3,0.04,0.01,0.1328795653566489,-0.904696182966378,2.4406829371393286,0.1460774885316746,-0.0096595121769774,-0.3094704868255345,0.1329573263583066,7.776100165768352e-05,7.776100165768352e-05,-0.9025200927313242,0.002176090235053829,0.002176090235053829,2.4507756314012816,0.010092694261953028,0.010092694261953028,0.14416803568305067,-0.001909452848623927,0.001909452848623927,-0.009810803065799798,-0.00015129088882239773,0.00015129088882239773,-0.3087951987391446,0.0006752880863898914,0.0006752880863898914,0.14352112932817246,0.010641563971523549,0.010641563971523549,-0.8416651058230306,0.06303107714334744,0.06303107714334744,-0.7512261162346748,-3.1919090533740033,3.1919090533740033,0.08136437637604631,-0.06471311215562829,0.06471311215562829,-0.04520094023520019,-0.03554142805822279,0.03554142805822279,-0.26668650364411917,0.04278398318141535,0.04278398318141535
full_grid,0.404,0.8666666666666667,0.04,-0.7,2.0,0.3,0.04,0.01,0.1336074555571731,-0.8771197445221506,2.6671121667168514,0.1809657712007997,-0.0121019583991297,-0.3610862719271202,0.13369061720800168,8.316165082858373e-05,8.316165082858373e-05,-0.8751772143249833,0.0019425301971672804,0.0019425301971672804,2.663236225741685,-0.0038759409751665252,0.0038759409751665252,0.17827083767896995,-0.0026949335218297565,0.0026949335218297565,-0.012106698169670478,-4.739770540778884e-06,4.739770540778884e-06,-0.3603377366301994,0.0007485352969207604,0.0007485352969207604,0.1465782219932916,0.012970766436118497,0.012970766436118497,-0.815694009684167,0.061425734837983526,0.061425734837983526,2.021264303410498,-0.6458478633063534,0.6458478633063534,0.08106228139409441,-0.0999034898067053,0.0999034898067053,-0.046599893856583606,-0.03449793545745391,0.03449793545745391,-0.31262925365372135,0.04845701827339882,0.04845701827339882
full_grid,0.4705,0.8666666666666667,0.04,-0.7,2.0,0.3,0.04,0.01,0.1344744972637016,-0.851532274625268,2.7960691021666584,0.2099511644852225,-0.0138816880199645,-0.4104967281456019,0.13455244365055907,7.79463868574859e-05,7.79463868574859e-05,-0.8499955030598859,0.0015367715653821223,0.0015367715653821223,2.783249935207294,-0.01281916695936447,0.01281916695936447,0.20681438207902483,-0.0031367824061976635,0.0031367824061976635,-0.013719713882690925,0.00016197413727357494,0.00016197413727357494,-0.409774326233184,0.0007224019124179026,0.0007224019124179026,0.14976151102509802,0.015287013761396434,0.015287013761396434,-0.7790190238950342,0.07251325073023385,0.07251325073023385,6.591416691092819,3.7953475889261608,3.7953475889261608,0.10402230540841645,-0.10592885907680605,0.10592885907680605,-0.050112403560195654,-0.036230715540231155,0.036230715540231155,-0.3571244496807386,0.05337227846486331,0.05337227846486331
full_grid,0.537,0.8666666666666667,0.04,-0.7,2.0,0.3,0.04,0.01,0.1354431958210749,-0.8280397507965649,2.8593332964525295,0.2335000243352261,-0.0151847111465335,-0.4581026961766384,0.13550509345611994,6.189763504504953e-05,6.189763504504953e-05,-0.826983504502944,0.0010562462936208883,0.0010562462936208883,2.842532144891845,-0.016801151560684513,0.016801151560684513,0.23030352305113413,-0.0031965012840919627,0.0031965012840919627,-0.014868149455537175,0.00031656169099632606,0.00031656169099632606,-0.45749225190107334,0.0006104442755650585,0.0006104442755650585,0.15337276179925546,0.017929565978180573,0.017929565978180573,-0.7115794492089778,0.11646030158758713,0.11646030158758713,3.2360493147097547,0.3767160182572251,0.3767160182572251,0.17980601409901154,-0.05369401023621456,0.05369401023621456,-0.05759980397703697,-0.04241509283050347,0.04241509283050347,-0.4002252840093803,0.05787741216725811,0.05787741216725811
