region_source,tau,moneyness,v,rho,kappa,gamma,bar_v,r,ref_price,ref_delta,ref_gamma,ref_vega,ref_theta,ref_rho
full_grid,0.20450000000000002,0.9733333333333334,0.04,-0.7,2.0,0.3,0.04,0.01,0.04757885906546,-0.5559507083027029,4.8993333616793695,0.36115378351604077,-0.07157237403176718,-0.12039001199751218
full_grid,0.271,0.9733333333333334,0.04,-0.7,2.0,0.3,0.04,0.01,0.0519989629119485,-0.5314272517678145,4.2985310666893985,0.3943933751175138,-0.06199747865033073,-0.15426805657210718
full_grid,0.3375,0.9733333333333334,0.04,-0.7,2.0,0.3,0.04,0.01,0.05588767491638602,-0.5134473122135215,3.8717470872453346,0.4159438830561158,-0.055314609088099584,-0.18752953234642206
full_grid,0.404,0.9733333333333334,0.04,-0.7,2.0,0.3,0.04,0.01,0.059393376327022684,-0.4994754182133172,3.5482345631926764,0.42950521159560795,-0.05034383445394658,-0.22040197782207954
full_grid,0.47050000000000003,0.9733333333333334,0.04,-0.7,2.0,0.3,0.04,0.01,0.06260770639047897,-0.4881945212340555,3.2918136182600533,0.4373890186666252,-0.04647741172778603,-0.25302723417092626
full_grid,0.537,0.9733333333333334,0.04,-0.7,2.0,0.3,0.04,0.01,0.06559153970162823,-0.478831373764423,3.081866841449312,0.44115539064476467,-0.043367122527692724,-0.2854982392589632
full_grid,0.6035,0.9733333333333334,0.04,-0.7,2.0,0.3,0.04,0.01,0.06838747774344789,-0.4708931881915621,2.9056982885335287,0.44190597995422776,-0.04079805489903172,-0.3178776408498156
full_grid,0.67,0.9733333333333334,0.04,-0.7,2.0,0.3,0.04,0.01,0.07102654024398569,-0.4640471566040718,2.755016149129127,0.4404408516864401,-0.038630097179680155,-0.3502084010235387
full_grid,0.7365,0.9733333333333334,0.04,-0.7,2.0,0.3,0.04,0.01,0.07353203916955964,-0.4580586552041588,2.6241471008857857,0.437351753089258,-0.036767950042278015,-0.3825202744180337
full_grid,0.803,0.9733333333333334,0.04,-0.7,2.0,0.3,0.04,0.01,0.07592195645387878,-0.45275672041292525,2.5090597845274383,0.43308177926255925,-0.0351445500294658,-0.4148339469509358
full_grid,0.8695,0.9733333333333334,0.04,-0.7,2.0,0.3,0.04,0.01,0.07821047143605353,-0.4480134549634993,2.4067983444982204,0.42796551620493306,-0.03371135495794151,-0.4471637653619912
full_grid,0.936,0.9733333333333334,0.04,-0.7,2.0,0.3,0.04,0.01,0.08040897883792741,-0.44373109634727603,2.315137587311506,0.42225702462803716,-0.03243237938284593,-0.4795195822085222
full_grid,1.0025,0.9733333333333334,0.04,-0.7,2.0,0.3,0.04,0.01,0.08252678821683779,-0.4398335562920326,2.2323643685411643,0.416149857400934,-0.03128039045064764,-0.5119080282986026
full_grid,1.069,0.9733333333333334,0.04,-0.7,2.0,0.3,0.04,0.01,0.08457161715077122,-0.4362606967144962,2.157134113649488,0.4097916600067964,-0.030234403151945435,-0.5443334052609632
full_grid,1.1355,0.9733333333333334,0.04,-0.7,2.0,0.3,0.04,0.01,0.08654994683408856,-0.43296434752644863,2.0883737775515385,0.40329498318093393,-0.029277985734350323,-0.5767983208032887
full_grid,1.202,0.9733333333333334,0.04,-0.7,2.0,0.3,0.04,0.01,0.0884672835297492,-0.42990547007109847,2.0252144626599105,0.3967453889701325,-0.028398085917135038,-0.6093041464942064
full_grid,1.2685,0.9733333333333334,0.04,-0.7,2.0,0.3,0.04,0.01,0.09032835415987261,-0.4270520952199659,1.9669435318687696,0.3902075890857802,-0.0275842008539948,-0.6418513511640176
full_grid,1.335,0.9733333333333334,0.04,-0.7,2.0,0.3,0.04,0.01,0.09213725490869562,-0.42437779789572994,1.9129698672841497,0.38373013227925556,-0.02682777929025033,-0.6744397458888203
full_grid,1.4015,0.9733333333333334,0.04,-0.7,2.0,0.3,0.04,0.01,0.0938975657124187,-0.4218605508132929,1.8627981978105117,0.3773490089686529,-0.026121783810172102,-0.7070686653250566
full_grid,1.468,0.9733333333333334,0.04,-0.7,2.0,0.3,0.04,0.01,0.09561243959074506,-0.41948185122047943,1.8160098125053623,0.37109043966253885,-0.025460365504261312,-0.7397371027084341
full_grid,1.5345,0.9733333333333334,0.04,-0.7,2.0,0.3,0.04,0.01,0.09728467315854239,-0.41722604736666624,1.7722478542609488,0.3649730427073605,-0.024838618898421292,-0.7724438107876896
full_grid,1.601,0.9733333333333334,0.04,-0.7,2.0,0.3,0.04,0.01,0.0989167628757166,-0.4150798132167204,1.731205954251974,0.3590095264484616,-0.02425239505361676,-0.8051873774983926
full_grid,1.6675,0.9733333333333334,0.04,-0.7,2.0,0.3,0.04,0.01,0.10051095036069901,-0.41303173463720677,1.692619340386563,0.35320801455802486,-0.02369815740770119,-0.837966282767139
full_grid,1.734,0.9733333333333334,0.04,-0.7,2.0,0.3,0.04,0.01,0.10206925922583532,-0.41107198039640647,1.6562578034656381,0.3475730867748883,-0.023172869420956314,-0.8707789411314382
full_grid,1.8005,0.9733333333333334,0.04,-0.7,2.0,0.3,0.04,0.01,0.10359352527410781,-0.409192038390777,1.621920076090292,0.3421065977472673,-0.022673906162122212,-0.9036237336420232
full_grid,1.867,0.9733333333333334,0.04,-0.7,2.0,0.3,0.04,0.01,0.10508542144901567,-0.40738450252857783,1.5894292985132208,0.33680832210199196,-0.02219898410979975,-0.9364990316336108
full_grid,1.9335,0.9733333333333334,0.04,-0.7,2.0,0.3,0.04,0.01,0.10654647860169897,-0.4056428993116714,1.558629329771391,0.3316764629143102,-0.021746104951341445,-0.9694032143069915
full_grid,2.0,0.9733333333333334,0.04,-0.7,2.0,0.3,0.04,0.01,0.10797810289664911,-0.4039615457866179,1.5293817226949025,0.32670805245568124,-0.02131351023755038,-1.0023346815912475
full_grid,0.005,0.9866666666666667,0.04,-0.7,2.0,0.3,0.04,0.01,0.01455974438263008,-0.846279797513418,18.038220649202003,0.04142947956132215,-0.3068639165595834,-0.004247779056312665
full_grid,0.07150000000000001,0.9866666666666667,0.04,-0.7,2.0,0.3,0.04,0.01,0.027605586759515077,-0.5593664171479409,7.799467248284769,0.24407572433022573,-0.13285276345425528,-0.04143523562836858
full_grid,0.138,0.9866666666666667,0.04,-0.7,2.0,0.3,0.04,0.01,0.03496927092978164,-0.5158008558802223,5.70146728870092,0.32291138879388004,-0.09454178751417971,-0.07505720392496082
full_grid,0.20450000000000002,0.9866666666666667,0.04,-0.7,2.0,0.3,0.04,0.01,0.04059682577938151,-0.49178185621190984,4.707482953035333,0.37074946096665057,-0.07644883804811538,-0.10753051527261479
full_grid,0.271,0.9866666666666667,0.04,-0.7,2.0,0.3,0.04,0.01,0.045289949625677894,-0.47536864739081963,4.099157612787726,0.4017335971909444,-0.06547330397463882,-0.13938081441223227
full_grid,0.3375,0.9866666666666667,0.04,-0.7,2.0,0.3,0.04,0.01,0.04938045414794978,-0.463066878402552,3.678042019150123,0.42187231151693005,-0.05797132536534795,-0.17086717378298294
full_grid,0.404,0.9866666666666667,0.04,-0.7,2.0,0.3,0.04,0.01,0.05304387780670161,-0.4533588083448845,3.3641932141122926,0.4345022238300923,-0.05246477341749119,-0.20214459242428878
full_grid,0.47050000000000003,0.9866666666666667,0.04,-0.7,2.0,0.3,0.04,0.01,0.056386079420625235,-0.4454352691315733,3.1183922440731555,0.441742112738703,-0.04822273454452921,-0.2333125805721245
full_grid,0.537,0.9866666666666667,0.04,-0.7,2.0,0.3,0.04,0.01,0.05947636104902332,-0.4388078908171176,2.918887452912786,0.4450419935867157,-0.04483654480397002,-0.26443677875386784
full_grid,0.6035,0.9866666666666667,0.04,-0.7,2.0,0.3,0.04,0.01,0.06236274498840466,-0.4331572901581495,2.7525501908594396,0.44543834836370017,-0.042057906949945385,-0.2955608688828071
full_grid,0.67,0.9866666666666667,0.04,-0.7,2.0,0.3,0.04,0.01,0.0650799424487487,-0.42826286818262416,2.610943908450425,0.4436918108206014,-0.03972664855955176,-0.32671386816725634
full_grid,0.7365,0.9866666666666667,0.04,-0.7,2.0,0.3,0.04,0.01,0.0676538861221937,-0.4239661796446703,2.4883755920130355,0.4403699090199065,-0.03773464698740363,-0.3579148305531844
full_grid,0.803,0.9866666666666667,0.04,-0.7,2.0,0.3,0.04,0.01,0.07010447847422241,-0.42015002842430205,2.3808486916964497,0.435900680997522,-0.03600624987462764,-0.3891759627351853
full_grid,0.8695,0.9866666666666667,0.04,-0.7,2.0,0.3,0.04,0.01,0.07244734201153002,-0.4167257085773661,2.2854641971091247,0.43060924611395845,-0.03448694955505069,-0.42050472743893874
full_grid,0.936,0.9866666666666667,0.04,-0.7,2.0,0.3,0.04,0.01,0.07469497833187422,-0.4136248089547978,2.2000603861581,0.4247436419404414,-0.03313649514571837,-0.4519052832845688
full_grid,1.0025,0.9866666666666667,0.04,-0.7,2.0,0.3,0.04,0.01,0.07685756059933979,-0.41079373641261396,2.122986902500391,0.41849353401151157,-0.031924530422929524,-0.4833794823111015
full_grid,1.069,0.9866666666666667,0.04,-0.7,2.0,0.3,0.04,0.01,0.07894349011816149,-0.40818993881001564,2.0529579630293027,0.412004011690094,-0.030827737172181707,-0.5149275682630481
full_grid,1.1355,0.9866666666666667,0.04,-0.7,2.0,0.3,0.04,0.01,0.08095979631096106,-0.4057792326514371,1.9889540138714206,0.40538590198906205,-0.02982791073569646,-0.5465486698044602
full_grid,1.202,0.9866666666666667,0.04,-0.7,2.0,0.3,0.04,0.01,0.08291242996273895,-0.40353387149054587,1.9301540545059783,0.39872356475004667,-0.028910631616105326,-0.5782411514997596
full_grid,1.2685,0.9866666666666667,0.04,-0.7,2.0,0.3,0.04,0.01,0.08480648203276275,-0.4014311241601036,1.8758879496700898,0.3920808366797208,-0.028064328832875685,-0.6100028650423559
full_grid,1.335,0.9866666666666667,0.04,-0.7,2.0,0.3,0.04,0.01,0.08664634950832828,-0.3994522116701862,1.8256021092397874,0.38550559722013744,-0.027279606987528262,-0.6418313298055873
full_grid,1.4015,0.9866666666666667,0.04,-0.7,2.0,0.3,0.04,0.01,0.08843586290194916,-0.39758150123511937,1.7788343175600456,0.37903329738338254,-0.02654875462429628,-0.6737238628516875
full_grid,1.468,0.9866666666666667,0.04,-0.7,2.0,0.3,0.04,0.01,0.09017838552087265,-0.3958058876924586,1.735194956375775,0.3726897011647906,-0.025865379588579707,-0.7056776725020693
full_grid,1.5345,0.9866666666666667,0.04,-0.7,2.0,0.3,0.04,0.01,0.09187689166183921,-0.3941143134909282,1.6943527803188605,0.36649302440713993,-0.02522413485974283,-0.7376899254528977
full_grid,1.601,0.9866666666666667,0.04,-0.7,2.0,0.3,0.04,0.01,0.09353402886436657,-0.3924973924843147,1.6560239898372555,0.36045560946552585,-0.024620509829552703,-0.7697577945743403
full_grid,1.6675,0.9866666666666667,0.04,-0.7,2.0,0.3,0.04,0.01,0.09515216796069348,-0.3909471124051671,1.61996372993841,0.3545852401473909,-0.02405066958388062,-0.8018784925442641
full_grid,1.734,0.9866666666666667,0.04,-0.7,2.0,0.3,0.04,0.01,0.09673344368109293,-0.38945659761095097,1.585959399108852,0.34888617645298964,-0.023511329844691186,-0.8340492950636396
full_grid,1.8005,0.9866666666666667,0.04,-0.7,2.0,0.3,0.04,0.01,0.09827978787552583,-0.3880199184517328,1.5538253267714812,0.34335997008098984,-0.022999658714618836,-0.8662675563999307
full_grid,1.867,0.9866666666666667,0.04,-0.7,2.0,0.3,0.04,0.01,0.09979295690876988,-0.38663193702237186,1.5233984978998842,0.338006107731991,-0.02251319878506327,-0.8985307192838321
full_grid,1.9335,0.9866666666666667,0.04,-0.7,2.0,0.3,0.04,0.01,0.10127455441780153,-0.3852881815434783,1.494535087810719,0.3328225187006804,-0.02204980487084545,-0.9308363206609451
full_grid,2.0,0.9866666666666667,0.04,-0.7,2.0,0.3,0.04,0.01,0.10272605034777593,-0.38398474343959355,1.4671076302422281,0.3278059752120811,-0.021607593847944934,-0.9631819944163491
full_grid,0.005,1.0,0.04,-0.7,2.0,0.3,0.04,0.01,0.005480244819346947,-0.4841997871466859,31.49945219410698,0.07841049741033801,-0.6243473941079742,-0.0024484001598301473
full_grid,0.07150000000000001,1.0,0.04,-0.7,2.0,0.3,0.04,0.01,0.02083437065438498,-0.4570613681798603,7.466372058529835,0.2489246102530876,-0.14133368533906202,-0.03416954532664861
full_grid,0.138,1.0,0.04,-0.7,2.0,0.3,0.04,0.01,0.028590334661544703,-0.441760802979247,5.377888807544274,0.3245507248526331,-0.09882860184447934,-0.06490845699442935
full_grid,0.20450000000000002,1.0,0.04,-0.7,2.0,0.3,0.04,0.01,0.03445028016069274,-0.430837377991228,4.421193910739197,0.3710264244970739,-0.07933314333196866,-0.09515132609206786
full_grid,0.271,1.0,0.04,-0.7,2.0,0.3,0.04,0.01,0.039308855344123206,-0.4223626046866604,3.8443013779046957,0.40138664204924096,-0.0676295233061206,-0.12511296566834262
full_grid,0.3375,1.0,0.04,-0.7,2.0,0.3,0.04,0.01,0.04352658027345757,-0.4155245423345506,3.4486282729808035,0.42127705694530776,-0.05967223540318191,-0.15492975388020186
full_grid,0.404,1.0,0.04,-0.7,2.0,0.3,0.04,0.01,0.047292097587462445,-0.4098718990702692,3.155716056433379,0.4338597043335909,-0.05385201518951917,-0.1846942546497234
full_grid,0.47050000000000003,1.0,0.04,-0.7,2.0,0.3,0.04,0.01,0.05071857549952519,-0.4051148591933029,2.9274847123872423,0.44115637264661767,-0.04938134289067755,-0.21446963102297584
full_grid,0.537,1.0,0.04,-0.7,2.0,0.3,0.04,0.01,0.053879904956290914,-0.4010517082797138,2.7429614551660357,0.4445611709437436,-0.045822350025877624,-0.2442982763077347
full_grid,0.6035,1.0,0.04,-0.7,2.0,0.3,0.04,0.01,0.05682720950791853,-0.39753542977642864,2.5895581399579664,0.445078692324579,-0.04290973858764281,-0.2742078528081038
full_grid,0.67,1.0,0.04,-0.7,2.0,0.3,0.04,0.01,0.059597399924741445,-0.394455817066969,2.459227715488896,0.4434520753744764,-0.04047258858078649,-0.30421565538444617
full_grid,0.7365,1.0,0.04,-0.7,2.0,0.3,0.04,0.01,0.062218022133826434,-0.3917286792399737,2.3465684644382163,0.4402399414265432,-0.038395583998594676,-0.3343317455618037
full_grid,0.803,1.0,0.04,-0.7,2.0,0.3,0.04,0.01,0.06471019144059098,-0.38928878498782815,2.2478084608931947,0.4358664563965141,-0.03659805844111452,-0.3645611780720207
full_grid,0.8695,1.0,0.04,-0.7,2.0,0.3,0.04,0.01,0.06709045992025431,-0.38708500931489764,2.160226066550959,0.4306557334356738,-0.03502190252998478,-0.3949055704999648
full_grid,0.936,1.0,0.04,-0.7,2.0,0.3,0.04,0.01,0.06937205290910764,-0.38507688461014755,2.0818021882281146,0.4248563588636522,-0.03362421723469554,-0.42536420551802323
full_grid,1.0025,1.0,0.04,-0.7,2.0,0.3,0.04,0.01,0.0715657145713201,-0.38323209479338516,2.0110027891065876,0.41865932025806696,-0.03237266240497143,-0.45593480388811747
full_grid,1.069,1.0,0.04,-0.7,2.0,0.3,0.04,0.01,0.07368030190164299,-0.38152462471764714,1.9466380204751133,0.4122113453652241,-0.03124241007561926,-0.48661406655602213
full_grid,1.1355,1.0,0.04,-0.7,2.0,0.3,0.04,0.01,0.0757232116857206,-0.3799333755830152,1.8877681838474838,0.4056249568121736,-0.030214091179198946,-0.5173980548436494
full_grid,1.202,1.0,0.04,-0.7,2.0,0.3,0.04,0.01,0.07770069355646614,-0.3784411174851463,1.8336392720358687,0.39898612767825103,-0.029272377572904427,-0.5482824568720184
full_grid,1.2685,1.0,0.04,-0.7,2.0,0.3,0.04,0.01,0.07961808358272893,-0.377033689183486,1.78363773694596,0.3923601572129798,-0.028404981804330515,-0.5792627737539442
full_grid,1.335,1.0,0.04,-0.7,2.0,0.3,0.04,0.01,0.08147998129445089,-0.37569938123711943,1.7372580767440997,0.38579621010827925,-0.027601938233476005,-0.610334448979647
full_grid,1.4015,1.0,0.04,-0.7,2.0,0.3,0.04,0.01,0.08329038572716874,-0.37442845653043144,1.694079166921775,0.37933084240526366,-0.02685507769247292,-0.6414929574240273
full_grid,1.468,1.0,0.04,-0.7,2.0,0.3,0.04,0.01,0.08505280130148829,-0.3732127746940863,1.653746679029957,0.37299075271086496,-0.026157637790717836,-0.6727338655615043
full_grid,1.5345,1.0,0.04,-0.7,2.0,0.3,0.04,0.01,0.08677032117920913,-0.37204549576949875,1.6159598173955048,0.3667949370443421,-0.025503969899379805,-0.7040528711077927
full_grid,1.601,1.0,0.04,-0.7,2.0,0.3,0.04,0.01,0.08844569358245025,-0.37092084480280474,1.5804611710126841,0.3607563818125953,-0.02488931609608431,-0.7354458279547931
full_grid,1.6675,1.0,0.04,-0.7,2.0,0.3,0.04,0.01,0.09008137507233382,-0.3698339236438273,1.5470288480545054,0.3548833971958382,-0.02430963743852802,-0.766908760609198
full_grid,1.734,1.0,0.04,-0.7,2.0,0.3,0.04,0.01,0.09167957373734226,-0.3687805595800835,1.5154703070047306,0.3491806692865381,-0.023761480376021802,-0.7984378711724167
full_grid,1.8005,1.0,0.04,-0.7,2.0,0.3,0.04,0.01,0.09324228449563221,-0.3677571829092414,1.4856174655450904,0.34365009137293107,-0.023241871828599568,-0.8300295410624758
full_grid,1.867,1.0,0.04,-0.7,2.0,0.3,0.04,0.01,0.09477131817681017,-0.3667607273921287,1.4573227835021263,0.33829142118650346,-0.02274823604684309,-0.8616803290772088
full_grid,1.9335,1.0,0.04,-0.7,2.0,0.3,0.04,0.01,0.09626832565464538,-0.3657885489060564,1.4304560967362558,0.3331028005970168,-0.02227832818469161,-0.8933869669631167
full_grid,2.0,1.0,0.04,-0.7,2.0,0.3,0.04,0.01,0.09773481801071826,-0.3648383586581849,1.4049020360324849,0.3280811663152193,-0.021830180815003136,-0.9251463533378053
full_grid,0.005,1.0133333333333334,0.04,-0.7,2.0,0.3,0.04,0.01,0.001481448942804997,-0.15432791823251435,14.971585675289134,0.040363607772690546,-0.3400289349045928,-0.00078933536375877
full_grid,0.07150000000000001,1.0133333333333334,0.04,-0.7,2.0,0.3,0.04,0.01,0.015384537494920747,-0.36205228144996404,6.731858493907673,0.23850219158538621,-0.14068285782294737,-0.027331889062874967
full_grid,0.138,1.0133333333333334,0.04,-0.7,2.0,0.3,0.04,0.01,0.02316552947256978,-0.3729720847278877,4.923369698705216,0.3157824586822908,-0.09968669030944428,-0.05535325939556232
full_grid,0.20450000000000002,1.0133333333333334,0.04,-0.7,2.0,0.3,0.04,0.01,0.02908880144161774,-0.3741605885796435,4.072393138591519,0.36322302793365757,-0.08031484468675985,-0.08348471146420863
full_grid,0.271,1.0133333333333334,0.04,-0.7,2.0,0.3,0.04,0.01,0.03401067661828505,-0.3730089340558429,3.5544601549247457,0.3943950508460834,-0.06853966220628732,-0.11165012010774367
full_grid,0.3375,1.0133333333333334,0.04,-0.7,2.0,0.3,0.04,0.01,0.03828548090858663,-0.3711981432105014,3.1978217534788023,0.4150370766184278,-0.06047768150470305,-0.13987111478463893
full_grid,0.404,1.0133333333333334,0.04,-0.7,2.0,0.3,0.04,0.01,0.04210112981757552,-0.36926765673210227,2.9333819875802565,0.4283221551964188,-0.05455595220468551,-0.16818211154366652
full_grid,0.47050000000000003,1.0133333333333334,0.04,-0.7,2.0,0.3,0.04,0.01,0.045571376027987,-0.3674103163225242,2.727227954993044,0.43626594456727674,-0.04999601601108319,-0.19661277363531265
full_grid,0.537,1.0133333333333334,0.04,-0.7,2.0,0.3,0.04,0.01,0.048770991158575305,-0.3656909399474304,2.560536226796014,0.4402563485005255,-0.04636133423231469,-0.22518440413394936
full_grid,0.6035,1.0133333333333334,0.04,-0.7,2.0,0.3,0.04,0.01,0.05175197231998352,-0.36412276643584374,2.421948966048843,0.4412956358117241,-0.04338552929858402,-0.2539103793663955
full_grid,0.67,1.0133333333333334,0.04,-0.7,2.0,0.3,0.04,0.01,0.05455200478289213,-0.3626981252856636,2.3041826928376734,0.4401283418017494,-0.040895945200334675,-0.28279769039848524
full_grid,0.7365,1.0133333333333334,0.04,-0.7,2.0,0.3,0.04,0.01,0.0571992905717823,-0.3614016656259098,2.2023415419000134,0.4373170268245879,-0.03877549951024382,-0.3118485685960465
full_grid,0.803,1.0133333333333334,0.04,-0.7,2.0,0.3,0.04,0.01,0.059715489165952484,-0.36021620567988855,2.1130068906695536,0.4332911867853518,-0.03694194425307306,-0.34106186580335673
full_grid,0.8695,1.0133333333333334,0.04,-0.7,2.0,0.3,0.04,0.01,0.062117599543206836,-0.35912526169575365,2.0337145646171644,0.42838080305557946,-0.03533582837149131,-0.37043412671453557
full_grid,0.936,1.0133333333333334,0.04,-0.7,2.0,0.3,0.04,0.01,0.06441921258668548,-0.35811403712863465,1.9626395595950576,0.4228403167216941,-0.033913144001310014,-0.39996038491690433
full_grid,1.0025,1.0133333333333334,0.04,-0.7,2.0,0.3,0.04,0.01,0.06663137124357132,-0.3571696959995372,1.8983981554479756,0.41686623627182307,-0.03264064643587075,-0.429634738181077
full_grid,1.069,1.0133333333333334,0.04,-0.7,2.0,0.3,0.04,0.01,0.06876317700925416,-0.3562813136021168,1.83991946078436,0.41061031416244076,-0.03149277424001088,-0.45945075678676583
full_grid,1.1355,1.0133333333333334,0.04,-0.7,2.0,0.3,0.04,0.01,0.07082222720933118,-0.3554396945616969,1.7863595742917902,0.4041895396019079,-0.03044956482990266,-0.48940176914666655
full_grid,1.202,1.0133333333333334,0.04,-0.7,2.0,0.3,0.04,0.01,0.07281493644444526,-0.35463714949600833,1.7370427453465775,0.39769379212471473,-0.029495209654555515,-0.5194810586830148
full_grid,1.2685,1.0133333333333334,0.04,-0.7,2.0,0.3,0.04,0.01,0.07474677693687026,-0.35386727270094065,1.6914201181947348,0.3911917485423441,-0.028617031739857357,-0.5496819971045113
