idx,tau,moneyness,log_moneyness,v,rho,kappa,gamma,bar_v,r,gamma_cf,h_x,gamma_fd,error
20,0.011118752706560792,0.9963413966762963,-0.003665312381697233,0.16581563750650422,-0.0026688079461842486,1.1635250854909494,0.22711179009650295,0.4016146258983306,0.0035911070251442192,9.268706620735504,0.005,9.258374548861275,-0.010332071874229243
21,0.0009054301536060695,0.9717047505844696,-0.028703275207180134,0.25721785614089276,-0.10871997812302929,1.9226659037584781,0.7103804741157767,0.3043596202426948,0.00688967679639026,5.127134283642704,0.0005,5.1278090922358235,0.0006748085931196357
21,0.0009054301536060695,0.9717047505844696,-0.028703275207180134,0.25721785614089276,-0.10871997812302929,1.9226659037584781,0.7103804741157767,0.3043596202426948,0.00688967679639026,5.127134283642704,0.001,5.129833992732805,0.002699709090101088
21,0.0009054301536060695,0.9717047505844696,-0.028703275207180134,0.25721785614089276,-0.10871997812302929,1.9226659037584781,0.7103804741157767,0.3043596202426948,0.00688967679639026,5.127134283642704,0.002,5.13794065192659,0.010806368283886592
21,0.0009054301536060695,0.9717047505844696,-0.028703275207180134,0.25721785614089276,-0.10871997812302929,1.9226659037584781,0.7103804741157767,0.3043596202426948,0.00688967679639026,5.127134283642704,0.005,5.194986573889699,0.06785229024699557
22,0.04167588693245713,1.0197704117610769,0.019577515451661424,0.4387524216949582,-0.6444824059223649,0.03218293492702873,0.15819900873219817,0.1160142906604467,0.015223326323801646,2.8181654422152977,0.0005,2.8181622810984828,-3.161116814975884e-06
22,0.04167588693245713,1.0197704117610769,0.019577515451661424,0.4387524216949582,-0.6444824059223649,0.03218293492702873,0.15819900873219817,0.1160142906604467,0.015223326323801646,2.8181654422152977,0.001,2.8181527936417514,-1.2648573546325537e-05
22,0.04167588693245713,1.0197704117610769,0.019577515451661424,0.4387524216949582,-0.6444824059223649,0.03218293492702873,0.15819900873219817,0.1160142906604467,0.015223326323801646,2.8181654422152977,0.002,2.8181148484069403,-5.059380835747973e-05
22,0.04167588693245713,1.0197704117610769,0.019577515451661424,0.4387524216949582,-0.6444824059223649,0.03218293492702873,0.15819900873219817,0.1160142906604467,0.015223326323801646,2.8181654422152977,0.005,2.8178492650710965,-0.0003161771442012906
23,0.025733989337994142,1.0240543960104405,0.023769646310385927,0.4270544971428809,-0.14679307830515562,0.6271729758067244,0.07700115707625285,0.21287278595672582,0.027644912703223074,3.5726601332346783,0.0005,3.5726536317357707,-6.501498907685033e-06
23,0.025733989337994142,1.0240543960104405,0.023769646310385927,0.4270544971428809,-0.14679307830515562,0.6271729758067244,0.07700115707625285,0.21287278595672582,0.027644912703223074,3.5726601332346783,0.001,3.572634127902795,-2.600533188346077e-05
23,0.025733989337994142,1.0240543960104405,0.023769646310385927,0.4270544971428809,-0.14679307830515562,0.6271729758067244,0.07700115707625285,0.21287278595672582,0.027644912703223074,3.5726601332346783,0.002,3.5725561147156166,-0.00010401851906172155
23,0.025733989337994142,1.0240543960104405,0.023769646310385927,0.4270544971428809,-0.14679307830515562,0.6271729758067244,0.07700115707625285,0.21287278595672582,0.027644912703223074,3.5726601332346783,0.005,3.5720101349302325,-0.0006499983044458979
24,0.01261344478628817,0.9786462355062365,-0.021585054660083324,0.031302780386268055,-0.8042224213157554,1.5752649089017834,0.2801222814510717,0.1656414608381452,0.004848894435273966,12.384155072926433,0.0005,12.384117177900551,-3.789502588169569e-05
24,0.01261344478628817,0.9786462355062365,-0.021585054660083324,0.031302780386268055,-0.8042224213157554,1.5752649089017834,0.2801222814510717,0.1656414608381452,0.004848894435273966,12.384155072926433,0.001,12.384003191958952,-0.00015188096748097735
24,0.01261344478628817,0.9786462355062365,-0.021585054660083324,0.031302780386268055,-0.8042224213157554,1.5752649089017834,0.2801222814510717,0.1656414608381452,0.004848894435273966,12.384155072926433,0.002,12.38354271746999,-0.0006123554564432254
24,0.01261344478628817,0.9786462355062365,-0.021585054660083324,0.031302780386268055,-0.8042224213157554,1.5752649089017834,0.2801222814510717,0.1656414608381452,0.004848894435273966,12.384155072926433,0.005,12.380118788679042,-0.004036284247391109
25,0.00033521545557804885,1.0032474301256995,0.0032421686123428957,0.0989342207022968,-0.0008057425731852197,0.4912539127748876,0.5769349266368384,0.0482731126093783,0.042289847890107125,74.70814068076015,0.0005,74.67588711311454,-0.03225356764561127
25,0.00033521545557804885,1.0032474301256995,0.0032421686123428957,0.0989342207022968,-0.0008057425731852197,0.4912539127748876,0.5769349266368384,0.0482731126093783,0.042289847890107125,74.70814068076015,0.001,74.57923568392506,-0.1289049968350895
25,0.00033521545557804885,1.0032474301256995,0.0032421686123428957,0.0989342207022968,-0.0008057425731852197,0.4912539127748876,0.5769349266368384,0.0482731126093783,0.042289847890107125,74.70814068076015,0.002,74.19426474320807,-0.5138759375520863
25,0.00033521545557804885,1.0032474301256995,0.0032421686123428957,0.0989342207022968,-0.0008057425731852197,0.4912539127748876,0.5769349266368384,0.0482731126093783,0.042289847890107125,74.70814068076015,0.005,71.57151149211231,-3.136629188647845
26,0.0018183018870845467,0.9767881814300999,-0.023485455531873388,0.12600498684115405,-0.3008837375041168,0.4977206036296009,0.6478709687212626,0.024619037348851767,0.030837808953865453,8.129034861337573,0.0005,8.130230784480108,0.0011959231425358041
26,0.0018183018870845467,0.9767881814300999,-0.023485455531873388,0.12600498684115405,-0.3008837375041168,0.4977206036296009,0.6478709687212626,0.024619037348851767,0.030837808953865453,8.129034861337573,0.001,8.133816054906646,0.004781193569073139
26,0.0018183018870845467,0.9767881814300999,-0.023485455531873388,0.12600498684115405,-0.3008837375041168,0.4977206036296009,0.6478709687212626,0.024619037348851767,0.030837808953865453,8.129034861337573,0.002,8.14811971648856,0.01908485515098768
26,0.0018183018870845467,0.9767881814300999,-0.023485455531873388,0.12600498684115405,-0.3008837375041168,0.4977206036296009,0.6478709687212626,0.024619037348851767,0.030837808953865453,8.129034861337573,0.005,8.246585887537654,0.11755102620008095
