tau,log_moneyness,v,rho,kappa,gamma,bar_v,r,moneyness,pinn_price,ref_price,error_price,abs_error_price,pde_residual,pde_residual_dx_log_m,pde_residual_dv,pinn_delta,ref_delta,error_delta,abs_error_delta,stabilized_rel_error_delta,pinn_gamma,ref_gamma,error_gamma,abs_error_gamma,stabilized_rel_error_gamma,pinn_vega,ref_vega,error_vega,abs_error_vega,stabilized_rel_error_vega,pinn_theta,ref_theta,error_theta,abs_error_theta,stabilized_rel_error_theta,pinn_rho,ref_rho,error_rho,abs_error_rho,stabilized_rel_error_rho
1.335,-0.2231435513142097,0.04,-0.7,2.0,0.3,0.04,0.01,0.8,1.4279753277432445,0.19852640489676587,1.2294489228464787,1.2294489228464787,0.08712128525462981,,,-0.42745870855615375,-0.8108963733890795,0.38343766483292574,0.38343766483292574,0.21173915330965346,-1.7000754602373342,2.099346828995584,-3.7994222892329184,3.7994222892329184,1.2258783862741203,-0.6454801420661547,0.19814730820336646,-0.8436274502695211,0.8436274502695211,0.7041099575097729,-0.08274533319504852,-0.007707823318307796,-0.07503750987674072,0.07503750987674072,0.07446355792857469,-0.06655787606958165,-1.1310700773167193,1.0645122012471375,1.0645122012471375,0.499520035768833
1.4015,-0.2231435513142097,0.04,-0.7,2.0,0.3,0.04,0.01,0.8,1.4333649622633353,0.1990514651130395,1.2343134971502958,1.2343134971502958,0.08327824676347531,,,-0.4287363179633773,-0.8004620953602826,0.37172577739690527,0.37172577739690527,0.20646131809985194,-1.633503415420014,2.0989025446528142,-3.7324059600728283,3.7324059600728283,1.2044283117302705,-0.6471935779966732,0.20235920711454525,-0.8495527851112185,0.8495527851112185,0.7065715304413883,-0.07934648395968827,-0.008074489402242976,-0.07127199455744529,0.07127199455744529,0.07070111912038106,-0.06684540530621509,-1.1764487296738726,1.1096033243676575,1.1096033243676575,0.5098228638420188
1.468,-0.2231435513142097,0.04,-0.7,2.0,0.3,0.04,0.01,0.8,1.4385282219573898,0.19959918580988323,1.2389290361475065,1.2389290361475065,0.07945607189554797,,,-0.42981801329958225,-0.7904481121351707,0.3606300988355885,0.3606300988355885,0.20141890535187013,-1.5697501631143298,2.093902760935146,-3.663652924049476,3.663652924049476,1.184152575933615,-0.6485100488705889,0.2058961343845711,-0.85440618325516,0.85440618325516,0.7085238594708707,-0.07593909157426397,-0.008390330739878283,-0.06754876083438568,0.06754876083438568,0.06698672009758727,-0.06710687347282054,-1.2213138676604527,1.154206994187632,1.154206994187632,0.5196055411130502
1.5345,-0.2231435513142097,0.04,-0.7,2.0,0.3,0.04,0.01,0.8,1.4434649249666216,0.20016637797855763,1.243298546988064,1.243298546988064,0.07566382861917806,,,-0.4307209292224967,-0.7808396447841204,0.35011871556162366,0.35011871556162366,0.19660316782989537,-1.5086367621474888,2.0852420880796325,-3.5938788502271213,3.5938788502271213,1.1648612159521274,-0.6494648382439756,0.20883696015592612,-0.8583017983999017,0.8583017983999017,0.7100227960346205,-0.07253451769024959,-0.008660989593952648,-0.06387352809629694,0.06387352809629694,0.06332507032120863,-0.06734364840713312,-1.2657140549450834,1.1983704065379504,1.1983704065379504,0.5289151135035867
1.601,-0.2231435513142097,0.04,-0.7,2.0,0.3,0.04,0.01,0.8,1.4481755965102319,0.20075020871907756,1.2474253877911543,1.2474253877911543,0.07190946771683629,,,-0.4314588109941879,-0.7716201005186609,0.340161289524473,0.340161289524473,0.19200577450260758,-1.4499972960232397,2.073658010631684,-3.5236553066549234,3.5236553066549234,1.1464044778133133,-0.6500862291751927,0.21125257873789416,-0.8613388079130868,0.8613388079130868,0.7111141169338836,-0.06914270137252224,-0.0088915385454596,-0.06025116282706264,0.06025116282706264,0.05972015873374062,-0.06755684515063816,-1.309692108903544,1.242135263752906,1.242135263752906,0.5377925737221191
1.6675,-0.2231435513142097,0.04,-0.7,2.0,0.3,0.04,0.01,0.8,1.4526613808388893,0.20134816444642678,1.2513132163924625,1.2513132163924625,0.0681999666117683,,,-0.4320427868267931,-0.7627719177568015,0.33072913093000844,0.33072913093000844,0.18761878811348132,-1.3936793367238927,2.0597573150846316,-3.4534366518085244,3.4534366518085244,1.1286635821681184,-0.6503971357143499,0.21320627202432918,-0.863603407738679,0.863603407738679,0.7118355943690345,-0.06577234954171614,-0.009086515014362624,-0.05668583452735351,0.05668583452735351,0.05617539594862853,-0.06774738236055759,-1.3532858025019892,1.2855384201414315,1.2855384201414315,0.5462738179844796
1.734,-0.2231435513142097,0.04,-0.7,2.0,0.3,0.04,0.01,0.8,1.4569239646188397,0.2019580166694105,1.254965947949429,1.254965947949429,0.06454144352291097,,,-0.43248196718049525,-0.7542771717703487,0.32179520458985345,0.32179520458985345,0.18343464178189708,-1.3395436379886647,2.0440385882453116,-3.383582226233976,3.383582226233976,1.1115438021383262,-0.6504163657665206,0.21475424222857276,-0.8651706079950934,0.8651706079950934,0.7122186347815195,-0.062431091819697124,-0.009249963149421368,-0.05318112867027576,0.05318112867027576,0.05269371375979153,-0.0679160263879583,-1.3965284935845856,1.3286124671966273,1.3286124671966273,0.5543904321410205
1.8005,-0.2231435513142097,0.04,-0.7,2.0,0.3,0.04,0.01,0.8,1.4609655096552658,0.2025777906653745,1.2583877189898913,1.2583877189898913,0.06093924962964018,,,-0.4327839114089984,-0.7461180018845259,0.3133340904755275,0.3133340904755275,0.17944611425880533,-1.2874634033000243,2.0269111115444725,-3.3143745148444967,3.3143745148444967,1.0949692252949401,-0.6501596013453008,0.21594622258634288,-0.8661058239316437,0.8661058239316437,0.7122895797886675,-0.05912560771360596,-0.009385478420987145,-0.04974012929261882,0.04974012929261882,0.049277635111641224,-0.06806342598108178,-1.439449682007477,1.3713862560263952,1.3713862560263952,0.5621703395406177
1.867,-0.2231435513142097,0.04,-0.7,2.0,0.3,0.04,0.01,0.8,1.4647885933259386,0.20320573712572887,1.2615828562002096,1.2615828562002096,0.057398044805347874,,,-0.43295499204554,-0.7382769064726598,0.30532191442711976,0.30532191442711976,0.17564630427420452,-1.2373233414631644,2.008710585912075,-3.2460339273752394,3.2460339273752394,1.078878753767279,-0.6496401607721195,0.21682610829507953,-0.866466269067199,0.866466269067199,0.7120707413824503,-0.05586173220176241,-0.009496252003018756,-0.046365480198743654,0.046365480198743654,0.0459293237659341,-0.0681901397712509,-1.4820754987213003,1.4138853589500493,1.4138853589500493,0.569638336818701
1.9335,-0.2231435513142097,0.04,-0.7,2.0,0.3,0.04,0.01,0.8,1.468396155450517,0.20384030669534225,1.2645558487551747,1.2645558487551747,0.05392186098805003,,,-0.43300067960812183,-0.7307369405815014,0.2977362609733796,0.2977362609733796,0.17202860468982922,-1.1890186398507046,1.989712141296887,-3.1787307811475918,3.1787307811475918,1.0632230231264712,-0.6488695916083629,0.21743257254987913,-0.866302164158242,0.866302164158242,0.7115812273231658,-0.05264454438003877,-0.009585113210985043,-0.04305943116905373,0.04305943116905373,0.04265062014643147,-0.06829665813563211,-1.5244291326869104,1.4561324745512783,1.4561324745512783,0.5768165387163885
