epoch,optimizer,lr,train_total,train_pde,train_dpde,train_greek_delta,train_greek_gamma,train_greek_vega,train_term,train_low,train_right,train_v_zero,train_no_arbitrage,train_curvature_bulk,val_total,val_pde,val_dpde,val_greek_delta,val_greek_gamma,val_greek_vega,val_term,val_low,val_right,val_v_zero,val_no_arbitrage,val_curvature_bulk,dynamic_refresh,dynamic_refresh_count,loss_log_var_pde,loss_log_var_clamped_pde,loss_weight_pde,loss_log_var_low,loss_log_var_clamped_low,loss_weight_low
1722,adam,0.000125,-11.976008474826813,-5.976125985383987,0.0,0.0,0.0,0.0,1.8474805546480636e-17,-5.999882608652115,0.0,0.0,0.0,0.0,-11.8758544921875,-5.875879287719727,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.999975681304932,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
1723,adam,0.000125,-11.977951407432556,-5.97800874710083,0.0,0.0,0.0,0.0,1.8396742961110358e-17,-5.999942630529404,0.0,0.0,0.0,0.0,-11.86717700958252,-5.867193222045898,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.999983787536621,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
1724,adam,0.000125,-11.974600672721863,-5.97464844584465,0.0,0.0,0.0,0.0,1.8292659548415847e-17,-5.99995219707489,0.0,0.0,0.0,0.0,-11.864681243896484,-5.864683151245117,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.999998092651367,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
1725,adam,0.000125,-11.969915628433228,-5.970139771699905,0.0,0.0,0.0,0.0,1.839674290941157e-17,-5.999775856733322,0.0,0.0,0.0,0.0,-11.854057312011719,-5.854059219360352,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.999997615814209,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
1726,adam,0.000125,-11.964218437671661,-5.964317679405212,0.0,0.0,0.0,0.0,1.8396742806013993e-17,-5.999900728464127,0.0,0.0,0.0,0.0,-11.87288761138916,-5.872917175292969,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.999970436096191,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
1727,adam,0.000125,-11.97110915184021,-5.971395671367645,0.0,0.0,0.0,0.0,1.8344701151365526e-17,-5.99971342086792,0.0,0.0,0.0,0.0,-11.871285438537598,-5.871296405792236,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.999989032745361,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
1728,adam,0.000125,-11.977893948554993,-5.978032499551773,0.0,0.0,0.0,0.0,1.8682972113375718e-17,-5.999861538410187,0.0,0.0,0.0,0.0,-11.873006820678711,-5.873203754425049,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.999803066253662,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
1729,adam,0.000125,-11.976598739624023,-5.976676553487778,0.0,0.0,0.0,0.0,1.8448784745005796e-17,-5.999922066926956,0.0,0.0,0.0,0.0,-11.855661392211914,-5.85567045211792,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.999990463256836,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
1730,adam,0.000125,-11.970858812332153,-5.971068859100342,0.0,0.0,0.0,0.0,1.8630930562124827e-17,-5.999789923429489,0.0,0.0,0.0,0.0,-11.88010025024414,-5.8806681632995605,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.99943208694458,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
1731,adam,0.000125,-11.974393010139465,-5.9747408628463745,0.0,0.0,0.0,0.0,1.8630930562124827e-17,-5.999652177095413,0.0,0.0,0.0,0.0,-11.87724494934082,-5.877614498138428,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.999630451202393,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
1732,adam,0.000125,-11.975280940532684,-5.975467681884766,0.0,0.0,0.0,0.0,1.8552867873356972e-17,-5.999813109636307,0.0,0.0,0.0,0.0,-11.86082649230957,-5.860832214355469,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.999994277954102,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
1733,adam,0.000125,-11.977288722991943,-5.977564066648483,0.0,0.0,0.0,0.0,1.8266638565995248e-17,-5.999724805355072,0.0,0.0,0.0,0.0,-11.86201286315918,-5.862630844116211,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.999382019042969,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
1734,adam,0.000125,-11.976525247097015,-5.976799160242081,0.0,0.0,0.0,0.0,1.8448784615758826e-17,-5.999726265668869,0.0,0.0,0.0,0.0,-11.868494033813477,-5.868497371673584,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.999997138977051,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
1735,adam,0.000125,-11.97124969959259,-5.97156023979187,0.0,0.0,0.0,0.0,1.8448784615758826e-17,-5.999689549207687,0.0,0.0,0.0,0.0,-11.856637954711914,-5.856653213500977,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.9999847412109375,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
1736,adam,0.000125,-11.974303901195526,-5.974572509527206,0.0,0.0,0.0,0.0,1.8500826141160323e-17,-5.999731481075287,0.0,0.0,0.0,0.0,-11.871493339538574,-5.871843338012695,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.999650001525879,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
1737,adam,0.000125,-11.978601157665253,-5.978687614202499,0.0,0.0,0.0,0.0,1.844878446066246e-17,-5.999913603067398,0.0,0.0,0.0,0.0,-11.874670028686523,-5.874726295471191,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.99994421005249,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
1738,adam,0.000125,-11.976651072502136,-5.976829290390015,0.0,0.0,0.0,0.0,1.8214596885497387e-17,-5.999821752309799,0.0,0.0,0.0,0.0,-11.869256019592285,-5.869550704956055,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.9997053146362305,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
1739,adam,0.000125,-11.97984492778778,-5.9802649319171906,0.0,0.0,0.0,0.0,1.8604909476306652e-17,-5.999580144882202,0.0,0.0,0.0,0.0,-11.87495231628418,-5.875431060791016,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.999521255493164,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
1740,adam,0.000125,-11.979781329631805,-5.979890793561935,0.0,0.0,0.0,0.0,1.865695138944906e-17,-5.999890506267548,0.0,0.0,0.0,0.0,-11.868257522583008,-5.86829948425293,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.999958038330078,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
1741,adam,0.000125,-11.978143513202667,-5.978260815143585,0.0,0.0,0.0,0.0,1.8552867769959396e-17,-5.999882698059082,0.0,0.0,0.0,0.0,-11.862027168273926,-5.862030982971191,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.999996185302734,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
1742,adam,0.000125,-11.977753639221191,-5.977922409772873,0.0,0.0,0.0,0.0,1.881307614659931e-17,-5.999831348657608,0.0,0.0,0.0,0.0,-11.879573822021484,-5.879833221435547,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.9997406005859375,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
1743,adam,0.000125,-11.972785115242004,-5.972997575998306,0.0,0.0,0.0,0.0,1.839674290941157e-17,-5.9997875690460205,0.0,0.0,0.0,0.0,-11.860048294067383,-5.860058307647705,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.999990463256836,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
1744,adam,0.000125,-11.968986332416534,-5.969127804040909,0.0,0.0,0.0,0.0,1.8526846942635162e-17,-5.999858468770981,0.0,0.0,0.0,0.0,-11.884864807128906,-5.884894847869873,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.999970436096191,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
1745,adam,0.000125,-11.978707909584045,-5.978795558214188,0.0,0.0,0.0,0.0,1.8708993044097528e-17,-5.999912351369858,0.0,0.0,0.0,0.0,-11.8679838180542,-5.868101596832275,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.999882221221924,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
1746,adam,0.000125,-11.97974157333374,-5.979843586683273,0.0,0.0,0.0,0.0,1.8500826425503658e-17,-5.999898135662079,0.0,0.0,0.0,0.0,-11.866647720336914,-5.867007732391357,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.999639511108398,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
1747,adam,0.000125,-11.979524552822113,-5.979902237653732,0.0,0.0,0.0,0.0,1.8682972113375718e-17,-5.999622255563736,0.0,0.0,0.0,0.0,-11.869810104370117,-5.870258331298828,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.999552249908447,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
1748,adam,0.000125,-11.981279253959656,-5.98146253824234,0.0,0.0,0.0,0.0,1.8474805184589118e-17,-5.999816685914993,0.0,0.0,0.0,0.0,-11.871197700500488,-5.8712382316589355,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.999959468841553,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
1749,adam,0.000125,-11.980000853538513,-5.980103671550751,0.0,0.0,0.0,0.0,1.8292659289921905e-17,-5.99989715218544,0.0,0.0,0.0,0.0,-11.871297836303711,-5.871467113494873,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.99983024597168,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
1750,adam,0.000125,-11.977751076221466,-5.977898746728897,0.0,0.0,0.0,0.0,1.8578888700681206e-17,-5.999852329492569,0.0,0.0,0.0,0.0,-11.872350692749023,-5.8725504875183105,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.999799728393555,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
1751,adam,0.000125,-11.973686754703522,-5.973872423171997,0.0,0.0,0.0,0.0,1.8630930717221192e-17,-5.99981427192688,0.0,0.0,0.0,0.0,-11.871379852294922,-5.871410369873047,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.999969482421875,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
1752,adam,0.000125,-11.980417847633362,-5.980530798435211,0.0,0.0,0.0,0.0,1.8474805184589118e-17,-5.999887019395828,0.0,0.0,0.0,0.0,-11.877459526062012,-5.877475738525391,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.999983787536621,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
1753,adam,0.000125,-11.980548441410065,-5.9806161522865295,0.0,0.0,0.0,0.0,1.8266638462597672e-17,-5.999932438135147,0.0,0.0,0.0,0.0,-11.87696647644043,-5.877137660980225,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.999828815460205,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
1754,adam,0.000125,-11.978264033794403,-5.978322595357895,0.0,0.0,0.0,0.0,1.8500826218708505e-17,-5.999941736459732,0.0,0.0,0.0,0.0,-11.881067276000977,-5.881255149841309,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.999812602996826,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
1755,adam,0.000125,-11.976448595523834,-5.976555615663528,0.0,0.0,0.0,0.0,1.824061789376738e-17,-5.999893039464951,0.0,0.0,0.0,0.0,-11.876093864440918,-5.876161575317383,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.999932289123535,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
1756,adam,0.000125,-11.976536393165588,-5.976594537496567,0.0,0.0,0.0,0.0,1.8656951182653907e-17,-5.999941796064377,0.0,0.0,0.0,0.0,-11.87185001373291,-5.872118949890137,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.999731063842773,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
1757,adam,0.000125,-11.979364335536957,-5.979483217000961,0.0,0.0,0.0,0.0,1.844878446066246e-17,-5.999881088733673,0.0,0.0,0.0,0.0,-11.88278865814209,-5.882839679718018,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.999948978424072,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
1758,adam,0.000125,-11.976823329925537,-5.976885110139847,0.0,0.0,0.0,0.0,1.8370722185484913e-17,-5.999938249588013,0.0,0.0,0.0,0.0,-11.872856140136719,-5.872899055480957,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.9999566078186035,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
1759,adam,0.000125,-11.977960705757141,-5.978019446134567,0.0,0.0,0.0,0.0,1.860490983819817e-17,-5.999941289424896,0.0,0.0,0.0,0.0,-11.869685173034668,-5.8699235916137695,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.999761581420898,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
1760,adam,0.000125,-11.969764411449432,-5.969874203205109,0.0,0.0,0.0,0.0,1.844878446066246e-17,-5.999890238046646,0.0,0.0,0.0,0.0,-11.861576080322266,-5.862350940704346,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.99922513961792,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
1761,adam,0.000125,-11.968243300914764,-5.968695491552353,0.0,0.0,0.0,0.0,1.8526846942635162e-17,-5.999547839164734,0.0,0.0,0.0,0.0,-11.852090835571289,-5.852099895477295,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.999991416931152,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
1762,adam,0.000125,-11.973370730876923,-5.974145352840424,0.0,0.0,0.0,0.0,1.8240617790369803e-17,-5.999225437641144,0.0,0.0,0.0,0.0,-11.860528945922852,-5.8606038093566895,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.999924659729004,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
1763,adam,0.000125,-11.976888239383698,-5.977111846208572,0.0,0.0,0.0,0.0,1.8526847252827892e-17,-5.999776482582092,0.0,0.0,0.0,0.0,-11.86793327331543,-5.868134498596191,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.99979829788208,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
1764,adam,0.000125,-11.976563096046448,-5.976795166730881,0.0,0.0,0.0,0.0,1.850082619285911e-17,-5.999767988920212,0.0,0.0,0.0,0.0,-11.866416931152344,-5.866711139678955,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.999705791473389,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
1765,adam,0.000125,-11.975816905498505,-5.9760722219944,0.0,0.0,0.0,0.0,1.886511800804293e-17,-5.99974462389946,0.0,0.0,0.0,0.0,-11.88496208190918,-5.885067939758301,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.999894618988037,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
1766,adam,0.000125,-11.973841905593872,-5.973925411701202,0.0,0.0,0.0,0.0,1.8604909579704228e-17,-5.999916255474091,0.0,0.0,0.0,0.0,-11.86548137664795,-5.865524768829346,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.9999566078186035,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
1767,adam,0.000125,-11.977936327457428,-5.978040188550949,0.0,0.0,0.0,0.0,1.8604909579704228e-17,-5.999896138906479,0.0,0.0,0.0,0.0,-11.871804237365723,-5.871889591217041,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.999914646148682,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
1768,adam,0.000125,-11.981960356235504,-5.9821226596832275,0.0,0.0,0.0,0.0,1.844878451236125e-17,-5.9998378455638885,0.0,0.0,0.0,0.0,-11.86985969543457,-5.869920253753662,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.999939918518066,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
1769,adam,0.000125,-11.980485796928406,-5.980584621429443,0.0,0.0,0.0,0.0,1.8552868080152126e-17,-5.999901235103607,0.0,0.0,0.0,0.0,-11.876852035522461,-5.876883029937744,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.999968528747559,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
1770,adam,0.000125,-11.978150069713593,-5.978222221136093,0.0,0.0,0.0,0.0,1.8526847407924257e-17,-5.999927818775177,0.0,0.0,0.0,0.0,-11.857105255126953,-5.857263088226318,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.999841690063477,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
1771,adam,0.000125,-11.971843838691711,-5.97191247344017,0.0,0.0,0.0,0.0,1.8266638617694037e-17,-5.999931246042252,0.0,0.0,0.0,0.0,-11.83615493774414,-5.8362298011779785,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.999925136566162,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
1772,adam,0.000125,-11.959486603736877,-5.9600964188575745,0.0,0.0,0.0,0.0,1.844878451236125e-17,-5.999390125274658,0.0,0.0,0.0,0.0,-11.836431503295898,-5.838445663452148,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.99798583984375,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
1773,adam,0.000125,-11.966384172439575,-5.967102766036987,0.0,0.0,0.0,0.0,1.8318680220643716e-17,-5.999281406402588,0.0,0.0,0.0,0.0,-11.87391185760498,-5.874027729034424,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.999884128570557,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
1774,adam,0.000125,-11.97387319803238,-5.974258542060852,0.0,0.0,0.0,0.0,1.883909733581506e-17,-5.999614596366882,0.0,0.0,0.0,0.0,-11.859503746032715,-5.860136032104492,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.999367713928223,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
1775,adam,0.000125,-11.97745531797409,-5.9776908457279205,0.0,0.0,0.0,0.0,1.8500826270407293e-17,-5.999764412641525,0.0,0.0,0.0,0.0,-11.871649742126465,-5.871806621551514,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.999843120574951,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
1776,adam,0.000125,-11.979184985160828,-5.979296624660492,0.0,0.0,0.0,0.0,1.844878446066246e-17,-5.999888449907303,0.0,0.0,0.0,0.0,-11.858942031860352,-5.859050750732422,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.999891757965088,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
1777,adam,0.000125,-11.975244522094727,-5.975429326295853,0.0,0.0,0.0,0.0,1.8943180696810785e-17,-5.999815255403519,0.0,0.0,0.0,0.0,-11.87142562866211,-5.872112274169922,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.999312877655029,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
1778,adam,0.000125,-11.975454568862915,-5.975744336843491,0.0,0.0,0.0,0.0,1.8630930562124827e-17,-5.999710321426392,0.0,0.0,0.0,0.0,-11.854339599609375,-5.854347229003906,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.999992370605469,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
1779,adam,0.000125,-11.976129055023193,-5.976312696933746,0.0,0.0,0.0,0.0,1.847480544308306e-17,-5.999816417694092,0.0,0.0,0.0,0.0,-11.873685836791992,-5.873756408691406,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.999928951263428,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
1780,adam,0.000125,-11.974192678928375,-5.9743435978889465,0.0,0.0,0.0,0.0,1.8526847097731527e-17,-5.999849051237106,0.0,0.0,0.0,0.0,-11.861982345581055,-5.862181186676025,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.999800682067871,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
1781,adam,0.000125,-11.973797500133514,-5.97392213344574,0.0,0.0,0.0,0.0,1.8604909631403016e-17,-5.999875545501709,0.0,0.0,0.0,0.0,-11.870885848999023,-5.870935440063477,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.999950408935547,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
1782,adam,0.000125,-11.976913273334503,-5.977049618959427,0.0,0.0,0.0,0.0,1.844878451236125e-17,-5.9998635947704315,0.0,0.0,0.0,0.0,-11.870731353759766,-5.870755195617676,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.99997615814209,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
1783,adam,0.000125,-11.978860795497894,-5.978980660438538,0.0,0.0,0.0,0.0,1.8292659341620694e-17,-5.9998801946640015,0.0,0.0,0.0,0.0,-11.8717041015625,-5.8717732429504395,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.9999308586120605,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
1784,adam,0.000125,-11.980796992778778,-5.980920195579529,0.0,0.0,0.0,0.0,1.873501392312055e-17,-5.999876797199249,0.0,0.0,0.0,0.0,-11.862655639648438,-5.862681865692139,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.999973773956299,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
1785,adam,0.000125,-11.979013562202454,-5.979115724563599,0.0,0.0,0.0,0.0,1.855286792505576e-17,-5.999897688627243,0.0,0.0,0.0,0.0,-11.868240356445312,-5.8682451248168945,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.999995231628418,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
1786,adam,0.000125,-11.981172025203705,-5.981222242116928,0.0,0.0,0.0,0.0,1.8552868028453337e-17,-5.9999498426914215,0.0,0.0,0.0,0.0,-11.88003158569336,-5.880039691925049,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.999991416931152,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
1787,adam,0.000125,-11.981162667274475,-5.9811851978302,0.0,0.0,0.0,0.0,1.837072192699097e-17,-5.999977469444275,0.0,0.0,0.0,0.0,-11.8748779296875,-5.874984264373779,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.999894142150879,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
1788,adam,0.000125,-11.977437257766724,-5.977538734674454,0.0,0.0,0.0,0.0,1.876103485384236e-17,-5.999898552894592,0.0,0.0,0.0,0.0,-11.876298904418945,-5.876319885253906,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.999979496002197,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
1789,adam,0.000125,-11.97786146402359,-5.97796168923378,0.0,0.0,0.0,0.0,1.8344701254763103e-17,-5.999899685382843,0.0,0.0,0.0,0.0,-11.866203308105469,-5.866405963897705,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.999797821044922,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
