epoch,optimizer,lr,train_total,train_pde,train_dpde,train_greek_delta,train_greek_gamma,train_greek_vega,train_term,train_low,train_right,train_v_zero,train_no_arbitrage,train_curvature_bulk,val_total,val_pde,val_dpde,val_greek_delta,val_greek_gamma,val_greek_vega,val_term,val_low,val_right,val_v_zero,val_no_arbitrage,val_curvature_bulk,dynamic_refresh,dynamic_refresh_count,loss_log_var_pde,loss_log_var_clamped_pde,loss_weight_pde,loss_log_var_term,loss_log_var_clamped_term,loss_weight_term,loss_log_var_low,loss_log_var_clamped_low,loss_weight_low,loss_log_var_no_arbitrage,loss_log_var_clamped_no_arbitrage,loss_weight_no_arbitrage
2397,lbfgs,1.0,-4.9998979568481445,-1.2499492168426514,0.0,0.0,0.0,0.0,-1.2499548196792603,-1.2499994039535522,0.0,0.0,-1.249994158744812,0.0,-4.999770164489746,-1.2498352527618408,0.0,0.0,0.0,0.0,-1.2499438524246216,-1.2499994039535522,0.0,0.0,-1.249991536140442,0.0,0,0,-2.4998669624328613,-2.4998669624328613,12.180873339149425,-2.4998340606689453,-2.4998340606689453,12.180472573523513,-2.5000007152557373,-2.5000007152557373,12.18250267430529,-2.4999804496765137,-2.4999804496765137,12.182255791333823
2398,lbfgs,1.0,-4.9998979568481445,-1.2499492168426514,0.0,0.0,0.0,0.0,-1.2499548196792603,-1.2499994039535522,0.0,0.0,-1.249994158744812,0.0,-4.999770164489746,-1.2498352527618408,0.0,0.0,0.0,0.0,-1.2499438524246216,-1.2499994039535522,0.0,0.0,-1.249991536140442,0.0,0,0,-2.4998669624328613,-2.4998669624328613,12.180873339149425,-2.4998340606689453,-2.4998340606689453,12.180472573523513,-2.5000007152557373,-2.5000007152557373,12.18250267430529,-2.4999804496765137,-2.4999804496765137,12.182255791333823
2399,lbfgs,1.0,-4.9998979568481445,-1.2499492168426514,0.0,0.0,0.0,0.0,-1.2499548196792603,-1.2499994039535522,0.0,0.0,-1.249994158744812,0.0,-4.999770164489746,-1.2498352527618408,0.0,0.0,0.0,0.0,-1.2499438524246216,-1.2499994039535522,0.0,0.0,-1.249991536140442,0.0,0,0,-2.4998669624328613,-2.4998669624328613,12.180873339149425,-2.4998340606689453,-2.4998340606689453,12.180472573523513,-2.5000007152557373,-2.5000007152557373,12.18250267430529,-2.4999804496765137,-2.4999804496765137,12.182255791333823
2400,lbfgs,1.0,-4.9998979568481445,-1.2499492168426514,0.0,0.0,0.0,0.0,-1.2499548196792603,-1.2499994039535522,0.0,0.0,-1.249994158744812,0.0,-4.999770164489746,-1.2498352527618408,0.0,0.0,0.0,0.0,-1.2499438524246216,-1.2499994039535522,0.0,0.0,-1.249991536140442,0.0,0,0,-2.4998669624328613,-2.4998669624328613,12.180873339149425,-2.4998340606689453,-2.4998340606689453,12.180472573523513,-2.5000007152557373,-2.5000007152557373,12.18250267430529,-2.4999804496765137,-2.4999804496765137,12.182255791333823
2401,lbfgs,1.0,-4.9998979568481445,-1.2499492168426514,0.0,0.0,0.0,0.0,-1.2499548196792603,-1.2499994039535522,0.0,0.0,-1.249994158744812,0.0,-4.999770164489746,-1.2498352527618408,0.0,0.0,0.0,0.0,-1.2499438524246216,-1.2499994039535522,0.0,0.0,-1.249991536140442,0.0,0,0,-2.4998669624328613,-2.4998669624328613,12.180873339149425,-2.4998340606689453,-2.4998340606689453,12.180472573523513,-2.5000007152557373,-2.5000007152557373,12.18250267430529,-2.4999804496765137,-2.4999804496765137,12.182255791333823
2402,lbfgs,1.0,-4.9998979568481445,-1.2499492168426514,0.0,0.0,0.0,0.0,-1.2499548196792603,-1.2499994039535522,0.0,0.0,-1.249994158744812,0.0,-4.999770164489746,-1.2498352527618408,0.0,0.0,0.0,0.0,-1.2499438524246216,-1.2499994039535522,0.0,0.0,-1.249991536140442,0.0,0,0,-2.4998669624328613,-2.4998669624328613,12.180873339149425,-2.4998340606689453,-2.4998340606689453,12.180472573523513,-2.5000007152557373,-2.5000007152557373,12.18250267430529,-2.4999804496765137,-2.4999804496765137,12.182255791333823
2403,lbfgs,1.0,-4.9998979568481445,-1.2499492168426514,0.0,0.0,0.0,0.0,-1.2499548196792603,-1.2499994039535522,0.0,0.0,-1.249994158744812,0.0,-4.999770164489746,-1.2498352527618408,0.0,0.0,0.0,0.0,-1.2499438524246216,-1.2499994039535522,0.0,0.0,-1.249991536140442,0.0,0,0,-2.4998669624328613,-2.4998669624328613,12.180873339149425,-2.4998340606689453,-2.4998340606689453,12.180472573523513,-2.5000007152557373,-2.5000007152557373,12.18250267430529,-2.4999804496765137,-2.4999804496765137,12.182255791333823
2404,lbfgs,1.0,-4.9998979568481445,-1.2499492168426514,0.0,0.0,0.0,0.0,-1.2499548196792603,-1.2499994039535522,0.0,0.0,-1.249994158744812,0.0,-4.999770164489746,-1.2498352527618408,0.0,0.0,0.0,0.0,-1.2499438524246216,-1.2499994039535522,0.0,0.0,-1.249991536140442,0.0,0,0,-2.4998669624328613,-2.4998669624328613,12.180873339149425,-2.4998340606689453,-2.4998340606689453,12.180472573523513,-2.5000007152557373,-2.5000007152557373,12.18250267430529,-2.4999804496765137,-2.4999804496765137,12.182255791333823
2405,lbfgs,1.0,-4.9998979568481445,-1.2499492168426514,0.0,0.0,0.0,0.0,-1.2499548196792603,-1.2499994039535522,0.0,0.0,-1.249994158744812,0.0,-4.999770164489746,-1.2498352527618408,0.0,0.0,0.0,0.0,-1.2499438524246216,-1.2499994039535522,0.0,0.0,-1.249991536140442,0.0,0,0,-2.4998669624328613,-2.4998669624328613,12.180873339149425,-2.4998340606689453,-2.4998340606689453,12.180472573523513,-2.5000007152557373,-2.5000007152557373,12.18250267430529,-2.4999804496765137,-2.4999804496765137,12.182255791333823
2406,lbfgs,1.0,-4.9998979568481445,-1.2499492168426514,0.0,0.0,0.0,0.0,-1.2499548196792603,-1.2499994039535522,0.0,0.0,-1.249994158744812,0.0,-4.999770164489746,-1.2498352527618408,0.0,0.0,0.0,0.0,-1.2499438524246216,-1.2499994039535522,0.0,0.0,-1.249991536140442,0.0,0,0,-2.4998669624328613,-2.4998669624328613,12.180873339149425,-2.4998340606689453,-2.4998340606689453,12.180472573523513,-2.5000007152557373,-2.5000007152557373,12.18250267430529,-2.4999804496765137,-2.4999804496765137,12.182255791333823
2407,lbfgs,1.0,-4.9998979568481445,-1.2499492168426514,0.0,0.0,0.0,0.0,-1.2499548196792603,-1.2499994039535522,0.0,0.0,-1.249994158744812,0.0,-4.999770164489746,-1.2498352527618408,0.0,0.0,0.0,0.0,-1.2499438524246216,-1.2499994039535522,0.0,0.0,-1.249991536140442,0.0,0,0,-2.4998669624328613,-2.4998669624328613,12.180873339149425,-2.4998340606689453,-2.4998340606689453,12.180472573523513,-2.5000007152557373,-2.5000007152557373,12.18250267430529,-2.4999804496765137,-2.4999804496765137,12.182255791333823
2408,lbfgs,1.0,-4.9998979568481445,-1.2499492168426514,0.0,0.0,0.0,0.0,-1.2499548196792603,-1.2499994039535522,0.0,0.0,-1.249994158744812,0.0,-4.999770164489746,-1.2498352527618408,0.0,0.0,0.0,0.0,-1.2499438524246216,-1.2499994039535522,0.0,0.0,-1.249991536140442,0.0,0,0,-2.4998669624328613,-2.4998669624328613,12.180873339149425,-2.4998340606689453,-2.4998340606689453,12.180472573523513,-2.5000007152557373,-2.5000007152557373,12.18250267430529,-2.4999804496765137,-2.4999804496765137,12.182255791333823
2409,lbfgs,1.0,-4.9998979568481445,-1.2499492168426514,0.0,0.0,0.0,0.0,-1.2499548196792603,-1.2499994039535522,0.0,0.0,-1.249994158744812,0.0,-4.999770164489746,-1.2498352527618408,0.0,0.0,0.0,0.0,-1.2499438524246216,-1.2499994039535522,0.0,0.0,-1.249991536140442,0.0,0,0,-2.4998669624328613,-2.4998669624328613,12.180873339149425,-2.4998340606689453,-2.4998340606689453,12.180472573523513,-2.5000007152557373,-2.5000007152557373,12.18250267430529,-2.4999804496765137,-2.4999804496765137,12.182255791333823
2410,lbfgs,1.0,-4.9998979568481445,-1.2499492168426514,0.0,0.0,0.0,0.0,-1.2499548196792603,-1.2499994039535522,0.0,0.0,-1.249994158744812,0.0,-4.999770164489746,-1.2498352527618408,0.0,0.0,0.0,0.0,-1.2499438524246216,-1.2499994039535522,0.0,0.0,-1.249991536140442,0.0,0,0,-2.4998669624328613,-2.4998669624328613,12.180873339149425,-2.4998340606689453,-2.4998340606689453,12.180472573523513,-2.5000007152557373,-2.5000007152557373,12.18250267430529,-2.4999804496765137,-2.4999804496765137,12.182255791333823
2411,lbfgs,1.0,-4.9998979568481445,-1.2499492168426514,0.0,0.0,0.0,0.0,-1.2499548196792603,-1.2499994039535522,0.0,0.0,-1.249994158744812,0.0,-4.999770164489746,-1.2498352527618408,0.0,0.0,0.0,0.0,-1.2499438524246216,-1.2499994039535522,0.0,0.0,-1.249991536140442,0.0,0,0,-2.4998669624328613,-2.4998669624328613,12.180873339149425,-2.4998340606689453,-2.4998340606689453,12.180472573523513,-2.5000007152557373,-2.5000007152557373,12.18250267430529,-2.4999804496765137,-2.4999804496765137,12.182255791333823
2412,lbfgs,1.0,-4.9998979568481445,-1.2499492168426514,0.0,0.0,0.0,0.0,-1.2499548196792603,-1.2499994039535522,0.0,0.0,-1.249994158744812,0.0,-4.999770164489746,-1.2498352527618408,0.0,0.0,0.0,0.0,-1.2499438524246216,-1.2499994039535522,0.0,0.0,-1.249991536140442,0.0,0,0,-2.4998669624328613,-2.4998669624328613,12.180873339149425,-2.4998340606689453,-2.4998340606689453,12.180472573523513,-2.5000007152557373,-2.5000007152557373,12.18250267430529,-2.4999804496765137,-2.4999804496765137,12.182255791333823
2413,lbfgs,1.0,-4.9998979568481445,-1.2499492168426514,0.0,0.0,0.0,0.0,-1.2499548196792603,-1.2499994039535522,0.0,0.0,-1.249994158744812,0.0,-4.999770164489746,-1.2498352527618408,0.0,0.0,0.0,0.0,-1.2499438524246216,-1.2499994039535522,0.0,0.0,-1.249991536140442,0.0,0,0,-2.4998669624328613,-2.4998669624328613,12.180873339149425,-2.4998340606689453,-2.4998340606689453,12.180472573523513,-2.5000007152557373,-2.5000007152557373,12.18250267430529,-2.4999804496765137,-2.4999804496765137,12.182255791333823
2414,lbfgs,1.0,-4.9998979568481445,-1.2499492168426514,0.0,0.0,0.0,0.0,-1.2499548196792603,-1.2499994039535522,0.0,0.0,-1.249994158744812,0.0,-4.999770164489746,-1.2498352527618408,0.0,0.0,0.0,0.0,-1.2499438524246216,-1.2499994039535522,0.0,0.0,-1.249991536140442,0.0,0,0,-2.4998669624328613,-2.4998669624328613,12.180873339149425,-2.4998340606689453,-2.4998340606689453,12.180472573523513,-2.5000007152557373,-2.5000007152557373,12.18250267430529,-2.4999804496765137,-2.4999804496765137,12.182255791333823
2415,lbfgs,1.0,-4.9998979568481445,-1.2499492168426514,0.0,0.0,0.0,0.0,-1.2499548196792603,-1.2499994039535522,0.0,0.0,-1.249994158744812,0.0,-4.999770164489746,-1.2498352527618408,0.0,0.0,0.0,0.0,-1.2499438524246216,-1.2499994039535522,0.0,0.0,-1.249991536140442,0.0,0,0,-2.4998669624328613,-2.4998669624328613,12.180873339149425,-2.4998340606689453,-2.4998340606689453,12.180472573523513,-2.5000007152557373,-2.5000007152557373,12.18250267430529,-2.4999804496765137,-2.4999804496765137,12.182255791333823
2416,lbfgs,1.0,-4.9998979568481445,-1.2499492168426514,0.0,0.0,0.0,0.0,-1.2499548196792603,-1.2499994039535522,0.0,0.0,-1.249994158744812,0.0,-4.999770164489746,-1.2498352527618408,0.0,0.0,0.0,0.0,-1.2499438524246216,-1.2499994039535522,0.0,0.0,-1.249991536140442,0.0,0,0,-2.4998669624328613,-2.4998669624328613,12.180873339149425,-2.4998340606689453,-2.4998340606689453,12.180472573523513,-2.5000007152557373,-2.5000007152557373,12.18250267430529,-2.4999804496765137,-2.4999804496765137,12.182255791333823
2417,lbfgs,1.0,-4.9998979568481445,-1.2499492168426514,0.0,0.0,0.0,0.0,-1.2499548196792603,-1.2499994039535522,0.0,0.0,-1.249994158744812,0.0,-4.999770164489746,-1.2498352527618408,0.0,0.0,0.0,0.0,-1.2499438524246216,-1.2499994039535522,0.0,0.0,-1.249991536140442,0.0,0,0,-2.4998669624328613,-2.4998669624328613,12.180873339149425,-2.4998340606689453,-2.4998340606689453,12.180472573523513,-2.5000007152557373,-2.5000007152557373,12.18250267430529,-2.4999804496765137,-2.4999804496765137,12.182255791333823
2418,lbfgs,1.0,-4.9998979568481445,-1.2499492168426514,0.0,0.0,0.0,0.0,-1.2499548196792603,-1.2499994039535522,0.0,0.0,-1.249994158744812,0.0,-4.999770164489746,-1.2498352527618408,0.0,0.0,0.0,0.0,-1.2499438524246216,-1.2499994039535522,0.0,0.0,-1.249991536140442,0.0,0,0,-2.4998669624328613,-2.4998669624328613,12.180873339149425,-2.4998340606689453,-2.4998340606689453,12.180472573523513,-2.5000007152557373,-2.5000007152557373,12.18250267430529,-2.4999804496765137,-2.4999804496765137,12.182255791333823
2419,lbfgs,1.0,-4.9998979568481445,-1.2499492168426514,0.0,0.0,0.0,0.0,-1.2499548196792603,-1.2499994039535522,0.0,0.0,-1.249994158744812,0.0,-4.999770164489746,-1.2498352527618408,0.0,0.0,0.0,0.0,-1.2499438524246216,-1.2499994039535522,0.0,0.0,-1.249991536140442,0.0,0,0,-2.4998669624328613,-2.4998669624328613,12.180873339149425,-2.4998340606689453,-2.4998340606689453,12.180472573523513,-2.5000007152557373,-2.5000007152557373,12.18250267430529,-2.4999804496765137,-2.4999804496765137,12.182255791333823
2420,lbfgs,1.0,-4.9998979568481445,-1.2499492168426514,0.0,0.0,0.0,0.0,-1.2499548196792603,-1.2499994039535522,0.0,0.0,-1.249994158744812,0.0,-4.999770164489746,-1.2498352527618408,0.0,0.0,0.0,0.0,-1.2499438524246216,-1.2499994039535522,0.0,0.0,-1.249991536140442,0.0,0,0,-2.4998669624328613,-2.4998669624328613,12.180873339149425,-2.4998340606689453,-2.4998340606689453,12.180472573523513,-2.5000007152557373,-2.5000007152557373,12.18250267430529,-2.4999804496765137,-2.4999804496765137,12.182255791333823
2421,lbfgs,1.0,-4.9998979568481445,-1.2499492168426514,0.0,0.0,0.0,0.0,-1.2499548196792603,-1.2499994039535522,0.0,0.0,-1.249994158744812,0.0,-4.999770164489746,-1.2498352527618408,0.0,0.0,0.0,0.0,-1.2499438524246216,-1.2499994039535522,0.0,0.0,-1.249991536140442,0.0,0,0,-2.4998669624328613,-2.4998669624328613,12.180873339149425,-2.4998340606689453,-2.4998340606689453,12.180472573523513,-2.5000007152557373,-2.5000007152557373,12.18250267430529,-2.4999804496765137,-2.4999804496765137,12.182255791333823
2422,lbfgs,1.0,-4.9998979568481445,-1.2499492168426514,0.0,0.0,0.0,0.0,-1.2499548196792603,-1.2499994039535522,0.0,0.0,-1.249994158744812,0.0,-4.999770164489746,-1.2498352527618408,0.0,0.0,0.0,0.0,-1.2499438524246216,-1.2499994039535522,0.0,0.0,-1.249991536140442,0.0,0,0,-2.4998669624328613,-2.4998669624328613,12.180873339149425,-2.4998340606689453,-2.4998340606689453,12.180472573523513,-2.5000007152557373,-2.5000007152557373,12.18250267430529,-2.4999804496765137,-2.4999804496765137,12.182255791333823
2423,lbfgs,1.0,-4.9998979568481445,-1.2499492168426514,0.0,0.0,0.0,0.0,-1.2499548196792603,-1.2499994039535522,0.0,0.0,-1.249994158744812,0.0,-4.999770164489746,-1.2498352527618408,0.0,0.0,0.0,0.0,-1.2499438524246216,-1.2499994039535522,0.0,0.0,-1.249991536140442,0.0,0,0,-2.4998669624328613,-2.4998669624328613,12.180873339149425,-2.4998340606689453,-2.4998340606689453,12.180472573523513,-2.5000007152557373,-2.5000007152557373,12.18250267430529,-2.4999804496765137,-2.4999804496765137,12.182255791333823
2424,lbfgs,1.0,-4.9998979568481445,-1.2499492168426514,0.0,0.0,0.0,0.0,-1.2499548196792603,-1.2499994039535522,0.0,0.0,-1.249994158744812,0.0,-4.999770164489746,-1.2498352527618408,0.0,0.0,0.0,0.0,-1.2499438524246216,-1.2499994039535522,0.0,0.0,-1.249991536140442,0.0,0,0,-2.4998669624328613,-2.4998669624328613,12.180873339149425,-2.4998340606689453,-2.4998340606689453,12.180472573523513,-2.5000007152557373,-2.5000007152557373,12.18250267430529,-2.4999804496765137,-2.4999804496765137,12.182255791333823
2425,lbfgs,1.0,-4.9998979568481445,-1.2499492168426514,0.0,0.0,0.0,0.0,-1.2499548196792603,-1.2499994039535522,0.0,0.0,-1.249994158744812,0.0,-4.999770164489746,-1.2498352527618408,0.0,0.0,0.0,0.0,-1.2499438524246216,-1.2499994039535522,0.0,0.0,-1.249991536140442,0.0,0,0,-2.4998669624328613,-2.4998669624328613,12.180873339149425,-2.4998340606689453,-2.4998340606689453,12.180472573523513,-2.5000007152557373,-2.5000007152557373,12.18250267430529,-2.4999804496765137,-2.4999804496765137,12.182255791333823
2426,lbfgs,1.0,-4.9998979568481445,-1.2499492168426514,0.0,0.0,0.0,0.0,-1.2499548196792603,-1.2499994039535522,0.0,0.0,-1.249994158744812,0.0,-4.999770164489746,-1.2498352527618408,0.0,0.0,0.0,0.0,-1.2499438524246216,-1.2499994039535522,0.0,0.0,-1.249991536140442,0.0,0,0,-2.4998669624328613,-2.4998669624328613,12.180873339149425,-2.4998340606689453,-2.4998340606689453,12.180472573523513,-2.5000007152557373,-2.5000007152557373,12.18250267430529,-2.4999804496765137,-2.4999804496765137,12.182255791333823
2427,lbfgs,1.0,-4.9998979568481445,-1.2499492168426514,0.0,0.0,0.0,0.0,-1.2499548196792603,-1.2499994039535522,0.0,0.0,-1.249994158744812,0.0,-4.999770164489746,-1.2498352527618408,0.0,0.0,0.0,0.0,-1.2499438524246216,-1.2499994039535522,0.0,0.0,-1.249991536140442,0.0,0,0,-2.4998669624328613,-2.4998669624328613,12.180873339149425,-2.4998340606689453,-2.4998340606689453,12.180472573523513,-2.5000007152557373,-2.5000007152557373,12.18250267430529,-2.4999804496765137,-2.4999804496765137,12.182255791333823
2428,lbfgs,1.0,-4.9998979568481445,-1.2499492168426514,0.0,0.0,0.0,0.0,-1.2499548196792603,-1.2499994039535522,0.0,0.0,-1.249994158744812,0.0,-4.999770164489746,-1.2498352527618408,0.0,0.0,0.0,0.0,-1.2499438524246216,-1.2499994039535522,0.0,0.0,-1.249991536140442,0.0,0,0,-2.4998669624328613,-2.4998669624328613,12.180873339149425,-2.4998340606689453,-2.4998340606689453,12.180472573523513,-2.5000007152557373,-2.5000007152557373,12.18250267430529,-2.4999804496765137,-2.4999804496765137,12.182255791333823
2429,lbfgs,1.0,-4.9998979568481445,-1.2499492168426514,0.0,0.0,0.0,0.0,-1.2499548196792603,-1.2499994039535522,0.0,0.0,-1.249994158744812,0.0,-4.999770164489746,-1.2498352527618408,0.0,0.0,0.0,0.0,-1.2499438524246216,-1.2499994039535522,0.0,0.0,-1.249991536140442,0.0,0,0,-2.4998669624328613,-2.4998669624328613,12.180873339149425,-2.4998340606689453,-2.4998340606689453,12.180472573523513,-2.5000007152557373,-2.5000007152557373,12.18250267430529,-2.4999804496765137,-2.4999804496765137,12.182255791333823
2430,lbfgs,1.0,-4.9998979568481445,-1.2499492168426514,0.0,0.0,0.0,0.0,-1.2499548196792603,-1.2499994039535522,0.0,0.0,-1.249994158744812,0.0,-4.999770164489746,-1.2498352527618408,0.0,0.0,0.0,0.0,-1.2499438524246216,-1.2499994039535522,0.0,0.0,-1.249991536140442,0.0,0,0,-2.4998669624328613,-2.4998669624328613,12.180873339149425,-2.4998340606689453,-2.4998340606689453,12.180472573523513,-2.5000007152557373,-2.5000007152557373,12.18250267430529,-2.4999804496765137,-2.4999804496765137,12.182255791333823
2431,lbfgs,1.0,-4.9998979568481445,-1.2499492168426514,0.0,0.0,0.0,0.0,-1.2499548196792603,-1.2499994039535522,0.0,0.0,-1.249994158744812,0.0,-4.999770164489746,-1.2498352527618408,0.0,0.0,0.0,0.0,-1.2499438524246216,-1.2499994039535522,0.0,0.0,-1.249991536140442,0.0,0,0,-2.4998669624328613,-2.4998669624328613,12.180873339149425,-2.4998340606689453,-2.4998340606689453,12.180472573523513,-2.5000007152557373,-2.5000007152557373,12.18250267430529,-2.4999804496765137,-2.4999804496765137,12.182255791333823
2432,lbfgs,1.0,-4.9998979568481445,-1.2499492168426514,0.0,0.0,0.0,0.0,-1.2499548196792603,-1.2499994039535522,0.0,0.0,-1.249994158744812,0.0,-4.999770164489746,-1.2498352527618408,0.0,0.0,0.0,0.0,-1.2499438524246216,-1.2499994039535522,0.0,0.0,-1.249991536140442,0.0,0,0,-2.4998669624328613,-2.4998669624328613,12.180873339149425,-2.4998340606689453,-2.4998340606689453,12.180472573523513,-2.5000007152557373,-2.5000007152557373,12.18250267430529,-2.4999804496765137,-2.4999804496765137,12.182255791333823
2433,lbfgs,1.0,-4.9998979568481445,-1.2499492168426514,0.0,0.0,0.0,0.0,-1.2499548196792603,-1.2499994039535522,0.0,0.0,-1.249994158744812,0.0,-4.999770164489746,-1.2498352527618408,0.0,0.0,0.0,0.0,-1.2499438524246216,-1.2499994039535522,0.0,0.0,-1.249991536140442,0.0,0,0,-2.4998669624328613,-2.4998669624328613,12.180873339149425,-2.4998340606689453,-2.4998340606689453,12.180472573523513,-2.5000007152557373,-2.5000007152557373,12.18250267430529,-2.4999804496765137,-2.4999804496765137,12.182255791333823
2434,lbfgs,1.0,-4.9998979568481445,-1.2499492168426514,0.0,0.0,0.0,0.0,-1.2499548196792603,-1.2499994039535522,0.0,0.0,-1.249994158744812,0.0,-4.999770164489746,-1.2498352527618408,0.0,0.0,0.0,0.0,-1.2499438524246216,-1.2499994039535522,0.0,0.0,-1.249991536140442,0.0,0,0,-2.4998669624328613,-2.4998669624328613,12.180873339149425,-2.4998340606689453,-2.4998340606689453,12.180472573523513,-2.5000007152557373,-2.5000007152557373,12.18250267430529,-2.4999804496765137,-2.4999804496765137,12.182255791333823
2435,lbfgs,1.0,-4.9998979568481445,-1.2499492168426514,0.0,0.0,0.0,0.0,-1.2499548196792603,-1.2499994039535522,0.0,0.0,-1.249994158744812,0.0,-4.999770164489746,-1.2498352527618408,0.0,0.0,0.0,0.0,-1.2499438524246216,-1.2499994039535522,0.0,0.0,-1.249991536140442,0.0,0,0,-2.4998669624328613,-2.4998669624328613,12.180873339149425,-2.4998340606689453,-2.4998340606689453,12.180472573523513,-2.5000007152557373,-2.5000007152557373,12.18250267430529,-2.4999804496765137,-2.4999804496765137,12.182255791333823
2436,lbfgs,1.0,-4.9998979568481445,-1.2499492168426514,0.0,0.0,0.0,0.0,-1.2499548196792603,-1.2499994039535522,0.0,0.0,-1.249994158744812,0.0,-4.999770164489746,-1.2498352527618408,0.0,0.0,0.0,0.0,-1.2499438524246216,-1.2499994039535522,0.0,0.0,-1.249991536140442,0.0,0,0,-2.4998669624328613,-2.4998669624328613,12.180873339149425,-2.4998340606689453,-2.4998340606689453,12.180472573523513,-2.5000007152557373,-2.5000007152557373,12.18250267430529,-2.4999804496765137,-2.4999804496765137,12.182255791333823
2437,lbfgs,1.0,-4.9998979568481445,-1.2499492168426514,0.0,0.0,0.0,0.0,-1.2499548196792603,-1.2499994039535522,0.0,0.0,-1.249994158744812,0.0,-4.999770164489746,-1.2498352527618408,0.0,0.0,0.0,0.0,-1.2499438524246216,-1.2499994039535522,0.0,0.0,-1.249991536140442,0.0,0,0,-2.4998669624328613,-2.4998669624328613,12.180873339149425,-2.4998340606689453,-2.4998340606689453,12.180472573523513,-2.5000007152557373,-2.5000007152557373,12.18250267430529,-2.4999804496765137,-2.4999804496765137,12.182255791333823
2438,lbfgs,1.0,-4.9998979568481445,-1.2499492168426514,0.0,0.0,0.0,0.0,-1.2499548196792603,-1.2499994039535522,0.0,0.0,-1.249994158744812,0.0,-4.999770164489746,-1.2498352527618408,0.0,0.0,0.0,0.0,-1.2499438524246216,-1.2499994039535522,0.0,0.0,-1.249991536140442,0.0,0,0,-2.4998669624328613,-2.4998669624328613,12.180873339149425,-2.4998340606689453,-2.4998340606689453,12.180472573523513,-2.5000007152557373,-2.5000007152557373,12.18250267430529,-2.4999804496765137,-2.4999804496765137,12.182255791333823
2439,lbfgs,1.0,-4.9998979568481445,-1.2499492168426514,0.0,0.0,0.0,0.0,-1.2499548196792603,-1.2499994039535522,0.0,0.0,-1.249994158744812,0.0,-4.999770164489746,-1.2498352527618408,0.0,0.0,0.0,0.0,-1.2499438524246216,-1.2499994039535522,0.0,0.0,-1.249991536140442,0.0,0,0,-2.4998669624328613,-2.4998669624328613,12.180873339149425,-2.4998340606689453,-2.4998340606689453,12.180472573523513,-2.5000007152557373,-2.5000007152557373,12.18250267430529,-2.4999804496765137,-2.4999804496765137,12.182255791333823
2440,lbfgs,1.0,-4.9998979568481445,-1.2499492168426514,0.0,0.0,0.0,0.0,-1.2499548196792603,-1.2499994039535522,0.0,0.0,-1.249994158744812,0.0,-4.999770164489746,-1.2498352527618408,0.0,0.0,0.0,0.0,-1.2499438524246216,-1.2499994039535522,0.0,0.0,-1.249991536140442,0.0,0,0,-2.4998669624328613,-2.4998669624328613,12.180873339149425,-2.4998340606689453,-2.4998340606689453,12.180472573523513,-2.5000007152557373,-2.5000007152557373,12.18250267430529,-2.4999804496765137,-2.4999804496765137,12.182255791333823
2441,lbfgs,1.0,-4.9998979568481445,-1.2499492168426514,0.0,0.0,0.0,0.0,-1.2499548196792603,-1.2499994039535522,0.0,0.0,-1.249994158744812,0.0,-4.999770164489746,-1.2498352527618408,0.0,0.0,0.0,0.0,-1.2499438524246216,-1.2499994039535522,0.0,0.0,-1.249991536140442,0.0,0,0,-2.4998669624328613,-2.4998669624328613,12.180873339149425,-2.4998340606689453,-2.4998340606689453,12.180472573523513,-2.5000007152557373,-2.5000007152557373,12.18250267430529,-2.4999804496765137,-2.4999804496765137,12.182255791333823
2442,lbfgs,1.0,-4.9998979568481445,-1.2499492168426514,0.0,0.0,0.0,0.0,-1.2499548196792603,-1.2499994039535522,0.0,0.0,-1.249994158744812,0.0,-4.999770164489746,-1.2498352527618408,0.0,0.0,0.0,0.0,-1.2499438524246216,-1.2499994039535522,0.0,0.0,-1.249991536140442,0.0,0,0,-2.4998669624328613,-2.4998669624328613,12.180873339149425,-2.4998340606689453,-2.4998340606689453,12.180472573523513,-2.5000007152557373,-2.5000007152557373,12.18250267430529,-2.4999804496765137,-2.4999804496765137,12.182255791333823
2443,lbfgs,1.0,-4.9998979568481445,-1.2499492168426514,0.0,0.0,0.0,0.0,-1.2499548196792603,-1.2499994039535522,0.0,0.0,-1.249994158744812,0.0,-4.999770164489746,-1.2498352527618408,0.0,0.0,0.0,0.0,-1.2499438524246216,-1.2499994039535522,0.0,0.0,-1.249991536140442,0.0,0,0,-2.4998669624328613,-2.4998669624328613,12.180873339149425,-2.4998340606689453,-2.4998340606689453,12.180472573523513,-2.5000007152557373,-2.5000007152557373,12.18250267430529,-2.4999804496765137,-2.4999804496765137,12.182255791333823
2444,lbfgs,1.0,-4.9998979568481445,-1.2499492168426514,0.0,0.0,0.0,0.0,-1.2499548196792603,-1.2499994039535522,0.0,0.0,-1.249994158744812,0.0,-4.999770164489746,-1.2498352527618408,0.0,0.0,0.0,0.0,-1.2499438524246216,-1.2499994039535522,0.0,0.0,-1.249991536140442,0.0,0,0,-2.4998669624328613,-2.4998669624328613,12.180873339149425,-2.4998340606689453,-2.4998340606689453,12.180472573523513,-2.5000007152557373,-2.5000007152557373,12.18250267430529,-2.4999804496765137,-2.4999804496765137,12.182255791333823
